t,mode,px,py,pz,ref_px,ref_py,ref_pz,pos_error,yaw
24.304000000000002,HOVER,8.99423160454819e-06,1.9513498941757347e-11,0.5080245901677025,0.0,0.0,0.5,0.008024595208220166,-1.6784456583725664e-07
24.312,HOVER,8.771084494255281e-06,1.9183670108254834e-11,0.5080196407477392,0.0,0.0,0.5,0.008019645544207183,-1.6784464226959712e-07
24.32,HOVER,8.552901174088017e-06,1.885894127930434e-11,0.5080146982963026,0.0,0.0,0.5,0.008014702859924058,-1.6784417041977093e-07
24.328,HOVER,8.339579774870787e-06,1.8539242182031537e-11,0.5080097627563409,0.0,0.0,0.5,0.008009767097828547,-1.6784431865568563e-07
24.336000000000002,HOVER,8.131020376570764e-06,1.8224503300097705e-11,0.5080048340711372,0.0,0.0,0.5,0.00800483820073403,-1.6784480106899525e-07
24.344,HOVER,7.927124972106598e-06,1.7914655969240648e-11,0.5079999121843158,0.0,0.0,0.5,0.007999916111814881,-1.6784503735319588e-07
24.352,HOVER,7.727797432237236e-06,1.7609632388855595e-11,0.5079949970398496,0.0,0.0,0.5,0.007995000774612687,-1.6784405349020566e-07
24.36,HOVER,7.532943472834081e-06,1.73093655341872e-11,0.5079900885820656,0.0,0.0,0.5,0.007990092133041572,-1.678455768389771e-07
24.368000000000002,HOVER,7.342470624947931e-06,1.7013789015272692e-11,0.5079851867556512,0.0,0.0,0.5,0.007985190131393366,-1.678451105539114e-07
24.376,HOVER,7.156288197714144e-06,1.6722837378877857e-11,0.5079802915056599,0.0,0.0,0.5,0.007980294714342874,-1.6784429502664222e-07
24.384,HOVER,6.974307249485211e-06,1.6436445830204885e-11,0.507975402777517,0.0,0.0,0.5,0.007975405826952435,-1.6784492887605376e-07
24.392,HOVER,6.796440557930689e-06,1.6154550286507767e-11,0.5079705205170242,0.0,0.0,0.5,0.007970523414676585,-1.678450318584449e-07
24.400000000000002,HOVER,6.622602586141326e-06,1.5877087530037012e-11,0.5079656446703652,0.0,0.0,0.5,0.007965647423366324,-1.678440152693809e-07
24.408,HOVER,6.452709452398425e-06,1.5603995078128355e-11,0.5079607751841101,0.0,0.0,0.5,0.007960777799273282,-1.6784530030933173e-07
24.416,HOVER,6.286678902559152e-06,1.5335211109012262e-11,0.5079559120052198,0.0,0.0,0.5,0.00795591448905358,-1.6784373949585778e-07
24.424,HOVER,6.124430276911431e-06,1.5070674721600162e-11,0.5079510550810503,0.0,0.0,0.5,0.007951057439771285,-1.678446855082566e-07
24.432000000000002,HOVER,5.965884485529727e-06,1.481032560186546e-11,0.5079462043593567,0.0,0.0,0.5,0.007946206598902184,-1.6784456282266678e-07
24.44,HOVER,5.810963976463914e-06,1.455410429967135e-11,0.5079413597882968,0.0,0.0,0.5,0.007941361914336842,-1.678439248091103e-07
24.448,HOVER,5.6595927088067305e-06,1.4301952041728177e-11,0.507936521316435,0.0,0.0,0.5,0.007936523334383652,-1.6784592005154636e-07
24.456,HOVER,5.511696126547999e-06,1.4053810696047266e-11,0.5079316888927452,0.0,0.0,0.5,0.00793169080777181,-1.6784574515064892e-07
24.464000000000002,HOVER,5.367201127632577e-06,1.3809622969020415e-11,0.5079268624666142,0.0,0.0,0.5,0.00792686428365374,-1.6784602746323395e-07
24.472,HOVER,5.226036040509333e-06,1.3569332136954393e-11,0.5079220419878444,0.0,0.0,0.5,0.007922043711607662,-1.6784359112672645e-07
24.48,HOVER,5.088130598530843e-06,1.3332882156404241e-11,0.5079172274066566,0.0,0.0,0.5,0.00791722904163994,-1.6784398925534202e-07
24.488,HOVER,4.953415918158207e-06,1.3100217522585653e-11,0.5079124186736925,0.0,0.0,0.5,0.007912420224187248,-1.6784389521870732e-07
24.496000000000002,HOVER,4.821824469246499e-06,1.287128358451667e-11,0.5079076157400172,0.0,0.0,0.5,0.007907617210118284,-1.6784595653126103e-07
24.504,HOVER,4.693290049179709e-06,1.2646026409818047e-11,0.5079028185571207,0.0,0.0,0.5,0.007902819950735501,-1.6784579604079372e-07
24.512,HOVER,4.567747755601644e-06,1.2424392864114046e-11,0.5078980270769207,0.0,0.0,0.5,0.007898028397776978,-1.678452731474922e-07
24.52,HOVER,4.44513396602047e-06,1.2206330347183232e-11,0.5078932412517636,0.0,0.0,0.5,0.007893242503417634,-1.6784646761666585e-07
24.528000000000002,HOVER,4.325386316284634e-06,1.1991786842023183e-11,0.5078884610344268,0.0,0.0,0.5,0.007888462220270563,-1.678434911923971e-07
24.536,HOVER,4.20844367538785e-06,1.1780711050965341e-11,0.5078836863781192,0.0,0.0,0.5,0.007883687501387942,-1.6784616575316285e-07
24.544,HOVER,4.094246127311464e-06,1.157305214856139e-11,0.5078789172364835,0.0,0.0,0.5,0.007878918300262282,-1.67843853851114e-07
24.552,HOVER,3.982734941727333e-06,1.1368760194296314e-11,0.5078741535635963,0.0,0.0,0.5,0.007874154570826917,-1.6784669334478315e-07
24.560000000000002,HOVER,3.873852556477611e-06,1.1167785719339064e-11,0.50786939531397,0.0,0.0,0.5,0.007869396267457049,-1.6784724382359403e-07
24.568,HOVER,3.7675425509004603e-06,1.0970080056646147e-11,0.5078646424425527,0.0,0.0,0.5,0.00786464334496982,-1.6784626434569e-07
24.576,HOVER,3.663749626761582e-06,1.0775595093696069e-11,0.5078598949047294,0.0,0.0,0.5,0.00785989575862506,-1.6784436864649222e-07
24.584,HOVER,3.562419590453349e-06,1.0584283238655009e-11,0.5078551526563222,0.0,0.0,0.5,0.007855153464125254,-1.6784783478156057e-07
