t,mode,px,py,pz,vx,vy,vz,roll,pitch,yaw,ref_px,ref_py,ref_pz,u_thrust,u_roll,u_pitch,u_yaw,m1,m2,m3,m4,pos_error,solve_time_ms
0.2,HOVER,0.0,0.0,0.019970777370342054,0.0,0.0,0.0009471862128493637,0.0,0.0,0.0,0.0,0.0,0.5,0.05,0.0,0.0,0.0,57.041666666666664,57.041666666666664,57.041666666666664,57.041666666666664,0.48002922262965797,0.3998100000899285
0.36,HOVER,0.0,0.0,0.019989762560331123,0.0,0.0,1.4218767510141061e-05,0.0,0.0,0.0,0.0,0.0,0.5,0.05,0.0,0.0,0.0,57.041666666666664,57.041666666666664,57.041666666666664,57.041666666666664,0.48001023743966886,0.14714899998580222
0.52,HOVER,0.0,0.0,0.01999070058131757,0.0,0.0,5.392394621032442e-06,0.0,0.0,0.0,0.0,0.0,0.5,0.05,0.0,0.0,0.0,57.041666666666664,57.041666666666664,57.041666666666664,57.041666666666664,0.4800092994186824,0.027466999881653464
0.68,HOVER,0.0,0.0,0.019991722930761815,0.0,0.0,7.1131006534017234e-06,0.0,0.0,0.0,0.0,0.0,0.5,0.05,0.0,0.0,0.0,57.041666666666664,57.041666666666664,57.041666666666664,57.041666666666664,0.4800082770692382,0.08797300006335718
0.84,HOVER,0.0,0.0,0.01999303777451811,0.0,0.0,8.954894312891878e-06,0.0,0.0,0.0,0.0,0.0,0.5,0.05,0.0,0.0,0.0,57.041666666666664,57.041666666666664,57.041666666666664,57.041666666666664,0.4800069622254819,0.02976399991894141
1.0,HOVER,0.0,0.0,0.019994647502517185,0.0,0.0,1.0798078166809845e-05,0.0,0.0,0.0,0.0,0.0,0.5,0.05,0.0,0.0,0.0,57.041666666666664,57.041666666666664,57.041666666666664,57.041666666666664,0.48000535249748283,0.09634399998503795
1.16,HOVER,0.0,0.0,0.019996552142197577,0.0,0.0,1.2641277981519263e-05,0.0,0.0,0.0,0.0,0.0,0.5,0.05,0.0,0.0,0.0,57.041666666666664,57.041666666666664,57.041666666666664,57.041666666666664,0.4800034478578024,0.21455199998854368
1.32,HOVER,0.0,0.0,0.019998751693874307,0.0,0.0,1.448447797930929e-05,0.0,0.0,0.0,0.0,0.0,0.5,0.05,0.0,0.0,0.0,57.041666666666664,57.041666666666664,57.041666666666664,57.041666666666664,0.48000124830612567,0.03422500003580353
1.48,HOVER,0.0,0.0,0.023933881791992927,0.0,0.0,0.07723147834704763,0.0,0.0,0.0,0.0,0.0,0.5,0.05,0.0,0.0,0.0,57.041666666666664,57.041666666666664,57.041666666666664,57.041666666666664,0.4760661182080071,1.8669689998205286
1.6400000000000001,HOVER,0.0,0.0,0.07334641902476084,0.0,0.0,0.5198292873601004,0.0,0.0,0.0,0.0,0.0,0.5,0.05,0.0,0.0,0.0,57.041666666666664,57.041666666666664,57.041666666666664,57.041666666666664,0.42665358097523914,1.6398339998886513
1.8,HOVER,0.0,0.0,0.22561285910870607,0.0,0.0,1.218900853340798,0.0,0.0,0.0,0.0,0.0,0.5,-0.05,0.0,0.0,0.0,38.925724637681164,38.925724637681164,38.925724637681164,38.925724637681164,0.2743871408912939,2.087545999984286
1.96,HOVER,0.0,0.0,0.45784738594134455,0.0,0.0,1.5483445460040148,0.0,0.0,0.0,0.0,0.0,0.5,-0.05,0.0,0.0,0.0,38.925724637681164,38.925724637681164,38.925724637681164,38.925724637681164,0.042152614058655447,1.9902970000202913
2.12,HOVER,0.0,0.0,0.7046161110949618,0.0,0.0,1.4934651148451694,0.0,0.0,0.0,0.0,0.0,0.5,-0.05,0.0,0.0,0.0,38.925724637681164,38.925724637681164,38.925724637681164,38.925724637681164,0.2046161110949618,1.6449760000796232
2.2800000000000002,HOVER,0.0,0.0,0.9272490348316811,0.0,0.0,1.3239568210958188,0.0,0.0,0.0,0.0,0.0,0.5,-0.05,0.0,0.0,0.0,38.925724637681164,38.925724637681164,38.925724637681164,38.925724637681164,0.4272490348316811,1.7841760000010254
2.44,HOVER,0.0,0.0,1.1231552679189556,0.0,0.0,1.1586475638394318,0.0,0.0,0.0,0.0,0.0,0.5,-0.05,0.0,0.0,0.0,38.925724637681164,38.925724637681164,38.925724637681164,38.925724637681164,0.6231552679189556,1.558612000053472
2.6,HOVER,0.0,0.0,1.2930208273473776,0.0,0.0,0.9975814361293075,0.0,0.0,0.0,0.0,0.0,0.5,-0.05,0.0,0.0,0.0,38.925724637681164,38.925724637681164,38.925724637681164,38.925724637681164,0.7930208273473776,1.4273949998369062
2.7600000000000002,HOVER,0.0,0.0,1.437514121518524,0.0,0.0,0.8406495314571953,0.0,0.0,0.0,0.0,0.0,0.5,-0.05,0.0,0.0,0.0,38.925724637681164,38.925724637681164,38.925724637681164,38.925724637681164,0.9375141215185241,1.681069000142088
2.92,HOVER,0.0,0.0,1.5572864022197783,0.0,0.0,0.6877457331594601,0.0,0.0,0.0,0.0,0.0,0.5,-0.05,0.0,0.0,0.0,38.925724637681164,38.925724637681164,38.925724637681164,38.925724637681164,1.0572864022197783,1.1767030000555678
3.08,HOVER,0.0,0.0,1.6529722049979243,0.0,0.0,0.538766648360068,0.0,0.0,0.0,0.0,0.0,0.5,-0.05,0.0,0.0,0.0,38.925724637681164,38.925724637681164,38.925724637681164,38.925724637681164,1.1529722049979243,0.9221740001521539
3.24,HOVER,0.0,0.0,1.725189778229296,0.0,0.0,0.393611538057027,0.0,0.0,0.0,0.0,0.0,0.5,-0.05,0.0,0.0,0.0,38.925724637681164,38.925724637681164,38.925724637681164,38.925724637681164,1.225189778229296,0.7912849998774618
