sim_time,px,py,pz,vx,vy,vz,phi,theta,psi,p,q,r,ref_px,ref_py,ref_pz,ref_vx,ref_vy,ref_vz,u_thrust,u_roll,u_pitch,u_yaw,m1,m2,m3,m4,pos_error,vel_error,att_error,err_x,err_y,err_z,solve_time_ms
1.848,0.0,0.0,0.2900055805030259,0.0,0.0,1.298736956949797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,44.36050724637681,44.36050724637681,44.36050724637681,44.36050724637681,0.20999441949697412,1.298736956949797,0.0,0.0,0.0,-0.20999441949697412,2.3294880011235364
1.856,0.0,0.0,0.3013046491712451,0.0,0.0,1.3214662822653183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,44.36050724637681,44.36050724637681,44.36050724637681,44.36050724637681,0.1986953508287549,1.3214662822653183,0.0,0.0,0.0,-0.1986953508287549,2.525442003388889
1.864,0.0,0.0,0.31274291089972506,0.0,0.0,1.3431295690242533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,44.36050724637681,44.36050724637681,44.36050724637681,44.36050724637681,0.18725708910027494,1.3431295690242533,0.0,0.0,0.0,-0.18725708910027494,2.363902996876277
1.872,0.0,0.0,0.32431194186155865,0.0,0.0,1.3637294292652422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,44.36050724637681,44.36050724637681,44.36050724637681,44.36050724637681,0.17568805813844135,1.3637294292652422,0.0,0.0,0.0,-0.17568805813844135,2.2487920068670064
1.8800000000000001,0.0,0.0,0.3360033728656394,0.0,0.0,1.3832693185142126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,44.36050724637681,44.36050724637681,44.36050724637681,44.36050724637681,0.16399662713436058,1.3832693185142126,0.0,0.0,0.0,-0.16399662713436058,2.213403997302521
1.8880000000000001,0.0,0.0,0.3478088892856729,0.0,0.0,1.4017533653122067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,44.36050724637681,44.36050724637681,44.36050724637681,44.36050724637681,0.15219111071432712,1.4017533653122067,0.0,0.0,0.0,-0.15219111071432712,2.120901001035236
1.8960000000000001,0.0,0.0,0.35972023098928013,0.0,0.0,1.4191862348399464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,44.36050724637681,44.36050724637681,44.36050724637681,44.36050724637681,0.14027976901071987,1.4191862348399464,0.0,0.0,0.0,-0.14027976901071987,2.4807410009088926
1.9040000000000001,0.0,0.0,0.37173458328705694,0.0,0.0,1.435707795316377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,44.36050724637681,44.36050724637681,44.36050724637681,44.36050724637681,0.12826541671294306,1.435707795316377,0.0,0.0,0.0,-0.12826541671294306,2.156656002625823
1.9120000000000001,0.0,0.0,0.3838518123366579,0.0,0.0,1.451496962493125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,44.36050724637681,44.36050724637681,44.36050724637681,44.36050724637681,0.11614818766334212,1.451496962493125,0.0,0.0,0.0,-0.11614818766334212,2.1609679970424622
1.92,0.0,0.0,0.3960717844696398,0.0,0.0,1.4666968733190564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,44.36050724637681,44.36050724637681,44.36050724637681,44.36050724637681,0.10392821553036019,1.4666968733190564,0.0,0.0,0.0,-0.10392821553036019,2.0811569993384182
1.928,0.0,0.0,0.4083943661912358,0.0,0.0,1.481422041695145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,44.36050724637681,44.36050724637681,44.36050724637681,44.36050724637681,0.09160563380876419,1.481422041695145,0.0,0.0,0.0,-0.09160563380876419,2.443596000375692
1.936,0.0,0.0,0.4208194241801297,0.0,0.0,1.4957640830784624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,44.36050724637681,44.36050724637681,44.36050724637681,44.36050724637681,0.07918057581987031,1.4957640830784624,0.0,0.0,0.0,-0.07918057581987031,2.2174929981702007
1.944,0.0,0.0,0.43334682528823043,0.0,0.0,1.5097962941652883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,44.36050724637681,44.36050724637681,44.36050724637681,44.36050724637681,0.06665317471176957,1.5097962941652883,0.0,0.0,0.0,-0.06665317471176957,2.091981004923582
1.952,0.0,0.0,0.4459764365404472,0.0,0.0,1.5235773166376503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,44.36050724637681,44.36050724637681,44.36050724637681,44.36050724637681,0.05402356345955278,1.5235773166376503,0.0,0.0,0.0,-0.05402356345955278,2.069226000458002
1.96,0.0,0.0,0.45870812513446474,0.0,0.0,1.537154068160558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,44.36050724637681,44.36050724637681,44.36050724637681,44.36050724637681,0.04129187486553526,1.537154068160558,0.0,0.0,0.0,-0.04129187486553526,2.01417799689807
1.968,0.0,0.0,0.4715417584405185,0.0,0.0,1.5505640871797899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,44.36050724637681,44.36050724637681,44.36050724637681,44.36050724637681,0.028458241559481512,1.5505640871797899,0.0,0.0,0.0,-0.028458241559481512,2.063125000859145
1.976,0.0,0.0,0.4844772040011708,0.0,0.0,1.563837408760139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,44.36050724637681,44.36050724637681,44.36050724637681,44.36050724637681,0.01552279599882922,1.563837408760139,0.0,0.0,0.0,-0.01552279599882922,2.0505600041360594
1.984,0.0,0.0,0.49751432953108665,0.0,0.0,1.5769980652560078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,44.36050724637681,44.36050724637681,44.36050724637681,44.36050724637681,0.002485670468913348,1.5769980652560078,0.0,0.0,0.0,-0.002485670468913348,2.325508998183068
1.992,0.0,0.0,0.5106530029168105,0.0,0.0,1.5900652868479017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,44.36050724637681,44.36050724637681,44.36050724637681,44.36050724637681,0.010653002916810483,1.5900652868479017,0.0,0.0,0.0,0.010653002916810483,2.3967119996086694
2.0,0.0,0.0,0.5238930922165425,0.0,0.0,1.6030544619716205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,44.36050724637681,44.36050724637681,44.36050724637681,44.36050724637681,0.023893092216542455,1.6030544619716205,0.0,0.0,0.0,0.023893092216542455,2.172972002881579
