sim_time,px,py,pz,vx,vy,vz,phi,theta,psi,p,q,r,ref_px,ref_py,ref_pz,ref_vx,ref_vy,ref_vz,u_thrust,u_roll,u_pitch,u_yaw,m1,m2,m3,m4,pos_error,vel_error,att_error,err_x,err_y,err_z,solve_time_ms
2.976,0.0,0.0,0.5144737115342578,0.0,0.0,0.2992796556980285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,29.877902367199002,29.877902367199002,29.877902367199002,29.877902367199002,0.014473711534257805,0.2992796556980285,0.0,0.0,0.0,0.014473711534257805,0.11014899791916832
2.984,0.0,0.0,0.5160171507722644,0.0,0.0,0.2780097055085876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.9354121551518355,0.0,0.0,0.0,31.04836959742964,31.04836959742964,31.04836959742964,31.04836959742964,0.0160171507722644,0.2780097055085876,0.0,0.0,0.0,0.0160171507722644,0.13217800005804747
2.992,0.0,0.0,0.5173599331985113,0.0,0.0,0.2559773250630415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.8662953245413298,0.0,0.0,0.0,32.30091154982299,32.30091154982299,32.30091154982299,32.30091154982299,0.017359933198511257,0.2559773250630415,0.0,0.0,0.0,0.017359933198511257,0.04136600182391703
3.0,0.0,0.0,0.5184962173979415,0.0,0.0,0.2331889650361891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.7943103386757954,0.0,0.0,0.0,33.60543049177401,33.60543049177401,33.60543049177401,33.60543049177401,0.018496217397941495,0.2331889650361891,0.0,0.0,0.0,0.018496217397941495,0.02695700095500797
3.008,0.0,0.0,0.5194314921630439,0.0,0.0,0.20993304115651018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.7204072400462576,0.0,0.0,0.0,34.94470966050501,34.94470966050501,34.94470966050501,34.94470966050501,0.01943149216304385,0.20993304115651018,0.0,0.0,0.0,0.01943149216304385,0.026573005015961826
3.016,0.0,0.0,0.5201721581939616,0.0,0.0,0.18646308369815098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.645424343056149,0.0,0.0,0.0,36.30355704055002,36.30355704055002,36.30355704055002,36.30355704055002,0.020172158193961565,0.18646308369815098,0.0,0.0,0.0,0.020172158193961565,0.13638300151797011
3.024,0.0,0.0,0.5207246515650326,0.0,0.0,0.16298280123529565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.5700360450401993,0.0,0.0,0.0,37.66975113756576,37.66975113756576,37.66975113756576,37.66975113756576,0.02072465156503256,0.16298280123529565,0.0,0.0,0.0,0.02072465156503256,0.09154499275609851
3.032,0.0,0.0,0.5210954436788277,0.0,0.0,0.13965604383311386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.4947938928321592,0.0,0.0,0.0,39.03329676598194,39.03329676598194,39.03329676598194,39.03329676598194,0.021095443678827652,0.13965604383311386,0.0,0.0,0.0,0.021095443678827652,0.046659995859954506
3.04,0.0,0.0,0.5212910412202482,0.0,0.0,0.11661477360200388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.42013530105259916,0.0,0.0,0.0,40.38626705533856,40.38626705533856,40.38626705533856,40.38626705533856,0.021291041220248164,0.11661477360200388,0.0,0.0,0.0,0.021291041220248164,0.05461500404635444
3.048,0.0,0.0,0.5213179861106833,0.0,0.0,0.0939654411424803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.3464215600843376,0.0,0.0,0.0,41.7221146660444,41.7221146660444,41.7221146660444,41.7221146660444,0.02131798611068325,0.0939654411424803,0.0,0.0,0.0,0.02131798611068325,0.04085199907422066
3.056,0.0,0.0,0.5211828554622273,0.0,0.0,0.07179408670258577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.2739458307454903,0.0,0.0,0.0,43.03552690913145,43.03552690913145,43.03552690913145,43.03552690913145,0.021182855462227312,0.07179408670258577,0.0,0.0,0.0,0.021182855462227312,0.0289149975287728
3.064,0.0,0.0,0.5208922615319561,0.0,0.0,0.05017042110528865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.20294815890628698,0.0,0.0,0.0,44.32215364990306,44.32215364990306,44.32215364990306,44.32215364990306,0.020892261531956113,0.05017042110528865,0.0,0.0,0.0,0.020892261531956113,0.023503998818341643
3.072,0.0,0.0,0.5204528516762628,0.0,0.0,0.029151090491897153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.1336261086229814,0.0,0.0,0.0,45.57841461324306,45.57841461324306,45.57841461324306,45.57841461324306,0.020452851676262762,0.029151090491897153,0.0,0.0,0.0,0.020452851676262762,0.07192900375230238
3.08,0.0,0.0,0.519871308305253,0.0,0.0,0.008782288118272835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.0661432685015616,0.0,0.0,0.0,46.80134523046213,46.80134523046213,46.80134523046213,46.80134523046213,0.019871308305252966,0.008782288118272835,0.0,0.0,0.0,0.019871308305252966,0.03871399530908093
3.088,0.0,0.0,0.5191543488371995,0.0,0.0,-0.01089815620671926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.0006360567757075497,0.0,0.0,0.0,47.98847331701062,47.98847331701062,47.98847331701062,47.98847331701062,0.019154348837199464,0.01089815620671926,0.0,0.0,0.0,0.019154348837199464,0.026132001949008554
3.096,0.0,0.0,0.5183087256530559,0.0,0.0,-0.02985910456896556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0627808346438038,0.0,0.0,0.0,49.137720414883745,49.137720414883745,49.137720414883745,49.137720414883745,0.018308725653055857,0.02985910456896556,0.0,0.0,0.0,0.018308725653055857,0.03773700154852122
3.104,0.0,0.0,0.5173412260510293,0.0,0.0,-0.048074773705836876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.12401008494255472,0.0,0.0,0.0,50.24732286678092,50.24732286678092,50.24732286678092,50.24732286678092,0.01734122605102928,0.048074773705836876,0.0,0.0,0.0,0.01734122605102928,0.032586998713668436
3.112,0.0,0.0,0.5162586722012119,0.0,0.0,-0.06552366521010372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.1829682602342123,0.0,0.0,0.0,51.31576867566814,51.31576867566814,51.31576867566814,51.31576867566814,0.01625867220121191,0.06552366521010372,0.0,0.0,0.0,0.01625867220121191,0.041205006709787995
3.12,0.0,0.0,0.5150679211002721,0.0,0.0,-0.082187709691578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.23958302623877747,0.0,0.0,0.0,52.34174699266105,52.34174699266105,52.34174699266105,52.34174699266105,0.015067921100272108,0.082187709691578,0.0,0.0,0.0,0.015067921100272108,0.031827003112994134
3.128,0.0,0.0,0.5137758645262037,0.0,0.0,-0.09805158210497213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.2937909184381556,0.0,0.0,0.0,53.32410770756653,53.32410770756653,53.32410770756653,53.32410770756653,0.013775864526203718,0.09805158210497213,0.0,0.0,0.0,0.013775864526203718,0.028671005566138774
3.136,0.0,0.0,0.5123894289931348,0.0,0.0,-0.1131021540107012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.3455355582134525,0.0,0.0,0.0,54.26182912154858,54.26182912154858,54.26182912154858,54.26182912154858,0.012389428993134777,0.1131021540107012,0.0,0.0,0.0,0.012389428993134777,0.053602998377755284
3.144,0.0,0.0,0.5109155757061943,0.0,0.0,-0.12732805538207334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.3947662257677449,0.0,0.0,0.0,55.15399208549543,55.15399208549543,55.15399208549543,55.15399208549543,0.01091557570619428,0.12732805538207334,0.0,0.0,0.0,0.01091557570619428,0.07889299740782008
