sim_time,px,py,pz,vx,vy,vz,phi,theta,psi,p,q,r,ref_px,ref_py,ref_pz,ref_vx,ref_vy,ref_vz,u_thrust,u_roll,u_pitch,u_yaw,m1,m2,m3,m4,pos_error,vel_error,att_error,err_x,err_y,err_z,solve_time_ms
1.8800000000000001,0.0,0.0,0.35973323008288277,0.0,0.0,1.6021142049265193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,11.77536231884058,11.77536231884058,11.77536231884058,11.77536231884058,0.14026676991711723,1.6021142049265193,0.0,0.0,0.0,-0.14026676991711723,3.929042002710048
1.8880000000000001,0.0,0.0,0.37378729991335824,0.0,0.0,1.633043109703102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,11.77536231884058,11.77536231884058,11.77536231884058,11.77536231884058,0.12621270008664176,1.633043109703102,0.0,0.0,0.0,-0.12621270008664176,4.038701998069882
1.8960000000000001,0.0,0.0,0.3880444998564423,0.0,0.0,1.6628644863395827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,11.77536231884058,11.77536231884058,11.77536231884058,11.77536231884058,0.1119555001435577,1.6628644863395827,0.0,0.0,0.0,-0.1119555001435577,3.9792469979147427
1.9040000000000001,0.0,0.0,0.4024959734860601,0.0,0.0,1.6915784298121108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,11.77536231884058,11.77536231884058,11.77536231884058,11.77536231884058,0.09750402651393991,1.6915784298121108,0.0,0.0,0.0,-0.09750402651393991,3.8077350036473945
1.9120000000000001,0.0,0.0,0.4171329195740164,0.0,0.0,1.7191863960485958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,11.77536231884058,11.77536231884058,11.77536231884058,11.77536231884058,0.08286708042598362,1.7191863960485958,0.0,0.0,0.0,-0.08286708042598362,3.8742020042263903
1.92,0.0,0.0,0.4319465920182765,0.0,0.0,1.74569092794539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,11.77536231884058,11.77536231884058,11.77536231884058,11.77536231884058,0.06805340798172349,1.74569092794539,0.0,0.0,0.0,-0.06805340798172349,4.946018001646735
1.928,0.0,0.0,0.44692829977134063,0.0,0.0,1.771095436182915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,11.77536231884058,11.77536231884058,11.77536231884058,11.77536231884058,0.05307170022865937,1.771095436182915,0.0,0.0,0.0,-0.05307170022865937,3.8889659990672953
1.936,0.0,0.0,0.46206940676871094,0.0,0.0,1.7954040238805895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,11.77536231884058,11.77536231884058,11.77536231884058,11.77536231884058,0.037930593231289056,1.7954040238805895,0.0,0.0,0.0,-0.037930593231289056,3.7697809966630302
1.944,0.0,0.0,0.47736133185745205,0.0,0.0,1.818621346322999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,11.77536231884058,11.77536231884058,11.77536231884058,11.77536231884058,0.022638668142547946,1.818621346322999,0.0,0.0,0.0,-0.022638668142547946,3.7190350049058907
1.952,0.0,0.0,0.4927955487248438,0.0,0.0,1.8407524987431931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,11.77536231884058,11.77536231884058,11.77536231884058,11.77536231884058,0.007204451275156176,1.8407524987431931,0.0,0.0,0.0,-0.007204451275156176,3.9687329990556464
