t,px,py,pz,vx,vy,vz,roll,pitch,yaw,phi,theta,psi,p,q,r,ref_px,ref_py,ref_pz,ref_vx,ref_vy,ref_vz,u_thrust,u_roll,u_pitch,u_yaw,m1,m2,m3,m4,pos_error,vel_error,att_error,err_x,err_y,err_z,solve_time_ms,mode
36.536,0.5582348716939258,2.9409890038949646e-14,0.5295837997515463,0.00032150094137097906,1.6572056392167852e-14,-6.01305891678869e-07,7.734263779731506e-15,-0.11283394624410821,-8.291409187409383e-14,7.734263779731506e-15,-0.11283394624410821,-8.291409187409383e-14,5.048296527851504e-16,-2.5355620522547844e-06,2.4662373453429137e-14,0.0,0.0,0.5,0.0,0.0,0.0,-0.03955985899469533,5.9055407736962125e-15,6.402526023015914e-07,0.0,40.817053816766034,40.81705524312696,40.817055243126966,40.81705381676604,0.5590182225856983,0.0003215015036841991,0.11283394624410821,0.5582348716939258,2.9409890038949646e-14,0.029583799751546347,0.07068100001106359,MPC
36.696,0.5582777447865943,3.2205190758819943e-14,0.5295837198421425,0.00023276229627475995,1.7837855115598895e-14,-4.3235488613283194e-07,9.254323443237914e-15,-0.11283285027422651,-8.457189064562301e-14,9.254323443237914e-15,-0.11283285027422651,-8.457189064562301e-14,1.7174568232314042e-14,1.53083556122762e-05,-1.4163316216170802e-14,0.0,0.0,0.5,0.0,0.0,0.0,-0.039559872304569255,-1.1714326575739705e-14,8.377739005843016e-07,0.0,40.81705118553708,40.817053051937854,40.817053051937826,40.81705118553705,0.5590610313764537,0.00023276269782301177,0.11283285027422651,0.5582777447865943,3.2205190758819943e-14,0.029583719842142475,0.05991400007587799,MPC
36.856,0.5583069110878789,3.503502330534731e-14,0.5295836662453354,0.00014968388999097042,1.750683269258474e-14,-2.7274604956192093e-07,1.0056125141875983e-14,-0.1128292642542027,-8.902111817569216e-14,1.0056125141875983e-14,-0.1128292642542027,-8.902111817569216e-14,-7.057866474469698e-16,2.8422925389096738e-05,-4.958863302655603e-15,0.0,0.0,0.5,0.0,0.0,0.0,-0.03955992025433136,4.728294099461211e-16,5.69779361034653e-07,0.0,40.81704279750637,40.81704406686633,40.81704406686633,40.81704279750637,0.5590901539796637,0.00014968413848246074,0.1128292642542027,0.5583069110878789,3.503502330534731e-14,0.02958366624533537,0.03588200002013764,MPC
37.016,0.5583236090351443,3.778837437365278e-14,0.5295836363195547,7.556414049889294e-05,1.696115146841846e-14,-1.313914085775249e-07,1.0323856483058465e-14,-0.11282390985369577,-8.943553212066436e-14,1.0323856483058465e-14,-0.11282390985369577,-8.943553212066436e-14,-4.806308293515588e-16,3.7407382404790026e-05,-1.6886597479334684e-15,0.0,0.0,0.5,0.0,0.0,0.0,-0.0395599900054831,1.8189999763259085e-15,4.7079928499650647e-07,0.0,40.81703027168254,40.81703132053373,40.81703132053373,40.81703027168254,0.5591068269516268,7.556425473091546e-05,0.11282390985369577,0.5583236090351443,3.778837437365278e-14,0.02958363631955474,0.04829399995287531,MPC
37.176,0.5583294916181537,4.041649547646888e-14,0.5295836270810265,1.2539140232093796e-05,1.6017677926757287e-14,-1.1501808289024357e-08,1.064731451345429e-14,-0.11281742981986595,-8.983449182015887e-14,1.064731451345429e-14,-0.11281742981986595,-8.983449182015887e-14,8.189246254118371e-15,4.2628557000601796e-05,-5.844758280250795e-15,0.0,0.0,0.5,0.0,0.0,0.0,-0.039560074357487096,-3.9476145148129416e-15,2.6347530324502544e-07,0.0,40.81701522146159,40.817015808434405,40.8170158084344,40.817015221461574,0.5591127008053521,1.2539145507238807e-05,0.11281742981986595,0.5583294916181537,4.041649547646888e-14,0.029583627081026465,0.06545600001572893,MPC
37.336,0.5583264532277896,4.284966012523603e-14,0.5295836347426299,-3.82827282794765e-05,1.4622356546070096e-14,8.441808850534341e-08,1.097487398854057e-14,-0.11281040250931472,-9.074063016482615e-14,1.097487398854057e-14,-0.11281040250931472,-9.074063016482615e-14,5.627511318861308e-15,4.449919354056471e-05,5.903078386756124e-15,0.0,0.0,0.5,0.0,0.0,0.0,-0.03956016572099047,-2.0570302255018684e-15,8.430486366471646e-08,0.0,40.816998869681086,40.81699905749628,40.81699905749628,40.816998869681086,0.5591096670766018,3.8282821355457806e-05,0.11281040250931472,0.5583264532277896,4.284966012523603e-14,0.029583634742629927,0.04449599998679332,MPC
37.496,0.558316478828587,4.501769059638034e-14,0.5295836554124944,-7.667304548971085e-05,1.275029393352151e-14,1.5621640682808492e-07,1.1269204233143106e-14,-0.11280331263036987,-9.008231511670835e-14,1.1269204233143106e-14,-0.11280331263036987,-9.008231511670835e-14,-1.545902670958334e-15,4.359823787147076e-05,-7.945765998017527e-15,0.0,0.0,0.5,0.0,0.0,0.0,-0.03956025741939717,2.704814360297911e-15,-6.799514777437732e-08,0.0,40.816982427298605,40.816982275818354,40.81698227581837,40.81698242729861,0.5590997077437238,7.667320462999465e-05,0.11280331263036987,0.558316478828587,4.501769059638034e-14,0.029583655412494414,0.0366740000572463,MPC
37.656,0.5583015199467385,4.68400291394288e-14,0.5295836855263858,-0.00010310899986999542,1.0442394058138016e-14,2.0632031583332794e-07,1.1475947329681014e-14,-0.11279655118017834,-8.951312825800974e-14,1.1475947329681014e-14,-0.11279655118017834,-8.951312825800974e-14,2.5570380090379656e-16,4.064494021470423e-05,4.685318311452643e-15,0.0,0.0,0.5,0.0,0.0,0.0,-0.03956034319455881,3.0339031578514924e-16,-1.274087670782853e-08,0.0,40.81696682677205,40.8169667983878,40.8169667983878,40.81696682677205,0.5590847714114225,0.0001031092062924715,0.11279655118017834,0.5583015199467385,4.68400291394288e-14,0.029583685526385795,0.028887999974358536,MPC
37.816,0.5582833972268144,4.827620968344951e-14,0.5295837215775695,-0.0001186143305828082,8.015632200197478e-15,2.3391692195151088e-07,1.1354436618708955e-14,-0.11279042516665037,-8.870932276602231e-14,1.1354436618708955e-14,-0.11279042516665037,-8.870932276602231e-14,-1.91470820846332e-15,3.567691321439059e-05,3.185578171922989e-15,0.0,0.0,0.5,0.0,0.0,0.0,-0.03956042059527859,2.4367551572209273e-15,1.0824329816500056e-07,0.0,40.81695267013767,40.816952911283124,40.81695291128314,40.816952670137674,0.5590666759890919,0.00011861456123399893,0.11279042516665037,0.5582833972268144,4.827620968344951e-14,0.0295837215775695,0.09201500006383867,MPC
37.976,0.5582637278805537,4.9334736178340475e-14,0.529583760127198,-0.00012460421192600032,5.6852908744982375e-15,2.411322812925894e-07,1.1264383255024095e-14,-0.11278512839717277,-8.837313014956365e-14,1.1264383255024095e-14,-0.11278512839717277,-8.837313014956365e-14,-1.5256196252862472e-15,3.099011040419455e-05,4.704752893190854e-15,0.0,0.0,0.5,0.0,0.0,0.0,-0.03956049011210627,2.1654433566556653e-15,-1.253329883470905e-07,0.0,40.81694033669122,40.816940057473175,40.816940057473175,40.81694033669122,0.5590470362414566,0.00012460444524364564,0.11278512839717277,0.5582637278805537,4.9334736178340475e-14,0.02958376012719799,0.019933999965360272,MPC
38.136,0.5582438806223159,5.0025167006951734e-14,0.529583798623433,-0.00012269475651473818,3.3492013347101495e-15,2.3669325011047985e-07,1.1376000911426221e-14,-0.112780775436396,-8.753597814382459e-14,1.1376000911426221e-14,-0.112780775436396,-8.753597814382459e-14,3.752062694331994e-17,2.4028225398272893e-05,4.3888890252234184e-15,0.0,0.0,0.5,0.0,0.0,0.0,-0.039560550023771957,-8.075437695957252e-16,-1.565723144365816e-08,0.0,40.81692936096024,40.81692932607891,40.81692932607891,40.81692936096024,0.5590272188304022,0.00012269498481969643,0.112780775436396,0.5582438806223159,5.0025167006951734e-14,0.029583798623432966,0.03879899998082692,MPC
38.296,0.5582249536750339,5.032726526902244e-14,0.5295838351491555,-0.00011462221947379064,9.826008576828588e-16,2.186371073286031e-07,1.1234535512176785e-14,-0.11277734208277247,-8.884582809131243e-14,1.1234535512176785e-14,-0.11277734208277247,-8.884582809131243e-14,3.63883333016075e-15,2.032104657642083e-05,-1.8433167252864303e-14,0.0,0.0,0.5,0.0,0.0,0.0,-0.039560594716643194,-4.352634017977841e-15,-4.627007785612536e-06,0.0,40.816926401031225,40.81691609293865,40.81691609293864,40.81692640103121,0.5590083203384598,0.00011462242799418678,0.11277734208277247,0.5582249536750339,5.032726526902244e-14,0.029583835149155524,0.06434800002352858,MPC
