sim_time,px,py,pz,vx,vy,vz,phi,theta,psi,p,q,r,ref_px,ref_py,ref_pz,ref_vx,ref_vy,ref_vz,u_thrust,u_roll,u_pitch,u_yaw,m1,m2,m3,m4,pos_error,vel_error,att_error,err_x,err_y,err_z,solve_time_ms
1.1280000000000001,0.0,0.0,0.019996147621302175,0.0,0.0,1.2042238075737463e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.3,0.0,0.0,0.0,43.7,43.7,43.7,43.7,0.4800038523786978,1.2042238075737463e-05,0.0,0.0,0.0,-0.4800038523786978,0.05873099871678278
1.1360000000000001,0.0,0.0,0.019996247645606032,0.0,0.0,1.2134398057013562e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.3,0.0,0.0,0.0,43.7,43.7,43.7,43.7,0.48000375235439396,1.2134398057013562e-05,0.0,0.0,0.0,-0.48000375235439396,0.08141500074998476
1.1440000000000001,0.0,0.0,0.019996348407189883,0.0,0.0,1.2226558041884464e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.3,0.0,0.0,0.0,43.7,43.7,43.7,43.7,0.4800036515928101,1.2226558041884464e-05,0.0,0.0,0.0,-0.4800036515928101,0.03810199996223673
1.1520000000000001,0.0,0.0,0.01999644990605373,0.0,0.0,1.2318718029717943e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.3,0.0,0.0,0.0,43.7,43.7,43.7,43.7,0.48000355009394624,1.2318718029717943e-05,0.0,0.0,0.0,-0.48000355009394624,0.09161699927062728
1.16,0.0,0.0,0.019996552142197577,0.0,0.0,1.2410878019921554e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.3,0.0,0.0,0.0,43.7,43.7,43.7,43.7,0.4800034478578024,1.2410878019921554e-05,0.0,0.0,0.0,-0.4800034478578024,0.029806000384269282
1.168,0.0,0.0,0.01999665511562142,0.0,0.0,1.250303801202113e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.3,0.0,0.0,0.0,43.7,43.7,43.7,43.7,0.48000334488437857,1.250303801202113e-05,0.0,0.0,0.0,-0.48000334488437857,0.022264001017902046
1.176,0.0,0.0,0.01999675882632526,0.0,0.0,1.2595198005637549e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.3,0.0,0.0,0.0,43.7,43.7,43.7,43.7,0.48000324117367477,1.2595198005637549e-05,0.0,0.0,0.0,-0.48000324117367477,0.02167899947380647
1.184,0.0,0.0,0.0199968632743091,0.0,0.0,1.268735800046744e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.3,0.0,0.0,0.0,43.7,43.7,43.7,43.7,0.4800031367256909,1.268735800046744e-05,0.0,0.0,0.0,-0.4800031367256909,0.022328997147269547
1.192,0.0,0.0,0.01999696845957294,0.0,0.0,1.2779517996354847e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.3,0.0,0.0,0.0,43.7,43.7,43.7,43.7,0.48000303154042706,1.2779517996354847e-05,0.0,0.0,0.0,-0.48000303154042706,0.02223599949502386
1.2,0.0,0.0,0.019997074382116776,0.0,0.0,1.2871677993001531e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.3,0.0,0.0,0.0,43.7,43.7,43.7,43.7,0.4800029256178832,1.2871677993001531e-05,0.0,0.0,0.0,-0.4800029256178832,0.022739997803000733
