# time(s)	x(m)	y(m)	z(m)	roll(deg)	pitch(deg)	yaw(deg)
25.600	-0.898	-0.341	0.500	-0.20	0.50	-0.39
25.608	-0.897	-0.342	0.500	-0.20	0.50	-0.39
25.616	-0.896	-0.343	0.500	-0.21	0.50	-0.39
25.624	-0.895	-0.344	0.500	-0.21	0.50	-0.39
25.632	-0.894	-0.345	0.500	-0.21	0.50	-0.39
25.640	-0.893	-0.347	0.500	-0.21	0.50	-0.39
25.648	-0.891	-0.348	0.500	-0.21	0.50	-0.39
25.656	-0.890	-0.349	0.500	-0.21	0.50	-0.39
25.664	-0.889	-0.350	0.500	-0.22	0.50	-0.39
25.672	-0.888	-0.351	0.500	-0.22	0.50	-0.39
25.680	-0.887	-0.353	0.500	-0.22	0.50	-0.39
25.688	-0.886	-0.354	0.500	-0.22	0.50	-0.39
25.696	-0.884	-0.355	0.500	-0.22	0.49	-0.39
25.704	-0.883	-0.356	0.500	-0.22	0.49	-0.39
25.712	-0.882	-0.357	0.500	-0.23	0.49	-0.39
25.720	-0.881	-0.359	0.500	-0.23	0.49	-0.39
25.728	-0.880	-0.360	0.500	-0.23	0.49	-0.39
25.736	-0.878	-0.361	0.500	-0.23	0.49	-0.39
25.744	-0.877	-0.362	0.500	-0.23	0.49	-0.39
25.752	-0.876	-0.363	0.500	-0.23	0.49	-0.39
25.760	-0.875	-0.364	0.500	-0.24	0.49	-0.39
25.768	-0.874	-0.365	0.500	-0.24	0.49	-0.39
25.776	-0.872	-0.367	0.500	-0.24	0.49	-0.39
25.784	-0.871	-0.368	0.500	-0.24	0.49	-0.39
25.792	-0.870	-0.369	0.500	-0.24	0.49	-0.39
25.800	-0.869	-0.370	0.500	-0.24	0.48	-0.39
25.808	-0.867	-0.371	0.500	-0.24	0.48	-0.39
25.816	-0.866	-0.372	0.500	-0.25	0.48	-0.39
25.824	-0.865	-0.373	0.500	-0.25	0.48	-0.39
25.832	-0.864	-0.374	0.500	-0.25	0.48	-0.39
25.840	-0.862	-0.375	0.500	-0.25	0.48	-0.39
25.848	-0.861	-0.377	0.500	-0.25	0.48	-0.39
25.856	-0.860	-0.378	0.500	-0.25	0.48	-0.39
25.864	-0.859	-0.379	0.500	-0.26	0.48	-0.39
25.872	-0.857	-0.380	0.500	-0.26	0.48	-0.39
25.880	-0.856	-0.381	0.500	-0.26	0.48	-0.39
25.888	-0.855	-0.382	0.500	-0.26	0.48	-0.39
25.896	-0.854	-0.383	0.500	-0.26	0.47	-0.39
25.904	-0.852	-0.384	0.500	-0.26	0.47	-0.39
25.912	-0.851	-0.385	0.500	-0.27	0.47	-0.39
25.920	-0.850	-0.386	0.500	-0.27	0.47	-0.39
25.928	-0.848	-0.387	0.500	-0.27	0.47	-0.39
25.936	-0.847	-0.388	0.500	-0.27	0.47	-0.39
25.944	-0.846	-0.389	0.500	-0.27	0.47	-0.39
25.952	-0.844	-0.390	0.500	-0.27	0.47	-0.39
25.960	-0.843	-0.392	0.500	-0.27	0.47	-0.39
25.968	-0.842	-0.393	0.500	-0.28	0.47	-0.39
25.976	-0.841	-0.394	0.500	-0.28	0.47	-0.39
25.984	-0.839	-0.395	0.500	-0.28	0.46	-0.39
25.992	-0.838	-0.396	0.500	-0.28	0.46	-0.39
26.000	-0.837	-0.397	0.500	-0.28	0.46	-0.39
26.008	-0.835	-0.398	0.500	-0.28	0.46	-0.39
26.016	-0.834	-0.399	0.500	-0.29	0.46	-0.39
26.024	-0.833	-0.400	0.500	-0.29	0.46	-0.39
26.032	-0.831	-0.401	0.500	-0.29	0.46	-0.39
26.040	-0.830	-0.402	0.500	-0.29	0.46	-0.39
26.048	-0.829	-0.403	0.500	-0.29	0.46	-0.39
26.056	-0.827	-0.404	0.500	-0.29	0.46	-0.39
26.064	-0.826	-0.405	0.500	-0.29	0.45	-0.39
26.072	-0.825	-0.406	0.500	-0.30	0.45	-0.39
26.080	-0.823	-0.407	0.500	-0.30	0.45	-0.39
26.088	-0.822	-0.408	0.500	-0.30	0.45	-0.39
26.096	-0.820	-0.409	0.500	-0.30	0.45	-0.39
26.104	-0.819	-0.409	0.500	-0.30	0.45	-0.39
26.112	-0.818	-0.410	0.500	-0.30	0.45	-0.39
26.120	-0.816	-0.411	0.500	-0.31	0.45	-0.39
26.128	-0.815	-0.412	0.500	-0.31	0.45	-0.39
26.136	-0.814	-0.413	0.500	-0.31	0.45	-0.39
26.144	-0.812	-0.414	0.500	-0.31	0.44	-0.39
26.152	-0.811	-0.415	0.500	-0.31	0.44	-0.39
26.160	-0.809	-0.416	0.500	-0.31	0.44	-0.39
26.168	-0.808	-0.417	0.500	-0.31	0.44	-0.39
26.176	-0.807	-0.418	0.500	-0.32	0.44	-0.39
26.184	-0.805	-0.419	0.500	-0.32	0.44	-0.39
26.192	-0.804	-0.420	0.500	-0.32	0.44	-0.39
26.200	-0.802	-0.421	0.500	-0.32	0.44	-0.39
26.208	-0.801	-0.422	0.500	-0.32	0.44	-0.39
26.216	-0.800	-0.422	0.500	-0.32	0.44	-0.39
26.224	-0.798	-0.423	0.500	-0.32	0.43	-0.39
26.232	-0.797	-0.424	0.500	-0.33	0.43	-0.39
26.240	-0.795	-0.425	0.500	-0.33	0.43	-0.39
26.248	-0.794	-0.426	0.500	-0.33	0.43	-0.39
26.256	-0.793	-0.427	0.500	-0.33	0.43	-0.39
26.264	-0.791	-0.428	0.500	-0.33	0.43	-0.39
26.272	-0.790	-0.429	0.500	-0.33	0.43	-0.39
26.280	-0.788	-0.429	0.500	-0.33	0.43	-0.39
26.288	-0.787	-0.430	0.500	-0.34	0.43	-0.39
26.296	-0.785	-0.431	0.500	-0.34	0.42	-0.39
26.304	-0.784	-0.432	0.500	-0.34	0.42	-0.39
26.312	-0.783	-0.433	0.500	-0.34	0.42	-0.39
26.320	-0.781	-0.434	0.500	-0.34	0.42	-0.39
26.328	-0.780	-0.434	0.500	-0.34	0.42	-0.39
26.336	-0.778	-0.435	0.500	-0.34	0.42	-0.39
26.344	-0.777	-0.436	0.500	-0.35	0.42	-0.39
26.352	-0.775	-0.437	0.500	-0.35	0.42	-0.39
26.360	-0.774	-0.438	0.500	-0.35	0.42	-0.39
26.368	-0.772	-0.439	0.500	-0.35	0.41	-0.39
26.376	-0.771	-0.439	0.500	-0.35	0.41	-0.39
26.384	-0.769	-0.440	0.500	-0.35	0.41	-0.39
26.392	-0.768	-0.441	0.500	-0.35	0.41	-0.39
26.400	-0.766	-0.442	0.500	-0.36	0.41	-0.39
26.408	-0.765	-0.443	0.500	-0.36	0.41	-0.39
26.416	-0.764	-0.443	0.500	-0.36	0.41	-0.39
26.424	-0.762	-0.444	0.500	-0.36	0.41	-0.39
26.432	-0.761	-0.445	0.500	-0.36	0.40	-0.39
26.440	-0.759	-0.446	0.500	-0.36	0.40	-0.39
26.448	-0.758	-0.446	0.500	-0.36	0.40	-0.39
26.456	-0.756	-0.447	0.500	-0.36	0.40	-0.39
26.464	-0.755	-0.448	0.500	-0.37	0.40	-0.39
26.472	-0.753	-0.449	0.500	-0.37	0.40	-0.39
26.480	-0.752	-0.449	0.500	-0.37	0.40	-0.39
26.488	-0.750	-0.450	0.500	-0.37	0.40	-0.39
26.496	-0.749	-0.451	0.500	-0.37	0.39	-0.39
26.504	-0.747	-0.452	0.500	-0.37	0.39	-0.39
26.512	-0.746	-0.452	0.500	-0.37	0.39	-0.39
26.520	-0.744	-0.453	0.500	-0.38	0.39	-0.39
26.528	-0.743	-0.454	0.500	-0.38	0.39	-0.39
26.536	-0.741	-0.454	0.500	-0.38	0.39	-0.39
26.544	-0.740	-0.455	0.500	-0.38	0.39	-0.39
26.552	-0.738	-0.456	0.500	-0.38	0.39	-0.39
26.560	-0.736	-0.456	0.500	-0.38	0.38	-0.39
26.568	-0.735	-0.457	0.500	-0.38	0.38	-0.39
26.576	-0.733	-0.458	0.500	-0.38	0.38	-0.39
26.584	-0.732	-0.458	0.500	-0.39	0.38	-0.39
26.592	-0.730	-0.459	0.500	-0.39	0.38	-0.39
26.600	-0.729	-0.460	0.500	-0.39	0.38	-0.39
26.608	-0.727	-0.460	0.500	-0.39	0.38	-0.39
26.616	-0.726	-0.461	0.500	-0.39	0.38	-0.39
26.624	-0.724	-0.462	0.500	-0.39	0.37	-0.39
26.632	-0.723	-0.462	0.500	-0.39	0.37	-0.39
26.640	-0.721	-0.463	0.500	-0.39	0.37	-0.39
26.648	-0.720	-0.464	0.500	-0.40	0.37	-0.39
26.656	-0.718	-0.464	0.500	-0.40	0.37	-0.39
26.664	-0.717	-0.465	0.500	-0.40	0.37	-0.39
26.672	-0.715	-0.466	0.500	-0.40	0.37	-0.39
26.680	-0.713	-0.466	0.500	-0.40	0.37	-0.39
26.688	-0.712	-0.467	0.500	-0.40	0.36	-0.39
26.696	-0.710	-0.467	0.500	-0.40	0.36	-0.39
26.704	-0.709	-0.468	0.500	-0.40	0.36	-0.39
26.712	-0.707	-0.469	0.500	-0.41	0.36	-0.39
26.720	-0.706	-0.469	0.500	-0.41	0.36	-0.39
26.728	-0.704	-0.470	0.500	-0.41	0.36	-0.39
26.736	-0.702	-0.470	0.500	-0.41	0.36	-0.39
26.744	-0.701	-0.471	0.500	-0.41	0.35	-0.39
26.752	-0.699	-0.471	0.500	-0.41	0.35	-0.39
26.760	-0.698	-0.472	0.500	-0.41	0.35	-0.39
26.768	-0.696	-0.472	0.500	-0.41	0.35	-0.39
26.776	-0.695	-0.473	0.500	-0.41	0.35	-0.39
26.784	-0.693	-0.474	0.500	-0.42	0.35	-0.39
26.792	-0.691	-0.474	0.500	-0.42	0.35	-0.39
26.800	-0.690	-0.475	0.500	-0.42	0.34	-0.39
26.808	-0.688	-0.475	0.500	-0.42	0.34	-0.39
26.816	-0.687	-0.476	0.500	-0.42	0.34	-0.39
26.824	-0.685	-0.476	0.500	-0.42	0.34	-0.39
26.832	-0.684	-0.477	0.500	-0.42	0.34	-0.39
26.840	-0.682	-0.477	0.500	-0.42	0.34	-0.39
26.848	-0.680	-0.478	0.500	-0.42	0.34	-0.39
26.856	-0.679	-0.478	0.500	-0.43	0.33	-0.39
26.864	-0.677	-0.479	0.500	-0.43	0.33	-0.39
26.872	-0.676	-0.479	0.500	-0.43	0.33	-0.39
26.880	-0.674	-0.480	0.500	-0.43	0.33	-0.39
26.888	-0.672	-0.480	0.500	-0.43	0.33	-0.39
26.896	-0.671	-0.481	0.500	-0.43	0.33	-0.39
26.904	-0.669	-0.481	0.500	-0.43	0.33	-0.39
26.912	-0.668	-0.482	0.500	-0.43	0.32	-0.39
26.920	-0.666	-0.482	0.500	-0.43	0.32	-0.39
26.928	-0.664	-0.482	0.500	-0.44	0.32	-0.39
26.936	-0.663	-0.483	0.500	-0.44	0.32	-0.39
26.944	-0.661	-0.483	0.500	-0.44	0.32	-0.39
26.952	-0.659	-0.484	0.500	-0.44	0.32	-0.39
26.960	-0.658	-0.484	0.500	-0.44	0.32	-0.39
26.968	-0.656	-0.485	0.500	-0.44	0.31	-0.39
26.976	-0.655	-0.485	0.500	-0.44	0.31	-0.39
26.984	-0.653	-0.485	0.500	-0.44	0.31	-0.39
26.992	-0.651	-0.486	0.500	-0.44	0.31	-0.39
27.000	-0.650	-0.486	0.500	-0.45	0.31	-0.39
27.008	-0.648	-0.487	0.500	-0.45	0.31	-0.39
27.016	-0.647	-0.487	0.500	-0.45	0.31	-0.39
27.024	-0.645	-0.487	0.500	-0.45	0.30	-0.39
27.032	-0.643	-0.488	0.500	-0.45	0.30	-0.39
27.040	-0.642	-0.488	0.500	-0.45	0.30	-0.39
27.048	-0.640	-0.489	0.500	-0.45	0.30	-0.39
27.056	-0.638	-0.489	0.500	-0.45	0.30	-0.39
27.064	-0.637	-0.489	0.500	-0.45	0.30	-0.39
27.072	-0.635	-0.490	0.500	-0.45	0.30	-0.39
27.080	-0.634	-0.490	0.500	-0.46	0.29	-0.39
27.088	-0.632	-0.490	0.500	-0.46	0.29	-0.39
27.096	-0.630	-0.491	0.500	-0.46	0.29	-0.39
27.104	-0.629	-0.491	0.500	-0.46	0.29	-0.39
27.112	-0.627	-0.491	0.500	-0.46	0.29	-0.39
27.120	-0.625	-0.492	0.500	-0.46	0.29	-0.39
27.128	-0.624	-0.492	0.500	-0.46	0.28	-0.39
27.136	-0.622	-0.492	0.500	-0.46	0.28	-0.39
27.144	-0.620	-0.493	0.500	-0.46	0.28	-0.39
27.152	-0.619	-0.493	0.500	-0.46	0.28	-0.39
27.160	-0.617	-0.493	0.500	-0.46	0.28	-0.39
27.168	-0.615	-0.493	0.500	-0.47	0.28	-0.39
27.176	-0.614	-0.494	0.500	-0.47	0.28	-0.39
27.184	-0.612	-0.494	0.500	-0.47	0.27	-0.39
27.192	-0.611	-0.494	0.500	-0.47	0.27	-0.39
27.200	-0.609	-0.494	0.500	-0.47	0.27	-0.39
27.208	-0.607	-0.495	0.500	-0.47	0.27	-0.39
27.216	-0.606	-0.495	0.500	-0.47	0.27	-0.39
27.224	-0.604	-0.495	0.500	-0.47	0.27	-0.39
27.232	-0.602	-0.495	0.500	-0.47	0.26	-0.39
27.240	-0.601	-0.496	0.500	-0.47	0.26	-0.39
27.248	-0.599	-0.496	0.500	-0.47	0.26	-0.39
27.256	-0.597	-0.496	0.500	-0.48	0.26	-0.39
27.264	-0.596	-0.496	0.500	-0.48	0.26	-0.39
27.272	-0.594	-0.497	0.500	-0.48	0.26	-0.39
27.280	-0.592	-0.497	0.500	-0.48	0.25	-0.39
27.288	-0.591	-0.497	0.500	-0.48	0.25	-0.39
27.296	-0.589	-0.497	0.500	-0.48	0.25	-0.39
27.304	-0.587	-0.497	0.500	-0.48	0.25	-0.39
27.312	-0.586	-0.498	0.500	-0.48	0.25	-0.39
27.320	-0.584	-0.498	0.500	-0.48	0.25	-0.39
27.328	-0.582	-0.498	0.500	-0.48	0.25	-0.39
27.336	-0.581	-0.498	0.500	-0.48	0.24	-0.39
27.344	-0.579	-0.498	0.500	-0.48	0.24	-0.39
27.352	-0.577	-0.498	0.500	-0.49	0.24	-0.39
27.360	-0.576	-0.499	0.500	-0.49	0.24	-0.39
27.368	-0.574	-0.499	0.500	-0.49	0.24	-0.39
27.376	-0.572	-0.499	0.500	-0.49	0.24	-0.39
27.384	-0.571	-0.499	0.500	-0.49	0.23	-0.39
27.392	-0.569	-0.499	0.500	-0.49	0.23	-0.39
27.400	-0.567	-0.499	0.500	-0.49	0.23	-0.39
27.408	-0.566	-0.499	0.500	-0.49	0.23	-0.39
27.416	-0.564	-0.500	0.500	-0.49	0.23	-0.39
27.424	-0.562	-0.500	0.500	-0.49	0.23	-0.39
27.432	-0.561	-0.500	0.500	-0.49	0.22	-0.39
27.440	-0.559	-0.500	0.500	-0.49	0.22	-0.39
27.448	-0.557	-0.500	0.500	-0.49	0.22	-0.39
27.456	-0.556	-0.500	0.500	-0.50	0.22	-0.39
27.464	-0.554	-0.500	0.500	-0.50	0.22	-0.39
27.472	-0.552	-0.500	0.500	-0.50	0.22	-0.39
27.480	-0.551	-0.500	0.500	-0.50	0.21	-0.39
27.488	-0.549	-0.500	0.500	-0.50	0.21	-0.39
27.496	-0.547	-0.500	0.500	-0.50	0.21	-0.39
27.504	-0.546	-0.500	0.500	-0.50	0.21	-0.39
27.512	-0.544	-0.500	0.500	-0.50	0.21	-0.39
27.520	-0.542	-0.501	0.500	-0.50	0.21	-0.39
27.528	-0.541	-0.501	0.500	-0.50	0.20	-0.39
27.536	-0.539	-0.501	0.500	-0.50	0.20	-0.39
27.544	-0.537	-0.501	0.500	-0.50	0.20	-0.39
27.552	-0.536	-0.501	0.500	-0.50	0.20	-0.39
27.560	-0.534	-0.501	0.500	-0.50	0.20	-0.39
27.568	-0.532	-0.501	0.500	-0.50	0.20	-0.39
27.576	-0.531	-0.501	0.500	-0.51	0.19	-0.39
27.584	-0.529	-0.501	0.500	-0.51	0.19	-0.39
27.592	-0.527	-0.501	0.500	-0.51	0.19	-0.39
27.600	-0.526	-0.501	0.500	-0.51	0.19	-0.39
27.608	-0.524	-0.501	0.500	-0.51	0.19	-0.39
27.616	-0.522	-0.501	0.500	-0.51	0.19	-0.39
27.624	-0.521	-0.501	0.500	-0.51	0.18	-0.39
27.632	-0.519	-0.501	0.500	-0.51	0.18	-0.39
27.640	-0.517	-0.501	0.500	-0.51	0.18	-0.39
27.648	-0.516	-0.500	0.500	-0.51	0.18	-0.39
27.656	-0.514	-0.500	0.500	-0.51	0.18	-0.39
27.664	-0.512	-0.500	0.500	-0.51	0.18	-0.39
27.672	-0.511	-0.500	0.500	-0.51	0.17	-0.39
27.680	-0.509	-0.500	0.500	-0.51	0.17	-0.39
27.688	-0.507	-0.500	0.500	-0.51	0.17	-0.39
27.696	-0.506	-0.500	0.500	-0.51	0.17	-0.39
27.704	-0.504	-0.500	0.500	-0.51	0.17	-0.39
27.712	-0.502	-0.500	0.500	-0.52	0.17	-0.39
27.720	-0.501	-0.500	0.500	-0.52	0.16	-0.39
27.728	-0.499	-0.500	0.500	-0.52	0.16	-0.39
27.736	-0.497	-0.500	0.500	-0.52	0.16	-0.39
27.744	-0.496	-0.500	0.500	-0.52	0.16	-0.39
27.752	-0.494	-0.499	0.500	-0.52	0.16	-0.39
27.760	-0.492	-0.499	0.500	-0.52	0.15	-0.39
27.768	-0.491	-0.499	0.500	-0.52	0.15	-0.39
27.776	-0.489	-0.499	0.500	-0.52	0.15	-0.39
27.784	-0.487	-0.499	0.500	-0.52	0.15	-0.39
27.792	-0.486	-0.499	0.500	-0.52	0.15	-0.39
27.800	-0.484	-0.499	0.500	-0.52	0.15	-0.39
27.808	-0.482	-0.498	0.500	-0.52	0.14	-0.39
27.816	-0.481	-0.498	0.500	-0.52	0.14	-0.39
27.824	-0.479	-0.498	0.500	-0.52	0.14	-0.39
27.832	-0.477	-0.498	0.500	-0.52	0.14	-0.39
27.840	-0.476	-0.498	0.500	-0.52	0.14	-0.39
27.848	-0.474	-0.498	0.500	-0.52	0.14	-0.39
27.856	-0.473	-0.497	0.500	-0.52	0.13	-0.39
27.864	-0.471	-0.497	0.500	-0.52	0.13	-0.39
27.872	-0.469	-0.497	0.500	-0.53	0.13	-0.39
27.880	-0.468	-0.497	0.500	-0.53	0.13	-0.39
27.888	-0.466	-0.497	0.500	-0.53	0.13	-0.39
27.896	-0.464	-0.496	0.500	-0.53	0.12	-0.39
27.904	-0.463	-0.496	0.500	-0.53	0.12	-0.39
27.912	-0.461	-0.496	0.500	-0.53	0.12	-0.39
27.920	-0.459	-0.496	0.500	-0.53	0.12	-0.39
27.928	-0.458	-0.495	0.500	-0.53	0.12	-0.39
27.936	-0.456	-0.495	0.500	-0.53	0.12	-0.39
27.944	-0.454	-0.495	0.500	-0.53	0.11	-0.39
27.952	-0.453	-0.495	0.500	-0.53	0.11	-0.39
27.960	-0.451	-0.494	0.500	-0.53	0.11	-0.39
27.968	-0.449	-0.494	0.500	-0.53	0.11	-0.39
27.976	-0.448	-0.494	0.500	-0.53	0.11	-0.39
27.984	-0.446	-0.494	0.500	-0.53	0.11	-0.39
27.992	-0.444	-0.493	0.500	-0.53	0.10	-0.39
28.000	-0.443	-0.493	0.500	-0.53	0.10	-0.39
28.008	-0.441	-0.493	0.500	-0.53	0.10	-0.39
28.016	-0.440	-0.492	0.500	-0.53	0.10	-0.39
28.024	-0.438	-0.492	0.500	-0.53	0.10	-0.39
28.032	-0.436	-0.492	0.500	-0.53	0.09	-0.39
28.040	-0.435	-0.492	0.500	-0.53	0.09	-0.39
28.048	-0.433	-0.491	0.500	-0.53	0.09	-0.39
28.056	-0.431	-0.491	0.500	-0.53	0.09	-0.39
28.064	-0.430	-0.491	0.500	-0.53	0.09	-0.39
28.072	-0.428	-0.490	0.500	-0.53	0.09	-0.39
28.080	-0.426	-0.490	0.500	-0.53	0.08	-0.39
28.088	-0.425	-0.490	0.500	-0.53	0.08	-0.39
28.096	-0.423	-0.489	0.500	-0.53	0.08	-0.39
28.104	-0.422	-0.489	0.500	-0.54	0.08	-0.39
28.112	-0.420	-0.488	0.500	-0.54	0.08	-0.39
28.120	-0.418	-0.488	0.500	-0.54	0.08	-0.39
28.128	-0.417	-0.488	0.500	-0.54	0.07	-0.39
28.136	-0.415	-0.487	0.500	-0.54	0.07	-0.39
28.144	-0.413	-0.487	0.500	-0.54	0.07	-0.39
28.152	-0.412	-0.487	0.500	-0.54	0.07	-0.39
28.160	-0.410	-0.486	0.500	-0.54	0.07	-0.39
28.168	-0.409	-0.486	0.500	-0.54	0.06	-0.39
28.176	-0.407	-0.485	0.500	-0.54	0.06	-0.39
28.184	-0.405	-0.485	0.500	-0.54	0.06	-0.39
28.192	-0.404	-0.485	0.500	-0.54	0.06	-0.39
28.200	-0.402	-0.484	0.500	-0.54	0.06	-0.39
28.208	-0.400	-0.484	0.500	-0.54	0.06	-0.39
28.216	-0.399	-0.483	0.500	-0.54	0.05	-0.39
28.224	-0.397	-0.483	0.500	-0.54	0.05	-0.39
28.232	-0.396	-0.482	0.500	-0.54	0.05	-0.39
28.240	-0.394	-0.482	0.500	-0.54	0.05	-0.39
28.248	-0.392	-0.482	0.500	-0.54	0.05	-0.39
28.256	-0.391	-0.481	0.500	-0.54	0.04	-0.39
28.264	-0.389	-0.481	0.500	-0.54	0.04	-0.39
28.272	-0.388	-0.480	0.500	-0.54	0.04	-0.39
28.280	-0.386	-0.480	0.500	-0.54	0.04	-0.39
28.288	-0.384	-0.479	0.500	-0.54	0.04	-0.39
28.296	-0.383	-0.479	0.500	-0.54	0.04	-0.39
28.304	-0.381	-0.478	0.500	-0.54	0.03	-0.39
28.312	-0.380	-0.478	0.500	-0.54	0.03	-0.39
28.320	-0.378	-0.477	0.500	-0.54	0.03	-0.39
28.328	-0.376	-0.477	0.500	-0.54	0.03	-0.39
28.336	-0.375	-0.476	0.500	-0.54	0.03	-0.39
28.344	-0.373	-0.476	0.500	-0.54	0.02	-0.39
28.352	-0.372	-0.475	0.500	-0.54	0.02	-0.39
28.360	-0.370	-0.475	0.500	-0.54	0.02	-0.39
28.368	-0.369	-0.474	0.500	-0.54	0.02	-0.39
28.376	-0.367	-0.474	0.500	-0.54	0.02	-0.39
28.384	-0.365	-0.473	0.500	-0.54	0.02	-0.39
28.392	-0.364	-0.472	0.500	-0.54	0.01	-0.39
28.400	-0.362	-0.472	0.500	-0.54	0.01	-0.39
28.408	-0.361	-0.471	0.500	-0.54	0.01	-0.39
28.416	-0.359	-0.471	0.500	-0.54	0.01	-0.39
28.424	-0.358	-0.470	0.500	-0.54	0.01	-0.39
28.432	-0.356	-0.470	0.500	-0.54	0.00	-0.39
28.440	-0.354	-0.469	0.500	-0.54	0.00	-0.39
28.448	-0.353	-0.468	0.500	-0.54	0.00	-0.39
28.456	-0.351	-0.468	0.500	-0.54	-0.00	-0.39
28.464	-0.350	-0.467	0.500	-0.54	-0.00	-0.39
28.472	-0.348	-0.467	0.500	-0.54	-0.00	-0.39
28.480	-0.347	-0.466	0.500	-0.54	-0.01	-0.39
28.488	-0.345	-0.465	0.500	-0.54	-0.01	-0.39
28.496	-0.344	-0.465	0.500	-0.54	-0.01	-0.39
28.504	-0.342	-0.464	0.500	-0.54	-0.01	-0.39
28.512	-0.340	-0.464	0.500	-0.54	-0.01	-0.39
28.520	-0.339	-0.463	0.500	-0.54	-0.01	-0.39
28.528	-0.337	-0.462	0.500	-0.54	-0.02	-0.39
28.536	-0.336	-0.462	0.500	-0.54	-0.02	-0.39
28.544	-0.334	-0.461	0.500	-0.54	-0.02	-0.39
28.552	-0.333	-0.460	0.500	-0.54	-0.02	-0.39
28.560	-0.331	-0.460	0.500	-0.54	-0.02	-0.39
28.568	-0.330	-0.459	0.500	-0.54	-0.03	-0.39
28.576	-0.328	-0.458	0.500	-0.54	-0.03	-0.39
28.584	-0.327	-0.458	0.500	-0.54	-0.03	-0.39
28.592	-0.325	-0.457	0.500	-0.54	-0.03	-0.39
28.600	-0.324	-0.456	0.500	-0.54	-0.03	-0.39
28.608	-0.322	-0.456	0.500	-0.54	-0.03	-0.39
28.616	-0.321	-0.455	0.500	-0.54	-0.04	-0.39
28.624	-0.319	-0.454	0.500	-0.54	-0.04	-0.39
28.632	-0.318	-0.454	0.500	-0.54	-0.04	-0.39
28.640	-0.316	-0.453	0.500	-0.54	-0.04	-0.39
28.648	-0.315	-0.452	0.500	-0.54	-0.04	-0.39
28.656	-0.313	-0.452	0.500	-0.54	-0.05	-0.39
28.664	-0.312	-0.451	0.500	-0.54	-0.05	-0.39
28.672	-0.310	-0.450	0.500	-0.54	-0.05	-0.39
28.680	-0.309	-0.449	0.500	-0.54	-0.05	-0.39
28.688	-0.307	-0.449	0.500	-0.54	-0.05	-0.39
28.696	-0.306	-0.448	0.500	-0.54	-0.05	-0.39
28.704	-0.304	-0.447	0.500	-0.54	-0.06	-0.39
28.712	-0.303	-0.446	0.500	-0.54	-0.06	-0.39
28.720	-0.301	-0.446	0.500	-0.54	-0.06	-0.39
28.728	-0.300	-0.445	0.500	-0.54	-0.06	-0.39
28.736	-0.298	-0.444	0.500	-0.54	-0.06	-0.39
28.744	-0.297	-0.443	0.500	-0.54	-0.07	-0.39
28.752	-0.295	-0.443	0.500	-0.54	-0.07	-0.39
28.760	-0.294	-0.442	0.500	-0.54	-0.07	-0.39
28.768	-0.292	-0.441	0.500	-0.54	-0.07	-0.39
28.776	-0.291	-0.440	0.500	-0.54	-0.07	-0.39
28.784	-0.289	-0.439	0.500	-0.54	-0.07	-0.39
28.792	-0.288	-0.439	0.500	-0.53	-0.08	-0.39
28.800	-0.286	-0.438	0.500	-0.53	-0.08	-0.39
28.808	-0.285	-0.437	0.500	-0.53	-0.08	-0.39
28.816	-0.283	-0.436	0.500	-0.53	-0.08	-0.39
28.824	-0.282	-0.435	0.500	-0.53	-0.08	-0.39
28.832	-0.281	-0.435	0.500	-0.53	-0.09	-0.39
28.840	-0.279	-0.434	0.500	-0.53	-0.09	-0.39
28.848	-0.278	-0.433	0.500	-0.53	-0.09	-0.39
28.856	-0.276	-0.432	0.500	-0.53	-0.09	-0.39
28.864	-0.275	-0.431	0.500	-0.53	-0.09	-0.39
28.872	-0.273	-0.430	0.500	-0.53	-0.09	-0.39
28.880	-0.272	-0.429	0.500	-0.53	-0.10	-0.39
28.888	-0.271	-0.429	0.500	-0.53	-0.10	-0.39
28.896	-0.269	-0.428	0.500	-0.53	-0.10	-0.39
28.904	-0.268	-0.427	0.500	-0.53	-0.10	-0.39
28.912	-0.266	-0.426	0.500	-0.53	-0.10	-0.39
28.920	-0.265	-0.425	0.500	-0.53	-0.10	-0.39
28.928	-0.263	-0.424	0.500	-0.53	-0.11	-0.38
28.936	-0.262	-0.423	0.500	-0.53	-0.11	-0.38
28.944	-0.261	-0.422	0.500	-0.53	-0.11	-0.38
28.952	-0.259	-0.422	0.500	-0.53	-0.11	-0.38
28.960	-0.258	-0.421	0.500	-0.53	-0.11	-0.38
28.968	-0.256	-0.420	0.500	-0.53	-0.12	-0.38
28.976	-0.255	-0.419	0.500	-0.53	-0.12	-0.38
28.984	-0.254	-0.418	0.500	-0.53	-0.12	-0.38
28.992	-0.252	-0.417	0.500	-0.53	-0.12	-0.38
29.000	-0.251	-0.416	0.500	-0.53	-0.12	-0.38
29.008	-0.249	-0.415	0.500	-0.53	-0.12	-0.38
29.016	-0.248	-0.414	0.500	-0.53	-0.13	-0.38
29.024	-0.247	-0.413	0.500	-0.52	-0.13	-0.38
29.032	-0.245	-0.412	0.500	-0.52	-0.13	-0.38
29.040	-0.244	-0.411	0.500	-0.52	-0.13	-0.38
29.048	-0.243	-0.410	0.500	-0.52	-0.13	-0.38
29.056	-0.241	-0.410	0.500	-0.52	-0.13	-0.38
