t	x	y	z	roll	pitch	yaw	g_x	g_y	g_z	thrust	eso_x	eso_y	eso_z	dist_x	dist_y	dist_z
0.506	0.027	0.021	0.000	-0.72	0.81	-4.77	0.14	-0.02	0.12	0	0.028	0.018	-0.174	0.001	0.001	0.319
0.514	0.027	0.021	0.000	-0.71	0.80	-4.77	-0.03	-0.07	0.05	0	0.028	0.018	-0.177	0.001	0.001	0.332
0.527	0.027	0.019	0.000	-0.62	0.80	-4.76	0.06	-0.04	-0.22	0	0.028	0.019	-0.180	0.001	0.001	0.346
0.540	0.028	0.020	0.000	-0.65	0.78	-4.76	-0.12	-0.03	-0.17	0	0.028	0.019	-0.183	0.001	0.001	0.360
0.542	0.027	0.021	0.000	-0.68	0.80	-4.75	0.09	-0.06	-0.12	0	0.028	0.019	-0.186	0.001	0.002	0.374
0.556	0.028	0.021	0.000	-0.68	0.78	-4.75	0.14	-0.10	-0.01	0	0.028	0.019	-0.189	0.001	0.002	0.388
0.566	0.027	0.021	0.000	-0.67	0.81	-4.74	-0.01	-0.03	-0.04	0	0.028	0.020	-0.192	0.001	0.002	0.403
0.575	0.027	0.021	0.000	-0.67	0.81	-4.74	-0.01	0.16	0.10	0	0.028	0.020	-0.195	0.001	0.002	0.417
0.581	0.028	0.021	0.000	-0.66	0.78	-4.73	0.28	0.11	0.02	0	0.028	0.020	-0.198	0.001	0.002	0.432
0.592	0.028	0.020	0.000	-0.60	0.76	-4.73	0.07	0.14	0.02	0	0.028	0.020	-0.200	0.001	0.002	0.448
0.599	0.026	0.018	0.000	-0.52	0.83	-4.72	0.04	0.25	-0.01	0	0.027	0.020	-0.203	0.001	0.002	0.463
0.615	0.028	0.022	0.000	-0.71	0.76	-4.72	0.05	-0.02	0.18	0	0.028	0.020	-0.206	0.001	0.002	0.479
0.624	0.027	0.021	0.000	-0.65	0.80	-4.71	-0.01	-0.15	-0.05	0	0.028	0.020	-0.208	0.001	0.002	0.495
0.636	0.027	0.021	0.000	-0.63	0.80	-4.71	0.28	0.11	0.07	0	0.028	0.021	-0.211	0.001	0.002	0.511
0.639	0.027	0.021	0.000	-0.60	0.79	-4.70	0.02	0.02	0.16	0	0.028	0.021	-0.213	0.001	0.002	0.527
0.654	0.030	0.014	0.000	-0.32	0.65	-4.70	-0.06	-0.07	0.13	0	0.028	0.020	-0.216	0.001	0.002	0.543
0.663	0.030	0.015	0.000	-0.39	0.67	-4.69	0.09	-0.16	-0.09	0	0.028	0.019	-0.218	0.001	0.001	0.560
0.675	0.029	0.015	0.000	-0.39	0.71	-4.69	0.10	-0.01	0.15	0	0.028	0.019	-0.221	0.001	0.001	0.577
0.682	0.031	0.017	0.000	-0.49	0.64	-4.68	0.09	0.04	0.04	0	0.029	0.019	-0.223	0.001	0.001	0.593
0.686	0.031	0.016	0.000	-0.45	0.64	-4.68	-0.14	0.02	0.22	0	0.029	0.019	-0.226	0.001	0.001	0.611
0.708	0.031	0.017	0.000	-0.50	0.65	-4.67	0.03	-0.13	0.12	0	0.029	0.018	-0.228	0.001	0.001	0.628
0.716	0.030	0.017	0.000	-0.50	0.70	-4.67	0.13	0.05	0.00	0	0.029	0.018	-0.230	0.002	0.001	0.645
0.725	0.030	0.018	0.000	-0.51	0.71	-4.66	0.17	-0.09	0.01	0	0.029	0.018	-0.232	0.002	0.001	0.663
0.735	0.031	0.017	0.000	-0.50	0.70	-4.66	-0.03	0.09	-0.09	0	0.030	0.018	-0.235	0.002	0.001	0.681
0.742	0.031	0.021	0.000	-0.65	0.71	-4.66	-0.00	-0.09	0.01	0	0.030	0.018	-0.237	0.002	0.001	0.699
0.742	0.032	0.021	0.000	-0.68	0.67	-4.65	0.11	0.21	0.39	0	0.030	0.019	-0.239	0.002	0.001	0.717
0.766	0.032	0.021	0.000	-0.66	0.66	-4.65	0.12	0.12	-0.17	0	0.030	0.019	-0.241	0.002	0.001	0.735
0.774	0.033	0.021	0.000	-0.66	0.61	-4.64	0.07	-0.06	-0.34	0	0.031	0.019	-0.243	0.002	0.001	0.754
0.782	0.031	0.021	0.000	-0.65	0.74	-4.64	-0.15	-0.09	-0.18	0	0.031	0.020	-0.245	0.002	0.001	0.772
0.795	0.032	0.022	0.000	-0.70	0.69	-4.64	0.01	0.02	-0.03	0	0.031	0.020	-0.247	0.002	0.001	0.791
0.801	0.031	0.021	0.000	-0.64	0.77	-4.63	-0.02	-0.17	0.15	0	0.031	0.020	-0.249	0.002	0.001	0.810
0.817	0.030	0.021	0.000	-0.63	0.79	-4.63	-0.02	-0.12	-0.20	0	0.031	0.020	-0.251	0.002	0.001	0.829
0.825	0.035	0.017	0.000	-0.46	0.57	-4.62	-0.11	-0.16	-0.06	0	0.031	0.020	-0.253	0.002	0.001	0.848
0.833	0.035	0.016	0.000	-0.42	0.58	-4.62	0.02	-0.11	-0.27	0	0.032	0.020	-0.255	0.003	0.001	0.868
0.844	0.035	0.014	0.000	-0.33	0.58	-4.61	0.09	0.17	-0.03	0	0.032	0.019	-0.257	0.003	0.001	0.887
0.853	0.035	0.015	0.000	-0.38	0.58	-4.61	-0.10	0.16	0.04	0	0.033	0.019	-0.259	0.003	0.000	0.907
0.866	0.036	0.014	0.000	-0.35	0.56	-4.60	0.01	-0.05	0.24	0	0.033	0.018	-0.261	0.003	0.000	0.927
0.878	0.038	0.010	-0.000	-0.22	0.46	-4.60	-0.04	0.10	-0.06	0	0.034	0.017	-0.262	0.004	-0.000	0.947
0.884	0.035	0.009	0.000	-0.14	0.63	-4.59	-0.03	-0.06	-0.01	0	0.034	0.016	-0.264	0.004	-0.001	0.967
0.896	0.035	0.008	0.000	-0.14	0.63	-4.58	-0.14	-0.04	-0.19	0	0.034	0.015	-0.266	0.004	-0.001	0.987
0.903	0.035	0.008	0.000	-0.14	0.63	-4.58	-0.04	-0.10	0.09	0	0.034	0.014	-0.268	0.004	-0.002	1.007
0.912	0.036	0.008	0.000	-0.17	0.60	-4.57	0.11	-0.01	-0.17	0	0.035	0.013	-0.269	0.004	-0.002	1.028
0.920	0.035	0.007	0.000	-0.16	0.67	-4.57	0.06	0.07	-0.15	0	0.035	0.012	-0.271	0.004	-0.003	1.048
0.934	0.035	0.008	0.000	-0.22	0.69	-4.57	0.08	-0.09	-0.12	0	0.035	0.012	-0.273	0.004	-0.003	1.069
0.946	0.035	0.007	0.000	-0.21	0.68	-4.56	0.04	0.21	-0.01	0	0.035	0.011	-0.274	0.004	-0.003	1.090
0.959	0.036	0.007	0.000	-0.22	0.67	-4.56	0.09	0.09	0.04	0	0.035	0.011	-0.276	0.004	-0.004	1.111
0.963	0.036	0.006	0.000	-0.22	0.66	-4.55	-0.01	0.01	-0.00	0	0.035	0.010	-0.277	0.004	-0.004	1.132
0.980	0.035	0.008	0.000	-0.31	0.72	-4.55	0.11	0.06	0.08	0	0.035	0.010	-0.279	0.004	-0.004	1.153
0.988	0.035	0.008	0.000	-0.31	0.72	-4.54	-0.01	-0.14	0.11	0	0.035	0.009	-0.280	0.004	-0.004	1.174
0.998	0.035	0.007	0.000	-0.31	0.73	-4.54	-0.19	0.10	0.02	0	0.036	0.009	-0.281	0.004	-0.004	1.195
1.007	0.036	0.011	0.000	-0.47	0.73	-4.54	0.04	-0.04	0.10	0	0.036	0.009	-0.283	0.004	-0.004	1.217
1.017	0.033	0.012	0.000	-0.55	0.87	-4.52	-0.19	0.08	-0.10	0	0.035	0.009	-0.284	0.004	-0.004	1.238
1.030	0.032	0.013	0.000	-0.59	0.90	-4.52	0.25	0.03	0.24	0	0.035	0.010	-0.285	0.004	-0.004	1.260
1.036	0.033	0.012	0.000	-0.55	0.86	-4.51	-0.14	-0.04	-0.03	0	0.035	0.010	-0.287	0.003	-0.003	1.282
1.048	0.033	0.013	0.000	-0.57	0.86	-4.51	-0.02	-0.01	-0.01	0	0.035	0.010	-0.288	0.003	-0.003	1.304
1.057	0.033	0.007	0.000	-0.34	0.84	-4.51	0.11	-0.11	-0.11	0	0.034	0.010	-0.289	0.003	-0.004	1.326
1.068	0.032	0.010	0.000	-0.47	0.91	-4.50	-0.14	-0.27	0.25	0	0.034	0.010	-0.290	0.003	-0.004	1.348
1.076	0.034	0.006	0.001	-0.33	0.79	-4.50	-0.14	0.00	0.20	0	0.034	0.009	-0.292	0.003	-0.004	1.370
1.085	0.035	0.005	0.000	-0.28	0.76	-4.49	-0.16	-0.13	-0.17	0	0.034	0.009	-0.293	0.003	-0.004	1.392
1.095	0.034	0.005	0.000	-0.29	0.79	-4.49	-0.09	0.04	-0.03	0	0.034	0.008	-0.294	0.003	-0.004	1.415
1.106	0.034	0.006	0.000	-0.35	0.78	-4.48	-0.10	0.22	0.08	0	0.034	0.008	-0.295	0.003	-0.004	1.437
1.111	0.034	0.005	0.000	-0.33	0.78	-4.48	0.11	-0.02	-0.10	0	0.034	0.007	-0.296	0.003	-0.005	1.459
1.124	0.034	0.005	0.000	-0.37	0.81	-4.47	-0.11	0.02	0.02	0	0.034	0.007	-0.297	0.003	-0.005	1.482
1.135	0.035	0.007	0.000	-0.45	0.75	-4.47	-0.04	-0.23	0.09	0	0.035	0.007	-0.298	0.003	-0.005	1.505
1.146	0.032	0.007	0.000	-0.49	0.90	-4.46	-0.21	-0.04	-0.09	0	0.034	0.007	-0.299	0.003	-0.005	1.527
1.159	0.034	0.007	0.000	-0.47	0.82	-4.46	-0.01	-0.02	0.10	0	0.034	0.007	-0.300	0.003	-0.005	1.550
1.165	0.034	0.007	0.001	-0.47	0.81	-4.45	-0.08	-0.16	-0.09	0	0.034	0.007	-0.301	0.003	-0.005	1.573
1.175	0.034	0.006	0.000	-0.44	0.80	-4.45	0.26	0.17	0.10	0	0.034	0.006	-0.302	0.003	-0.005	1.596
1.187	0.035	0.004	0.000	-0.40	0.77	-4.45	0.01	-0.13	0.07	0	0.035	0.006	-0.303	0.003	-0.005	1.619
1.193	0.035	0.006	0.000	-0.51	0.80	-4.44	-0.05	0.07	0.08	0	0.035	0.006	-0.304	0.003	-0.005	1.642
1.207	0.034	0.006	0.000	-0.48	0.81	-4.44	-0.01	-0.05	0.00	0	0.035	0.006	-0.305	0.003	-0.005	1.665
1.213	0.034	0.005	0.000	-0.48	0.81	-4.43	-0.01	-0.03	0.18	0	0.035	0.006	-0.306	0.003	-0.005	1.689
1.226	0.033	0.006	0.000	-0.52	0.86	-4.43	0.14	-0.07	-0.08	0	0.035	0.006	-0.307	0.003	-0.005	1.712
1.228	0.028	0.009	0.000	-0.62	1.09	-4.41	0.07	-0.22	-0.05	0	0.034	0.006	-0.308	0.002	-0.005	1.735
1.245	0.028	0.008	0.000	-0.58	1.08	-4.41	-0.06	-0.05	-0.06	0	0.033	0.006	-0.308	0.002	-0.005	1.759
1.258	0.028	0.010	0.000	-0.67	1.08	-4.40	-0.03	-0.06	0.15	0	0.033	0.007	-0.309	0.002	-0.004	1.782
1.261	0.028	0.009	0.000	-0.64	1.06	-4.40	-0.00	0.21	-0.00	0	0.032	0.007	-0.310	0.001	-0.004	1.806
1.278	0.028	0.009	0.000	-0.64	1.07	-4.39	0.05	-0.03	-0.01	0	0.032	0.007	-0.311	0.001	-0.004	1.829
1.284	0.027	0.009	0.000	-0.65	1.07	-4.39	0.09	0.12	-0.01	0	0.031	0.007	-0.311	0.001	-0.004	1.853
1.284	0.028	0.009	0.000	-0.65	1.03	-4.38	0.03	0.06	-0.01	0	0.031	0.007	-0.312	0.001	-0.004	1.877
1.309	0.028	0.009	0.000	-0.64	1.01	-4.38	0.01	-0.03	0.04	0	0.030	0.008	-0.313	0.000	-0.004	1.900
1.317	0.029	0.008	0.000	-0.59	0.96	-4.38	0.06	-0.27	-0.03	0	0.030	0.008	-0.313	0.000	-0.004	1.924
1.326	0.028	0.009	0.000	-0.63	0.99	-4.37	-0.16	-0.08	-0.04	0	0.030	0.008	-0.314	0.000	-0.004	1.948
1.329	0.028	0.008	0.000	-0.60	0.98	-4.37	0.04	-0.08	0.06	0	0.030	0.008	-0.315	0.000	-0.004	1.972
1.341	0.028	0.008	0.000	-0.60	0.98	-4.36	0.05	0.00	0.04	0	0.030	0.008	-0.315	-0.000	-0.004	1.996
1.353	0.028	0.008	0.000	-0.60	0.98	-4.36	0.01	0.20	-0.12	0	0.029	0.008	-0.316	-0.000	-0.004	2.020
1.365	0.027	0.008	0.000	-0.60	1.01	-4.35	-0.20	0.22	-0.00	0	0.029	0.008	-0.317	-0.000	-0.004	2.044
1.376	0.028	0.008	0.000	-0.61	0.94	-4.35	-0.07	-0.25	-0.06	0	0.029	0.008	-0.317	-0.000	-0.003	2.068
1.386	0.028	0.009	0.000	-0.66	0.94	-4.35	-0.07	-0.24	0.05	0	0.029	0.008	-0.318	-0.000	-0.003	2.092
1.395	0.028	0.009	0.000	-0.66	0.94	-4.34	-0.11	0.13	0.14	0	0.029	0.008	-0.318	-0.000	-0.003	2.116
1.405	0.027	0.008	0.000	-0.61	0.95	-4.34	0.01	0.12	0.10	0	0.029	0.008	-0.319	-0.001	-0.003	2.140
1.413	0.028	0.008	0.000	-0.61	0.93	-4.33	-0.06	-0.06	-0.24	0	0.028	0.008	-0.319	-0.001	-0.003	2.165
1.422	0.028	0.009	0.000	-0.64	0.92	-4.33	-0.09	-0.22	-0.01	0	0.028	0.008	-0.320	-0.001	-0.003	2.189
1.434	0.028	0.009	0.000	-0.66	0.91	-4.32	-0.01	-0.14	-0.04	0	0.028	0.008	-0.320	-0.001	-0.003	2.213
1.444	0.025	0.010	0.000	-0.71	1.04	-4.32	-0.13	-0.18	-0.20	0	0.028	0.008	-0.320	-0.001	-0.003	2.237
1.455	0.025	0.014	0.000	-0.86	1.04	-4.31	-0.13	-0.11	0.02	0	0.027	0.009	-0.321	-0.001	-0.003	2.262
1.463	0.025	0.016	-0.000	-0.95	1.02	-4.30	0.15	0.07	-0.12	0	0.027	0.010	-0.321	-0.001	-0.002	2.286
1.474	0.025	0.017	-0.000	-0.94	1.03	-4.29	0.06	0.09	-0.02	0	0.027	0.011	-0.322	-0.001	-0.002	2.310
1.481	0.024	0.014	0.000	-0.82	1.02	-4.30	0.06	0.02	0.03	0	0.026	0.011	-0.322	-0.002	-0.002	2.335
1.495	0.025	0.017	0.000	-0.91	0.99	-4.29	-0.16	0.45	0.03	0	0.026	0.012	-0.322	-0.002	-0.001	2.359
1.506	0.025	0.016	0.000	-0.87	0.97	-4.28	0.09	-0.21	0.10	0	0.026	0.012	-0.323	-0.002	-0.001	2.384
1.513	0.031	0.012	0.001	-0.73	0.72	-4.28	-0.01	0.06	-0.04	0	0.026	0.012	-0.323	-0.001	-0.001	2.408
1.513	0.031	0.012	0.000	-0.73	0.69	-4.27	0.08	-0.08	0.07	0	0.027	0.012	-0.323	-0.001	-0.001	2.433
1.538	0.031	0.010	0.000	-0.63	0.72	-4.27	-0.11	-0.15	0.05	0	0.027	0.012	-0.323	-0.001	-0.001	2.457
1.545	0.031	0.011	0.000	-0.68	0.69	-4.27	0.12	0.10	-0.00	0	0.028	0.012	-0.323	-0.001	-0.001	2.482
1.555	0.032	0.012	0.000	-0.71	0.69	-4.26	-0.14	-0.00	-0.08	0	0.028	0.012	-0.324	-0.000	-0.001	2.507
1.563	0.031	0.013	0.000	-0.72	0.71	-4.26	0.22	-0.04	0.05	0	0.029	0.012	-0.324	-0.000	-0.001	2.531
1.575	0.033	0.011	0.000	-0.67	0.63	-4.25	-0.10	-0.26	0.02	0	0.029	0.012	-0.324	0.000	-0.001	2.556
1.587	0.033	0.012	0.000	-0.68	0.66	-4.25	-0.10	-0.04	0.16	0	0.030	0.012	-0.324	0.000	-0.001	2.580
1.597	0.033	0.014	0.000	-0.76	0.66	-4.24	0.05	0.03	0.09	0	0.030	0.012	-0.324	0.001	-0.001	2.605
1.608	0.032	0.015	0.000	-0.79	0.70	-4.24	-0.16	0.36	-0.01	0	0.030	0.013	-0.325	0.001	-0.001	2.630
1.619	0.033	0.015	0.000	-0.80	0.66	-4.23	0.08	-0.08	-0.23	0	0.031	0.013	-0.325	0.001	-0.001	2.654
1.619	0.034	0.015	0.000	-0.81	0.62	-4.23	0.06	0.10	-0.00	0	0.031	0.013	-0.325	0.001	-0.001	2.679
1.656	0.033	0.014	0.000	-0.74	0.69	-4.22	0.00	-0.09	-0.16	0	0.031	0.013	-0.325	0.001	-0.001	2.704
1.656	0.033	0.014	0.000	-0.73	0.68	-4.22	0.14	0.06	0.11	0	0.031	0.013	-0.325	0.001	-0.001	2.728
1.662	0.033	0.014	0.000	-0.73	0.68	-4.21	0.12	-0.03	0.02	0	0.032	0.014	-0.325	0.002	-0.001	2.753
1.665	0.032	0.016	0.000	-0.79	0.73	-4.21	-0.01	-0.09	0.10	0	0.032	0.014	-0.325	0.002	-0.000	2.778
1.675	0.033	0.014	0.000	-0.71	0.69	-4.21	-0.09	0.16	0.06	0	0.032	0.014	-0.325	0.002	-0.000	2.802
1.685	0.033	0.014	0.000	-0.70	0.71	-4.20	-0.08	-0.07	-0.09	0	0.032	0.014	-0.325	0.002	-0.000	2.827
1.694	0.033	0.016	0.000	-0.76	0.72	-4.20	0.11	0.21	-0.00	0	0.032	0.014	-0.325	0.002	-0.000	2.852
1.708	0.033	0.014	0.000	-0.69	0.71	-4.19	0.17	0.04	-0.11	0	0.032	0.014	-0.325	0.002	-0.000	2.876
1.715	0.033	0.015	0.000	-0.71	0.72	-4.19	0.22	0.09	-0.04	0	0.032	0.014	-0.325	0.002	-0.000	2.901
1.724	0.032	0.015	0.000	-0.70	0.75	-4.19	-0.00	-0.12	0.03	0	0.032	0.014	-0.325	0.002	-0.000	2.926
1.731	0.032	0.014	0.000	-0.67	0.76	-4.18	-0.18	-0.12	-0.02	0	0.032	0.014	-0.325	0.002	-0.000	2.951
1.740	0.033	0.016	0.000	-0.74	0.74	-4.18	0.02	0.12	0.04	0	0.033	0.015	-0.325	0.002	-0.000	2.975
1.747	0.033	0.014	0.000	-0.66	0.73	-4.17	-0.06	0.23	0.15	0	0.033	0.015	-0.325	0.002	-0.000	3.000
1.762	0.033	0.014	0.000	-0.65	0.71	-4.17	0.05	0.15	-0.05	0	0.033	0.015	-0.325	0.002	-0.000	3.025
1.775	0.034	0.014	0.000	-0.65	0.71	-4.16	-0.04	-0.05	-0.10	0	0.033	0.014	-0.325	0.002	-0.000	3.049
1.782	0.034	0.014	0.000	-0.65	0.71	-4.16	-0.14	0.13	0.11	0	0.033	0.014	-0.325	0.002	-0.000	3.074
1.794	0.032	0.014	0.000	-0.65	0.78	-4.16	-0.02	-0.02	0.08	0	0.033	0.014	-0.325	0.002	-0.000	3.099
1.797	0.033	0.016	0.000	-0.71	0.76	-4.15	0.01	-0.03	0.14	0	0.033	0.015	-0.325	0.002	-0.000	3.123
1.813	0.033	0.014	0.000	-0.64	0.73	-4.15	0.08	-0.27	0.17	0	0.033	0.015	-0.325	0.002	-0.000	3.148
1.824	0.033	0.014	0.000	-0.64	0.76	-4.14	-0.02	-0.02	0.24	0	0.033	0.015	-0.325	0.002	-0.000	3.173
1.832	0.032	0.014	0.000	-0.63	0.79	-4.14	0.01	0.04	0.02	0	0.033	0.015	-0.324	0.002	-0.000	3.197
1.841	0.033	0.014	0.000	-0.63	0.78	-4.13	-0.07	0.05	0.12	0	0.033	0.015	-0.324	0.002	-0.000	3.222
1.856	0.033	0.014	0.000	-0.63	0.78	-4.13	-0.07	-0.02	-0.13	0	0.033	0.015	-0.324	0.002	-0.000	3.246
1.865	0.033	0.016	0.000	-0.70	0.75	-4.13	-0.20	-0.23	-0.13	0	0.033	0.015	-0.324	0.002	-0.000	3.271
1.876	0.033	0.015	0.000	-0.66	0.75	-4.12	0.14	-0.01	-0.13	0	0.033	0.015	-0.324	0.002	-0.000	3.296
1.887	0.033	0.014	0.000	-0.60	0.76	-4.12	0.06	-0.08	0.07	0	0.033	0.015	-0.323	0.002	-0.000	3.320
1.896	0.033	0.014	0.000	-0.60	0.76	-4.11	-0.08	-0.09	-0.09	0	0.033	0.015	-0.323	0.002	-0.001	3.345
1.905	0.033	0.015	0.000	-0.65	0.76	-4.11	-0.02	0.07	-0.13	0	0.033	0.015	-0.323	0.002	-0.001	3.369
1.913	0.033	0.014	0.000	-0.61	0.77	-4.11	0.04	-0.25	-0.04	0	0.033	0.015	-0.323	0.002	-0.001	3.394
1.923	0.032	0.015	0.000	-0.65	0.81	-4.10	-0.09	0.12	0.13	0	0.033	0.015	-0.323	0.002	-0.001	3.418
1.934	0.032	0.015	0.000	-0.65	0.80	-4.10	-0.13	-0.14	-0.12	0	0.033	0.015	-0.322	0.002	-0.000	3.443
1.943	0.032	0.015	0.000	-0.65	0.80	-4.09	-0.05	0.02	0.14	0	0.033	0.015	-0.322	0.002	-0.000	3.467
1.954	0.033	0.013	0.000	-0.53	0.77	-4.09	0.08	-0.16	-0.03	0	0.033	0.015	-0.322	0.002	-0.001	3.491
