t	x	y	z	roll	pitch	yaw	g_x	g_y	g_z	thrust	eso_x	eso_y	eso_z	dist_x	dist_y	dist_z
0.363	-0.068	-0.076	0.000	-0.09	1.11	9.86	0.04	-0.10	0.04	0	-0.068	-0.076	-0.127	-0.000	-0.001	0.156
0.373	-0.069	-0.075	0.000	-0.12	1.14	9.84	0.11	-0.15	0.06	0	-0.068	-0.076	-0.130	-0.001	-0.001	0.166
0.382	-0.068	-0.077	0.000	-0.05	1.11	9.84	0.12	0.13	-0.07	0	-0.068	-0.076	-0.134	-0.001	-0.001	0.176
0.389	-0.068	-0.076	0.000	-0.09	1.11	9.83	0.05	-0.21	0.01	0	-0.068	-0.076	-0.138	-0.000	-0.001	0.187
0.404	-0.068	-0.077	0.000	-0.06	1.09	9.83	0.11	-0.28	0.16	0	-0.068	-0.076	-0.141	-0.000	-0.001	0.197
0.414	-0.067	-0.077	0.000	-0.07	1.06	9.82	0.15	-0.03	0.06	0	-0.068	-0.076	-0.145	-0.000	-0.001	0.208
0.424	-0.068	-0.077	0.000	-0.06	1.11	9.81	0.18	-0.07	0.08	0	-0.068	-0.076	-0.148	-0.000	-0.001	0.220
0.432	-0.068	-0.077	0.000	-0.06	1.12	9.79	0.04	-0.02	0.09	0	-0.068	-0.077	-0.152	-0.000	-0.001	0.231
0.442	-0.069	-0.076	0.000	-0.10	1.14	9.78	-0.17	0.04	0.14	0	-0.068	-0.076	-0.155	-0.000	-0.001	0.243
0.450	-0.067	-0.075	0.000	-0.13	1.05	9.78	-0.05	-0.10	-0.00	0	-0.068	-0.076	-0.158	-0.000	-0.001	0.255
0.464	-0.069	-0.077	0.000	-0.05	1.14	9.76	-0.00	-0.01	0.14	0	-0.068	-0.076	-0.162	-0.000	-0.001	0.267
0.476	-0.068	-0.077	0.000	-0.05	1.13	9.76	0.10	-0.02	0.11	0	-0.068	-0.077	-0.165	-0.000	-0.001	0.280
0.484	-0.067	-0.077	0.000	-0.05	1.08	9.75	-0.10	-0.14	0.22	0	-0.068	-0.077	-0.168	-0.000	-0.001	0.292
0.490	-0.068	-0.077	0.000	-0.05	1.11	9.74	0.12	0.06	-0.08	0	-0.068	-0.077	-0.171	-0.000	-0.001	0.305
0.500	-0.067	-0.073	0.000	-0.21	1.06	9.72	-0.11	0.00	0.09	0	-0.068	-0.076	-0.174	-0.000	-0.001	0.319
0.513	-0.069	-0.075	0.000	-0.12	1.14	9.71	0.13	-0.01	-0.13	0	-0.068	-0.076	-0.177	-0.000	-0.000	0.332
0.524	-0.068	-0.077	0.000	-0.06	1.11	9.71	0.01	-0.11	0.30	0	-0.068	-0.076	-0.180	-0.000	-0.001	0.346
0.533	-0.068	-0.076	0.000	-0.10	1.10	9.70	0.23	0.11	0.11	0	-0.068	-0.076	-0.183	-0.000	-0.000	0.360
0.547	-0.069	-0.076	0.000	-0.08	1.14	9.69	-0.00	-0.12	0.07	0	-0.068	-0.076	-0.186	-0.000	-0.000	0.374
0.549	-0.068	-0.076	0.000	-0.07	1.10	9.68	0.19	-0.05	-0.07	0	-0.068	-0.076	-0.189	-0.000	-0.001	0.388
0.563	-0.069	-0.076	0.000	-0.08	1.14	9.67	0.08	0.08	0.16	0	-0.068	-0.076	-0.192	-0.000	-0.001	0.403
0.571	-0.068	-0.076	0.000	-0.07	1.11	9.66	0.11	-0.02	-0.10	0	-0.068	-0.076	-0.195	-0.000	-0.001	0.417
0.582	-0.068	-0.076	0.000	-0.07	1.09	9.65	0.22	0.19	0.11	0	-0.068	-0.076	-0.198	-0.000	-0.001	0.432
0.590	-0.069	-0.076	0.000	-0.07	1.13	9.64	0.24	-0.18	-0.13	0	-0.068	-0.076	-0.200	-0.000	-0.001	0.448
0.600	-0.069	-0.076	0.000	-0.08	1.13	9.63	-0.14	-0.20	0.05	0	-0.068	-0.076	-0.203	-0.000	-0.001	0.463
0.614	-0.069	-0.076	0.000	-0.07	1.12	9.62	0.09	-0.18	-0.16	0	-0.068	-0.076	-0.206	-0.000	-0.001	0.479
0.622	-0.068	-0.077	0.000	-0.05	1.09	9.61	0.11	-0.02	-0.12	0	-0.068	-0.076	-0.208	-0.000	-0.001	0.495
0.633	-0.067	-0.076	0.000	-0.10	1.05	9.60	0.09	-0.15	0.01	0	-0.068	-0.076	-0.211	-0.000	-0.001	0.511
0.646	-0.068	-0.076	0.000	-0.07	1.10	9.59	0.11	0.06	-0.22	0	-0.068	-0.076	-0.214	-0.000	-0.001	0.527
0.653	-0.068	-0.076	0.000	-0.08	1.10	9.58	-0.01	0.09	0.07	0	-0.068	-0.076	-0.216	-0.000	-0.001	0.543
0.663	-0.068	-0.076	0.000	-0.08	1.10	9.57	-0.07	-0.30	-0.05	0	-0.068	-0.076	-0.219	-0.000	-0.001	0.560
0.672	-0.068	-0.077	0.000	-0.05	1.09	9.57	0.18	-0.02	0.05	0	-0.068	-0.076	-0.221	-0.000	-0.001	0.576
0.682	-0.069	-0.076	0.000	-0.10	1.14	9.55	0.03	-0.20	-0.07	0	-0.068	-0.076	-0.223	-0.000	-0.001	0.593
0.684	-0.068	-0.076	0.000	-0.07	1.11	9.54	0.32	-0.09	-0.09	0	-0.068	-0.076	-0.226	-0.000	-0.001	0.611
0.703	-0.068	-0.077	0.000	-0.04	1.10	9.54	0.12	-0.11	-0.20	0	-0.068	-0.076	-0.228	-0.000	-0.001	0.628
0.713	-0.068	-0.077	0.000	-0.04	1.10	9.52	0.12	-0.07	0.30	0	-0.068	-0.076	-0.230	-0.000	-0.001	0.645
0.722	-0.070	-0.075	0.000	-0.14	1.18	9.50	0.27	-0.15	-0.08	0	-0.068	-0.076	-0.233	-0.000	-0.001	0.663
0.733	-0.068	-0.077	0.000	-0.04	1.12	9.50	0.16	-0.03	0.06	0	-0.068	-0.076	-0.235	-0.000	-0.001	0.681
0.742	-0.068	-0.076	0.000	-0.06	1.11	9.49	0.04	-0.03	-0.12	0	-0.068	-0.076	-0.237	-0.000	-0.001	0.699
0.749	-0.068	-0.075	0.000	-0.13	1.09	9.48	0.23	-0.26	-0.05	0	-0.068	-0.076	-0.239	-0.000	-0.000	0.717
0.763	-0.068	-0.077	0.000	-0.03	1.11	9.48	0.01	0.10	0.02	0	-0.068	-0.076	-0.241	-0.000	-0.001	0.735
0.769	-0.067	-0.073	0.000	-0.18	1.04	9.46	0.17	-0.20	-0.07	0	-0.068	-0.076	-0.243	-0.000	-0.000	0.754
0.782	-0.068	-0.076	0.000	-0.07	1.09	9.46	-0.03	-0.25	-0.09	0	-0.068	-0.076	-0.245	-0.000	-0.000	0.772
0.792	-0.068	-0.076	0.000	-0.06	1.10	9.45	0.13	-0.14	0.05	0	-0.068	-0.076	-0.248	-0.000	-0.000	0.791
0.800	-0.068	-0.077	0.000	-0.03	1.10	9.44	0.00	0.07	0.25	0	-0.068	-0.076	-0.249	-0.000	-0.000	0.810
0.809	-0.067	-0.076	0.000	-0.08	1.06	9.43	-0.02	-0.08	-0.13	0	-0.068	-0.076	-0.251	-0.000	-0.000	0.829
0.823	-0.068	-0.077	0.000	-0.03	1.13	9.42	0.09	0.07	-0.08	0	-0.068	-0.076	-0.253	-0.000	-0.000	0.848
0.833	-0.068	-0.077	0.000	-0.03	1.12	9.41	0.07	0.17	0.12	0	-0.068	-0.076	-0.255	-0.000	-0.001	0.868
0.847	-0.068	-0.077	0.000	-0.03	1.11	9.40	0.03	-0.28	-0.20	0	-0.068	-0.076	-0.257	-0.000	-0.001	0.887
0.850	-0.069	-0.077	0.000	-0.04	1.16	9.39	0.08	-0.16	-0.06	0	-0.068	-0.076	-0.259	-0.000	-0.001	0.907
0.859	-0.068	-0.076	0.000	-0.08	1.12	9.38	-0.09	-0.18	-0.11	0	-0.068	-0.076	-0.261	-0.000	-0.001	0.927
0.869	-0.069	-0.076	0.000	-0.08	1.14	9.37	0.06	0.11	0.01	0	-0.068	-0.076	-0.263	-0.000	-0.001	0.947
0.883	-0.067	-0.077	0.000	-0.03	1.08	9.36	0.18	0.08	-0.00	0	-0.068	-0.076	-0.264	-0.000	-0.001	0.967
0.891	-0.068	-0.077	0.000	-0.03	1.10	9.35	-0.08	-0.08	-0.08	0	-0.068	-0.076	-0.266	-0.000	-0.001	0.987
0.900	-0.069	-0.076	0.000	-0.07	1.14	9.34	-0.01	0.12	0.10	0	-0.068	-0.076	-0.268	-0.000	-0.001	1.007
0.909	-0.068	-0.077	0.000	-0.02	1.12	9.33	-0.20	0.01	-0.11	0	-0.068	-0.076	-0.269	-0.000	-0.001	1.028
0.919	-0.068	-0.077	0.000	-0.03	1.13	9.32	0.02	0.05	0.19	0	-0.068	-0.076	-0.271	-0.000	-0.001	1.048
0.935	-0.068	-0.076	0.000	-0.05	1.10	9.31	0.09	-0.13	0.07	0	-0.068	-0.076	-0.273	-0.000	-0.001	1.069
0.942	-0.069	-0.076	0.000	-0.08	1.14	9.30	-0.23	-0.09	-0.01	0	-0.068	-0.076	-0.274	-0.000	-0.001	1.090
0.958	-0.068	-0.076	0.000	-0.04	1.11	9.30	0.22	-0.17	-0.09	0	-0.068	-0.076	-0.276	-0.000	-0.001	1.111
0.966	-0.068	-0.076	0.000	-0.05	1.11	9.29	0.02	-0.01	-0.19	0	-0.068	-0.076	-0.277	-0.000	-0.001	1.132
0.974	-0.068	-0.076	0.000	-0.05	1.12	9.28	0.28	0.06	0.16	0	-0.068	-0.076	-0.279	-0.000	-0.001	1.153
0.983	-0.068	-0.076	0.000	-0.05	1.09	9.27	0.04	0.10	-0.17	0	-0.068	-0.076	-0.280	-0.000	-0.001	1.174
0.993	-0.069	-0.076	0.000	-0.05	1.13	9.26	0.11	-0.15	0.12	0	-0.068	-0.076	-0.281	-0.000	-0.001	1.195
1.002	-0.068	-0.077	0.000	-0.02	1.12	9.25	0.07	-0.10	-0.01	0	-0.068	-0.076	-0.283	-0.000	-0.001	1.217
1.010	-0.068	-0.076	0.000	-0.05	1.10	9.24	0.01	0.04	-0.11	0	-0.068	-0.076	-0.284	-0.000	-0.001	1.238
1.019	-0.068	-0.077	0.000	-0.03	1.10	9.23	-0.04	-0.04	0.15	0	-0.068	-0.076	-0.286	-0.000	-0.001	1.260
1.032	-0.067	-0.075	0.000	-0.08	1.05	9.22	0.21	-0.19	-0.01	0	-0.068	-0.076	-0.287	0.000	-0.001	1.282
1.042	-0.068	-0.076	0.000	-0.04	1.11	9.21	0.19	0.04	-0.07	0	-0.068	-0.076	-0.288	0.000	-0.001	1.304
1.051	-0.068	-0.076	0.000	-0.04	1.10	9.20	0.33	0.06	0.07	0	-0.068	-0.076	-0.289	0.000	-0.001	1.326
1.065	-0.067	-0.077	0.000	-0.01	1.08	9.19	-0.03	-0.01	-0.17	0	-0.068	-0.076	-0.291	0.000	-0.001	1.348
1.071	-0.067	-0.075	0.000	-0.08	1.06	9.18	0.03	0.22	0.16	0	-0.068	-0.076	-0.292	0.000	-0.001	1.370
1.077	-0.068	-0.076	0.000	-0.05	1.09	9.17	0.33	0.09	-0.11	0	-0.068	-0.076	-0.293	0.000	-0.001	1.392
1.092	-0.069	-0.076	0.000	-0.05	1.14	9.16	0.13	-0.16	-0.01	0	-0.068	-0.076	-0.294	0.000	-0.001	1.414
1.102	-0.067	-0.076	0.000	-0.05	1.06	9.15	0.08	-0.05	0.01	0	-0.068	-0.076	-0.295	0.000	-0.001	1.437
1.114	-0.069	-0.077	0.000	-0.03	1.13	9.14	0.09	0.00	0.26	0	-0.068	-0.076	-0.296	0.000	-0.001	1.459
1.114	-0.069	-0.076	0.000	-0.06	1.13	9.13	0.08	0.05	0.09	0	-0.068	-0.076	-0.298	0.000	-0.001	1.482
1.133	-0.068	-0.076	0.000	-0.03	1.09	9.13	0.05	-0.17	-0.08	0	-0.068	-0.076	-0.299	0.000	-0.001	1.505
1.142	-0.068	-0.075	0.000	-0.09	1.10	9.11	0.09	-0.08	-0.08	0	-0.068	-0.076	-0.300	0.000	-0.001	1.527
1.150	-0.068	-0.076	0.000	-0.05	1.10	9.11	0.31	0.06	0.19	0	-0.068	-0.076	-0.301	0.000	-0.001	1.550
1.162	-0.068	-0.073	0.000	-0.14	1.06	9.09	0.10	0.02	0.04	0	-0.068	-0.076	-0.302	0.000	-0.000	1.573
1.173	-0.068	-0.075	0.000	-0.08	1.10	9.09	0.22	0.04	0.15	0	-0.068	-0.075	-0.303	0.000	-0.000	1.596
1.181	-0.069	-0.077	0.000	-0.01	1.13	9.08	0.08	-0.14	0.06	0	-0.068	-0.076	-0.304	0.000	-0.000	1.619
1.191	-0.068	-0.077	0.000	0.00	1.11	9.08	0.02	-0.09	-0.12	0	-0.068	-0.076	-0.304	0.000	-0.001	1.642
1.198	-0.067	-0.077	0.000	0.01	1.05	9.07	0.00	-0.19	-0.10	0	-0.068	-0.076	-0.305	0.000	-0.001	1.665
1.209	-0.069	-0.076	0.000	-0.06	1.14	9.05	-0.07	-0.18	-0.07	0	-0.068	-0.076	-0.306	0.000	-0.001	1.688
1.222	-0.068	-0.076	0.000	-0.03	1.10	9.05	0.05	-0.21	-0.03	0	-0.068	-0.076	-0.307	0.000	-0.001	1.712
1.231	-0.068	-0.077	0.000	-0.00	1.09	9.04	0.21	-0.07	-0.27	0	-0.068	-0.076	-0.308	0.000	-0.001	1.735
1.242	-0.069	-0.076	0.000	-0.05	1.13	9.02	0.10	-0.17	0.02	0	-0.068	-0.076	-0.309	0.000	-0.001	1.759
1.242	-0.069	-0.076	0.000	-0.03	1.14	9.02	-0.03	0.08	0.02	0	-0.068	-0.076	-0.309	0.000	-0.001	1.782
1.263	-0.069	-0.076	0.000	-0.05	1.13	9.00	0.01	0.02	-0.00	0	-0.068	-0.076	-0.310	0.000	-0.001	1.806
1.271	-0.068	-0.076	0.000	-0.04	1.11	9.00	0.14	-0.07	-0.05	0	-0.068	-0.076	-0.311	0.000	-0.001	1.829
1.276	-0.069	-0.074	0.000	-0.11	1.10	8.98	0.10	-0.17	0.11	0	-0.069	-0.076	-0.312	0.000	-0.001	1.853
1.291	-0.071	-0.073	0.000	-0.16	1.18	8.97	0.08	-0.03	0.16	0	-0.069	-0.075	-0.312	0.000	-0.001	1.877
1.301	-0.070	-0.072	0.000	-0.22	1.15	8.95	0.14	-0.09	-0.15	0	-0.069	-0.075	-0.313	-0.000	-0.000	1.900
1.309	-0.070	-0.072	0.000	-0.17	1.13	8.95	-0.26	-0.13	-0.02	0	-0.069	-0.075	-0.314	-0.000	-0.000	1.924
1.319	-0.068	-0.078	0.000	0.07	1.09	8.96	-0.11	-0.15	0.13	0	-0.069	-0.075	-0.314	0.000	-0.000	1.948
1.333	-0.068	-0.078	0.000	0.07	1.09	8.95	-0.03	-0.18	-0.04	0	-0.069	-0.075	-0.315	0.000	-0.001	1.972
1.342	-0.069	-0.077	0.000	0.03	1.12	8.94	0.01	0.11	-0.04	0	-0.069	-0.076	-0.315	0.000	-0.001	1.996
1.351	-0.068	-0.077	0.000	0.02	1.10	8.93	0.36	-0.07	-0.15	0	-0.069	-0.076	-0.316	0.000	-0.001	2.020
1.360	-0.069	-0.076	0.000	-0.03	1.12	8.91	0.06	-0.31	0.14	0	-0.069	-0.076	-0.317	0.000	-0.001	2.044
1.369	-0.068	-0.077	0.000	0.03	1.07	8.91	0.15	-0.15	-0.07	0	-0.069	-0.076	-0.317	0.000	-0.001	2.068
1.376	-0.069	-0.077	0.000	0.02	1.12	8.90	0.03	-0.15	-0.01	0	-0.069	-0.076	-0.318	0.000	-0.001	2.092
1.387	-0.068	-0.076	0.000	-0.02	1.09	8.89	0.12	-0.16	0.08	0	-0.069	-0.076	-0.318	0.000	-0.001	2.116
1.401	-0.069	-0.077	0.000	0.01	1.13	8.88	0.07	-0.06	-0.17	0	-0.069	-0.076	-0.319	0.000	-0.001	2.140
1.411	-0.068	-0.077	0.000	0.02	1.09	8.87	-0.07	-0.17	0.03	0	-0.069	-0.076	-0.319	0.000	-0.001	2.165
1.418	-0.067	-0.076	0.000	-0.02	1.06	8.86	0.10	0.16	0.06	0	-0.069	-0.076	-0.320	0.000	-0.001	2.189
1.428	-0.069	-0.076	0.000	-0.03	1.12	8.85	0.17	-0.04	0.08	0	-0.069	-0.076	-0.320	0.000	-0.001	2.213
1.436	-0.068	-0.077	0.000	-0.01	1.10	8.84	0.09	-0.07	0.07	0	-0.069	-0.076	-0.320	0.000	-0.001	2.237
1.452	-0.068	-0.077	0.000	-0.00	1.11	8.84	0.02	-0.02	0.15	0	-0.069	-0.076	-0.321	0.000	-0.001	2.262
1.462	-0.068	-0.078	0.000	0.02	1.11	8.83	-0.08	-0.02	0.01	0	-0.069	-0.077	-0.321	0.000	-0.001	2.286
1.472	-0.068	-0.077	0.000	0.01	1.09	8.82	-0.03	0.05	-0.10	0	-0.068	-0.077	-0.322	0.000	-0.001	2.311
1.477	-0.069	-0.076	0.000	-0.04	1.10	8.80	0.13	0.12	-0.00	0	-0.069	-0.077	-0.322	0.001	-0.001	2.335
1.492	-0.068	-0.077	0.000	-0.00	1.09	8.80	-0.02	0.03	-0.09	0	-0.068	-0.077	-0.322	0.001	-0.001	2.359
1.501	-0.068	-0.077	0.000	-0.00	1.09	8.79	0.03	-0.01	0.17	0	-0.068	-0.077	-0.323	0.001	-0.001	2.384
1.510	-0.068	-0.075	0.000	-0.08	1.06	8.77	0.12	-0.21	0.01	0	-0.068	-0.077	-0.323	0.001	-0.001	2.408
1.520	-0.069	-0.076	0.000	-0.05	1.11	8.77	-0.20	-0.22	-0.08	0	-0.068	-0.077	-0.323	0.001	-0.001	2.433
1.528	-0.069	-0.076	0.000	-0.05	1.11	8.76	-0.00	0.05	0.10	0	-0.068	-0.076	-0.323	0.001	-0.001	2.457
1.542	-0.067	-0.077	0.000	-0.01	1.06	8.75	0.24	-0.15	-0.16	0	-0.068	-0.077	-0.324	0.001	-0.001	2.482
1.552	-0.068	-0.076	0.000	-0.04	1.09	8.74	0.13	0.07	0.06	0	-0.068	-0.076	-0.324	0.001	-0.001	2.507
1.563	-0.068	-0.076	0.000	-0.04	1.08	8.73	0.12	-0.38	0.02	0	-0.068	-0.076	-0.324	0.001	-0.001	2.531
1.571	-0.068	-0.077	0.000	-0.03	1.09	8.73	0.23	0.08	-0.11	0	-0.068	-0.076	-0.324	0.001	-0.001	2.556
1.582	-0.069	-0.078	0.000	0.03	1.14	8.72	-0.02	0.06	0.13	0	-0.068	-0.077	-0.324	0.001	-0.001	2.580
1.592	-0.068	-0.076	0.000	-0.04	1.08	8.71	0.17	0.29	-0.11	0	-0.068	-0.077	-0.325	0.001	-0.001	2.605
1.599	-0.069	-0.076	0.000	-0.05	1.13	8.70	0.35	-0.01	-0.12	0	-0.068	-0.077	-0.325	0.001	-0.001	2.630
1.612	-0.069	-0.076	0.000	-0.05	1.12	8.69	0.02	-0.17	-0.07	0	-0.068	-0.076	-0.325	0.001	-0.001	2.654
1.618	-0.068	-0.076	0.000	-0.04	1.08	8.68	-0.02	-0.24	0.21	0	-0.068	-0.076	-0.325	0.001	-0.001	2.679
1.631	-0.068	-0.077	0.000	-0.01	1.09	8.67	0.10	0.13	-0.03	0	-0.068	-0.076	-0.325	0.001	-0.001	2.704
1.642	-0.069	-0.078	0.000	0.04	1.13	8.67	-0.05	-0.01	0.04	0	-0.068	-0.077	-0.325	0.001	-0.001	2.728
1.654	-0.068	-0.077	0.000	-0.01	1.10	8.65	0.05	-0.21	-0.13	0	-0.068	-0.077	-0.325	0.001	-0.001	2.753
1.662	-0.068	-0.077	0.000	-0.01	1.10	8.64	0.11	-0.12	0.01	0	-0.068	-0.077	-0.325	0.001	-0.002	2.778
1.671	-0.069	-0.077	0.000	-0.02	1.13	8.64	0.08	-0.02	0.10	0	-0.068	-0.077	-0.325	0.001	-0.002	2.802
1.687	-0.069	-0.076	0.000	-0.04	1.14	8.63	-0.11	-0.11	-0.07	0	-0.069	-0.077	-0.326	0.001	-0.002	2.827
1.688	-0.069	-0.076	-0.000	-0.05	1.13	8.62	0.22	0.18	-0.06	0	-0.069	-0.077	-0.326	0.001	-0.001	2.852
1.702	-0.068	-0.076	-0.000	-0.05	1.09	8.61	-0.16	-0.04	0.09	0	-0.069	-0.077	-0.326	0.001	-0.001	2.876
1.709	-0.068	-0.077	-0.000	-0.01	1.09	8.60	0.20	0.02	-0.31	0	-0.069	-0.077	-0.326	0.001	-0.001	2.901
1.722	-0.067	-0.078	-0.000	0.04	1.08	8.60	0.29	0.06	0.11	0	-0.068	-0.077	-0.326	0.001	-0.002	2.926
1.732	-0.067	-0.078	-0.000	0.01	1.04	8.58	-0.01	-0.20	0.01	0	-0.068	-0.077	-0.326	0.001	-0.002	2.951
1.737	-0.068	-0.076	0.000	-0.04	1.09	8.57	0.12	-0.07	-0.10	0	-0.068	-0.077	-0.326	0.001	-0.002	2.975
1.744	-0.068	-0.076	0.000	-0.04	1.10	8.56	0.01	-0.22	0.16	0	-0.068	-0.077	-0.325	0.001	-0.002	3.000
1.763	-0.068	-0.077	0.000	-0.01	1.10	8.56	-0.05	-0.06	0.03	0	-0.068	-0.077	-0.325	0.001	-0.002	3.025
1.772	-0.068	-0.076	-0.000	-0.04	1.09	8.55	0.03	-0.03	0.01	0	-0.068	-0.077	-0.325	0.001	-0.002	3.049
1.785	-0.068	-0.077	-0.000	-0.03	1.09	8.54	0.02	0.02	-0.06	0	-0.068	-0.077	-0.325	0.001	-0.002	3.074
1.787	-0.068	-0.076	-0.000	-0.04	1.10	8.53	0.10	-0.16	0.03	0	-0.068	-0.077	-0.325	0.001	-0.002	3.099
1.801	-0.069	-0.076	-0.000	-0.05	1.11	8.52	0.00	0.12	-0.02	0	-0.068	-0.077	-0.325	0.001	-0.002	3.123
1.812	-0.068	-0.078	-0.000	0.03	1.09	8.52	0.04	0.12	-0.13	0	-0.068	-0.077	-0.325	0.001	-0.002	3.148
1.821	-0.069	-0.074	0.000	-0.15	1.13	8.49	0.07	-0.08	-0.29	0	-0.068	-0.076	-0.325	0.001	-0.001	3.173
1.829	-0.070	-0.074	0.000	-0.11	1.14	8.49	0.10	0.19	0.18	0	-0.069	-0.076	-0.325	0.001	-0.001	3.197
1.838	-0.069	-0.073	0.000	-0.16	1.12	8.48	-0.03	-0.01	0.04	0	-0.069	-0.076	-0.324	0.001	-0.001	3.222
1.852	-0.070	-0.075	0.000	-0.10	1.16	8.47	0.17	-0.33	-0.01	0	-0.069	-0.076	-0.324	0.001	-0.001	3.246
1.865	-0.071	-0.072	0.000	-0.19	1.17	8.45	0.08	-0.20	-0.17	0	-0.069	-0.075	-0.324	0.001	-0.001	3.271
