t	x	y	z	roll	pitch	yaw	g_x	g_y	g_z	thrust	eso_x	eso_y	eso_z	dist_x	dist_y	dist_z
0.792	-0.113	-0.281	0.000	1.13	2.18	0.26	0.17	-0.00	-0.12	0	-0.113	-0.278	-0.248	-0.004	0.001	0.791
0.803	-0.114	-0.280	0.000	1.07	2.20	0.25	-0.04	-0.04	-0.07	0	-0.114	-0.279	-0.250	-0.004	0.001	0.810
0.813	-0.114	-0.278	0.000	1.00	2.20	0.25	-0.01	-0.27	-0.10	0	-0.114	-0.278	-0.252	-0.004	0.001	0.829
0.825	-0.113	-0.278	0.000	1.00	2.15	0.24	0.02	-0.07	-0.04	0	-0.114	-0.278	-0.253	-0.004	0.001	0.848
0.833	-0.118	-0.279	-0.000	1.03	2.34	0.26	-0.13	-0.09	-0.10	0	-0.115	-0.278	-0.255	-0.004	0.001	0.868
0.844	-0.117	-0.278	-0.000	1.00	2.29	0.26	0.19	0.26	0.19	0	-0.115	-0.278	-0.257	-0.004	0.001	0.887
0.854	-0.117	-0.281	-0.000	1.11	2.27	0.26	-0.02	-0.14	-0.10	0	-0.115	-0.279	-0.259	-0.004	0.000	0.907
0.863	-0.118	-0.279	-0.000	1.01	2.31	0.26	0.01	-0.15	-0.04	0	-0.116	-0.279	-0.261	-0.004	0.000	0.927
0.875	-0.118	-0.280	0.000	1.05	2.26	0.26	-0.04	-0.20	-0.02	0	-0.116	-0.279	-0.263	-0.005	0.000	0.947
0.884	-0.118	-0.278	0.000	0.97	2.26	0.26	0.03	-0.16	0.05	0	-0.116	-0.279	-0.264	-0.005	0.000	0.967
0.891	-0.120	-0.278	-0.000	0.96	2.36	0.26	0.01	-0.01	0.01	0	-0.117	-0.278	-0.266	-0.005	0.000	0.987
0.902	-0.121	-0.278	-0.000	0.96	2.37	0.26	-0.11	-0.13	-0.09	0	-0.118	-0.278	-0.268	-0.005	0.000	1.007
0.912	-0.117	-0.279	0.000	0.99	2.18	0.25	-0.11	-0.17	-0.03	0	-0.118	-0.278	-0.269	-0.005	0.000	1.028
0.924	-0.117	-0.279	0.000	0.99	2.15	0.25	-0.10	0.00	0.22	0	-0.118	-0.278	-0.271	-0.005	0.000	1.048
0.933	-0.118	-0.278	0.000	0.96	2.20	0.25	-0.03	-0.10	-0.09	0	-0.118	-0.278	-0.273	-0.005	0.000	1.069
0.943	-0.118	-0.278	0.000	0.96	2.19	0.25	-0.20	0.06	0.02	0	-0.118	-0.278	-0.274	-0.005	0.000	1.090
0.954	-0.117	-0.278	0.000	0.95	2.16	0.25	0.05	-0.06	0.07	0	-0.118	-0.278	-0.276	-0.005	0.000	1.111
0.964	-0.119	-0.278	-0.000	0.96	2.21	0.25	0.25	0.06	0.03	0	-0.118	-0.278	-0.277	-0.005	0.000	1.132
0.974	-0.124	-0.276	-0.000	0.87	2.44	0.26	0.18	-0.12	-0.15	0	-0.119	-0.278	-0.279	-0.005	0.000	1.153
0.984	-0.125	-0.274	-0.000	0.79	2.45	0.25	-0.17	-0.29	0.06	0	-0.120	-0.277	-0.280	-0.005	0.001	1.174
0.995	-0.125	-0.275	-0.000	0.82	2.44	0.25	0.03	0.09	-0.23	0	-0.121	-0.277	-0.282	-0.006	0.001	1.195
1.005	-0.124	-0.275	-0.000	0.84	2.35	0.25	0.04	0.10	0.22	0	-0.121	-0.277	-0.283	-0.006	0.001	1.217
1.015	-0.124	-0.276	-0.000	0.88	2.33	0.25	0.04	0.01	-0.02	0	-0.122	-0.277	-0.284	-0.006	0.001	1.238
1.021	-0.124	-0.275	-0.000	0.83	2.31	0.25	-0.07	-0.20	-0.03	0	-0.122	-0.276	-0.286	-0.006	0.001	1.260
1.031	-0.122	-0.282	0.000	1.14	2.23	0.26	0.07	0.15	-0.04	0	-0.123	-0.277	-0.287	-0.006	0.001	1.282
1.042	-0.123	-0.281	0.000	1.10	2.24	0.26	-0.06	-0.24	-0.02	0	-0.123	-0.277	-0.288	-0.006	0.000	1.304
1.054	-0.122	-0.281	0.000	1.10	2.20	0.26	0.01	-0.26	0.18	0	-0.123	-0.278	-0.289	-0.006	0.000	1.326
1.062	-0.122	-0.281	0.000	1.08	2.20	0.26	0.01	-0.04	-0.14	0	-0.123	-0.278	-0.291	-0.006	0.000	1.348
1.075	-0.124	-0.283	0.000	1.15	2.25	0.26	0.05	0.10	-0.11	0	-0.123	-0.279	-0.292	-0.006	-0.000	1.370
1.085	-0.121	-0.282	0.000	1.08	2.12	0.25	0.07	-0.09	0.12	0	-0.123	-0.279	-0.293	-0.006	-0.000	1.392
1.096	-0.123	-0.282	0.000	1.07	2.20	0.26	0.17	-0.12	-0.06	0	-0.123	-0.279	-0.294	-0.006	-0.000	1.414
1.104	-0.123	-0.281	0.000	1.05	2.18	0.25	0.05	0.00	0.06	0	-0.124	-0.279	-0.295	-0.006	-0.000	1.437
1.115	-0.123	-0.281	0.000	1.03	2.15	0.25	0.02	0.08	-0.02	0	-0.124	-0.280	-0.296	-0.006	-0.000	1.459
1.125	-0.123	-0.282	0.000	1.05	2.16	0.25	-0.01	0.06	0.05	0	-0.124	-0.280	-0.297	-0.006	-0.001	1.482
1.130	-0.122	-0.282	0.000	1.05	2.08	0.25	0.13	-0.17	-0.03	0	-0.124	-0.280	-0.299	-0.005	-0.001	1.505
1.145	-0.122	-0.281	0.000	1.03	2.10	0.25	0.00	-0.21	0.22	0	-0.124	-0.280	-0.300	-0.005	-0.001	1.527
1.152	-0.122	-0.281	0.000	0.99	2.09	0.25	-0.24	0.29	-0.08	0	-0.124	-0.280	-0.301	-0.005	-0.001	1.550
1.162	-0.123	-0.281	0.000	1.01	2.13	0.25	0.09	-0.34	0.26	0	-0.124	-0.280	-0.302	-0.005	-0.001	1.573
1.172	-0.122	-0.283	0.000	1.06	2.05	0.25	0.05	-0.20	-0.13	0	-0.124	-0.281	-0.303	-0.005	-0.001	1.596
1.185	-0.122	-0.282	0.000	1.02	2.04	0.25	-0.01	-0.04	-0.09	0	-0.124	-0.281	-0.303	-0.005	-0.001	1.619
1.193	-0.123	-0.281	0.000	0.98	2.12	0.24	-0.13	-0.21	-0.08	0	-0.124	-0.281	-0.304	-0.005	-0.001	1.642
1.204	-0.122	-0.283	0.000	1.04	2.08	0.25	-0.04	0.04	0.08	0	-0.124	-0.281	-0.305	-0.005	-0.001	1.665
1.209	-0.123	-0.282	0.000	0.99	2.07	0.24	0.01	0.23	-0.19	0	-0.124	-0.281	-0.306	-0.005	-0.001	1.689
1.224	-0.123	-0.281	0.000	0.96	2.07	0.24	0.17	-0.02	0.02	0	-0.124	-0.281	-0.307	-0.005	-0.001	1.712
1.235	-0.123	-0.281	0.000	0.95	2.08	0.24	0.09	-0.22	-0.21	0	-0.124	-0.281	-0.308	-0.005	-0.001	1.735
1.240	-0.123	-0.281	0.000	0.95	2.08	0.24	-0.16	0.05	-0.14	0	-0.124	-0.281	-0.309	-0.005	-0.001	1.759
1.255	-0.123	-0.281	0.000	0.96	2.05	0.24	-0.02	-0.14	0.13	0	-0.124	-0.281	-0.309	-0.005	-0.001	1.782
1.261	-0.123	-0.281	0.000	0.96	2.08	0.24	0.25	-0.00	0.04	0	-0.124	-0.281	-0.310	-0.005	-0.001	1.806
1.276	-0.122	-0.283	0.000	1.02	2.02	0.25	-0.10	-0.06	0.02	0	-0.124	-0.281	-0.311	-0.004	-0.001	1.829
1.281	-0.122	-0.281	0.000	0.94	2.03	0.23	0.08	-0.07	-0.04	0	-0.124	-0.281	-0.312	-0.004	-0.001	1.853
1.291	-0.123	-0.284	0.000	1.06	2.06	0.25	-0.02	-0.02	0.15	0	-0.124	-0.281	-0.312	-0.004	-0.001	1.877
1.302	-0.122	-0.283	0.000	1.00	2.01	0.24	-0.09	-0.08	-0.09	0	-0.124	-0.282	-0.313	-0.004	-0.001	1.900
1.311	-0.122	-0.281	0.000	0.92	2.02	0.22	0.22	-0.02	-0.20	0	-0.124	-0.282	-0.314	-0.004	-0.001	1.924
1.322	-0.123	-0.281	0.000	0.91	2.07	0.22	0.08	-0.01	0.18	0	-0.124	-0.281	-0.314	-0.004	-0.001	1.948
1.332	-0.122	-0.280	0.000	0.86	1.98	0.21	0.03	-0.27	0.09	0	-0.124	-0.281	-0.315	-0.004	-0.001	1.972
1.347	-0.122	-0.282	0.000	0.95	1.98	0.23	0.17	-0.19	-0.04	0	-0.124	-0.281	-0.316	-0.004	-0.001	1.996
1.352	-0.123	-0.282	0.000	0.94	2.06	0.23	0.13	0.03	-0.06	0	-0.124	-0.281	-0.316	-0.004	-0.001	2.020
1.362	-0.123	-0.281	0.000	0.90	2.06	0.22	0.05	-0.09	-0.12	0	-0.124	-0.281	-0.317	-0.004	-0.001	2.044
1.373	-0.123	-0.281	0.000	0.90	2.04	0.22	0.13	-0.05	-0.04	0	-0.124	-0.281	-0.317	-0.004	-0.001	2.068
1.383	-0.121	-0.281	0.000	0.91	1.95	0.22	-0.03	-0.26	-0.03	0	-0.124	-0.281	-0.318	-0.004	-0.001	2.092
1.394	-0.122	-0.281	0.000	0.92	2.00	0.22	-0.10	-0.05	-0.24	0	-0.124	-0.281	-0.318	-0.004	-0.001	2.116
1.403	-0.122	-0.281	0.000	0.92	2.01	0.22	-0.08	0.13	0.15	0	-0.124	-0.281	-0.319	-0.003	-0.001	2.140
1.413	-0.123	-0.282	0.000	0.94	2.02	0.22	-0.01	-0.07	0.00	0	-0.124	-0.281	-0.319	-0.003	-0.001	2.165
1.424	-0.123	-0.286	0.000	1.13	2.02	0.27	-0.06	-0.12	0.02	0	-0.124	-0.282	-0.320	-0.003	-0.001	2.189
1.429	-0.122	-0.288	-0.000	1.21	1.99	0.29	-0.19	0.13	0.02	0	-0.124	-0.282	-0.320	-0.003	-0.002	2.213
1.445	-0.122	-0.288	-0.000	1.19	2.01	0.28	0.09	0.03	0.03	0	-0.124	-0.283	-0.321	-0.003	-0.002	2.237
1.450	-0.122	-0.288	-0.000	1.17	1.98	0.28	0.02	0.08	0.01	0	-0.124	-0.284	-0.321	-0.003	-0.002	2.262
1.463	-0.122	-0.288	-0.000	1.15	2.00	0.28	0.15	-0.18	0.02	0	-0.124	-0.284	-0.321	-0.003	-0.002	2.286
1.474	-0.122	-0.287	0.000	1.12	2.02	0.27	0.17	0.04	-0.03	0	-0.124	-0.285	-0.322	-0.003	-0.002	2.310
1.481	-0.122	-0.288	0.000	1.11	2.00	0.27	0.02	-0.21	-0.01	0	-0.124	-0.285	-0.322	-0.003	-0.003	2.335
1.492	-0.123	-0.288	-0.000	1.13	2.03	0.27	-0.12	-0.24	0.04	0	-0.124	-0.285	-0.322	-0.003	-0.003	2.359
1.503	-0.122	-0.287	0.000	1.08	2.00	0.26	-0.07	0.20	-0.01	0	-0.123	-0.286	-0.323	-0.003	-0.003	2.384
1.513	-0.121	-0.287	0.000	1.07	1.98	0.25	0.09	-0.07	0.06	0	-0.123	-0.286	-0.323	-0.003	-0.003	2.408
1.523	-0.122	-0.289	-0.000	1.12	2.00	0.27	-0.00	0.08	-0.09	0	-0.123	-0.286	-0.323	-0.003	-0.003	2.433
1.534	-0.122	-0.288	0.000	1.08	2.00	0.26	0.01	-0.17	0.09	0	-0.123	-0.287	-0.323	-0.002	-0.003	2.457
1.542	-0.122	-0.288	0.000	1.08	2.00	0.26	-0.10	0.05	0.06	0	-0.123	-0.287	-0.324	-0.002	-0.003	2.482
1.552	-0.121	-0.290	-0.000	1.14	1.97	0.27	0.06	-0.01	0.14	0	-0.123	-0.287	-0.324	-0.002	-0.003	2.507
1.565	-0.123	-0.288	0.000	1.02	2.04	0.24	-0.14	-0.12	-0.08	0	-0.123	-0.287	-0.324	-0.002	-0.003	2.531
1.572	-0.123	-0.288	0.000	1.03	2.04	0.25	-0.02	-0.23	0.21	0	-0.123	-0.288	-0.324	-0.002	-0.003	2.556
1.585	-0.122	-0.288	0.000	0.99	2.03	0.23	-0.11	-0.37	0.01	0	-0.123	-0.288	-0.325	-0.002	-0.003	2.580
1.595	-0.122	-0.288	0.000	0.99	2.04	0.23	0.01	-0.07	0.13	0	-0.123	-0.288	-0.325	-0.002	-0.003	2.605
1.601	-0.128	-0.284	0.000	0.82	2.29	0.19	-0.28	-0.17	-0.02	0	-0.124	-0.287	-0.325	-0.002	-0.003	2.630
1.612	-0.131	-0.281	-0.000	0.66	2.41	0.15	0.03	-0.04	-0.03	0	-0.125	-0.287	-0.325	-0.003	-0.003	2.654
1.622	-0.130	-0.280	-0.000	0.65	2.37	0.15	0.11	0.08	0.11	0	-0.126	-0.286	-0.325	-0.003	-0.003	2.679
1.634	-0.131	-0.280	-0.000	0.65	2.37	0.15	-0.11	-0.01	-0.18	0	-0.126	-0.285	-0.325	-0.003	-0.002	2.704
1.643	-0.127	-0.280	0.000	0.66	2.19	0.16	0.06	0.15	-0.11	0	-0.127	-0.284	-0.325	-0.003	-0.002	2.728
1.653	-0.127	-0.280	0.000	0.67	2.18	0.17	-0.15	-0.09	-0.10	0	-0.127	-0.284	-0.325	-0.003	-0.002	2.753
1.664	-0.125	-0.283	0.000	0.82	2.06	0.21	0.05	-0.10	-0.02	0	-0.127	-0.284	-0.325	-0.003	-0.002	2.778
1.674	-0.124	-0.283	0.000	0.84	2.02	0.21	0.02	-0.05	-0.07	0	-0.127	-0.284	-0.325	-0.003	-0.002	2.802
1.685	-0.124	-0.283	0.000	0.84	2.02	0.21	-0.06	-0.05	0.32	0	-0.126	-0.284	-0.325	-0.003	-0.002	2.827
1.690	-0.124	-0.280	0.000	0.69	2.02	0.19	-0.04	0.01	-0.25	0	-0.126	-0.283	-0.325	-0.003	-0.002	2.852
1.707	-0.126	-0.279	0.000	0.65	2.10	0.17	0.06	0.21	0.18	0	-0.126	-0.283	-0.325	-0.003	-0.002	2.877
1.714	-0.125	-0.281	0.000	0.77	2.06	0.19	0.07	-0.07	0.00	0	-0.126	-0.282	-0.325	-0.003	-0.001	2.901
1.720	-0.125	-0.285	0.000	0.95	2.06	0.23	-0.05	-0.24	0.04	0	-0.126	-0.283	-0.325	-0.002	-0.002	2.926
1.733	-0.124	-0.284	0.000	0.91	2.01	0.23	-0.14	-0.12	0.04	0	-0.126	-0.283	-0.325	-0.002	-0.002	2.951
1.741	-0.125	-0.286	0.000	0.98	2.05	0.24	0.07	-0.07	-0.07	0	-0.126	-0.283	-0.325	-0.002	-0.002	2.975
1.752	-0.125	-0.286	0.000	0.99	2.08	0.23	-0.12	-0.02	0.01	0	-0.126	-0.284	-0.325	-0.002	-0.002	3.000
1.762	-0.124	-0.286	0.000	0.97	2.04	0.24	-0.06	-0.06	-0.14	0	-0.126	-0.284	-0.325	-0.002	-0.002	3.025
1.773	-0.125	-0.284	0.000	0.89	2.05	0.22	-0.18	-0.09	-0.07	0	-0.126	-0.284	-0.325	-0.002	-0.002	3.049
1.785	-0.128	-0.278	0.000	0.62	2.20	0.15	-0.16	0.03	-0.02	0	-0.126	-0.283	-0.325	-0.002	-0.002	3.074
1.794	-0.128	-0.279	0.000	0.67	2.19	0.16	-0.10	0.07	-0.15	0	-0.127	-0.283	-0.325	-0.002	-0.002	3.099
1.804	-0.128	-0.279	0.000	0.69	2.19	0.16	0.05	-0.07	0.08	0	-0.127	-0.282	-0.325	-0.002	-0.001	3.123
1.809	-0.128	-0.279	0.000	0.70	2.17	0.16	0.05	-0.25	-0.14	0	-0.127	-0.282	-0.325	-0.002	-0.001	3.148
1.825	-0.129	-0.279	0.000	0.71	2.21	0.16	0.10	-0.11	-0.13	0	-0.128	-0.281	-0.324	-0.002	-0.001	3.173
1.830	-0.128	-0.279	0.000	0.72	2.15	0.17	0.10	-0.22	0.01	0	-0.128	-0.281	-0.324	-0.002	-0.001	3.197
1.848	-0.129	-0.279	0.000	0.70	2.19	0.16	-0.05	-0.10	-0.05	0	-0.128	-0.281	-0.324	-0.002	-0.001	3.222
1.851	-0.129	-0.278	0.000	0.70	2.19	0.16	0.08	-0.10	-0.13	0	-0.128	-0.280	-0.324	-0.002	-0.001	3.246
1.861	-0.129	-0.279	0.000	0.74	2.21	0.16	-0.08	0.16	-0.06	0	-0.129	-0.280	-0.324	-0.002	-0.001	3.271
1.873	-0.129	-0.279	0.000	0.75	2.19	0.16	-0.10	-0.24	0.07	0	-0.129	-0.280	-0.324	-0.002	-0.001	3.296
