t	x	y	z	roll	pitch	yaw	g_x	g_y	g_z	thrust	eso_x	eso_y	eso_z	dist_x	dist_y	dist_z
0.863	-0.012	0.121	0.000	0.13	1.92	-0.03	-0.02	-0.22	0.11	0	-0.013	0.120	-0.261	0.001	-0.004	0.927
0.869	-0.014	0.121	0.000	0.14	2.01	-0.04	0.04	-0.17	-0.16	0	-0.013	0.120	-0.262	0.001	-0.004	0.947
0.880	-0.014	0.120	0.000	0.16	2.01	-0.04	0.09	-0.30	0.13	0	-0.013	0.120	-0.264	0.001	-0.004	0.967
0.893	-0.014	0.120	0.000	0.14	2.02	-0.04	-0.10	-0.05	-0.06	0	-0.013	0.120	-0.266	0.001	-0.004	0.987
0.902	-0.013	0.120	0.000	0.14	2.01	-0.04	0.17	-0.09	-0.01	0	-0.013	0.120	-0.267	0.001	-0.004	1.007
0.911	-0.013	0.120	0.000	0.14	2.01	-0.04	0.24	-0.07	0.00	0	-0.013	0.120	-0.269	0.001	-0.004	1.028
0.922	-0.011	0.120	0.000	0.14	1.93	-0.03	0.04	0.09	0.05	0	-0.013	0.120	-0.271	0.001	-0.004	1.048
0.932	-0.011	0.120	0.000	0.14	1.93	-0.03	0.17	-0.18	-0.02	0	-0.013	0.120	-0.272	0.001	-0.004	1.069
0.943	-0.012	0.120	0.000	0.12	1.98	-0.04	-0.28	-0.14	-0.07	0	-0.013	0.120	-0.274	0.001	-0.004	1.090
0.953	-0.014	0.118	0.000	0.21	2.07	-0.04	0.10	-0.00	-0.06	0	-0.013	0.119	-0.276	0.001	-0.004	1.111
0.959	-0.012	0.118	0.000	0.16	1.95	-0.04	0.12	-0.13	-0.09	0	-0.013	0.119	-0.277	0.001	-0.004	1.132
0.974	-0.011	0.119	0.000	0.12	1.94	-0.04	-0.02	-0.15	-0.13	0	-0.013	0.119	-0.279	0.002	-0.004	1.153
0.984	-0.015	0.119	0.000	0.11	2.09	-0.04	0.09	0.02	-0.09	0	-0.013	0.119	-0.280	0.001	-0.004	1.174
0.991	-0.011	0.119	0.000	0.13	1.93	-0.04	-0.01	-0.17	0.14	0	-0.013	0.119	-0.281	0.001	-0.004	1.195
1.000	-0.015	0.122	0.000	-0.02	2.10	-0.04	-0.08	-0.33	-0.12	0	-0.013	0.119	-0.283	0.001	-0.004	1.217
1.011	-0.013	0.119	0.000	0.11	2.00	-0.04	-0.04	-0.14	-0.13	0	-0.013	0.119	-0.284	0.001	-0.004	1.238
1.021	-0.012	0.119	0.000	0.10	1.99	-0.04	0.08	0.15	0.04	0	-0.013	0.119	-0.285	0.001	-0.004	1.260
1.031	-0.011	0.119	0.000	0.11	1.96	-0.04	0.08	0.16	0.14	0	-0.012	0.119	-0.287	0.001	-0.004	1.282
1.042	-0.011	0.123	0.000	-0.08	1.96	-0.04	0.06	-0.07	-0.06	0	-0.012	0.120	-0.288	0.002	-0.004	1.304
1.053	-0.011	0.116	0.000	0.21	1.96	-0.04	0.07	-0.16	0.01	0	-0.012	0.119	-0.289	0.002	-0.004	1.326
1.063	-0.011	0.117	0.000	0.17	1.97	-0.04	0.01	-0.18	0.09	0	-0.012	0.119	-0.291	0.002	-0.004	1.348
1.074	-0.011	0.116	0.000	0.19	1.97	-0.04	-0.28	0.08	-0.05	0	-0.012	0.118	-0.292	0.002	-0.004	1.370
1.079	-0.012	0.117	0.000	0.17	2.02	-0.04	0.14	-0.01	-0.01	0	-0.012	0.118	-0.293	0.002	-0.004	1.392
1.095	-0.011	0.117	0.000	0.16	1.98	-0.04	-0.04	-0.20	-0.08	0	-0.012	0.118	-0.294	0.002	-0.004	1.414
1.104	-0.012	0.116	0.000	0.16	2.03	-0.04	0.26	-0.11	0.06	0	-0.012	0.118	-0.295	0.002	-0.004	1.437
1.111	-0.012	0.116	0.000	0.17	2.03	-0.04	-0.05	-0.20	0.06	0	-0.012	0.117	-0.296	0.002	-0.004	1.459
1.121	-0.011	0.116	0.000	0.16	1.96	-0.04	0.08	0.07	0.03	0	-0.012	0.117	-0.297	0.002	-0.004	1.482
1.132	-0.014	0.118	0.000	0.09	2.09	-0.04	0.10	-0.04	-0.14	0	-0.012	0.117	-0.298	0.002	-0.004	1.505
1.142	-0.012	0.117	0.000	0.12	2.00	-0.04	-0.03	-0.21	0.20	0	-0.012	0.117	-0.299	0.002	-0.004	1.527
1.153	-0.012	0.117	0.000	0.08	2.00	-0.04	-0.08	-0.07	-0.18	0	-0.012	0.117	-0.301	0.002	-0.004	1.550
1.158	-0.011	0.116	0.000	0.14	1.99	-0.04	-0.23	-0.01	-0.14	0	-0.012	0.117	-0.302	0.002	-0.004	1.573
1.174	-0.014	0.112	0.000	0.29	2.11	-0.05	0.20	0.21	0.05	0	-0.012	0.116	-0.303	0.001	-0.004	1.596
1.184	-0.013	0.114	0.000	0.19	2.07	-0.05	-0.03	-0.07	0.09	0	-0.012	0.116	-0.303	0.001	-0.005	1.619
1.191	-0.013	0.112	0.000	0.28	2.07	-0.05	0.10	-0.03	-0.05	0	-0.012	0.115	-0.304	0.001	-0.005	1.642
1.204	-0.014	0.113	0.000	0.23	2.10	-0.05	0.16	-0.07	-0.15	0	-0.012	0.115	-0.305	0.001	-0.005	1.665
1.215	-0.013	0.112	0.000	0.24	2.07	-0.05	-0.16	-0.20	-0.03	0	-0.013	0.114	-0.306	0.001	-0.005	1.688
1.224	-0.009	0.116	0.000	0.06	1.89	-0.04	-0.17	-0.04	0.10	0	-0.012	0.114	-0.307	0.001	-0.005	1.712
1.233	-0.009	0.116	0.000	0.06	1.89	-0.04	0.07	0.04	-0.16	0	-0.012	0.115	-0.308	0.002	-0.005	1.735
1.241	-0.009	0.116	0.000	0.06	1.90	-0.04	0.11	0.10	0.12	0	-0.011	0.115	-0.309	0.002	-0.005	1.759
1.251	-0.009	0.117	0.000	0.00	1.91	-0.04	0.02	-0.06	0.05	0	-0.011	0.115	-0.309	0.002	-0.005	1.782
1.262	-0.010	0.115	0.000	0.08	1.95	-0.04	-0.06	0.03	0.07	0	-0.011	0.115	-0.310	0.002	-0.005	1.806
1.273	-0.010	0.116	0.000	0.06	1.96	-0.04	0.01	-0.01	0.09	0	-0.011	0.115	-0.311	0.002	-0.005	1.829
1.283	-0.009	0.115	0.000	0.08	1.92	-0.04	0.01	-0.02	-0.04	0	-0.010	0.115	-0.312	0.002	-0.005	1.853
1.293	-0.009	0.116	0.000	0.02	1.94	-0.04	-0.06	-0.09	0.03	0	-0.010	0.115	-0.312	0.002	-0.004	1.877
1.299	-0.012	0.119	0.000	-0.08	2.07	-0.05	-0.04	-0.13	0.19	0	-0.010	0.115	-0.313	0.002	-0.004	1.900
1.309	-0.010	0.118	0.000	-0.06	2.00	-0.04	-0.07	-0.08	0.17	0	-0.010	0.116	-0.314	0.002	-0.004	1.924
1.320	-0.011	0.116	0.000	0.05	2.01	-0.04	-0.16	0.08	-0.05	0	-0.010	0.115	-0.314	0.002	-0.004	1.948
1.335	-0.010	0.115	0.000	0.07	1.99	-0.04	-0.26	0.08	-0.07	0	-0.010	0.115	-0.315	0.002	-0.004	1.972
1.340	-0.010	0.114	0.000	0.10	1.99	-0.04	-0.05	-0.30	0.22	0	-0.010	0.115	-0.316	0.002	-0.004	1.996
1.352	-0.010	0.116	0.000	0.02	2.01	-0.04	-0.06	0.14	0.13	0	-0.010	0.115	-0.316	0.002	-0.004	2.020
1.362	-0.010	0.116	0.000	0.01	2.00	-0.04	-0.13	-0.06	0.01	0	-0.010	0.115	-0.317	0.002	-0.004	2.044
1.373	-0.010	0.115	0.000	0.06	2.01	-0.04	0.20	-0.12	0.07	0	-0.010	0.115	-0.317	0.002	-0.004	2.068
1.383	-0.011	0.115	0.000	0.04	2.05	-0.04	-0.12	-0.17	0.03	0	-0.010	0.115	-0.318	0.002	-0.004	2.092
1.393	-0.011	0.115	-0.000	0.04	2.05	-0.04	-0.11	-0.30	0.01	0	-0.010	0.115	-0.318	0.002	-0.004	2.116
1.403	-0.010	0.116	-0.000	0.02	2.00	-0.04	0.01	-0.12	0.06	0	-0.010	0.115	-0.319	0.002	-0.004	2.140
1.414	-0.010	0.116	-0.000	0.01	2.02	-0.04	0.11	0.02	-0.05	0	-0.010	0.115	-0.319	0.002	-0.004	2.164
1.419	-0.012	0.116	-0.000	0.01	2.08	-0.04	-0.03	0.26	-0.05	0	-0.010	0.115	-0.320	0.002	-0.004	2.189
1.430	-0.010	0.116	-0.000	0.00	2.00	-0.04	0.02	-0.02	0.07	0	-0.010	0.115	-0.320	0.002	-0.004	2.213
1.445	-0.009	0.118	-0.000	-0.07	1.97	-0.04	0.08	0.06	-0.14	0	-0.010	0.115	-0.321	0.002	-0.004	2.237
1.450	-0.010	0.119	-0.000	-0.11	1.99	-0.04	-0.08	-0.18	-0.04	0	-0.010	0.116	-0.321	0.002	-0.004	2.262
1.461	-0.011	0.113	0.000	0.12	2.05	-0.04	0.00	0.00	-0.00	0	-0.010	0.115	-0.321	0.002	-0.004	2.286
1.471	-0.011	0.113	-0.000	0.12	2.04	-0.04	0.06	-0.11	-0.18	0	-0.010	0.115	-0.322	0.002	-0.004	2.310
1.482	-0.011	0.114	-0.000	0.08	2.04	-0.04	-0.18	-0.03	-0.08	0	-0.010	0.115	-0.322	0.002	-0.004	2.335
1.493	-0.011	0.113	-0.000	0.12	2.04	-0.04	-0.07	-0.01	-0.16	0	-0.010	0.114	-0.322	0.002	-0.004	2.359
1.503	-0.011	0.112	-0.000	0.14	2.04	-0.04	-0.17	0.29	0.03	0	-0.010	0.114	-0.323	0.002	-0.004	2.384
1.513	-0.012	0.113	-0.000	0.08	2.09	-0.05	0.17	-0.03	0.16	0	-0.010	0.114	-0.323	0.002	-0.004	2.408
1.524	-0.011	0.112	-0.000	0.12	2.03	-0.04	0.08	0.10	0.05	0	-0.010	0.114	-0.323	0.002	-0.004	2.433
1.534	-0.016	0.114	-0.000	0.04	2.24	-0.05	0.21	-0.07	-0.04	0	-0.011	0.114	-0.324	0.001	-0.004	2.457
1.542	-0.016	0.110	-0.000	0.19	2.23	-0.05	-0.12	-0.23	-0.10	0	-0.012	0.113	-0.324	0.001	-0.004	2.482
1.549	-0.015	0.110	-0.000	0.21	2.19	-0.05	0.10	-0.05	-0.02	0	-0.012	0.113	-0.324	0.001	-0.004	2.506
1.563	-0.014	0.110	-0.000	0.20	2.14	-0.05	0.03	0.06	-0.11	0	-0.012	0.112	-0.324	0.001	-0.005	2.531
1.572	-0.011	0.110	-0.000	0.16	2.03	-0.05	0.11	-0.25	-0.02	0	-0.012	0.112	-0.324	0.001	-0.005	2.556
1.585	-0.010	0.107	-0.000	0.30	1.95	-0.04	0.11	-0.01	0.01	0	-0.012	0.111	-0.325	0.001	-0.005	2.580
1.591	-0.009	0.107	-0.000	0.28	1.94	-0.04	-0.07	-0.27	0.10	0	-0.012	0.111	-0.325	0.001	-0.005	2.605
1.604	-0.010	0.107	-0.000	0.25	1.97	-0.04	-0.11	-0.29	-0.12	0	-0.011	0.110	-0.325	0.001	-0.005	2.630
1.611	-0.011	0.107	-0.000	0.23	2.01	-0.05	0.14	-0.13	-0.11	0	-0.011	0.110	-0.325	0.001	-0.005	2.654
1.622	-0.010	0.107	-0.000	0.21	1.98	-0.04	0.03	-0.35	-0.04	0	-0.011	0.109	-0.325	0.001	-0.005	2.679
1.632	-0.010	0.108	-0.000	0.18	1.96	-0.04	0.04	-0.07	-0.10	0	-0.011	0.109	-0.325	0.001	-0.005	2.704
1.643	-0.011	0.108	-0.000	0.17	2.03	-0.05	-0.12	-0.08	-0.05	0	-0.011	0.109	-0.325	0.001	-0.006	2.728
1.652	-0.009	0.106	-0.000	0.22	1.96	-0.05	-0.16	-0.24	-0.25	0	-0.011	0.108	-0.326	0.001	-0.006	2.753
1.663	-0.010	0.104	-0.000	0.31	2.01	-0.05	0.04	-0.04	0.07	0	-0.011	0.108	-0.326	0.001	-0.006	2.778
1.668	-0.010	0.107	0.000	0.15	2.00	-0.05	0.05	-0.28	-0.04	0	-0.011	0.108	-0.326	0.001	-0.006	2.802
1.684	-0.010	0.107	0.000	0.14	1.99	-0.05	-0.16	-0.13	0.10	0	-0.011	0.107	-0.326	0.001	-0.006	2.827
1.689	-0.010	0.107	0.000	0.14	1.99	-0.05	0.23	-0.02	-0.04	0	-0.010	0.107	-0.326	0.002	-0.006	2.852
1.700	-0.011	0.107	-0.000	0.15	2.02	-0.05	0.11	-0.03	0.10	0	-0.010	0.107	-0.326	0.002	-0.006	2.876
1.711	-0.010	0.107	-0.000	0.14	1.99	-0.05	0.08	-0.06	-0.01	0	-0.010	0.107	-0.326	0.002	-0.006	2.901
1.722	-0.010	0.107	-0.000	0.10	1.99	-0.05	0.07	-0.09	-0.09	0	-0.010	0.107	-0.326	0.002	-0.006	2.926
1.727	-0.010	0.108	0.000	0.06	2.01	-0.05	-0.15	-0.13	-0.07	0	-0.010	0.107	-0.326	0.002	-0.006	2.951
1.745	-0.010	0.106	-0.000	0.13	2.01	-0.05	-0.02	0.29	0.14	0	-0.010	0.107	-0.326	0.002	-0.006	2.975
1.755	-0.010	0.106	-0.000	0.13	2.00	-0.05	-0.17	0.06	0.09	0	-0.010	0.107	-0.325	0.002	-0.006	3.000
1.765	-0.011	0.106	-0.000	0.14	2.04	-0.05	-0.06	0.00	0.02	0	-0.010	0.106	-0.325	0.001	-0.006	3.025
1.773	-0.011	0.106	-0.000	0.13	2.02	-0.05	0.17	0.06	0.09	0	-0.010	0.106	-0.325	0.001	-0.006	3.049
1.783	-0.010	0.106	-0.000	0.12	1.99	-0.05	0.09	-0.00	0.10	0	-0.010	0.106	-0.325	0.002	-0.006	3.074
1.795	-0.013	0.107	-0.000	0.07	2.12	-0.05	-0.01	-0.12	-0.17	0	-0.011	0.106	-0.325	0.001	-0.006	3.099
1.804	-0.006	0.107	0.000	0.07	1.84	-0.05	-0.12	0.09	-0.19	0	-0.010	0.106	-0.325	0.002	-0.006	3.123
1.809	-0.008	0.107	0.000	0.04	1.90	-0.05	0.03	-0.13	0.03	0	-0.010	0.106	-0.325	0.002	-0.006	3.148
1.821	-0.009	0.107	0.000	0.03	1.95	-0.05	-0.15	-0.27	-0.12	0	-0.010	0.106	-0.325	0.002	-0.006	3.173
1.835	-0.007	0.107	0.000	0.03	1.90	-0.05	0.02	-0.12	0.05	0	-0.009	0.106	-0.325	0.002	-0.005	3.197
1.840	-0.007	0.107	0.000	0.03	1.90	-0.05	-0.10	-0.37	0.05	0	-0.009	0.106	-0.324	0.002	-0.005	3.222
1.851	-0.007	0.107	0.000	0.02	1.92	-0.05	0.01	-0.22	0.02	0	-0.009	0.106	-0.324	0.002	-0.005	3.246
1.864	-0.007	0.107	0.000	0.02	1.92	-0.05	0.01	-0.13	0.12	0	-0.009	0.106	-0.324	0.002	-0.005	3.271
1.871	-0.007	0.107	0.000	0.04	1.92	-0.05	0.03	-0.07	-0.12	0	-0.008	0.106	-0.324	0.002	-0.005	3.296
1.883	-0.008	0.104	0.000	0.14	1.97	-0.05	-0.29	-0.15	0.02	0	-0.008	0.106	-0.324	0.002	-0.005	3.320
1.892	-0.007	0.100	-0.000	0.29	1.95	-0.05	0.09	-0.33	-0.04	0	-0.008	0.105	-0.323	0.002	-0.006	3.345
1.898	-0.007	0.100	-0.000	0.29	1.95	-0.05	-0.21	-0.14	-0.04	0	-0.008	0.104	-0.323	0.002	-0.006	3.369
