t	x	y	z	roll	pitch	yaw	g_x	g_y	g_z	thrust	eso_x	eso_y	eso_z	dist_x	dist_y	dist_z
0.439	0.105	0.191	0.000	-0.42	0.46	2.38	-0.18	-0.04	-0.12	0	0.101	0.193	-0.151	0.003	0.003	0.226
0.447	0.106	0.191	0.000	-0.42	0.46	2.38	0.13	-0.21	0.14	0	0.101	0.193	-0.155	0.004	0.003	0.238
0.456	0.113	0.186	0.000	-0.45	0.58	2.79	0.09	-0.36	-0.11	0	0.103	0.192	-0.158	0.004	0.002	0.250
0.461	0.114	0.185	0.000	-0.46	0.60	2.87	0.02	-0.18	0.00	0	0.104	0.191	-0.162	0.005	0.002	0.262
0.479	0.114	0.186	-0.000	-0.45	0.60	2.84	0.27	-0.03	0.05	0	0.106	0.191	-0.165	0.006	0.001	0.275
0.487	0.114	0.186	-0.000	-0.42	0.60	2.79	-0.03	0.19	0.10	0	0.107	0.190	-0.168	0.006	0.001	0.287
0.494	0.123	0.183	-0.000	-0.58	0.67	3.29	0.33	0.31	-0.06	0	0.109	0.189	-0.172	0.007	0.001	0.300
0.503	0.122	0.182	-0.000	-0.52	0.70	3.24	-0.03	-0.18	0.02	0	0.111	0.189	-0.175	0.008	0.000	0.314
0.511	0.124	0.181	-0.000	-0.52	0.76	3.39	-0.01	-0.27	-0.10	0	0.112	0.188	-0.178	0.009	-0.000	0.327
0.528	0.127	0.182	-0.000	-0.60	0.71	3.44	-0.05	-0.07	0.11	0	0.114	0.187	-0.181	0.010	-0.001	0.341
0.533	0.126	0.183	-0.000	-0.59	0.70	3.38	0.32	0.05	-0.01	0	0.116	0.187	-0.184	0.011	-0.001	0.355
0.542	0.127	0.182	-0.000	-0.58	0.74	3.46	-0.20	-0.11	0.10	0	0.118	0.186	-0.187	0.011	-0.001	0.369
0.560	0.127	0.182	-0.000	-0.56	0.74	3.43	0.07	-0.06	-0.04	0	0.119	0.186	-0.190	0.012	-0.002	0.383
0.585	0.124	0.182	-0.000	-0.45	0.76	3.28	0.09	0.10	-0.02	0	0.120	0.185	-0.193	0.012	-0.002	0.398
0.596	0.129	0.180	-0.000	-0.52	0.83	3.55	0.10	0.00	0.06	0	0.121	0.185	-0.196	0.013	-0.002	0.413
0.605	0.131	0.178	-0.000	-0.53	0.88	3.70	0.00	0.03	-0.11	0	0.123	0.184	-0.199	0.013	-0.003	0.428
0.610	0.124	0.184	-0.000	-0.44	0.70	3.13	0.15	-0.39	-0.16	0	0.123	0.184	-0.201	0.014	-0.003	0.443
0.613	0.123	0.183	-0.000	-0.39	0.72	3.09	0.19	-0.02	-0.03	0	0.123	0.184	-0.204	0.013	-0.003	0.459
0.617	0.127	0.183	-0.000	-0.46	0.75	3.26	-0.00	-0.05	-0.04	0	0.124	0.184	-0.207	0.014	-0.003	0.474
0.626	0.126	0.182	-0.000	-0.43	0.77	3.25	0.05	-0.27	0.15	0	0.125	0.184	-0.209	0.014	-0.003	0.490
0.642	0.127	0.183	-0.000	-0.43	0.75	3.22	-0.04	0.04	0.15	0	0.125	0.184	-0.212	0.014	-0.003	0.506
0.642	0.129	0.180	-0.000	-0.41	0.85	3.41	-0.06	-0.14	0.10	0	0.126	0.183	-0.215	0.014	-0.003	0.522
0.653	0.129	0.182	-0.000	-0.44	0.81	3.36	0.07	-0.27	0.03	0	0.127	0.183	-0.217	0.014	-0.003	0.539
0.661	0.130	0.180	-0.000	-0.39	0.89	3.43	0.05	-0.04	-0.01	0	0.127	0.183	-0.220	0.015	-0.003	0.556
0.676	0.132	0.179	-0.000	-0.43	0.91	3.54	0.23	0.17	0.02	0	0.128	0.182	-0.222	0.015	-0.004	0.572
0.686	0.132	0.180	-0.000	-0.42	0.91	3.54	0.22	0.14	-0.15	0	0.129	0.182	-0.224	0.015	-0.004	0.589
0.686	0.131	0.179	-0.000	-0.36	0.93	3.47	0.03	0.01	-0.07	0	0.130	0.182	-0.227	0.015	-0.004	0.607
0.707	0.132	0.180	-0.000	-0.37	0.91	3.45	0.03	0.00	0.00	0	0.130	0.181	-0.229	0.015	-0.004	0.624
0.716	0.133	0.179	-0.000	-0.37	0.96	3.53	0.13	0.21	0.04	0	0.131	0.181	-0.231	0.015	-0.004	0.641
0.721	0.133	0.179	-0.000	-0.35	0.94	3.49	0.16	-0.24	0.05	0	0.131	0.181	-0.234	0.015	-0.004	0.659
0.734	0.133	0.179	-0.000	-0.35	0.94	3.48	-0.10	-0.18	0.17	0	0.132	0.181	-0.236	0.016	-0.004	0.677
0.745	0.133	0.179	-0.000	-0.34	0.93	3.46	-0.09	-0.03	-0.20	0	0.132	0.180	-0.238	0.016	-0.005	0.695
0.755	0.134	0.177	-0.000	-0.30	1.01	3.54	0.05	-0.08	-0.11	0	0.133	0.180	-0.240	0.016	-0.005	0.713
0.764	0.136	0.177	-0.000	-0.35	1.04	3.65	0.15	-0.14	0.07	0	0.134	0.180	-0.242	0.016	-0.005	0.732
0.775	0.134	0.177	-0.000	-0.29	1.02	3.53	0.13	-0.12	-0.02	0	0.134	0.179	-0.244	0.016	-0.005	0.750
0.786	0.135	0.177	-0.000	-0.29	1.02	3.53	0.10	0.01	0.15	0	0.135	0.179	-0.246	0.016	-0.005	0.769
0.796	0.137	0.176	0.000	-0.32	1.08	3.67	0.28	-0.18	-0.09	0	0.135	0.179	-0.248	0.016	-0.005	0.788
0.805	0.138	0.177	-0.000	-0.38	1.05	3.71	0.12	-0.06	-0.14	0	0.136	0.178	-0.250	0.016	-0.005	0.807
0.813	0.139	0.176	0.000	-0.36	1.11	3.77	-0.01	-0.24	0.24	0	0.137	0.178	-0.252	0.016	-0.006	0.826
0.826	0.138	0.177	0.000	-0.33	1.06	3.65	0.21	-0.20	-0.19	0	0.137	0.178	-0.254	0.016	-0.006	0.845
0.835	0.139	0.176	0.000	-0.33	1.13	3.76	0.16	0.05	0.16	0	0.138	0.178	-0.256	0.016	-0.006	0.865
0.846	0.140	0.177	0.000	-0.36	1.07	3.71	0.01	-0.13	0.06	0	0.138	0.178	-0.258	0.017	-0.006	0.884
0.854	0.138	0.175	0.000	-0.26	1.18	3.74	0.25	-0.31	-0.03	0	0.139	0.177	-0.260	0.016	-0.006	0.904
0.864	0.139	0.176	0.000	-0.27	1.14	3.69	-0.08	-0.14	-0.07	0	0.139	0.177	-0.261	0.016	-0.006	0.924
0.872	0.139	0.175	0.000	-0.26	1.17	3.73	0.12	-0.15	0.02	0	0.140	0.177	-0.263	0.016	-0.006	0.944
0.886	0.141	0.175	0.000	-0.32	1.18	3.82	0.14	0.08	-0.14	0	0.140	0.176	-0.265	0.016	-0.006	0.964
0.897	0.140	0.175	0.000	-0.29	1.20	3.79	0.10	-0.15	0.01	0	0.141	0.176	-0.267	0.016	-0.006	0.984
0.905	0.141	0.174	0.000	-0.28	1.23	3.83	0.12	0.16	0.08	0	0.141	0.176	-0.268	0.016	-0.007	1.004
0.913	0.140	0.175	0.000	-0.24	1.17	3.70	-0.01	-0.17	0.12	0	0.141	0.176	-0.270	0.016	-0.007	1.025
0.913	0.142	0.175	0.000	-0.29	1.21	3.81	0.00	-0.19	0.03	0	0.142	0.175	-0.272	0.016	-0.007	1.046
0.936	0.142	0.175	0.000	-0.30	1.20	3.81	0.12	-0.00	0.13	0	0.142	0.175	-0.273	0.016	-0.007	1.066
0.946	0.142	0.174	0.000	-0.27	1.28	3.87	-0.05	0.07	-0.03	0	0.143	0.175	-0.275	0.016	-0.007	1.087
0.960	0.143	0.174	0.000	-0.31	1.28	3.92	0.10	0.06	-0.07	0	0.143	0.175	-0.276	0.016	-0.007	1.108
0.966	0.142	0.174	0.000	-0.26	1.26	3.84	0.05	-0.14	0.14	0	0.143	0.175	-0.278	0.016	-0.007	1.129
0.982	0.142	0.173	0.000	-0.22	1.26	3.79	0.07	-0.03	0.05	0	0.144	0.174	-0.279	0.016	-0.007	1.150
0.988	0.144	0.174	0.000	-0.30	1.29	3.92	0.01	-0.06	0.15	0	0.144	0.174	-0.281	0.016	-0.007	1.172
0.997	0.142	0.173	0.000	-0.22	1.29	3.81	0.23	-0.23	0.09	0	0.144	0.174	-0.282	0.016	-0.007	1.193
1.007	0.144	0.173	0.000	-0.30	1.34	3.97	0.04	-0.26	-0.15	0	0.145	0.174	-0.283	0.016	-0.007	1.215
1.015	0.143	0.173	0.000	-0.24	1.31	3.87	-0.03	0.13	0.15	0	0.145	0.174	-0.285	0.016	-0.007	1.236
1.026	0.145	0.173	0.000	-0.29	1.32	3.94	-0.06	-0.10	-0.12	0	0.145	0.174	-0.286	0.016	-0.007	1.258
1.030	0.145	0.174	0.000	-0.29	1.32	3.93	0.08	0.02	-0.01	0	0.146	0.173	-0.287	0.016	-0.007	1.280
1.045	0.143	0.173	0.000	-0.22	1.30	3.83	0.21	-0.07	0.07	0	0.146	0.173	-0.289	0.016	-0.007	1.302
1.058	0.144	0.173	0.000	-0.23	1.31	3.85	0.18	-0.08	0.04	0	0.146	0.173	-0.290	0.015	-0.007	1.324
1.064	0.145	0.173	0.000	-0.24	1.31	3.86	0.20	-0.11	0.08	0	0.146	0.173	-0.291	0.015	-0.007	1.346
1.070	0.145	0.172	0.000	-0.23	1.41	3.96	0.20	-0.01	-0.04	0	0.146	0.173	-0.292	0.015	-0.007	1.368
1.082	0.144	0.172	0.000	-0.21	1.37	3.89	0.09	0.04	0.07	0	0.147	0.173	-0.293	0.015	-0.007	1.390
1.097	0.145	0.173	0.000	-0.24	1.37	3.92	0.05	-0.23	0.06	0	0.147	0.173	-0.295	0.015	-0.007	1.412
1.105	0.146	0.173	0.000	-0.27	1.41	3.98	-0.06	-0.05	0.05	0	0.147	0.173	-0.296	0.015	-0.007	1.435
1.116	0.144	0.171	0.000	-0.19	1.44	3.92	0.10	0.27	0.21	0	0.147	0.172	-0.297	0.015	-0.007	1.457
1.116	0.145	0.172	0.000	-0.23	1.44	3.97	-0.11	-0.11	-0.02	0	0.147	0.172	-0.298	0.014	-0.007	1.480
1.135	0.145	0.172	0.000	-0.23	1.44	3.97	0.18	-0.24	0.08	0	0.147	0.172	-0.299	0.014	-0.007	1.503
1.140	0.146	0.173	0.000	-0.24	1.39	3.93	0.08	0.11	0.27	0	0.148	0.172	-0.300	0.014	-0.007	1.525
1.156	0.145	0.171	0.000	-0.21	1.45	3.95	0.00	-0.15	-0.25	0	0.148	0.172	-0.301	0.014	-0.007	1.548
1.165	0.145	0.172	0.000	-0.21	1.42	3.92	0.05	-0.22	-0.02	0	0.148	0.172	-0.302	0.014	-0.007	1.571
1.174	0.146	0.172	0.000	-0.22	1.46	3.97	0.13	-0.22	0.08	0	0.148	0.172	-0.303	0.014	-0.007	1.594
1.183	0.146	0.172	0.000	-0.22	1.46	3.97	0.27	0.03	-0.04	0	0.148	0.172	-0.304	0.014	-0.007	1.617
1.190	0.146	0.172	0.000	-0.22	1.43	3.94	0.13	0.36	0.08	0	0.148	0.171	-0.305	0.013	-0.007	1.640
1.207	0.147	0.172	0.000	-0.24	1.43	3.97	0.11	0.20	-0.12	0	0.148	0.171	-0.306	0.013	-0.007	1.664
1.216	0.146	0.172	0.000	-0.22	1.48	3.98	0.03	-0.13	0.00	0	0.149	0.171	-0.307	0.013	-0.007	1.687
1.232	0.146	0.172	0.000	-0.23	1.48	3.99	0.18	-0.17	-0.13	0	0.149	0.171	-0.307	0.013	-0.007	1.710
1.238	0.147	0.172	0.000	-0.22	1.48	3.98	-0.02	-0.05	0.16	0	0.149	0.171	-0.308	0.013	-0.007	1.734
1.240	0.147	0.172	0.000	-0.24	1.46	3.98	0.05	0.15	0.02	0	0.149	0.171	-0.309	0.013	-0.007	1.757
1.260	0.147	0.172	0.000	-0.24	1.46	3.98	0.00	-0.15	-0.27	0	0.149	0.171	-0.310	0.013	-0.007	1.781
1.267	0.147	0.172	0.000	-0.24	1.48	3.99	0.09	0.02	0.03	0	0.149	0.171	-0.311	0.012	-0.007	1.804
1.276	0.147	0.172	0.000	-0.23	1.45	3.95	0.21	-0.33	-0.05	0	0.149	0.171	-0.311	0.012	-0.007	1.828
1.287	0.146	0.171	0.000	-0.18	1.58	4.00	0.06	-0.14	0.15	0	0.149	0.171	-0.312	0.012	-0.007	1.851
1.295	0.146	0.171	0.000	-0.18	1.51	3.95	0.26	0.03	-0.08	0	0.149	0.171	-0.313	0.012	-0.007	1.875
1.306	0.147	0.172	0.000	-0.23	1.49	3.98	-0.04	-0.08	-0.07	0	0.149	0.171	-0.313	0.012	-0.007	1.899
1.316	0.147	0.171	0.000	-0.19	1.51	3.96	-0.04	0.26	0.19	0	0.149	0.171	-0.314	0.011	-0.007	1.923
1.326	0.147	0.171	0.000	-0.22	1.57	4.02	0.21	-0.06	-0.11	0	0.149	0.171	-0.315	0.011	-0.007	1.947
1.333	0.148	0.172	0.000	-0.23	1.49	3.97	0.22	-0.03	-0.11	0	0.150	0.171	-0.315	0.011	-0.007	1.971
1.346	0.147	0.172	0.000	-0.22	1.52	3.98	-0.05	0.05	0.16	0	0.150	0.171	-0.316	0.011	-0.007	1.995
1.346	0.147	0.172	0.000	-0.20	1.52	3.96	-0.16	-0.04	0.13	0	0.150	0.171	-0.316	0.011	-0.007	2.019
1.366	0.147	0.172	0.000	-0.19	1.49	3.93	0.03	0.00	0.14	0	0.150	0.171	-0.317	0.011	-0.007	2.043
1.376	0.147	0.171	0.000	-0.15	1.50	3.90	0.16	-0.13	0.00	0	0.150	0.171	-0.318	0.010	-0.007	2.067
1.383	0.147	0.171	0.000	-0.15	1.48	3.89	0.13	-0.05	0.06	0	0.150	0.171	-0.318	0.010	-0.007	2.091
1.396	0.147	0.171	0.000	-0.15	1.50	3.90	0.01	0.03	0.12	0	0.150	0.171	-0.319	0.010	-0.007	2.115
1.405	0.148	0.172	0.000	-0.20	1.50	3.94	0.26	0.07	0.06	0	0.150	0.171	-0.319	0.010	-0.007	2.139
1.416	0.147	0.171	0.000	-0.16	1.52	3.91	0.10	-0.20	0.14	0	0.150	0.171	-0.320	0.010	-0.007	2.164
1.425	0.148	0.172	0.000	-0.20	1.53	3.95	0.14	0.03	-0.03	0	0.150	0.171	-0.320	0.010	-0.007	2.188
1.433	0.147	0.171	0.000	-0.18	1.55	3.94	0.14	0.12	-0.17	0	0.150	0.171	-0.320	0.009	-0.007	2.212
1.440	0.147	0.170	0.000	-0.20	1.66	4.01	0.15	-0.15	-0.06	0	0.150	0.171	-0.321	0.009	-0.007	2.236
1.455	0.147	0.171	0.000	-0.22	1.63	4.01	-0.01	0.09	0.04	0	0.150	0.171	-0.321	0.009	-0.006	2.261
1.466	0.145	0.170	0.000	-0.15	1.71	4.00	0.13	0.13	-0.11	0	0.150	0.170	-0.322	0.009	-0.007	2.285
1.475	0.145	0.170	0.000	-0.15	1.69	3.99	0.29	-0.01	0.08	0	0.149	0.170	-0.322	0.008	-0.007	2.310
1.489	0.146	0.170	0.000	-0.15	1.63	3.96	0.06	0.07	0.14	0	0.149	0.170	-0.322	0.008	-0.007	2.334
1.491	0.146	0.170	0.000	-0.15	1.61	3.94	0.06	-0.16	-0.03	0	0.149	0.170	-0.323	0.008	-0.007	2.359
1.505	0.145	0.170	0.000	-0.15	1.69	3.98	0.03	0.22	-0.08	0	0.149	0.170	-0.323	0.008	-0.007	2.383
1.516	0.146	0.169	0.000	-0.05	1.55	3.84	0.06	-0.19	-0.07	0	0.149	0.170	-0.323	0.007	-0.007	2.408
1.524	0.146	0.169	0.000	-0.04	1.51	3.80	0.26	-0.02	0.12	0	0.149	0.170	-0.323	0.007	-0.007	2.432
1.531	0.145	0.168	0.000	-0.05	1.59	3.84	0.17	-0.32	-0.07	0	0.149	0.169	-0.324	0.007	-0.007	2.457
1.546	0.146	0.169	0.000	-0.04	1.51	3.80	0.31	-0.06	0.14	0	0.149	0.169	-0.324	0.007	-0.007	2.481
1.555	0.145	0.169	0.000	-0.10	1.65	3.90	-0.03	-0.18	-0.05	0	0.148	0.169	-0.324	0.007	-0.007	2.506
1.565	0.145	0.168	0.000	-0.05	1.61	3.85	0.22	-0.07	-0.03	0	0.148	0.169	-0.324	0.006	-0.007	2.531
1.565	0.146	0.168	0.000	-0.05	1.56	3.82	-0.11	0.06	0.13	0	0.148	0.169	-0.325	0.006	-0.007	2.555
1.582	0.146	0.169	0.000	-0.06	1.53	3.81	0.07	-0.31	-0.03	0	0.148	0.169	-0.325	0.006	-0.007	2.580
1.604	0.147	0.168	0.000	-0.06	1.53	3.81	0.02	-0.03	-0.03	0	0.148	0.168	-0.325	0.006	-0.007	2.604
1.605	0.146	0.168	0.000	-0.05	1.55	3.81	-0.10	-0.26	-0.21	0	0.148	0.168	-0.325	0.006	-0.007	2.629
1.612	0.147	0.168	0.000	-0.07	1.56	3.82	-0.04	-0.16	-0.06	0	0.148	0.168	-0.325	0.006	-0.007	2.654
1.626	0.147	0.168	0.000	-0.08	1.53	3.81	0.23	0.06	-0.02	0	0.148	0.168	-0.325	0.006	-0.007	2.678
1.648	0.146	0.168	0.000	-0.08	1.62	3.85	-0.02	0.11	-0.12	0	0.148	0.168	-0.325	0.005	-0.007	2.703
1.652	0.146	0.167	0.000	-0.08	1.62	3.84	0.15	-0.01	-0.10	0	0.148	0.168	-0.325	0.005	-0.007	2.728
1.658	0.146	0.167	0.000	-0.08	1.62	3.84	0.10	0.02	0.08	0	0.148	0.168	-0.326	0.005	-0.007	2.753
1.668	0.146	0.168	0.000	-0.10	1.61	3.84	0.11	0.04	0.00	0	0.148	0.167	-0.326	0.005	-0.007	2.777
1.675	0.147	0.168	0.000	-0.08	1.53	3.80	0.02	0.19	-0.10	0	0.148	0.167	-0.326	0.005	-0.007	2.802
1.692	0.146	0.168	0.000	-0.15	1.66	3.89	0.01	-0.26	0.02	0	0.148	0.167	-0.326	0.005	-0.007	2.827
1.698	0.148	0.168	0.000	-0.11	1.53	3.81	0.17	-0.01	-0.03	0	0.148	0.167	-0.326	0.005	-0.007	2.851
1.708	0.147	0.167	0.000	-0.08	1.59	3.81	0.17	-0.03	-0.07	0	0.148	0.167	-0.326	0.005	-0.007	2.876
1.708	0.147	0.168	0.000	-0.16	1.61	3.86	0.26	-0.32	0.27	0	0.148	0.167	-0.326	0.004	-0.007	2.901
1.725	0.147	0.167	0.000	-0.08	1.58	3.80	0.17	0.10	0.10	0	0.148	0.167	-0.326	0.004	-0.007	2.926
1.735	0.147	0.167	0.000	-0.11	1.61	3.83	0.20	-0.14	0.11	0	0.148	0.167	-0.326	0.004	-0.007	2.950
1.743	0.147	0.167	0.000	-0.12	1.61	3.83	0.03	0.13	-0.05	0	0.148	0.167	-0.326	0.004	-0.007	2.975
1.752	0.146	0.167	0.000	-0.09	1.62	3.82	-0.07	-0.24	-0.03	0	0.148	0.167	-0.325	0.004	-0.007	3.000
1.765	0.147	0.167	0.000	-0.09	1.59	3.81	-0.08	-0.08	-0.18	0	0.148	0.167	-0.325	0.004	-0.007	3.024
1.775	0.148	0.167	0.000	-0.10	1.54	3.78	0.19	0.02	-0.08	0	0.149	0.167	-0.325	0.004	-0.007	3.049
1.785	0.147	0.167	0.000	-0.13	1.60	3.82	0.09	0.06	-0.01	0	0.149	0.167	-0.325	0.004	-0.007	3.074
1.796	0.147	0.168	0.000	-0.17	1.61	3.84	0.15	-0.10	0.07	0	0.149	0.167	-0.325	0.004	-0.007	3.099
1.801	0.148	0.167	0.000	-0.11	1.58	3.80	-0.06	-0.05	0.24	0	0.149	0.167	-0.325	0.003	-0.007	3.123
1.815	0.147	0.167	0.000	-0.12	1.63	3.82	0.23	0.18	0.05	0	0.149	0.167	-0.325	0.003	-0.007	3.148
1.826	0.148	0.167	0.000	-0.12	1.57	3.80	-0.10	-0.10	0.18	0	0.149	0.166	-0.325	0.003	-0.007	3.173
1.835	0.147	0.167	0.000	-0.13	1.62	3.81	0.03	0.10	0.15	0	0.149	0.166	-0.325	0.003	-0.007	3.197
1.854	0.148	0.167	0.000	-0.12	1.57	3.79	-0.06	-0.10	-0.02	0	0.149	0.166	-0.324	0.003	-0.007	3.222
1.874	0.147	0.166	0.000	-0.12	1.62	3.80	-0.26	-0.02	0.09	0	0.149	0.166	-0.324	0.003	-0.007	3.246
1.876	0.149	0.166	0.000	-0.08	1.52	3.75	0.02	-0.04	0.22	0	0.149	0.166	-0.324	0.003	-0.007	3.271
1.883	0.146	0.164	0.000	-0.00	1.65	3.76	0.06	-0.15	0.09	0	0.149	0.166	-0.324	0.003	-0.007	3.296
1.890	0.153	0.168	0.000	-0.12	1.28	3.69	0.06	-0.16	-0.16	0	0.149	0.166	-0.324	0.003	-0.007	3.320
1.898	0.154	0.168	0.000	-0.12	1.27	3.69	-0.02	-0.12	-0.02	0	0.150	0.166	-0.323	0.003	-0.006	3.345
1.904	0.153	0.168	0.000	-0.13	1.35	3.71	0.09	0.01	-0.02	0	0.151	0.166	-0.323	0.003	-0.006	3.369
1.915	0.154	0.168	0.000	-0.13	1.29	3.69	0.26	-0.08	0.01	0	0.151	0.166	-0.323	0.004	-0.006	3.394
1.927	0.155	0.168	0.000	-0.13	1.29	3.69	0.08	-0.40	0.18	0	0.152	0.166	-0.323	0.004	-0.006	3.418
1.950	0.155	0.167	0.000	-0.11	1.31	3.68	0.11	-0.06	-0.17	0	0.152	0.166	-0.322	0.004	-0.006	3.443
1.958	0.153	0.166	0.000	-0.06	1.41	3.69	0.09	0.05	0.18	0	0.153	0.166	-0.322	0.004	-0.006	3.467
1.960	0.155	0.168	0.000	-0.14	1.34	3.69	0.09	-0.01	0.07	0	0.153	0.166	-0.322	0.004	-0.006	3.492
1.960	0.155	0.168	0.000	-0.14	1.34	3.69	-0.02	0.07	0.00	0	0.154	0.166	-0.321	0.004	-0.006	3.516
1.977	0.153	0.167	0.001	-0.14	1.50	3.72	0.19	0.21	0.02	0	0.154	0.166	-0.321	0.004	-0.006	3.540
1.985	0.155	0.168	0.000	-0.18	1.40	3.71	0.04	0.04	0.07	0	0.154	0.166	-0.321	0.004	-0.006	3.565
