t	x	y	z	roll	pitch	yaw	g_x	g_y	g_z	thrust	eso_x	eso_y	eso_z	dist_x	dist_y	dist_z
0.430	0.184	0.370	0.000	0.41	2.16	-0.09	0.01	-0.16	0.04	0	0.184	0.369	-0.151	0.000	-0.001	0.231
0.443	0.185	0.370	0.000	0.41	2.11	-0.09	0.24	-0.20	-0.14	0	0.185	0.369	-0.155	0.001	-0.001	0.243
0.450	0.184	0.368	0.000	0.48	2.17	-0.07	0.00	-0.04	0.12	0	0.184	0.369	-0.158	0.001	-0.001	0.255
0.461	0.184	0.368	0.000	0.48	2.17	-0.07	0.06	0.15	0.18	0	0.184	0.369	-0.161	0.000	-0.001	0.267
0.471	0.184	0.368	0.000	0.49	2.16	-0.07	0.24	-0.17	-0.07	0	0.184	0.369	-0.165	0.000	-0.001	0.280
0.481	0.185	0.368	0.000	0.49	2.12	-0.07	-0.07	-0.29	-0.02	0	0.184	0.368	-0.168	0.000	-0.001	0.292
0.492	0.185	0.370	0.000	0.40	2.12	-0.10	0.10	-0.04	0.25	0	0.185	0.369	-0.171	0.001	-0.001	0.305
0.502	0.185	0.369	0.000	0.43	2.12	-0.09	-0.16	-0.20	0.01	0	0.185	0.369	-0.174	0.001	-0.001	0.319
0.513	0.183	0.368	0.000	0.49	2.20	-0.07	0.06	-0.21	-0.04	0	0.184	0.369	-0.177	0.000	-0.001	0.332
0.526	0.185	0.368	0.000	0.48	2.15	-0.07	-0.00	-0.33	0.17	0	0.184	0.368	-0.180	0.000	-0.001	0.346
0.534	0.185	0.367	0.000	0.49	2.14	-0.07	0.20	-0.20	-0.07	0	0.185	0.368	-0.183	0.001	-0.001	0.360
0.539	0.185	0.368	0.000	0.47	2.11	-0.07	0.01	-0.25	0.07	0	0.185	0.368	-0.186	0.001	-0.001	0.374
0.550	0.183	0.365	0.000	0.56	2.20	-0.04	-0.06	-0.15	-0.07	0	0.184	0.368	-0.189	0.000	-0.001	0.388
0.560	0.183	0.365	0.000	0.55	2.23	-0.05	-0.16	0.00	0.02	0	0.184	0.368	-0.192	0.000	-0.001	0.403
0.570	0.183	0.366	0.000	0.53	2.22	-0.05	0.03	-0.09	-0.13	0	0.184	0.367	-0.195	0.000	-0.001	0.417
0.581	0.183	0.364	0.000	0.59	2.22	-0.04	0.12	-0.19	0.20	0	0.184	0.367	-0.198	0.000	-0.001	0.432
0.591	0.183	0.365	0.000	0.53	2.20	-0.05	0.03	-0.42	-0.15	0	0.184	0.367	-0.200	0.000	-0.001	0.448
0.601	0.183	0.366	0.000	0.49	2.20	-0.07	0.33	0.01	0.16	0	0.184	0.367	-0.203	0.000	-0.001	0.463
0.612	0.182	0.366	0.000	0.48	2.23	-0.07	0.12	-0.13	-0.08	0	0.184	0.367	-0.206	0.000	-0.001	0.479
0.622	0.185	0.368	0.000	0.42	2.14	-0.09	0.04	-0.09	0.07	0	0.184	0.367	-0.208	0.000	-0.001	0.494
0.630	0.182	0.367	0.000	0.46	2.24	-0.07	-0.10	-0.14	0.03	0	0.184	0.367	-0.211	0.000	-0.001	0.510
0.643	0.183	0.366	0.000	0.47	2.19	-0.07	0.09	0.10	-0.07	0	0.184	0.367	-0.213	0.000	-0.001	0.527
0.649	0.183	0.365	0.000	0.51	2.20	-0.06	-0.05	0.14	0.15	0	0.183	0.366	-0.216	0.000	-0.001	0.543
0.658	0.183	0.366	0.000	0.46	2.19	-0.07	-0.07	-0.20	-0.05	0	0.183	0.366	-0.218	0.000	-0.001	0.560
0.674	0.184	0.364	0.000	0.54	2.17	-0.05	0.23	-0.16	0.01	0	0.183	0.366	-0.221	0.000	-0.001	0.576
0.684	0.183	0.366	0.000	0.45	2.20	-0.07	0.11	-0.01	0.06	0	0.183	0.366	-0.223	0.000	-0.001	0.593
0.689	0.183	0.365	0.000	0.50	2.19	-0.06	0.07	-0.35	-0.05	0	0.183	0.366	-0.226	0.000	-0.002	0.610
0.699	0.183	0.366	0.000	0.46	2.21	-0.07	0.03	-0.15	-0.06	0	0.183	0.366	-0.228	0.000	-0.002	0.628
0.712	0.185	0.370	0.000	0.29	2.10	-0.12	0.20	-0.10	0.08	0	0.184	0.366	-0.230	0.000	-0.001	0.645
0.722	0.182	0.364	0.000	0.53	2.24	-0.06	0.04	-0.16	-0.06	0	0.183	0.366	-0.233	0.000	-0.001	0.663
0.730	0.182	0.364	0.000	0.52	2.25	-0.06	-0.06	-0.14	-0.18	0	0.183	0.366	-0.235	0.000	-0.002	0.681
0.740	0.181	0.364	0.000	0.50	2.27	-0.06	0.03	-0.40	-0.00	0	0.183	0.366	-0.237	-0.000	-0.002	0.699
0.753	0.182	0.364	0.000	0.50	2.25	-0.06	0.26	-0.18	0.17	0	0.183	0.365	-0.239	-0.000	-0.002	0.717
0.761	0.183	0.364	0.000	0.52	2.21	-0.06	0.03	-0.10	0.20	0	0.183	0.365	-0.241	-0.000	-0.002	0.735
0.772	0.182	0.364	0.000	0.48	2.23	-0.06	0.03	-0.09	0.13	0	0.183	0.365	-0.243	-0.000	-0.002	0.754
0.784	0.182	0.365	0.000	0.47	2.23	-0.07	-0.01	-0.24	-0.27	0	0.183	0.365	-0.245	-0.000	-0.002	0.772
0.794	0.182	0.364	0.000	0.50	2.24	-0.06	0.18	-0.34	0.06	0	0.182	0.365	-0.247	-0.000	-0.002	0.791
0.799	0.182	0.365	0.000	0.43	2.23	-0.08	-0.25	-0.20	-0.06	0	0.182	0.365	-0.249	-0.000	-0.002	0.810
0.812	0.182	0.365	0.000	0.46	2.22	-0.07	-0.14	-0.14	0.03	0	0.182	0.365	-0.251	-0.000	-0.002	0.829
0.822	0.183	0.364	0.000	0.47	2.19	-0.07	0.21	-0.28	-0.18	0	0.182	0.365	-0.253	-0.000	-0.002	0.848
0.836	0.182	0.364	0.000	0.46	2.23	-0.07	0.21	-0.08	0.08	0	0.182	0.365	-0.255	-0.000	-0.002	0.868
0.841	0.179	0.363	0.000	0.50	2.36	-0.07	-0.06	-0.01	-0.01	0	0.182	0.364	-0.257	-0.000	-0.002	0.887
0.851	0.179	0.363	0.000	0.50	2.34	-0.07	0.06	-0.25	-0.05	0	0.181	0.364	-0.259	-0.001	-0.002	0.907
0.866	0.178	0.367	0.000	0.35	2.39	-0.10	0.05	-0.04	0.11	0	0.181	0.364	-0.261	-0.001	-0.002	0.927
0.872	0.177	0.367	0.000	0.32	2.38	-0.11	0.02	-0.17	0.07	0	0.180	0.365	-0.262	-0.001	-0.002	0.947
0.886	0.177	0.367	0.000	0.35	2.37	-0.10	0.18	-0.16	0.09	0	0.180	0.365	-0.264	-0.001	-0.002	0.967
0.892	0.178	0.369	0.000	0.24	2.33	-0.12	0.04	-0.07	-0.05	0	0.180	0.366	-0.266	-0.001	-0.001	0.987
0.902	0.178	0.367	0.000	0.34	2.34	-0.10	-0.17	-0.30	0.12	0	0.180	0.366	-0.268	-0.001	-0.001	1.007
0.913	0.177	0.368	0.000	0.32	2.37	-0.10	0.11	-0.16	-0.13	0	0.179	0.366	-0.269	-0.001	-0.001	1.028
0.922	0.177	0.368	0.000	0.32	2.34	-0.10	0.34	-0.07	0.04	0	0.179	0.366	-0.271	-0.001	-0.001	1.048
0.934	0.177	0.366	0.000	0.39	2.34	-0.09	0.24	-0.08	-0.19	0	0.179	0.366	-0.273	-0.001	-0.001	1.069
0.939	0.177	0.368	0.000	0.32	2.34	-0.10	-0.04	-0.36	0.30	0	0.178	0.366	-0.274	-0.002	-0.001	1.090
0.955	0.178	0.367	0.000	0.35	2.30	-0.09	-0.02	-0.27	0.04	0	0.178	0.367	-0.276	-0.002	-0.001	1.111
0.963	0.177	0.368	0.000	0.34	2.33	-0.10	-0.01	-0.29	-0.03	0	0.178	0.367	-0.277	-0.002	-0.001	1.132
0.971	0.177	0.368	0.000	0.34	2.30	-0.10	0.05	-0.24	0.17	0	0.178	0.367	-0.279	-0.002	-0.001	1.153
0.983	0.178	0.367	0.000	0.38	2.24	-0.08	0.08	-0.15	0.15	0	0.178	0.367	-0.280	-0.002	-0.001	1.174
0.993	0.178	0.367	0.000	0.38	2.27	-0.08	0.23	-0.28	0.08	0	0.178	0.367	-0.281	-0.002	-0.001	1.195
1.003	0.178	0.367	0.000	0.37	2.26	-0.08	0.00	-0.28	0.08	0	0.178	0.367	-0.283	-0.002	-0.001	1.217
1.012	0.177	0.368	0.000	0.34	2.31	-0.09	0.05	-0.03	-0.11	0	0.178	0.367	-0.284	-0.002	-0.001	1.238
1.022	0.177	0.372	0.000	0.18	2.28	-0.11	-0.07	-0.44	0.02	0	0.177	0.368	-0.286	-0.002	-0.001	1.260
1.033	0.177	0.371	0.000	0.23	2.30	-0.11	-0.00	-0.28	0.09	0	0.177	0.368	-0.287	-0.002	-0.001	1.282
1.042	0.177	0.371	0.000	0.24	2.26	-0.10	0.08	-0.15	-0.17	0	0.177	0.368	-0.288	-0.002	-0.000	1.304
1.054	0.176	0.367	0.000	0.42	2.32	-0.09	-0.06	-0.21	-0.18	0	0.177	0.368	-0.289	-0.002	-0.000	1.326
1.064	0.176	0.367	0.000	0.39	2.31	-0.09	0.04	-0.20	0.10	0	0.177	0.368	-0.291	-0.002	-0.000	1.348
1.069	0.176	0.367	0.000	0.40	2.31	-0.09	-0.20	0.00	0.14	0	0.177	0.368	-0.292	-0.002	-0.001	1.370
1.083	0.176	0.366	0.000	0.46	2.28	-0.07	0.25	-0.29	0.07	0	0.177	0.368	-0.293	-0.002	-0.001	1.392
1.093	0.175	0.367	0.000	0.41	2.32	-0.08	-0.03	-0.37	0.12	0	0.176	0.368	-0.294	-0.002	-0.001	1.414
1.098	0.176	0.367	0.000	0.43	2.27	-0.08	0.31	-0.32	-0.13	0	0.176	0.368	-0.295	-0.002	-0.001	1.437
1.109	0.175	0.368	0.000	0.38	2.31	-0.09	-0.01	-0.17	0.22	0	0.176	0.368	-0.296	-0.002	-0.001	1.459
1.123	0.177	0.367	0.000	0.42	2.23	-0.07	-0.08	-0.09	0.10	0	0.176	0.367	-0.297	-0.002	-0.001	1.482
1.135	0.176	0.367	0.000	0.43	2.24	-0.07	-0.01	-0.06	-0.09	0	0.176	0.367	-0.298	-0.002	-0.001	1.505
1.145	0.177	0.367	0.000	0.43	2.22	-0.07	0.11	-0.16	0.13	0	0.176	0.367	-0.300	-0.002	-0.001	1.527
1.153	0.177	0.367	0.000	0.43	2.22	-0.07	0.18	0.09	0.07	0	0.176	0.367	-0.301	-0.002	-0.001	1.550
1.162	0.177	0.367	0.000	0.43	2.22	-0.07	-0.14	-0.08	0.09	0	0.176	0.367	-0.302	-0.002	-0.001	1.573
1.173	0.176	0.367	0.000	0.39	2.24	-0.08	-0.07	-0.40	0.12	0	0.176	0.367	-0.302	-0.002	-0.001	1.596
1.182	0.176	0.367	0.000	0.43	2.25	-0.07	-0.09	-0.14	-0.11	0	0.176	0.367	-0.303	-0.002	-0.001	1.619
1.187	0.176	0.367	0.000	0.43	2.25	-0.07	-0.08	-0.31	-0.11	0	0.176	0.367	-0.304	-0.002	-0.001	1.642
1.203	0.177	0.366	0.000	0.46	2.21	-0.06	0.10	-0.15	-0.01	0	0.176	0.367	-0.305	-0.002	-0.001	1.665
1.208	0.176	0.367	0.000	0.41	2.24	-0.07	0.03	-0.02	0.01	0	0.176	0.367	-0.306	-0.002	-0.001	1.688
1.218	0.176	0.366	0.000	0.43	2.23	-0.07	0.05	-0.39	0.10	0	0.176	0.367	-0.307	-0.002	-0.001	1.712
1.230	0.176	0.367	0.000	0.41	2.23	-0.07	0.02	-0.39	-0.14	0	0.176	0.367	-0.308	-0.002	-0.001	1.735
1.244	0.176	0.369	0.000	0.33	2.22	-0.08	-0.11	-0.09	0.13	0	0.176	0.367	-0.309	-0.002	-0.001	1.759
1.252	0.176	0.368	0.000	0.38	2.21	-0.07	-0.03	-0.18	0.01	0	0.176	0.367	-0.309	-0.002	-0.001	1.782
1.260	0.176	0.367	0.000	0.42	2.22	-0.07	-0.12	-0.13	0.14	0	0.176	0.367	-0.310	-0.002	-0.001	1.806
1.272	0.175	0.368	0.000	0.38	2.26	-0.08	0.14	-0.19	0.06	0	0.176	0.367	-0.311	-0.002	-0.001	1.829
1.281	0.176	0.367	0.000	0.40	2.22	-0.07	0.09	-0.08	0.14	0	0.175	0.367	-0.312	-0.002	-0.001	1.853
1.291	0.177	0.366	0.000	0.45	2.19	-0.06	0.11	0.11	-0.03	0	0.176	0.367	-0.312	-0.002	-0.001	1.876
1.302	0.176	0.366	0.000	0.45	2.19	-0.06	0.02	-0.27	0.11	0	0.176	0.367	-0.313	-0.002	-0.001	1.900
1.313	0.177	0.367	0.000	0.40	2.17	-0.07	0.19	-0.22	0.16	0	0.176	0.367	-0.314	-0.002	-0.001	1.924
1.324	0.176	0.367	0.000	0.40	2.22	-0.07	0.10	-0.15	-0.16	0	0.176	0.367	-0.314	-0.002	-0.001	1.948
1.330	0.180	0.366	0.000	0.47	2.03	-0.04	0.12	-0.08	0.03	0	0.176	0.367	-0.315	-0.001	-0.001	1.972
1.340	0.178	0.365	0.000	0.50	2.12	-0.04	-0.14	-0.25	-0.08	0	0.176	0.367	-0.316	-0.001	-0.001	1.996
1.351	0.177	0.364	0.000	0.52	2.18	-0.05	0.19	-0.10	-0.05	0	0.176	0.366	-0.316	-0.001	-0.001	2.020
1.362	0.176	0.364	0.000	0.52	2.20	-0.05	-0.16	-0.28	-0.10	0	0.176	0.366	-0.317	-0.001	-0.001	2.044
1.374	0.178	0.364	0.000	0.51	2.14	-0.04	0.06	-0.21	0.18	0	0.176	0.366	-0.317	-0.001	-0.001	2.068
1.382	0.176	0.364	0.000	0.50	2.22	-0.05	0.08	0.06	0.05	0	0.176	0.366	-0.318	-0.001	-0.001	2.092
1.387	0.177	0.364	0.000	0.49	2.19	-0.05	0.08	-0.13	-0.12	0	0.176	0.365	-0.318	-0.001	-0.002	2.116
1.403	0.176	0.365	0.000	0.45	2.20	-0.06	-0.07	-0.23	0.07	0	0.176	0.365	-0.319	-0.001	-0.002	2.140
1.408	0.176	0.365	0.000	0.47	2.22	-0.06	-0.03	-0.24	-0.01	0	0.176	0.365	-0.319	-0.001	-0.002	2.164
1.422	0.177	0.365	0.000	0.45	2.15	-0.06	0.08	-0.45	-0.05	0	0.176	0.365	-0.320	-0.001	-0.002	2.189
1.433	0.176	0.365	0.000	0.47	2.22	-0.06	0.06	-0.25	-0.12	0	0.176	0.365	-0.320	-0.001	-0.002	2.213
1.438	0.177	0.363	0.000	0.52	2.17	-0.04	-0.15	-0.19	-0.10	0	0.176	0.365	-0.320	-0.001	-0.002	2.237
1.449	0.177	0.364	0.000	0.48	2.18	-0.05	0.03	-0.23	0.19	0	0.176	0.365	-0.321	-0.001	-0.002	2.262
1.459	0.178	0.369	0.000	0.29	2.14	-0.09	0.20	-0.18	-0.07	0	0.176	0.365	-0.321	-0.001	-0.002	2.286
1.470	0.177	0.368	0.000	0.31	2.19	-0.08	0.08	-0.34	-0.13	0	0.176	0.366	-0.322	-0.001	-0.001	2.310
1.481	0.177	0.369	0.000	0.28	2.19	-0.09	0.14	-0.13	0.04	0	0.176	0.366	-0.322	-0.001	-0.001	2.335
1.491	0.178	0.364	0.000	0.49	2.14	-0.05	-0.07	-0.13	0.07	0	0.176	0.366	-0.322	-0.001	-0.001	2.359
1.502	0.177	0.365	0.000	0.46	2.19	-0.06	-0.15	-0.22	-0.18	0	0.176	0.366	-0.323	-0.001	-0.001	2.384
1.513	0.177	0.365	0.000	0.44	2.19	-0.06	0.05	-0.21	-0.09	0	0.176	0.366	-0.323	-0.001	-0.001	2.408
1.521	0.177	0.365	0.000	0.45	2.19	-0.06	0.14	-0.19	-0.04	0	0.176	0.366	-0.323	-0.001	-0.001	2.433
1.533	0.177	0.364	0.000	0.49	2.19	-0.05	0.12	-0.08	0.16	0	0.176	0.365	-0.323	-0.001	-0.002	2.457
1.538	0.178	0.364	0.000	0.49	2.15	-0.05	-0.05	-0.29	-0.16	0	0.176	0.365	-0.324	-0.001	-0.002	2.482
1.550	0.178	0.361	0.000	0.62	2.15	-0.02	0.06	-0.12	0.10	0	0.177	0.365	-0.324	-0.001	-0.002	2.507
1.559	0.177	0.362	0.000	0.57	2.20	-0.03	0.13	-0.18	0.10	0	0.177	0.364	-0.324	-0.001	-0.002	2.531
1.569	0.177	0.360	0.000	0.64	2.20	-0.02	0.08	-0.26	-0.09	0	0.176	0.364	-0.324	-0.001	-0.002	2.556
1.582	0.177	0.359	0.000	0.64	2.20	-0.02	0.09	0.00	-0.05	0	0.176	0.363	-0.324	-0.001	-0.002	2.580
1.593	0.177	0.359	0.000	0.64	2.20	-0.02	0.14	-0.28	0.01	0	0.176	0.363	-0.325	-0.001	-0.002	2.605
1.600	0.176	0.359	0.000	0.63	2.21	-0.02	-0.02	-0.56	-0.02	0	0.176	0.362	-0.325	-0.001	-0.003	2.630
1.610	0.176	0.361	0.000	0.53	2.21	-0.04	0.25	-0.11	0.04	0	0.176	0.362	-0.325	-0.001	-0.003	2.654
1.621	0.176	0.362	0.000	0.50	2.21	-0.05	0.07	-0.24	-0.19	0	0.176	0.362	-0.325	-0.001	-0.003	2.679
1.631	0.176	0.364	0.000	0.41	2.21	-0.06	-0.01	-0.28	0.05	0	0.176	0.362	-0.325	-0.001	-0.003	2.704
1.642	0.176	0.364	0.000	0.42	2.21	-0.06	0.16	-0.33	-0.07	0	0.176	0.362	-0.325	-0.001	-0.002	2.728
1.654	0.178	0.362	0.000	0.47	2.16	-0.05	0.07	-0.10	0.22	0	0.176	0.362	-0.325	-0.000	-0.002	2.753
1.663	0.177	0.362	0.000	0.46	2.18	-0.06	0.28	-0.00	0.10	0	0.176	0.362	-0.325	-0.000	-0.002	2.778
1.674	0.178	0.364	0.000	0.40	2.17	-0.07	-0.10	-0.07	0.17	0	0.177	0.362	-0.325	-0.000	-0.002	2.802
1.680	0.177	0.363	0.000	0.44	2.19	-0.06	0.07	-0.18	-0.12	0	0.177	0.362	-0.325	-0.000	-0.002	2.827
1.694	0.178	0.363	0.000	0.44	2.17	-0.06	-0.07	-0.35	0.09	0	0.177	0.362	-0.325	-0.000	-0.002	2.852
1.706	0.178	0.363	0.000	0.44	2.17	-0.06	-0.01	-0.09	-0.06	0	0.177	0.362	-0.325	-0.000	-0.002	2.876
1.712	0.178	0.363	0.000	0.42	2.18	-0.06	0.31	-0.06	0.16	0	0.177	0.363	-0.325	-0.000	-0.002	2.901
1.723	0.178	0.363	0.000	0.42	2.17	-0.06	0.11	-0.22	0.06	0	0.177	0.363	-0.325	-0.000	-0.002	2.926
1.728	0.177	0.363	0.000	0.42	2.22	-0.06	-0.00	-0.21	0.02	0	0.177	0.363	-0.325	-0.000	-0.002	2.951
1.743	0.178	0.363	0.000	0.44	2.19	-0.06	0.11	-0.08	0.13	0	0.177	0.363	-0.325	-0.000	-0.002	2.975
1.753	0.178	0.363	0.000	0.44	2.18	-0.06	-0.01	-0.28	0.03	0	0.177	0.363	-0.325	-0.000	-0.002	3.000
1.764	0.178	0.362	0.000	0.47	2.18	-0.05	-0.09	-0.45	0.00	0	0.177	0.363	-0.325	-0.000	-0.002	3.025
1.769	0.176	0.365	0.000	0.35	2.25	-0.08	0.03	-0.20	0.15	0	0.177	0.363	-0.325	-0.000	-0.002	3.049
1.784	0.177	0.363	0.000	0.44	2.21	-0.06	-0.03	-0.31	-0.40	0	0.177	0.363	-0.325	-0.000	-0.002	3.074
1.795	0.177	0.363	0.000	0.44	2.21	-0.06	0.26	-0.47	0.06	0	0.177	0.363	-0.325	-0.000	-0.002	3.099
1.802	0.177	0.363	0.000	0.44	2.21	-0.06	0.01	-0.46	-0.14	0	0.177	0.363	-0.325	-0.000	-0.002	3.123
1.813	0.176	0.368	0.000	0.22	2.28	-0.10	0.23	-0.31	0.04	0	0.177	0.363	-0.325	-0.000	-0.002	3.148
1.823	0.174	0.368	0.000	0.24	2.33	-0.10	-0.11	-0.28	-0.05	0	0.176	0.364	-0.325	-0.000	-0.002	3.173
1.831	0.175	0.369	0.000	0.19	2.30	-0.11	0.45	0.01	0.01	0	0.176	0.365	-0.325	-0.000	-0.001	3.197
1.842	0.174	0.371	-0.000	0.13	2.33	-0.12	-0.17	-0.30	0.22	0	0.176	0.365	-0.324	-0.000	-0.001	3.222
1.851	0.174	0.369	0.000	0.24	2.34	-0.10	0.06	-0.12	0.03	0	0.176	0.366	-0.324	-0.000	-0.001	3.246
1.862	0.174	0.372	0.000	0.12	2.31	-0.12	-0.04	-0.29	-0.06	0	0.175	0.367	-0.324	-0.000	-0.001	3.271
1.872	0.175	0.370	0.000	0.21	2.29	-0.10	0.04	0.08	-0.10	0	0.175	0.367	-0.324	-0.000	-0.001	3.295
1.881	0.175	0.372	0.000	0.17	2.27	-0.11	0.29	-0.21	-0.16	0	0.175	0.368	-0.324	-0.000	-0.000	3.320
1.892	0.174	0.372	0.000	0.18	2.30	-0.11	0.16	-0.21	-0.09	0	0.175	0.368	-0.323	-0.001	-0.000	3.345
1.902	0.174	0.370	0.000	0.25	2.29	-0.10	0.18	-0.14	-0.10	0	0.175	0.369	-0.323	-0.001	-0.000	3.369
1.911	0.175	0.371	0.000	0.21	2.27	-0.10	0.15	-0.15	0.06	0	0.175	0.369	-0.323	-0.001	-0.000	3.394
1.924	0.175	0.370	0.000	0.28	2.28	-0.09	0.15	-0.22	-0.15	0	0.175	0.369	-0.323	-0.001	0.000	3.418
1.933	0.175	0.370	0.000	0.29	2.26	-0.09	0.07	-0.11	0.18	0	0.175	0.369	-0.322	-0.001	0.000	3.443
1.941	0.175	0.370	0.000	0.30	2.25	-0.09	-0.09	-0.23	0.12	0	0.175	0.369	-0.322	-0.001	0.000	3.467
1.950	0.175	0.372	0.000	0.22	2.27	-0.10	0.29	-0.13	0.15	0	0.175	0.370	-0.322	-0.001	0.000	3.491
