t	x	y	z	roll	pitch	yaw	g_x	g_y	g_z	thrust	eso_x	eso_y	eso_z	dist_x	dist_y	dist_z
0.632	-0.090	-0.111	0.000	-0.53	-0.03	0.13	-0.17	0.32	0.21	0	-0.092	-0.111	-0.211	0.001	-0.001	0.511
0.639	-0.090	-0.110	0.000	-0.57	-0.02	0.12	0.00	0.22	0.07	0	-0.092	-0.111	-0.213	0.001	-0.001	0.527
0.657	-0.091	-0.110	0.000	-0.57	0.02	0.13	-0.09	-0.16	-0.19	0	-0.092	-0.111	-0.216	0.001	-0.001	0.543
0.660	-0.091	-0.110	0.000	-0.57	0.01	0.13	0.01	-0.08	-0.08	0	-0.092	-0.111	-0.218	0.001	-0.001	0.560
0.668	-0.091	-0.110	0.000	-0.57	0.05	0.13	-0.01	0.10	0.03	0	-0.092	-0.111	-0.221	0.001	-0.001	0.577
0.680	-0.090	-0.111	0.000	-0.56	0.00	0.13	-0.14	0.07	0.21	0	-0.092	-0.111	-0.223	0.001	-0.001	0.593
0.691	-0.090	-0.111	0.000	-0.54	-0.02	0.13	0.15	-0.14	-0.05	0	-0.091	-0.111	-0.226	0.001	-0.001	0.611
0.703	-0.091	-0.111	0.000	-0.53	0.06	0.14	0.02	0.08	0.16	0	-0.091	-0.111	-0.228	0.001	-0.001	0.628
0.710	-0.091	-0.112	0.000	-0.50	0.03	0.14	0.19	0.09	-0.26	0	-0.091	-0.111	-0.230	0.001	-0.001	0.645
0.722	-0.091	-0.111	0.000	-0.56	0.04	0.13	-0.14	-0.01	-0.03	0	-0.091	-0.111	-0.233	0.001	-0.001	0.663
0.732	-0.090	-0.111	0.000	-0.53	0.01	0.13	0.05	0.08	-0.01	0	-0.091	-0.111	-0.235	0.001	-0.001	0.681
0.740	-0.090	-0.112	0.000	-0.51	0.04	0.14	0.07	0.01	-0.18	0	-0.091	-0.111	-0.237	0.001	-0.001	0.699
0.749	-0.090	-0.112	0.000	-0.51	0.03	0.14	0.03	0.06	-0.11	0	-0.091	-0.111	-0.239	0.001	-0.001	0.717
0.749	-0.091	-0.111	0.000	-0.54	0.06	0.13	-0.20	-0.00	-0.19	0	-0.091	-0.111	-0.241	0.001	-0.001	0.735
0.770	-0.091	-0.111	0.000	-0.56	0.08	0.13	-0.04	0.08	0.05	0	-0.091	-0.111	-0.243	0.001	-0.001	0.754
0.782	-0.091	-0.112	0.000	-0.53	0.07	0.14	0.10	0.05	0.13	0	-0.091	-0.112	-0.245	0.002	-0.001	0.772
0.788	-0.090	-0.112	0.000	-0.54	0.03	0.13	-0.19	-0.14	-0.00	0	-0.091	-0.112	-0.247	0.002	-0.001	0.791
0.800	-0.090	-0.112	0.000	-0.54	0.07	0.13	-0.10	-0.03	-0.02	0	-0.091	-0.112	-0.249	0.002	-0.001	0.810
0.811	-0.090	-0.112	0.000	-0.53	0.06	0.13	0.09	0.02	-0.04	0	-0.090	-0.112	-0.251	0.002	-0.001	0.829
0.821	-0.090	-0.111	0.000	-0.56	0.05	0.13	-0.11	0.00	-0.11	0	-0.090	-0.112	-0.253	0.002	-0.001	0.848
0.832	-0.091	-0.110	0.000	-0.60	0.13	0.12	0.19	-0.13	0.07	0	-0.090	-0.111	-0.255	0.002	-0.001	0.868
0.842	-0.091	-0.110	0.000	-0.60	0.10	0.12	0.07	0.09	0.03	0	-0.090	-0.111	-0.257	0.002	-0.001	0.887
0.851	-0.091	-0.112	0.000	-0.53	0.11	0.14	-0.03	0.15	-0.11	0	-0.090	-0.111	-0.259	0.002	-0.001	0.907
0.861	-0.090	-0.112	0.000	-0.54	0.06	0.13	0.06	0.05	0.19	0	-0.090	-0.112	-0.261	0.002	-0.001	0.927
0.873	-0.091	-0.110	0.000	-0.60	0.14	0.13	0.14	0.10	-0.22	0	-0.090	-0.111	-0.262	0.002	-0.001	0.947
0.880	-0.090	-0.112	0.000	-0.55	0.08	0.13	0.01	0.20	0.03	0	-0.090	-0.111	-0.264	0.002	-0.001	0.967
0.892	-0.091	-0.111	0.000	-0.58	0.15	0.13	0.01	0.11	-0.04	0	-0.090	-0.111	-0.266	0.002	-0.001	0.987
0.901	-0.091	-0.110	0.000	-0.60	0.13	0.12	0.24	0.13	0.13	0	-0.090	-0.111	-0.268	0.002	-0.001	1.007
0.912	-0.090	-0.111	0.000	-0.56	0.08	0.13	-0.06	-0.23	0.14	0	-0.090	-0.111	-0.269	0.002	-0.001	1.028
0.918	-0.090	-0.111	0.000	-0.58	0.11	0.13	0.01	0.03	0.00	0	-0.090	-0.111	-0.271	0.002	-0.001	1.048
0.931	-0.090	-0.112	0.000	-0.53	0.11	0.13	-0.02	0.08	-0.02	0	-0.090	-0.111	-0.272	0.002	-0.001	1.069
0.941	-0.091	-0.111	0.000	-0.57	0.16	0.13	-0.17	-0.04	-0.14	0	-0.090	-0.111	-0.274	0.002	-0.001	1.090
0.950	-0.090	-0.111	0.000	-0.56	0.09	0.13	-0.08	0.24	0.01	0	-0.090	-0.111	-0.276	0.002	-0.001	1.111
0.960	-0.091	-0.111	0.000	-0.57	0.16	0.13	-0.13	0.03	0.18	0	-0.090	-0.111	-0.277	0.002	-0.001	1.132
0.970	-0.090	-0.112	0.000	-0.54	0.13	0.13	-0.06	0.04	-0.04	0	-0.090	-0.111	-0.279	0.002	-0.001	1.153
0.981	-0.090	-0.111	0.000	-0.57	0.12	0.13	-0.12	-0.08	-0.02	0	-0.090	-0.111	-0.280	0.002	-0.001	1.174
0.992	-0.091	-0.111	0.000	-0.59	0.17	0.13	-0.15	-0.09	-0.09	0	-0.090	-0.111	-0.281	0.002	-0.001	1.195
1.002	-0.091	-0.111	0.000	-0.57	0.17	0.13	-0.01	0.11	0.19	0	-0.090	-0.111	-0.283	0.001	-0.001	1.217
1.011	-0.091	-0.110	0.000	-0.63	0.17	0.12	0.00	-0.22	-0.14	0	-0.091	-0.111	-0.284	0.001	-0.001	1.238
1.020	-0.090	-0.111	0.000	-0.57	0.10	0.13	-0.17	-0.10	0.01	0	-0.090	-0.111	-0.286	0.002	-0.001	1.260
1.031	-0.090	-0.112	0.000	-0.54	0.12	0.13	-0.10	-0.04	-0.11	0	-0.090	-0.111	-0.287	0.002	-0.001	1.282
1.041	-0.090	-0.111	0.000	-0.60	0.12	0.12	-0.08	-0.12	0.03	0	-0.090	-0.111	-0.288	0.002	-0.001	1.304
1.050	-0.091	-0.111	0.000	-0.60	0.18	0.13	-0.09	-0.12	0.11	0	-0.090	-0.111	-0.289	0.002	-0.001	1.326
1.058	-0.090	-0.111	0.000	-0.59	0.14	0.13	-0.10	0.01	0.03	0	-0.090	-0.111	-0.291	0.002	-0.001	1.348
1.070	-0.090	-0.111	0.000	-0.59	0.14	0.13	-0.05	-0.13	-0.05	0	-0.090	-0.111	-0.292	0.002	-0.001	1.370
1.080	-0.090	-0.111	0.000	-0.58	0.11	0.13	0.07	-0.02	0.05	0	-0.090	-0.111	-0.293	0.002	-0.001	1.392
1.091	-0.090	-0.111	0.000	-0.58	0.14	0.13	0.14	0.05	0.01	0	-0.090	-0.111	-0.294	0.002	-0.001	1.414
1.099	-0.091	-0.112	0.000	-0.53	0.17	0.13	0.01	-0.05	-0.09	0	-0.090	-0.111	-0.295	0.002	-0.001	1.437
1.111	-0.090	-0.111	0.000	-0.58	0.12	0.12	-0.11	0.04	0.22	0	-0.090	-0.111	-0.296	0.002	-0.001	1.459
1.121	-0.090	-0.111	0.000	-0.59	0.15	0.12	0.07	-0.12	-0.01	0	-0.090	-0.111	-0.297	0.002	-0.001	1.482
1.131	-0.091	-0.111	0.000	-0.60	0.18	0.13	0.04	0.05	0.07	0	-0.090	-0.111	-0.299	0.002	-0.001	1.505
1.142	-0.086	-0.112	0.000	-0.53	-0.02	0.12	0.26	0.07	-0.08	0	-0.090	-0.111	-0.300	0.002	-0.001	1.527
1.151	-0.088	-0.111	0.000	-0.57	0.06	0.12	0.09	0.11	0.15	0	-0.090	-0.111	-0.301	0.002	-0.001	1.550
1.158	-0.088	-0.111	0.000	-0.57	0.06	0.12	-0.02	0.20	0.34	0	-0.089	-0.111	-0.302	0.002	-0.001	1.573
1.171	-0.086	-0.113	0.000	-0.50	-0.02	0.12	-0.02	-0.14	0.04	0	-0.089	-0.112	-0.302	0.002	-0.001	1.596
1.178	-0.088	-0.113	0.000	-0.51	0.08	0.13	0.10	-0.09	0.08	0	-0.089	-0.112	-0.303	0.002	-0.001	1.619
1.190	-0.088	-0.113	0.000	-0.50	0.08	0.13	0.08	0.02	-0.11	0	-0.089	-0.112	-0.304	0.002	-0.001	1.642
1.198	-0.087	-0.113	0.000	-0.51	0.04	0.13	-0.02	-0.19	0.16	0	-0.088	-0.112	-0.305	0.002	-0.001	1.665
1.210	-0.087	-0.111	0.000	-0.59	0.05	0.12	-0.03	-0.02	0.01	0	-0.088	-0.112	-0.306	0.003	-0.001	1.689
1.218	-0.088	-0.112	0.000	-0.55	0.10	0.13	0.14	-0.22	0.18	0	-0.088	-0.112	-0.307	0.003	-0.001	1.712
1.229	-0.088	-0.112	0.000	-0.56	0.10	0.13	-0.04	-0.02	-0.12	0	-0.088	-0.112	-0.308	0.003	-0.001	1.735
1.239	-0.088	-0.113	0.000	-0.53	0.11	0.13	-0.10	-0.18	0.14	0	-0.088	-0.112	-0.309	0.003	-0.001	1.759
1.250	-0.087	-0.113	0.000	-0.54	0.08	0.13	0.09	0.13	0.09	0	-0.088	-0.112	-0.309	0.003	-0.001	1.782
1.259	-0.086	-0.111	0.000	-0.59	0.03	0.12	0.06	0.07	0.21	0	-0.088	-0.112	-0.310	0.003	-0.001	1.806
1.271	-0.088	-0.112	0.000	-0.56	0.12	0.13	0.04	0.04	-0.03	0	-0.088	-0.112	-0.311	0.003	-0.001	1.829
1.281	-0.087	-0.112	0.000	-0.56	0.10	0.13	-0.08	-0.16	-0.11	0	-0.088	-0.112	-0.312	0.003	-0.001	1.853
1.291	-0.088	-0.112	0.000	-0.56	0.13	0.13	0.04	-0.19	0.06	0	-0.088	-0.112	-0.312	0.003	-0.001	1.877
1.302	-0.088	-0.112	0.000	-0.59	0.14	0.13	-0.19	-0.08	-0.17	0	-0.088	-0.112	-0.313	0.003	-0.001	1.900
1.309	-0.088	-0.111	0.000	-0.59	0.14	0.13	-0.16	0.01	0.05	0	-0.088	-0.112	-0.314	0.003	-0.001	1.924
1.317	-0.086	-0.111	0.000	-0.61	0.07	0.12	-0.15	-0.05	0.15	0	-0.087	-0.112	-0.314	0.003	-0.001	1.948
1.330	-0.088	-0.112	0.000	-0.58	0.15	0.13	0.18	0.21	-0.04	0	-0.087	-0.112	-0.315	0.003	-0.001	1.972
1.340	-0.088	-0.112	0.000	-0.57	0.15	0.13	0.12	-0.21	-0.03	0	-0.087	-0.112	-0.315	0.003	-0.001	1.996
1.349	-0.088	-0.111	0.000	-0.60	0.15	0.13	-0.03	0.29	0.10	0	-0.088	-0.112	-0.316	0.003	-0.001	2.020
1.361	-0.086	-0.112	0.000	-0.56	0.08	0.13	0.01	-0.17	0.00	0	-0.087	-0.112	-0.317	0.003	-0.001	2.044
1.365	-0.088	-0.112	0.000	-0.57	0.15	0.13	0.03	-0.22	0.10	0	-0.087	-0.112	-0.317	0.003	-0.001	2.068
1.379	-0.088	-0.112	0.000	-0.56	0.16	0.13	0.05	-0.08	0.15	0	-0.087	-0.112	-0.318	0.003	-0.001	2.092
1.389	-0.088	-0.113	0.000	-0.52	0.15	0.13	-0.14	0.04	0.07	0	-0.087	-0.112	-0.318	0.003	-0.001	2.116
1.400	-0.087	-0.111	0.000	-0.60	0.14	0.13	0.06	-0.08	0.02	0	-0.087	-0.112	-0.319	0.003	-0.001	2.140
1.410	-0.088	-0.112	0.000	-0.57	0.16	0.13	0.03	-0.16	0.14	0	-0.087	-0.112	-0.319	0.003	-0.001	2.165
1.421	-0.088	-0.112	0.000	-0.55	0.17	0.13	0.08	-0.18	0.23	0	-0.087	-0.112	-0.320	0.003	-0.001	2.189
1.430	-0.088	-0.113	0.000	-0.54	0.18	0.14	-0.15	0.03	-0.18	0	-0.087	-0.112	-0.320	0.003	-0.001	2.213
1.441	-0.088	-0.112	0.000	-0.58	0.18	0.13	-0.14	0.10	0.11	0	-0.087	-0.112	-0.320	0.003	-0.001	2.237
1.450	-0.088	-0.112	0.000	-0.58	0.18	0.13	-0.01	-0.08	0.01	0	-0.088	-0.112	-0.321	0.003	-0.001	2.262
1.461	-0.088	-0.113	0.000	-0.52	0.17	0.14	0.03	-0.05	-0.21	0	-0.088	-0.112	-0.321	0.003	-0.001	2.286
1.468	-0.088	-0.113	0.000	-0.53	0.18	0.13	0.12	-0.04	0.03	0	-0.088	-0.112	-0.322	0.002	-0.001	2.311
1.476	-0.088	-0.112	0.000	-0.58	0.18	0.13	0.05	-0.13	0.09	0	-0.088	-0.112	-0.322	0.002	-0.001	2.335
1.491	-0.088	-0.113	0.000	-0.53	0.18	0.13	-0.06	0.03	0.09	0	-0.088	-0.112	-0.322	0.002	-0.001	2.359
1.501	-0.088	-0.111	0.000	-0.62	0.18	0.13	-0.22	0.27	0.24	0	-0.088	-0.112	-0.322	0.002	-0.001	2.384
1.509	-0.087	-0.113	0.000	-0.54	0.15	0.13	-0.03	-0.22	0.05	0	-0.088	-0.112	-0.323	0.002	-0.001	2.408
1.520	-0.088	-0.113	0.000	-0.52	0.17	0.13	-0.12	0.06	-0.06	0	-0.088	-0.112	-0.323	0.002	-0.002	2.433
1.530	-0.087	-0.113	0.000	-0.53	0.14	0.13	-0.15	-0.22	-0.07	0	-0.087	-0.112	-0.323	0.002	-0.002	2.457
1.543	-0.087	-0.113	0.000	-0.56	0.14	0.13	0.18	0.09	0.07	0	-0.087	-0.112	-0.324	0.002	-0.002	2.482
1.547	-0.088	-0.113	0.000	-0.56	0.19	0.13	0.00	0.16	-0.16	0	-0.087	-0.112	-0.324	0.002	-0.002	2.507
1.561	-0.088	-0.113	0.000	-0.56	0.19	0.13	0.19	-0.21	-0.34	0	-0.087	-0.113	-0.324	0.002	-0.002	2.531
1.571	-0.088	-0.112	0.000	-0.58	0.19	0.13	-0.01	-0.14	0.07	0	-0.087	-0.112	-0.324	0.002	-0.002	2.556
1.581	0.000	0.000	0.000	0.00	0.00	0.00	0.01	-0.03	-0.06	0	-0.077	-0.099	-0.324	0.008	0.006	2.580
1.589	0.000	-0.000	0.000	0.00	0.00	-0.00	0.06	-0.13	-0.03	0	-0.067	-0.086	-0.325	0.013	0.012	2.605
1.601	0.000	0.000	1.920	-0.02	-0.00	-0.00	-0.17	-0.10	-0.01	0	-0.059	-0.075	-0.006	0.017	0.017	2.751
1.612	0.000	0.000	0.000	-0.05	0.03	-0.00	-0.08	0.12	-0.00	0	-0.051	-0.066	-0.056	0.021	0.022	2.755
1.620	0.000	0.000	0.000	-0.14	-0.14	-0.00	-0.02	-0.18	0.00	0	-0.044	-0.057	-0.098	0.024	0.026	2.763
1.629	0.000	0.000	0.000	-0.01	0.09	-0.00	-0.06	-0.04	-0.09	0	-0.038	-0.049	-0.134	0.027	0.030	2.773
1.639	0.000	0.000	0.000	-0.04	0.03	-0.00	0.08	-0.23	0.06	0	-0.033	-0.043	-0.164	0.029	0.033	2.785
1.650	0.000	0.000	0.000	-0.17	0.04	-0.00	-0.04	-0.05	0.11	0	-0.028	-0.037	-0.190	0.031	0.035	2.800
1.661	0.000	-0.000	0.000	0.09	0.12	-0.00	0.08	-0.24	0.20	0	-0.024	-0.031	-0.211	0.033	0.038	2.816
1.670	-0.000	-0.000	0.000	0.04	0.12	-0.00	0.12	-0.13	-0.22	0	-0.020	-0.027	-0.229	0.034	0.040	2.833
1.680	-0.000	-0.000	0.000	0.04	0.12	-0.00	0.04	-0.14	0.08	0	-0.017	-0.022	-0.244	0.036	0.041	2.852
1.691	0.000	0.001	0.000	-0.27	0.02	-0.00	0.19	0.03	-0.18	0	-0.014	-0.019	-0.257	0.037	0.043	2.871
1.701	-0.000	0.000	0.000	-0.06	0.13	-0.00	0.03	0.04	0.19	0	-0.012	-0.015	-0.268	0.038	0.044	2.892
1.710	0.000	-0.001	0.000	0.14	0.03	-0.00	-0.11	-0.00	0.04	0	-0.009	-0.013	-0.277	0.038	0.045	2.913
1.721	0.001	0.000	0.000	-0.11	-0.33	-0.00	0.07	0.12	0.10	0	-0.007	-0.010	-0.285	0.039	0.045	2.934
1.730	0.001	-0.001	0.000	0.09	-0.08	0.00	-0.01	-0.07	-0.10	0	-0.005	-0.008	-0.291	0.039	0.046	2.956
1.740	0.000	-0.001	0.000	0.06	0.06	-0.00	0.07	-0.06	0.02	0	-0.004	-0.006	-0.297	0.040	0.046	2.979
1.750	0.000	-0.001	0.000	0.06	0.06	-0.00	0.15	-0.03	-0.05	0	-0.002	-0.004	-0.301	0.040	0.047	3.002
1.760	0.000	-0.001	0.000	0.03	0.12	-0.00	-0.06	0.17	0.08	0	-0.001	-0.003	-0.305	0.040	0.047	3.025
1.769	-0.000	-0.000	0.000	-0.11	0.22	0.00	0.08	-0.17	-0.07	0	-0.000	-0.001	-0.308	0.040	0.047	3.048
1.780	-0.000	0.000	0.000	-0.23	0.22	0.00	0.20	-0.05	-0.06	0	0.001	-0.000	-0.311	0.040	0.047	3.072
1.790	-0.000	-0.000	0.000	-0.14	0.21	0.00	0.28	0.09	0.18	0	0.001	0.001	-0.313	0.040	0.047	3.096
1.800	0.001	-0.000	0.000	-0.16	0.06	0.00	0.04	0.03	0.04	0	0.002	0.002	-0.315	0.040	0.046	3.120
1.810	0.000	0.001	0.000	-0.46	0.12	0.00	0.02	0.08	0.09	0	0.003	0.003	-0.317	0.039	0.046	3.144
1.820	-0.000	-0.000	0.000	-0.23	0.21	0.00	0.02	-0.05	-0.09	0	0.003	0.004	-0.318	0.039	0.046	3.168
1.831	-0.000	-0.000	0.000	-0.20	0.21	0.00	-0.23	-0.16	-0.09	0	0.004	0.004	-0.319	0.039	0.046	3.192
1.840	0.000	0.001	0.000	-0.44	0.16	0.00	0.14	-0.10	0.09	0	0.004	0.005	-0.320	0.039	0.045	3.216
1.850	-0.000	0.001	0.000	-0.43	0.21	0.01	-0.22	0.23	0.01	0	0.005	0.006	-0.320	0.038	0.045	3.241
1.860	-0.000	0.000	0.000	-0.36	0.20	0.01	0.11	0.01	-0.13	0	0.005	0.006	-0.321	0.038	0.045	3.265
1.869	0.000	-0.001	0.000	-0.17	0.16	0.00	-0.14	0.04	0.00	0	0.005	0.006	-0.321	0.038	0.044	3.289
