t	x	y	z	roll	pitch	yaw	g_x	g_y	g_z	thrust	eso_x	eso_y	eso_z	dist_x	dist_y	dist_z
0.470	-0.293	-0.128	0.000	-1.70	1.98	1.86	-0.14	-0.13	-0.07	0	-0.294	-0.128	-0.164	0.000	0.001	0.280
0.473	-0.292	-0.127	0.000	-1.75	1.95	1.85	0.15	-0.13	0.01	0	-0.294	-0.128	-0.168	0.000	0.001	0.292
0.491	-0.293	-0.128	0.000	-1.71	2.01	1.85	-0.10	-0.26	-0.11	0	-0.294	-0.128	-0.171	0.000	0.001	0.305
0.497	-0.294	-0.127	0.000	-1.74	2.01	1.85	0.14	-0.00	-0.06	0	-0.294	-0.127	-0.174	0.000	0.001	0.319
0.507	-0.293	-0.128	0.000	-1.70	2.00	1.85	0.01	-0.04	0.11	0	-0.294	-0.127	-0.177	0.000	0.001	0.332
0.518	-0.294	-0.127	0.000	-1.73	2.04	1.85	-0.03	-0.11	-0.06	0	-0.294	-0.127	-0.180	0.000	0.001	0.346
0.531	-0.294	-0.127	0.000	-1.73	2.02	1.85	0.11	-0.14	-0.13	0	-0.294	-0.127	-0.183	0.000	0.001	0.360
0.539	-0.295	-0.128	0.000	-1.71	2.06	1.85	0.03	-0.19	0.11	0	-0.294	-0.127	-0.186	0.000	0.001	0.374
0.549	-0.294	-0.127	0.000	-1.72	2.04	1.85	0.00	-0.18	0.00	0	-0.294	-0.127	-0.189	0.000	0.001	0.388
0.559	-0.294	-0.127	0.000	-1.72	2.04	1.84	-0.06	-0.29	-0.03	0	-0.294	-0.127	-0.192	0.000	0.001	0.403
0.568	-0.295	-0.128	0.000	-1.70	2.06	1.84	-0.00	0.01	0.06	0	-0.294	-0.127	-0.195	0.000	0.001	0.417
0.575	-0.294	-0.129	0.000	-1.65	2.03	1.84	-0.02	0.02	-0.05	0	-0.294	-0.127	-0.198	0.000	0.001	0.432
0.591	-0.294	-0.127	0.000	-1.71	2.03	1.84	-0.03	-0.32	0.14	0	-0.294	-0.127	-0.200	0.000	0.001	0.448
0.600	-0.293	-0.128	0.000	-1.69	1.99	1.83	-0.10	-0.00	0.06	0	-0.294	-0.127	-0.203	0.000	0.001	0.463
0.608	-0.295	-0.125	0.000	-1.82	2.09	1.84	0.10	-0.05	0.28	0	-0.294	-0.127	-0.206	0.000	0.001	0.479
0.617	-0.295	-0.123	0.000	-1.86	2.08	1.83	-0.04	0.05	-0.06	0	-0.294	-0.126	-0.208	0.000	0.001	0.494
0.626	-0.295	-0.124	0.000	-1.84	2.07	1.83	0.04	-0.17	-0.12	0	-0.294	-0.126	-0.211	0.000	0.002	0.511
0.642	-0.295	-0.124	0.000	-1.83	2.08	1.83	-0.03	0.23	0.14	0	-0.294	-0.126	-0.213	0.000	0.002	0.527
0.650	-0.296	-0.124	0.000	-1.83	2.11	1.83	-0.13	-0.15	0.09	0	-0.294	-0.125	-0.216	0.000	0.002	0.543
0.658	-0.295	-0.124	0.000	-1.83	2.05	1.83	-0.03	-0.18	-0.05	0	-0.294	-0.125	-0.218	0.000	0.002	0.560
0.667	-0.295	-0.124	0.000	-1.82	2.06	1.82	-0.01	-0.02	0.01	0	-0.294	-0.125	-0.221	0.000	0.002	0.576
0.675	-0.296	-0.124	0.000	-1.80	2.09	1.83	-0.01	-0.17	-0.06	0	-0.295	-0.125	-0.223	-0.000	0.002	0.593
0.690	-0.295	-0.126	0.000	-1.72	2.06	1.82	-0.02	-0.16	-0.10	0	-0.295	-0.125	-0.226	-0.000	0.002	0.611
0.698	-0.295	-0.131	0.000	-1.48	2.06	1.82	-0.03	-0.45	-0.10	0	-0.295	-0.125	-0.228	-0.000	0.002	0.628
0.708	-0.294	-0.132	0.000	-1.44	2.03	1.82	0.16	-0.32	-0.01	0	-0.295	-0.126	-0.230	-0.000	0.001	0.645
0.717	-0.295	-0.133	0.000	-1.44	2.06	1.82	-0.17	-0.19	0.01	0	-0.295	-0.127	-0.233	-0.000	0.001	0.663
0.725	-0.293	-0.133	0.000	-1.43	1.98	1.81	-0.19	-0.43	-0.09	0	-0.294	-0.128	-0.235	0.000	0.001	0.681
0.740	-0.294	-0.131	0.000	-1.53	2.03	1.81	0.07	-0.19	-0.13	0	-0.294	-0.128	-0.237	0.000	0.001	0.699
0.749	-0.301	-0.139	0.000	-1.25	2.35	1.84	0.12	-0.24	-0.24	0	-0.295	-0.129	-0.239	-0.000	0.000	0.717
0.760	-0.301	-0.139	0.000	-1.27	2.34	1.84	-0.03	-0.10	0.16	0	-0.296	-0.131	-0.241	-0.000	-0.000	0.735
0.767	-0.301	-0.139	0.000	-1.30	2.33	1.84	-0.01	-0.00	-0.03	0	-0.297	-0.132	-0.243	-0.001	-0.001	0.754
0.776	-0.301	-0.138	0.000	-1.32	2.28	1.83	-0.02	0.20	0.08	0	-0.297	-0.132	-0.245	-0.001	-0.001	0.772
0.791	-0.302	-0.139	0.000	-1.33	2.32	1.83	0.14	-0.02	-0.06	0	-0.298	-0.133	-0.247	-0.001	-0.001	0.791
0.800	-0.301	-0.139	0.000	-1.33	2.25	1.82	-0.18	-0.12	0.04	0	-0.298	-0.134	-0.249	-0.001	-0.002	0.810
0.809	-0.302	-0.138	0.000	-1.38	2.28	1.83	-0.02	-0.05	-0.16	0	-0.299	-0.135	-0.251	-0.001	-0.002	0.829
0.818	-0.301	-0.138	0.000	-1.40	2.23	1.82	-0.01	-0.49	-0.08	0	-0.299	-0.135	-0.253	-0.002	-0.002	0.848
0.827	-0.301	-0.139	0.000	-1.38	2.22	1.81	0.17	0.03	-0.18	0	-0.299	-0.136	-0.255	-0.002	-0.002	0.868
0.835	-0.301	-0.139	0.000	-1.42	2.22	1.81	0.00	0.04	-0.02	0	-0.299	-0.136	-0.257	-0.002	-0.002	0.887
0.850	-0.301	-0.139	0.000	-1.42	2.21	1.81	0.02	0.07	-0.05	0	-0.300	-0.137	-0.259	-0.002	-0.002	0.907
0.857	-0.302	-0.138	0.001	-1.50	2.21	1.81	-0.09	0.02	0.01	0	-0.300	-0.137	-0.261	-0.002	-0.002	0.927
0.867	-0.302	-0.139	0.000	-1.44	2.20	1.81	-0.04	0.05	0.09	0	-0.300	-0.137	-0.262	-0.002	-0.003	0.947
0.874	-0.300	-0.138	0.000	-1.54	2.14	1.80	0.02	-0.19	-0.00	0	-0.300	-0.137	-0.264	-0.002	-0.003	0.967
0.885	-0.301	-0.138	0.001	-1.55	2.16	1.81	-0.07	-0.18	-0.00	0	-0.300	-0.137	-0.266	-0.002	-0.003	0.987
0.900	-0.301	-0.138	0.001	-1.55	2.16	1.80	-0.01	-0.25	0.16	0	-0.301	-0.138	-0.267	-0.002	-0.003	1.007
0.908	-0.301	-0.139	0.000	-1.53	2.15	1.80	0.00	0.01	-0.09	0	-0.301	-0.138	-0.269	-0.002	-0.003	1.028
0.920	-0.302	-0.140	0.000	-1.48	2.15	1.80	0.37	-0.08	0.06	0	-0.301	-0.138	-0.271	-0.002	-0.003	1.048
0.926	-0.302	-0.139	0.000	-1.55	2.14	1.80	-0.02	0.02	0.05	0	-0.301	-0.138	-0.272	-0.002	-0.003	1.069
0.938	-0.301	-0.140	0.000	-1.53	2.12	1.79	-0.08	-0.13	-0.02	0	-0.301	-0.138	-0.274	-0.002	-0.003	1.090
0.951	-0.301	-0.139	0.001	-1.57	2.08	1.78	0.07	-0.21	0.11	0	-0.301	-0.139	-0.275	-0.002	-0.003	1.111
0.961	-0.302	-0.139	0.000	-1.58	2.15	1.79	0.11	0.11	0.09	0	-0.301	-0.139	-0.277	-0.002	-0.003	1.132
0.967	-0.301	-0.139	0.000	-1.59	2.09	1.79	-0.15	-0.11	-0.08	0	-0.301	-0.139	-0.278	-0.002	-0.003	1.153
0.976	-0.302	-0.139	0.000	-1.60	2.13	1.79	0.05	-0.21	0.15	0	-0.302	-0.139	-0.280	-0.002	-0.003	1.174
0.986	-0.302	-0.138	0.000	-1.67	2.10	1.79	0.04	-0.06	0.08	0	-0.302	-0.139	-0.281	-0.002	-0.003	1.195
1.001	-0.301	-0.139	0.000	-1.63	2.08	1.78	0.10	0.00	-0.01	0	-0.302	-0.139	-0.283	-0.002	-0.003	1.217
1.009	-0.302	-0.139	0.000	-1.65	2.11	1.78	0.08	0.11	0.11	0	-0.302	-0.139	-0.284	-0.002	-0.003	1.239
1.018	-0.301	-0.139	0.000	-1.64	2.06	1.78	-0.09	-0.03	0.01	0	-0.302	-0.139	-0.285	-0.002	-0.003	1.260
1.028	-0.301	-0.139	0.000	-1.64	2.06	1.77	0.12	0.04	0.07	0	-0.302	-0.139	-0.287	-0.002	-0.003	1.282
1.041	-0.301	-0.139	0.000	-1.64	2.03	1.77	0.05	-0.05	0.14	0	-0.302	-0.139	-0.288	-0.002	-0.003	1.304
1.049	-0.302	-0.139	0.000	-1.68	2.08	1.78	0.01	0.18	-0.03	0	-0.302	-0.139	-0.289	-0.002	-0.003	1.326
1.060	-0.302	-0.139	0.000	-1.68	2.06	1.77	-0.07	-0.18	-0.32	0	-0.302	-0.139	-0.290	-0.002	-0.003	1.348
1.068	-0.301	-0.140	0.000	-1.66	2.02	1.76	0.04	-0.19	0.07	0	-0.302	-0.139	-0.292	-0.002	-0.003	1.370
1.077	-0.301	-0.138	0.000	-1.73	2.04	1.77	-0.02	-0.44	0.04	0	-0.302	-0.139	-0.293	-0.002	-0.003	1.392
1.088	-0.300	-0.134	0.000	-1.89	1.98	1.76	-0.04	-0.05	-0.19	0	-0.302	-0.139	-0.294	-0.002	-0.003	1.414
1.094	-0.297	-0.136	0.000	-1.80	1.84	1.74	-0.05	-0.37	-0.07	0	-0.301	-0.138	-0.295	-0.002	-0.002	1.437
1.110	-0.296	-0.137	0.000	-1.78	1.82	1.74	0.19	-0.38	0.10	0	-0.301	-0.138	-0.296	-0.002	-0.002	1.459
1.119	-0.296	-0.137	0.000	-1.78	1.82	1.73	0.03	-0.40	-0.26	0	-0.300	-0.138	-0.297	-0.001	-0.002	1.482
1.129	-0.296	-0.137	0.000	-1.78	1.82	1.73	0.05	-0.03	0.18	0	-0.300	-0.138	-0.298	-0.001	-0.002	1.505
1.137	-0.295	-0.137	0.000	-1.78	1.82	1.73	0.08	-0.05	-0.05	0	-0.299	-0.138	-0.299	-0.001	-0.002	1.527
1.150	-0.295	-0.137	0.000	-1.78	1.83	1.73	0.05	-0.06	-0.12	0	-0.299	-0.138	-0.300	-0.001	-0.002	1.550
1.159	-0.295	-0.137	0.000	-1.78	1.83	1.73	0.18	-0.21	-0.06	0	-0.298	-0.138	-0.301	-0.001	-0.002	1.573
1.168	-0.297	-0.135	0.000	-1.84	1.91	1.73	-0.03	0.19	-0.04	0	-0.298	-0.137	-0.302	-0.000	-0.002	1.596
1.180	-0.296	-0.138	0.000	-1.74	1.87	1.73	-0.08	-0.31	0.04	0	-0.298	-0.138	-0.303	-0.000	-0.002	1.619
1.189	-0.298	-0.135	0.000	-1.84	1.97	1.73	0.13	0.15	0.06	0	-0.298	-0.137	-0.304	-0.000	-0.002	1.642
1.200	-0.296	-0.138	0.000	-1.75	1.88	1.73	-0.08	-0.02	-0.15	0	-0.298	-0.137	-0.305	-0.000	-0.002	1.665
1.209	-0.296	-0.138	0.000	-1.75	1.88	1.72	0.11	-0.02	0.14	0	-0.298	-0.137	-0.306	-0.000	-0.002	1.688
1.218	-0.295	-0.137	0.000	-1.80	1.87	1.72	0.01	0.13	0.17	0	-0.297	-0.137	-0.307	-0.000	-0.002	1.712
1.229	-0.299	-0.137	0.000	-1.80	2.03	1.73	0.00	-0.25	0.15	0	-0.298	-0.137	-0.308	-0.000	-0.002	1.735
1.237	-0.295	-0.137	0.000	-1.77	1.86	1.72	0.03	-0.05	0.02	0	-0.297	-0.137	-0.308	-0.000	-0.002	1.759
1.249	-0.296	-0.136	0.000	-1.81	1.90	1.72	-0.07	-0.24	0.07	0	-0.297	-0.137	-0.309	0.000	-0.002	1.782
1.259	-0.297	-0.136	0.000	-1.81	1.94	1.71	0.08	-0.07	-0.16	0	-0.297	-0.137	-0.310	0.000	-0.002	1.806
1.269	-0.296	-0.138	0.000	-1.76	1.90	1.71	-0.08	-0.02	-0.00	0	-0.297	-0.137	-0.311	0.000	-0.002	1.829
1.278	-0.294	-0.137	0.000	-1.77	1.85	1.71	-0.03	-0.31	0.11	0	-0.297	-0.137	-0.311	0.000	-0.002	1.853
1.290	-0.295	-0.137	0.000	-1.81	1.91	1.71	-0.03	-0.37	0.13	0	-0.297	-0.137	-0.312	0.000	-0.002	1.877
1.298	-0.295	-0.137	0.000	-1.77	1.92	1.71	-0.03	-0.14	0.18	0	-0.296	-0.137	-0.313	0.000	-0.002	1.900
1.309	-0.296	-0.136	0.000	-1.83	1.96	1.71	0.12	-0.07	0.11	0	-0.296	-0.137	-0.314	0.000	-0.002	1.924
1.318	-0.299	-0.137	0.000	-1.79	2.07	1.71	0.11	0.08	-0.14	0	-0.297	-0.137	-0.314	0.000	-0.002	1.948
1.331	-0.302	-0.134	0.000	-1.92	2.16	1.70	0.01	-0.16	-0.04	0	-0.297	-0.137	-0.315	0.000	-0.002	1.972
1.335	-0.302	-0.134	0.000	-1.92	2.16	1.70	-0.17	0.05	0.17	0	-0.298	-0.136	-0.315	-0.000	-0.001	1.996
1.350	-0.302	-0.135	0.000	-1.88	2.15	1.70	-0.09	-0.05	-0.03	0	-0.298	-0.136	-0.316	-0.000	-0.001	2.020
1.359	-0.300	-0.135	0.000	-1.88	2.09	1.70	-0.01	-0.06	-0.06	0	-0.299	-0.136	-0.317	-0.000	-0.001	2.044
1.369	-0.301	-0.135	0.000	-1.86	2.12	1.70	0.19	-0.10	0.15	0	-0.299	-0.136	-0.317	-0.001	-0.001	2.068
1.377	-0.301	-0.135	0.000	-1.86	2.12	1.70	0.09	0.02	0.11	0	-0.299	-0.136	-0.318	-0.001	-0.001	2.092
1.390	-0.302	-0.133	0.000	-1.93	2.13	1.69	-0.11	-0.34	-0.17	0	-0.300	-0.135	-0.318	-0.001	-0.001	2.116
1.398	-0.300	-0.133	0.000	-1.91	2.07	1.69	0.17	0.04	-0.07	0	-0.300	-0.135	-0.319	-0.001	-0.001	2.140
1.409	-0.301	-0.137	0.000	-1.76	2.07	1.69	-0.07	-0.26	-0.01	0	-0.300	-0.135	-0.319	-0.001	-0.001	2.165
1.417	-0.303	-0.134	0.000	-1.89	2.17	1.69	0.17	-0.22	0.05	0	-0.300	-0.135	-0.319	-0.001	-0.001	2.189
1.427	-0.303	-0.133	0.000	-1.93	2.15	1.68	-0.00	-0.25	-0.26	0	-0.301	-0.135	-0.320	-0.001	-0.001	2.213
1.438	-0.302	-0.134	0.000	-1.89	2.12	1.68	0.05	-0.15	0.04	0	-0.301	-0.135	-0.320	-0.001	-0.001	2.237
1.448	-0.304	-0.134	0.000	-1.88	2.18	1.68	-0.10	-0.45	-0.15	0	-0.301	-0.134	-0.321	-0.001	-0.001	2.262
1.461	-0.303	-0.133	0.000	-1.90	2.14	1.68	0.14	-0.15	0.06	0	-0.302	-0.134	-0.321	-0.001	-0.001	2.286
1.471	-0.303	-0.133	0.000	-1.90	2.13	1.68	0.03	-0.01	-0.00	0	-0.302	-0.134	-0.321	-0.001	-0.001	2.310
1.478	0.000	-0.000	-0.000	-0.00	-0.00	0.00	0.09	-0.07	0.02	0	-0.265	-0.118	-0.322	0.012	0.005	2.335
1.489	-0.000	-0.000	0.000	-0.02	0.02	-0.00	0.05	-0.11	0.06	0	-0.233	-0.103	-0.322	0.024	0.011	2.359
1.498	0.000	-0.000	0.000	-0.02	-0.01	0.00	-0.21	-0.01	0.04	0	-0.204	-0.090	-0.323	0.034	0.015	2.384
1.510	0.000	-0.000	0.000	-0.02	-0.01	0.00	-0.15	-0.05	0.18	0	-0.178	-0.079	-0.323	0.043	0.019	2.408
1.520	0.000	-0.000	0.000	0.05	0.00	0.00	0.10	-0.22	0.03	0	-0.155	-0.069	-0.323	0.051	0.023	2.433
1.528	0.001	-0.000	0.000	-0.08	-0.03	0.00	-0.05	-0.15	0.01	0	-0.135	-0.060	-0.323	0.058	0.026	2.457
1.537	0.000	-0.000	0.000	-0.10	0.13	0.00	-0.00	-0.10	-0.02	0	-0.117	-0.052	-0.324	0.064	0.028	2.482
1.550	0.001	-0.001	0.000	-0.13	0.05	0.00	0.03	-0.12	-0.03	0	-0.101	-0.045	-0.324	0.069	0.031	2.506
1.553	0.001	-0.001	0.000	-0.05	0.06	0.00	0.16	-0.13	-0.07	0	-0.087	-0.039	-0.324	0.074	0.033	2.531
1.569	0.001	-0.002	0.000	0.11	0.12	0.00	-0.03	-0.11	-0.10	0	-0.074	-0.034	-0.324	0.078	0.034	2.556
1.578	0.001	-0.002	0.000	0.11	0.12	0.00	0.13	0.03	0.08	0	-0.063	-0.029	-0.325	0.081	0.036	2.580
1.589	0.002	-0.002	0.000	-0.08	0.04	0.00	-0.28	0.05	-0.05	0	-0.053	-0.025	-0.325	0.084	0.037	2.605
1.599	0.002	-0.002	0.000	-0.22	0.29	0.00	0.04	0.02	0.03	0	-0.044	-0.021	-0.325	0.086	0.038	2.630
1.610	0.001	-0.002	0.000	-0.15	0.53	0.00	0.01	0.07	0.02	0	-0.036	-0.018	-0.325	0.088	0.039	2.654
1.620	0.003	-0.001	0.000	-0.78	0.23	0.00	-0.38	-0.03	-0.04	0	-0.029	-0.014	-0.325	0.090	0.039	2.679
1.630	0.000	-0.001	0.000	-0.72	1.12	0.01	-0.10	-0.15	-0.10	0	-0.023	-0.012	-0.325	0.091	0.040	2.704
1.636	0.002	-0.002	0.000	-0.57	0.57	0.01	-0.08	-0.11	0.02	0	-0.017	-0.009	-0.325	0.092	0.040	2.728
1.650	0.002	-0.001	0.000	-0.85	0.71	0.01	-0.06	0.03	0.09	0	-0.012	-0.007	-0.325	0.092	0.040	2.753
1.660	0.003	-0.002	0.000	-0.75	0.63	0.01	0.16	0.12	0.04	0	-0.008	-0.006	-0.325	0.093	0.041	2.778
1.669	-0.000	-0.000	0.000	-1.27	1.36	0.02	0.15	-0.10	0.20	0	-0.004	-0.004	-0.325	0.093	0.041	2.802
1.679	0.002	-0.002	0.000	-0.80	0.99	0.01	-0.14	-0.20	-0.02	0	-0.001	-0.002	-0.325	0.093	0.041	2.827
1.690	0.002	-0.002	0.000	-1.01	1.05	0.01	0.12	0.01	0.02	0	0.002	-0.001	-0.325	0.093	0.041	2.852
1.696	0.003	-0.003	0.000	-0.83	0.87	0.01	0.04	-0.06	0.13	0	0.005	-0.000	-0.325	0.093	0.041	2.876
1.711	0.001	-0.001	0.000	-1.17	1.26	0.02	0.19	0.10	-0.23	0	0.007	0.001	-0.325	0.093	0.041	2.901
1.719	0.002	-0.001	0.000	-1.20	1.12	0.02	-0.13	-0.05	-0.20	0	0.009	0.002	-0.325	0.093	0.040	2.926
1.729	0.001	-0.002	0.000	-1.11	1.35	0.01	0.09	-0.07	-0.08	0	0.011	0.003	-0.325	0.092	0.040	2.951
1.740	0.002	-0.002	0.000	-1.12	1.18	0.01	-0.03	0.06	0.07	0	0.012	0.003	-0.325	0.092	0.040	2.975
1.750	0.001	-0.001	0.000	-1.36	1.45	0.02	-0.03	-0.14	-0.14	0	0.014	0.004	-0.325	0.091	0.040	3.000
1.757	0.001	-0.001	0.000	-1.36	1.45	0.02	-0.09	-0.02	-0.11	0	0.015	0.004	-0.325	0.090	0.039	3.025
1.769	0.002	-0.001	0.000	-1.39	1.40	0.02	-0.06	-0.19	0.07	0	0.016	0.005	-0.325	0.089	0.039	3.049
1.778	0.002	-0.002	0.000	-1.30	1.44	0.02	0.08	0.10	0.07	0	0.017	0.005	-0.325	0.089	0.039	3.074
1.790	0.002	-0.001	0.000	-1.44	1.40	0.02	-0.12	0.04	0.05	0	0.018	0.006	-0.325	0.088	0.038	3.099
1.800	0.001	-0.001	0.000	-1.46	1.58	0.02	0.02	-0.14	-0.00	0	0.018	0.006	-0.325	0.087	0.038	3.123
1.810	0.002	-0.001	0.000	-1.48	1.53	0.02	0.05	0.01	0.07	0	0.019	0.006	-0.325	0.086	0.037	3.148
1.823	0.002	-0.002	0.000	-1.37	1.56	0.02	0.06	-0.23	0.05	0	0.019	0.007	-0.324	0.085	0.037	3.173
1.830	0.002	-0.003	0.000	-1.27	1.59	0.02	0.15	-0.12	-0.17	0	0.020	0.006	-0.324	0.084	0.037	3.197
1.839	0.002	-0.003	0.000	-1.36	1.49	0.02	-0.01	0.21	-0.09	0	0.020	0.007	-0.324	0.083	0.036	3.222
1.849	0.001	-0.001	0.000	-1.54	1.67	0.02	0.14	0.08	-0.01	0	0.020	0.007	-0.324	0.082	0.036	3.246
1.861	0.001	-0.001	0.000	-1.58	1.66	0.02	0.18	-0.23	0.01	0	0.021	0.007	-0.324	0.081	0.035	3.271
1.870	0.002	-0.002	0.000	-1.51	1.65	0.02	-0.01	-0.08	0.09	0	0.021	0.007	-0.324	0.081	0.035	3.296
1.880	0.001	-0.001	0.000	-1.60	1.70	0.02	-0.13	-0.14	0.07	0	0.021	0.007	-0.323	0.080	0.034	3.320
