t	x	y	z	roll	pitch	yaw	g_x	g_y	g_z	thrust	eso_x	eso_y	eso_z	dist_x	dist_y	dist_z
0.016	-0.061	0.086	0.001	-2.01	2.49	3.19	-0.13	-0.15	0.25	0	-0.061	0.086	0.001	-0.000	0.000	0.000
0.030	-0.060	0.080	0.001	-1.73	2.48	3.19	0.17	-0.20	-0.22	0	-0.061	0.085	-0.000	0.000	-0.000	0.000
0.038	-0.059	0.077	0.000	-1.61	2.45	3.18	0.19	-0.14	0.08	0	-0.061	0.084	-0.002	0.000	-0.001	0.000
0.050	-0.059	0.078	0.000	-1.70	2.40	3.17	-0.18	0.03	0.12	0	-0.060	0.083	-0.004	0.000	-0.001	0.001
0.059	-0.060	0.077	0.000	-1.68	2.48	3.18	-0.07	0.11	0.18	0	-0.060	0.083	-0.006	0.000	-0.001	0.001
0.066	-0.060	0.077	0.000	-1.68	2.47	3.17	-0.04	-0.01	0.11	0	-0.060	0.082	-0.009	0.000	-0.001	0.002
0.077	-0.060	0.077	0.001	-1.73	2.47	3.17	0.25	0.12	-0.15	0	-0.060	0.081	-0.013	0.000	-0.002	0.003
0.089	-0.059	0.077	0.000	-1.71	2.41	3.16	-0.04	-0.07	0.26	0	-0.060	0.081	-0.016	0.000	-0.002	0.004
0.100	-0.060	0.077	0.000	-1.77	2.47	3.17	-0.26	-0.06	0.06	0	-0.060	0.080	-0.020	0.000	-0.002	0.006
0.108	-0.059	0.077	0.000	-1.76	2.43	3.16	0.06	0.11	-0.00	0	-0.060	0.080	-0.024	0.000	-0.002	0.007
0.120	-0.059	0.077	0.000	-1.76	2.43	3.16	0.17	0.15	0.06	0	-0.060	0.079	-0.028	0.000	-0.002	0.010
0.129	-0.060	0.077	0.000	-1.78	2.47	3.16	-0.04	-0.14	-0.04	0	-0.060	0.079	-0.032	0.000	-0.002	0.012
0.136	-0.058	0.076	0.000	-1.78	2.39	3.15	0.04	0.13	0.16	0	-0.060	0.078	-0.036	0.000	-0.002	0.015
0.149	-0.060	0.077	0.000	-1.84	2.48	3.15	0.04	0.21	0.40	0	-0.060	0.078	-0.040	0.000	-0.003	0.018
0.159	-0.060	0.077	0.000	-1.83	2.48	3.15	-0.06	-0.27	0.15	0	-0.060	0.078	-0.044	0.000	-0.003	0.021
0.170	-0.059	0.076	0.000	-1.81	2.44	3.14	0.13	0.35	-0.17	0	-0.060	0.078	-0.049	0.000	-0.003	0.025
0.180	-0.059	0.080	0.000	-2.01	2.40	3.13	0.14	-0.05	0.16	0	-0.060	0.078	-0.053	0.000	-0.003	0.029
0.189	-0.060	0.086	0.000	-2.25	2.43	3.12	0.03	0.05	0.05	0	-0.060	0.079	-0.057	0.000	-0.002	0.033
0.198	-0.060	0.086	0.000	-2.25	2.43	3.12	0.08	0.14	-0.09	0	-0.060	0.080	-0.062	0.000	-0.002	0.038
0.210	-0.061	0.087	0.000	-2.29	2.47	3.12	0.19	-0.05	0.11	0	-0.060	0.080	-0.066	0.000	-0.002	0.043
0.217	-0.061	0.086	0.000	-2.25	2.47	3.12	0.15	0.25	-0.05	0	-0.060	0.081	-0.070	0.000	-0.001	0.048
0.229	-0.060	0.086	0.000	-2.22	2.44	3.12	0.18	-0.20	-0.05	0	-0.060	0.082	-0.075	0.000	-0.001	0.054
0.239	-0.060	0.086	0.000	-2.21	2.43	3.11	-0.04	0.04	-0.12	0	-0.060	0.082	-0.079	0.000	-0.001	0.060
