t	x	y	z	roll	pitch	yaw	g_x	g_y	g_z	thrust	eso_x	eso_y	eso_z	dist_x	dist_y	dist_z
0.021	-0.428	0.349	0.000	-0.30	0.44	-0.06	0.09	0.13	0.18	0	-0.428	0.349	0.000	0.000	-0.000	-0.000
0.034	-0.428	0.349	0.000	-0.28	0.44	-0.06	0.19	-0.08	-0.14	0	-0.428	0.349	-0.001	0.000	-0.000	0.000
0.042	-0.428	0.350	0.000	-0.32	0.45	-0.06	0.05	-0.18	0.21	0	-0.428	0.349	-0.002	-0.000	0.000	0.000
0.050	-0.430	0.348	0.000	-0.25	0.55	-0.05	0.15	0.02	-0.20	0	-0.428	0.349	-0.004	-0.000	-0.000	0.001
0.063	-0.429	0.350	0.000	-0.33	0.50	-0.06	-0.08	-0.09	0.04	0	-0.428	0.349	-0.007	-0.000	-0.000	0.001
0.075	-0.428	0.350	0.000	-0.34	0.45	-0.06	-0.04	-0.34	-0.01	0	-0.428	0.349	-0.010	-0.000	-0.000	0.002
0.082	-0.430	0.349	0.000	-0.31	0.54	-0.05	0.12	-0.03	0.01	0	-0.428	0.349	-0.013	-0.000	-0.000	0.003
0.092	-0.430	0.349	0.000	-0.31	0.54	-0.05	0.18	-0.01	-0.19	0	-0.429	0.349	-0.016	-0.000	-0.000	0.004
0.101	-0.429	0.349	0.000	-0.34	0.51	-0.06	0.13	0.03	-0.04	0	-0.429	0.349	-0.020	-0.000	-0.000	0.006
0.110	-0.430	0.348	0.000	-0.29	0.54	-0.05	0.14	-0.09	-0.02	0	-0.429	0.349	-0.024	-0.000	-0.000	0.007
0.123	-0.429	0.350	0.000	-0.35	0.49	-0.06	0.07	-0.19	-0.17	0	-0.429	0.349	-0.028	-0.000	-0.000	0.010
0.132	-0.429	0.349	0.000	-0.34	0.48	-0.06	0.16	-0.02	-0.15	0	-0.429	0.349	-0.032	-0.000	-0.000	0.012
0.141	-0.429	0.350	0.000	-0.36	0.52	-0.06	0.20	0.00	0.10	0	-0.429	0.349	-0.036	-0.000	-0.000	0.015
0.152	-0.428	0.349	0.000	-0.32	0.45	-0.06	0.20	0.11	0.10	0	-0.429	0.349	-0.040	-0.000	-0.000	0.018
0.161	-0.428	0.349	0.000	-0.34	0.46	-0.06	0.14	0.02	-0.17	0	-0.429	0.349	-0.045	-0.000	-0.000	0.021
0.172	-0.428	0.349	0.000	-0.34	0.46	-0.06	0.26	0.11	-0.23	0	-0.429	0.349	-0.049	-0.000	-0.000	0.025
0.179	-0.428	0.349	0.000	-0.34	0.45	-0.06	0.09	-0.29	0.07	0	-0.428	0.349	-0.053	-0.000	-0.000	0.029
0.188	-0.428	0.349	0.000	-0.34	0.46	-0.06	0.26	-0.08	0.00	0	-0.428	0.349	-0.058	-0.000	-0.000	0.033
0.201	-0.430	0.348	0.000	-0.30	0.56	-0.05	0.35	-0.17	0.20	0	-0.429	0.349	-0.062	-0.000	-0.000	0.038
0.212	-0.430	0.348	0.000	-0.32	0.56	-0.05	0.21	-0.08	-0.07	0	-0.429	0.349	-0.066	-0.000	-0.000	0.043
0.223	-0.429	0.350	0.000	-0.38	0.50	-0.06	-0.07	0.02	-0.02	0	-0.429	0.349	-0.070	-0.000	-0.000	0.049
0.231	-0.429	0.349	0.000	-0.35	0.52	-0.06	0.05	-0.08	-0.08	0	-0.429	0.349	-0.075	-0.000	-0.000	0.054
0.243	-0.428	0.349	0.000	-0.35	0.47	-0.06	0.24	-0.31	-0.07	0	-0.429	0.349	-0.079	-0.000	-0.000	0.060
0.252	-0.428	0.349	0.000	-0.35	0.46	-0.06	0.40	0.26	-0.04	0	-0.429	0.349	-0.083	-0.000	-0.000	0.067
0.263	-0.428	0.349	0.000	-0.35	0.46	-0.06	0.12	-0.03	-0.10	0	-0.428	0.349	-0.087	-0.000	-0.000	0.073
0.271	-0.430	0.349	0.000	-0.34	0.56	-0.05	0.23	-0.10	0.05	0	-0.429	0.349	-0.091	-0.000	-0.000	0.080
0.279	-0.428	0.349	0.000	-0.38	0.47	-0.06	0.20	0.08	0.12	0	-0.429	0.349	-0.095	-0.000	-0.000	0.087
0.292	-0.428	0.349	0.000	-0.36	0.46	-0.06	-0.05	0.13	-0.13	0	-0.428	0.349	-0.099	-0.000	-0.000	0.095
0.293	-0.429	0.349	0.000	-0.38	0.52	-0.06	0.15	-0.06	-0.09	0	-0.429	0.349	-0.103	-0.000	-0.000	0.103
0.315	-0.430	0.349	0.000	-0.38	0.55	-0.06	0.14	0.01	0.06	0	-0.429	0.349	-0.107	-0.000	-0.000	0.111
0.315	-0.430	0.348	0.000	-0.34	0.55	-0.06	0.02	0.06	-0.24	0	-0.429	0.349	-0.111	-0.000	-0.000	0.119
0.328	-0.430	0.349	0.000	-0.35	0.55	-0.06	0.13	-0.16	0.05	0	-0.429	0.349	-0.115	-0.000	-0.000	0.128
0.341	-0.428	0.349	0.000	-0.36	0.47	-0.07	0.13	0.06	0.21	0	-0.429	0.349	-0.119	-0.000	-0.000	0.137
0.345	-0.428	0.350	0.000	-0.39	0.49	-0.06	0.12	-0.12	0.05	0	-0.429	0.349	-0.123	-0.000	-0.000	0.147
0.356	-0.430	0.345	0.000	-0.19	0.56	-0.05	0.18	-0.16	-0.01	0	-0.429	0.349	-0.126	-0.000	-0.000	0.156
