t	x	y	z	roll	pitch	yaw	g_x	g_y	g_z	thrust	eso_x	eso_y	eso_z	dist_x	dist_y	dist_z
0.229	-0.182	-0.179	0.000	0.36	1.93	17.36	0.28	-0.01	0.07	0	-0.183	-0.179	-0.075	0.001	-0.000	0.054
0.239	-0.183	-0.177	0.000	0.30	1.94	17.34	0.05	-0.35	-0.06	0	-0.183	-0.179	-0.079	0.001	0.000	0.060
0.252	-0.184	-0.179	0.000	0.33	2.01	17.33	0.00	-0.18	-0.08	0	-0.183	-0.179	-0.083	0.000	0.000	0.067
0.260	-0.183	-0.178	0.000	0.33	1.93	17.31	0.15	0.01	-0.03	0	-0.183	-0.179	-0.087	0.000	0.000	0.073
0.270	-0.183	-0.178	0.000	0.32	1.94	17.29	0.09	-0.52	-0.12	0	-0.183	-0.178	-0.091	0.000	0.000	0.080
0.283	-0.177	-0.177	0.000	0.37	1.69	17.27	0.02	-0.04	-0.02	0	-0.182	-0.178	-0.095	0.001	0.000	0.087
0.291	-0.177	-0.173	0.000	0.19	1.66	17.25	-0.10	-0.31	-0.08	0	-0.182	-0.178	-0.099	0.001	0.000	0.095
0.301	-0.178	-0.173	0.000	0.15	1.70	17.23	-0.05	-0.10	0.14	0	-0.181	-0.177	-0.103	0.001	0.001	0.103
0.306	-0.177	-0.173	0.000	0.21	1.69	17.22	0.26	-0.23	0.06	0	-0.181	-0.177	-0.107	0.001	0.001	0.111
0.321	-0.177	-0.173	0.000	0.18	1.71	17.20	-0.12	-0.12	0.00	0	-0.180	-0.176	-0.111	0.001	0.001	0.119
0.332	-0.175	-0.169	-0.000	0.04	1.58	17.18	0.04	0.07	-0.07	0	-0.180	-0.175	-0.115	0.002	0.001	0.128
0.342	-0.174	-0.168	-0.000	0.05	1.55	17.17	0.08	-0.26	0.03	0	-0.179	-0.174	-0.119	0.002	0.002	0.137
0.347	-0.179	-0.167	0.000	-0.07	1.78	17.14	0.15	0.01	-0.03	0	-0.179	-0.173	-0.123	0.002	0.002	0.147
0.363	-0.178	-0.167	0.000	-0.01	1.74	17.13	0.02	-0.23	0.17	0	-0.179	-0.172	-0.127	0.002	0.002	0.156
0.368	-0.180	-0.166	0.000	-0.05	1.82	17.11	-0.14	-0.38	-0.21	0	-0.179	-0.171	-0.130	0.002	0.002	0.166
0.378	-0.179	-0.167	0.000	0.03	1.81	17.09	0.09	0.12	-0.02	0	-0.179	-0.171	-0.134	0.002	0.003	0.176
0.392	-0.179	-0.167	0.000	0.04	1.80	17.08	0.10	-0.02	-0.03	0	-0.179	-0.170	-0.137	0.002	0.003	0.187
0.399	-0.178	-0.167	0.000	0.08	1.79	17.06	0.17	-0.18	0.11	0	-0.179	-0.170	-0.141	0.002	0.003	0.197
0.411	-0.182	-0.164	0.000	-0.11	1.90	17.04	0.04	-0.28	-0.20	0	-0.179	-0.169	-0.144	0.002	0.003	0.208
0.424	-0.182	-0.163	0.000	-0.13	1.93	17.02	0.07	-0.08	0.32	0	-0.179	-0.168	-0.148	0.002	0.003	0.220
0.430	-0.183	-0.162	0.000	-0.16	1.94	17.00	-0.03	-0.12	0.08	0	-0.180	-0.167	-0.151	0.001	0.004	0.231
0.440	-0.184	-0.162	0.000	-0.13	1.99	16.98	0.01	-0.05	0.18	0	-0.180	-0.166	-0.155	0.001	0.004	0.243
0.451	-0.184	-0.163	0.000	-0.06	2.01	16.96	-0.05	-0.28	-0.04	0	-0.181	-0.166	-0.158	0.001	0.004	0.255
0.461	-0.184	-0.164	0.000	0.00	2.01	16.95	0.05	-0.12	0.02	0	-0.181	-0.165	-0.161	0.001	0.004	0.267
0.471	-0.182	-0.162	0.000	-0.05	1.93	16.94	-0.05	-0.03	0.20	0	-0.181	-0.165	-0.165	0.001	0.004	0.280
0.482	-0.183	-0.162	0.000	-0.04	1.96	16.92	0.15	-0.08	-0.17	0	-0.181	-0.164	-0.168	0.001	0.004	0.292
0.489	-0.182	-0.162	0.000	0.00	1.93	16.90	0.21	-0.16	0.09	0	-0.181	-0.164	-0.171	0.001	0.004	0.305
0.503	-0.181	-0.164	0.000	0.11	1.92	16.89	-0.10	-0.20	-0.07	0	-0.181	-0.164	-0.174	0.001	0.004	0.319
0.509	-0.182	-0.162	0.000	0.04	1.95	16.87	0.02	-0.26	0.03	0	-0.182	-0.163	-0.177	0.001	0.005	0.332
0.519	-0.187	-0.160	0.000	-0.09	2.11	16.84	-0.06	0.06	-0.07	0	-0.182	-0.163	-0.180	0.000	0.005	0.346
0.529	-0.188	-0.159	0.000	-0.10	2.14	16.82	-0.03	-0.26	-0.00	0	-0.183	-0.162	-0.183	0.000	0.005	0.360
0.540	-0.188	-0.159	0.000	-0.07	2.14	16.80	0.23	-0.44	-0.05	0	-0.183	-0.162	-0.186	-0.000	0.005	0.374
0.550	-0.188	-0.160	0.000	0.00	2.14	16.79	-0.08	0.03	-0.11	0	-0.184	-0.161	-0.189	-0.000	0.005	0.388
0.561	-0.188	-0.160	0.000	0.02	2.13	16.77	0.14	-0.01	-0.04	0	-0.184	-0.161	-0.192	-0.000	0.005	0.403
0.571	-0.188	-0.160	0.000	0.02	2.13	16.75	0.09	-0.15	0.04	0	-0.185	-0.161	-0.195	-0.001	0.005	0.418
0.582	-0.187	-0.159	0.000	0.02	2.05	16.74	0.07	-0.19	0.11	0	-0.185	-0.160	-0.197	-0.001	0.005	0.433
0.592	-0.188	-0.159	0.000	0.03	2.11	16.72	0.08	-0.03	-0.11	0	-0.185	-0.160	-0.200	-0.001	0.005	0.448
0.602	-0.188	-0.159	0.000	0.07	2.11	16.71	-0.13	-0.09	0.30	0	-0.186	-0.159	-0.203	-0.001	0.005	0.463
0.612	-0.187	-0.160	0.000	0.14	2.07	16.69	0.12	-0.10	0.07	0	-0.186	-0.159	-0.206	-0.001	0.005	0.479
0.622	-0.188	-0.159	0.000	0.11	2.10	16.67	-0.14	-0.49	0.09	0	-0.186	-0.159	-0.208	-0.001	0.005	0.495
0.636	-0.186	-0.159	0.000	0.15	2.03	16.66	-0.03	-0.21	0.10	0	-0.186	-0.159	-0.211	-0.001	0.005	0.511
0.643	-0.188	-0.159	0.000	0.14	2.09	16.64	0.06	-0.22	-0.03	0	-0.186	-0.159	-0.213	-0.001	0.005	0.527
0.648	-0.188	-0.159	0.000	0.14	2.09	16.62	0.08	-0.26	-0.13	0	-0.187	-0.159	-0.216	-0.001	0.005	0.543
0.658	-0.189	-0.158	0.000	0.14	2.09	16.61	0.07	-0.48	-0.06	0	-0.187	-0.158	-0.218	-0.001	0.005	0.560
0.674	-0.189	-0.158	0.000	0.14	2.10	16.59	-0.09	-0.24	0.11	0	-0.187	-0.158	-0.221	-0.001	0.005	0.577
0.679	-0.189	-0.158	0.000	0.16	2.09	16.57	0.18	-0.28	0.06	0	-0.187	-0.158	-0.223	-0.001	0.005	0.593
0.689	-0.188	-0.159	0.000	0.22	2.09	16.56	-0.01	-0.37	-0.15	0	-0.188	-0.158	-0.226	-0.002	0.005	0.611
0.699	-0.187	-0.159	0.000	0.25	2.04	16.54	-0.09	-0.25	-0.02	0	-0.188	-0.158	-0.228	-0.002	0.005	0.628
0.710	-0.188	-0.159	0.000	0.21	2.07	16.52	0.08	-0.23	-0.14	0	-0.188	-0.158	-0.230	-0.002	0.005	0.645
0.720	-0.187	-0.152	0.000	-0.02	1.94	16.52	0.03	-0.23	-0.12	0	-0.188	-0.157	-0.232	-0.002	0.005	0.663
0.731	-0.188	-0.151	0.000	-0.04	1.95	16.50	0.04	-0.15	0.06	0	-0.188	-0.156	-0.235	-0.002	0.005	0.681
0.741	-0.187	-0.152	0.000	0.01	1.95	16.49	-0.06	-0.18	-0.01	0	-0.188	-0.155	-0.237	-0.001	0.006	0.699
0.752	-0.186	-0.153	0.000	0.09	1.93	16.47	-0.01	-0.41	-0.16	0	-0.188	-0.155	-0.239	-0.001	0.006	0.717
0.762	-0.186	-0.153	0.000	0.11	1.92	16.45	0.01	-0.22	0.03	0	-0.187	-0.154	-0.241	-0.001	0.006	0.735
0.773	-0.187	-0.151	0.000	0.07	1.95	16.44	0.08	-0.11	0.11	0	-0.187	-0.154	-0.243	-0.001	0.006	0.754
0.778	-0.187	-0.151	0.000	0.09	1.95	16.42	0.06	-0.17	-0.02	0	-0.187	-0.153	-0.245	-0.001	0.006	0.772
0.789	-0.187	-0.152	0.000	0.15	1.96	16.40	-0.05	-0.19	0.13	0	-0.187	-0.153	-0.247	-0.001	0.006	0.791
0.799	-0.187	-0.152	0.000	0.15	1.96	16.39	0.12	-0.13	0.04	0	-0.187	-0.152	-0.249	-0.001	0.006	0.810
0.809	-0.185	-0.152	0.000	0.19	1.89	16.37	0.02	-0.08	-0.02	0	-0.187	-0.152	-0.251	-0.001	0.006	0.829
0.819	-0.186	-0.150	0.000	0.12	1.90	16.36	-0.12	-0.27	-0.03	0	-0.187	-0.152	-0.253	-0.001	0.006	0.848
0.829	-0.186	-0.152	0.000	0.24	1.92	16.34	0.11	0.07	-0.08	0	-0.187	-0.151	-0.255	-0.001	0.006	0.868
0.840	-0.187	-0.152	0.000	0.23	1.99	16.32	-0.31	-0.27	0.07	0	-0.187	-0.151	-0.257	-0.001	0.006	0.887
0.850	-0.186	-0.148	0.000	0.11	1.89	16.31	0.12	0.00	-0.06	0	-0.187	-0.151	-0.259	-0.001	0.006	0.907
0.861	-0.187	-0.147	0.000	0.08	1.95	16.29	-0.21	-0.31	0.10	0	-0.187	-0.150	-0.261	-0.001	0.006	0.927
0.871	-0.187	-0.147	0.000	0.08	1.95	16.28	-0.01	0.15	-0.01	0	-0.187	-0.149	-0.262	-0.001	0.007	0.947
0.882	-0.189	-0.144	-0.000	-0.04	1.98	16.26	-0.02	-0.02	0.25	0	-0.187	-0.148	-0.264	-0.001	0.007	0.967
0.892	-0.190	-0.144	0.000	0.01	2.02	16.24	0.04	0.00	-0.08	0	-0.188	-0.148	-0.266	-0.001	0.007	0.987
0.897	-0.190	-0.144	0.000	0.04	2.01	16.22	0.04	0.05	-0.00	0	-0.188	-0.147	-0.268	-0.001	0.007	1.007
0.912	-0.188	-0.143	0.000	0.04	1.94	16.21	0.11	-0.28	-0.17	0	-0.188	-0.146	-0.269	-0.001	0.007	1.028
0.921	-0.189	-0.143	0.000	0.06	1.97	16.19	0.17	-0.09	-0.04	0	-0.188	-0.145	-0.271	-0.001	0.007	1.048
0.928	-0.189	-0.143	0.000	0.09	1.99	16.18	0.09	0.08	-0.12	0	-0.188	-0.145	-0.272	-0.001	0.007	1.069
0.944	-0.188	-0.144	0.000	0.16	1.94	16.16	0.17	-0.26	0.02	0	-0.188	-0.145	-0.274	-0.001	0.007	1.090
0.949	-0.189	-0.143	0.000	0.16	1.98	16.14	0.04	-0.22	0.00	0	-0.189	-0.144	-0.276	-0.001	0.008	1.111
0.960	-0.189	-0.144	0.000	0.18	1.99	16.13	0.06	-0.23	0.06	0	-0.189	-0.144	-0.277	-0.001	0.008	1.132
0.971	-0.188	-0.144	0.000	0.22	1.96	16.11	0.05	-0.22	0.02	0	-0.189	-0.143	-0.278	-0.001	0.008	1.153
0.987	-0.185	-0.141	0.000	0.18	1.80	16.10	0.04	-0.22	0.11	0	-0.188	-0.143	-0.280	-0.001	0.008	1.174
0.992	-0.183	-0.139	0.000	0.11	1.67	16.09	-0.19	-0.24	-0.02	0	-0.188	-0.142	-0.281	-0.001	0.008	1.195
0.999	-0.183	-0.139	0.000	0.17	1.68	16.07	-0.00	-0.10	-0.14	0	-0.187	-0.141	-0.283	-0.001	0.008	1.217
1.008	-0.182	-0.139	0.000	0.20	1.69	16.06	0.20	-0.17	0.03	0	-0.187	-0.141	-0.284	-0.001	0.008	1.238
1.018	-0.183	-0.138	0.000	0.18	1.71	16.04	-0.18	-0.47	-0.04	0	-0.186	-0.140	-0.285	-0.000	0.008	1.260
1.034	-0.183	-0.139	0.000	0.24	1.74	16.02	0.15	-0.19	0.06	0	-0.186	-0.140	-0.287	-0.000	0.008	1.282
1.039	-0.183	-0.139	0.000	0.24	1.76	16.01	-0.01	-0.18	-0.04	0	-0.185	-0.139	-0.288	-0.000	0.008	1.304
1.050	-0.183	-0.139	0.000	0.28	1.76	15.99	0.04	0.03	-0.24	0	-0.185	-0.139	-0.289	-0.000	0.008	1.326
1.060	-0.183	-0.138	0.000	0.23	1.80	15.97	-0.02	-0.25	0.12	0	-0.185	-0.139	-0.291	0.000	0.008	1.348
1.071	-0.184	-0.137	0.000	0.19	1.84	15.96	-0.12	-0.33	-0.18	0	-0.185	-0.138	-0.292	0.000	0.008	1.370
1.081	-0.183	-0.138	0.000	0.30	1.82	15.94	0.08	-0.27	-0.06	0	-0.185	-0.138	-0.293	0.000	0.008	1.392
1.091	-0.183	-0.139	0.000	0.34	1.86	15.92	0.01	-0.10	-0.06	0	-0.185	-0.138	-0.294	0.000	0.008	1.414
1.102	-0.183	-0.139	0.000	0.39	1.84	15.91	-0.10	0.02	-0.06	0	-0.184	-0.137	-0.295	0.000	0.008	1.437
1.113	-0.182	-0.139	0.000	0.39	1.84	15.89	-0.11	-0.48	0.11	0	-0.184	-0.137	-0.296	0.000	0.008	1.459
1.120	-0.183	-0.139	0.000	0.42	1.86	15.88	-0.00	-0.39	0.02	0	-0.184	-0.137	-0.297	0.000	0.008	1.482
1.133	-0.183	-0.138	0.000	0.38	1.88	15.86	0.14	-0.08	-0.00	0	-0.184	-0.137	-0.298	0.001	0.008	1.505
1.144	-0.184	-0.139	0.000	0.40	1.92	15.84	0.12	-0.16	0.02	0	-0.184	-0.137	-0.299	0.001	0.008	1.527
1.155	-0.183	-0.139	0.000	0.42	1.90	15.83	0.16	-0.07	-0.27	0	-0.184	-0.137	-0.300	0.001	0.008	1.550
1.160	-0.183	-0.139	0.000	0.47	1.93	15.81	-0.01	0.00	-0.01	0	-0.184	-0.137	-0.301	0.001	0.008	1.573
1.171	-0.183	-0.138	0.000	0.39	1.92	15.80	-0.02	-0.14	-0.14	0	-0.184	-0.137	-0.302	0.001	0.007	1.596
1.181	-0.183	-0.139	0.000	0.45	1.93	15.78	-0.08	-0.50	-0.04	0	-0.184	-0.137	-0.303	0.001	0.007	1.619
1.187	-0.183	-0.138	0.000	0.45	1.95	15.76	0.11	-0.09	0.07	0	-0.183	-0.137	-0.304	0.001	0.007	1.642
1.202	-0.180	-0.133	0.000	0.26	1.73	15.75	0.22	-0.15	0.10	0	-0.183	-0.136	-0.305	0.001	0.007	1.665
1.213	-0.180	-0.130	0.000	0.15	1.71	15.73	0.01	-0.22	-0.05	0	-0.183	-0.135	-0.306	0.001	0.008	1.689
1.218	-0.179	-0.131	0.000	0.20	1.69	15.71	0.19	-0.15	0.08	0	-0.182	-0.134	-0.307	0.001	0.008	1.712
1.228	-0.179	-0.131	0.000	0.24	1.72	15.70	-0.06	-0.35	0.00	0	-0.182	-0.133	-0.308	0.001	0.008	1.735
1.239	-0.180	-0.130	0.000	0.21	1.77	15.68	0.15	0.01	0.21	0	-0.182	-0.133	-0.308	0.001	0.008	1.759
1.251	-0.176	-0.130	0.000	0.29	1.59	15.67	0.03	-0.05	0.18	0	-0.181	-0.132	-0.309	0.002	0.008	1.782
1.259	-0.176	-0.127	0.000	0.16	1.59	15.65	0.05	-0.10	0.04	0	-0.180	-0.131	-0.310	0.002	0.008	1.806
1.272	-0.176	-0.127	0.000	0.20	1.62	15.64	0.21	-0.03	0.05	0	-0.180	-0.130	-0.311	0.002	0.009	1.829
1.280	-0.175	-0.128	0.000	0.26	1.61	15.62	0.00	-0.26	0.06	0	-0.179	-0.130	-0.312	0.002	0.009	1.853
1.290	-0.175	-0.128	0.000	0.28	1.66	15.61	-0.06	-0.56	-0.00	0	-0.179	-0.129	-0.312	0.002	0.009	1.877
1.302	-0.175	-0.127	0.000	0.28	1.67	15.59	-0.21	-0.32	0.04	0	-0.178	-0.128	-0.313	0.003	0.009	1.900
1.312	-0.176	-0.127	0.000	0.29	1.72	15.57	0.01	-0.20	-0.16	0	-0.178	-0.128	-0.314	0.003	0.009	1.924
1.322	-0.176	-0.127	0.000	0.29	1.75	15.56	-0.36	-0.36	0.00	0	-0.178	-0.127	-0.314	0.003	0.009	1.948
1.327	-0.175	-0.128	0.000	0.36	1.74	15.54	-0.02	-0.03	-0.11	0	-0.177	-0.127	-0.315	0.003	0.009	1.972
1.338	-0.172	-0.127	0.000	0.36	1.61	15.53	-0.09	-0.08	-0.02	0	-0.177	-0.127	-0.315	0.003	0.009	1.996
1.349	-0.173	-0.126	0.000	0.34	1.65	15.51	0.25	-0.23	0.17	0	-0.176	-0.126	-0.316	0.003	0.009	2.020
1.358	-0.173	-0.125	0.000	0.30	1.69	15.50	-0.18	-0.11	0.09	0	-0.176	-0.126	-0.316	0.003	0.009	2.044
1.369	-0.172	-0.126	0.000	0.41	1.67	15.48	0.02	-0.33	-0.15	0	-0.175	-0.125	-0.317	0.004	0.009	2.068
1.380	-0.172	-0.126	0.000	0.42	1.72	15.47	0.10	-0.15	0.18	0	-0.175	-0.125	-0.318	0.004	0.009	2.092
1.390	-0.172	-0.125	0.000	0.39	1.73	15.45	0.10	-0.15	-0.16	0	-0.174	-0.125	-0.318	0.004	0.009	2.116
1.400	-0.172	-0.125	0.000	0.39	1.73	15.44	-0.07	-0.53	0.17	0	-0.174	-0.125	-0.319	0.004	0.009	2.140
1.411	-0.172	-0.126	0.000	0.42	1.78	15.43	-0.05	-0.28	0.04	0	-0.174	-0.124	-0.319	0.004	0.009	2.165
1.421	-0.171	-0.129	0.000	0.63	1.79	15.42	0.01	0.03	0.02	0	-0.173	-0.125	-0.319	0.004	0.008	2.189
1.431	-0.176	-0.132	0.001	0.69	2.07	15.41	-0.10	-0.01	0.23	0	-0.173	-0.125	-0.320	0.004	0.008	2.213
1.441	-0.176	-0.131	0.001	0.64	2.08	15.39	-0.13	-0.11	0.21	0	-0.173	-0.126	-0.320	0.004	0.008	2.237
1.452	-0.175	-0.132	0.001	0.68	2.05	15.38	0.15	0.06	0.10	0	-0.174	-0.126	-0.321	0.004	0.008	2.262
1.457	-0.175	-0.133	0.001	0.74	2.06	15.36	0.09	-0.34	-0.03	0	-0.174	-0.127	-0.321	0.004	0.007	2.286
1.473	-0.175	-0.132	0.000	0.68	2.06	15.35	0.12	-0.46	0.08	0	-0.174	-0.127	-0.321	0.004	0.007	2.311
1.478	-0.175	-0.132	0.000	0.69	2.07	15.33	0.25	-0.36	-0.17	0	-0.174	-0.127	-0.322	0.004	0.007	2.335
1.488	-0.175	-0.132	0.000	0.69	2.07	15.32	-0.11	-0.08	0.10	0	-0.174	-0.128	-0.322	0.004	0.007	2.359
1.504	-0.175	-0.132	0.000	0.69	2.07	15.30	-0.00	-0.30	-0.14	0	-0.174	-0.128	-0.322	0.004	0.006	2.384
1.509	-0.171	-0.135	0.000	0.86	1.92	15.28	0.14	-0.14	-0.06	0	-0.173	-0.128	-0.323	0.004	0.006	2.408
1.524	-0.175	-0.131	0.001	0.59	2.08	15.27	0.11	0.01	-0.16	0	-0.173	-0.128	-0.323	0.004	0.006	2.433
1.530	-0.176	-0.131	0.001	0.59	2.13	15.26	-0.08	-0.26	0.02	0	-0.174	-0.129	-0.323	0.003	0.006	2.457
1.540	-0.176	-0.130	0.001	0.56	2.13	15.25	-0.24	-0.18	0.11	0	-0.174	-0.129	-0.323	0.003	0.006	2.482
1.551	-0.175	-0.132	0.001	0.62	2.11	15.23	0.32	-0.18	-0.02	0	-0.174	-0.129	-0.323	0.003	0.005	2.507
1.561	-0.173	-0.125	0.001	0.34	1.93	15.21	-0.05	-0.05	-0.27	0	-0.174	-0.128	-0.324	0.003	0.006	2.531
1.572	-0.174	-0.124	0.001	0.31	1.97	15.19	-0.09	-0.25	-0.10	0	-0.174	-0.127	-0.324	0.003	0.006	2.556
1.583	-0.174	-0.124	0.001	0.30	1.97	15.18	-0.14	-0.43	-0.12	0	-0.174	-0.127	-0.324	0.003	0.006	2.580
1.588	-0.173	-0.124	0.001	0.35	1.95	15.16	0.10	-0.06	-0.03	0	-0.173	-0.126	-0.324	0.003	0.006	2.605
1.602	-0.172	-0.128	0.001	0.52	1.97	15.15	0.04	-0.06	-0.18	0	-0.173	-0.126	-0.324	0.003	0.006	2.630
1.613	-0.172	-0.128	0.001	0.52	1.97	15.13	0.17	0.07	0.21	0	-0.173	-0.126	-0.324	0.003	0.006	2.654
1.618	-0.173	-0.123	0.001	0.33	1.97	15.12	-0.09	-0.46	-0.11	0	-0.173	-0.125	-0.325	0.003	0.006	2.679
1.631	-0.173	-0.124	0.001	0.36	1.98	15.10	0.11	-0.12	-0.07	0	-0.173	-0.125	-0.325	0.003	0.006	2.704
1.641	-0.171	-0.124	0.000	0.39	1.91	15.08	-0.11	0.16	0.13	0	-0.173	-0.124	-0.325	0.003	0.006	2.728
1.650	-0.173	-0.123	0.000	0.37	1.98	15.07	0.02	-0.11	0.03	0	-0.173	-0.124	-0.325	0.003	0.006	2.753
1.660	-0.173	-0.123	0.000	0.36	1.99	15.06	-0.12	-0.32	-0.07	0	-0.172	-0.124	-0.325	0.003	0.006	2.778
1.671	-0.174	-0.123	0.000	0.37	2.06	15.05	0.07	-0.15	-0.05	0	-0.173	-0.123	-0.325	0.003	0.006	2.802
1.682	-0.174	-0.123	0.000	0.36	2.03	15.03	-0.24	-0.24	0.06	0	-0.173	-0.123	-0.325	0.003	0.006	2.827
1.687	-0.172	-0.125	0.000	0.51	1.99	15.01	0.02	-0.70	0.14	0	-0.172	-0.123	-0.325	0.003	0.006	2.852
1.699	-0.172	-0.124	0.000	0.46	2.00	15.00	-0.03	-0.08	0.02	0	-0.172	-0.123	-0.325	0.003	0.006	2.877
1.713	-0.173	-0.123	0.000	0.41	2.05	14.98	0.02	-0.06	-0.06	0	-0.172	-0.122	-0.325	0.003	0.006	2.901
1.718	-0.173	-0.123	0.000	0.41	2.04	14.97	0.03	-0.37	0.04	0	-0.172	-0.122	-0.325	0.003	0.006	2.926
1.728	-0.172	-0.123	0.000	0.43	2.01	14.95	-0.15	-0.26	-0.01	0	-0.172	-0.122	-0.325	0.003	0.006	2.951
1.739	-0.173	-0.123	0.000	0.43	2.07	14.94	-0.01	-0.32	0.08	0	-0.172	-0.122	-0.325	0.003	0.006	2.975
1.750	-0.173	-0.124	0.000	0.47	2.05	14.92	0.21	-0.25	-0.04	0	-0.172	-0.122	-0.325	0.003	0.006	3.000
1.760	-0.173	-0.123	0.000	0.44	2.05	14.91	-0.00	-0.13	-0.16	0	-0.172	-0.122	-0.325	0.003	0.005	3.025
1.770	-0.173	-0.123	0.000	0.44	2.05	14.89	0.21	-0.18	-0.03	0	-0.172	-0.122	-0.325	0.003	0.005	3.049
1.781	-0.172	-0.124	0.000	0.50	2.05	14.88	-0.07	-0.20	-0.06	0	-0.172	-0.122	-0.325	0.003	0.005	3.074
1.791	-0.173	-0.123	0.000	0.45	2.08	14.86	0.21	-0.10	-0.07	0	-0.172	-0.122	-0.325	0.003	0.005	3.099
1.801	-0.174	-0.123	0.000	0.46	2.14	14.85	-0.38	-0.44	0.07	0	-0.172	-0.121	-0.325	0.003	0.005	3.123
1.806	-0.172	-0.123	0.000	0.47	2.05	14.83	0.12	-0.27	-0.12	0	-0.172	-0.121	-0.325	0.003	0.005	3.148
1.820	-0.175	-0.123	0.000	0.43	2.15	14.82	-0.02	-0.33	-0.07	0	-0.172	-0.121	-0.325	0.003	0.005	3.173
1.829	-0.173	-0.123	0.000	0.48	2.09	14.80	0.21	0.14	-0.08	0	-0.172	-0.121	-0.324	0.003	0.005	3.197
1.837	-0.173	-0.123	0.000	0.48	2.09	14.79	0.01	0.17	0.08	0	-0.172	-0.121	-0.324	0.003	0.005	3.222
1.850	-0.173	-0.123	0.000	0.48	2.06	14.77	-0.08	-0.20	0.02	0	-0.172	-0.121	-0.324	0.003	0.005	3.246
1.859	-0.173	-0.123	0.000	0.46	2.07	14.76	0.32	-0.38	-0.19	0	-0.172	-0.121	-0.324	0.003	0.005	3.271
1.868	-0.173	-0.123	0.000	0.48	2.09	14.74	0.12	-0.36	0.14	0	-0.172	-0.121	-0.324	0.003	0.004	3.295
1.878	-0.173	-0.123	0.000	0.50	2.07	14.73	0.17	-0.26	-0.09	0	-0.172	-0.121	-0.324	0.003	0.004	3.320
1.889	-0.174	-0.123	0.000	0.48	2.14	14.72	0.00	-0.03	0.11	0	-0.173	-0.121	-0.323	0.003	0.004	3.345
1.899	-0.172	-0.124	0.000	0.53	2.07	14.70	0.03	-0.11	-0.12	0	-0.172	-0.121	-0.323	0.003	0.004	3.369
