t	x	y	z	roll	pitch	yaw	g_x	g_y	g_z	thrust	eso_x	eso_y	eso_z	dist_x	dist_y	dist_z
0.507	-0.247	-0.104	0.000	0.37	1.89	-0.27	0.12	-0.29	0.10	0	-0.247	-0.109	-0.174	-0.003	0.002	0.319
0.517	-0.246	-0.108	0.000	0.52	1.87	-0.23	0.08	-0.10	-0.07	0	-0.247	-0.109	-0.177	-0.003	0.002	0.332
0.522	-0.247	-0.105	0.000	0.42	1.88	-0.26	0.15	-0.44	-0.22	0	-0.247	-0.108	-0.180	-0.003	0.002	0.346
0.533	-0.246	-0.104	0.000	0.41	1.85	-0.26	0.10	-0.23	0.12	0	-0.247	-0.108	-0.183	-0.003	0.002	0.360
0.543	-0.245	-0.105	0.000	0.47	1.82	-0.25	0.11	-0.14	-0.16	0	-0.247	-0.108	-0.186	-0.003	0.002	0.374
0.555	-0.245	-0.106	0.000	0.51	1.78	-0.23	-0.01	-0.02	0.19	0	-0.247	-0.107	-0.189	-0.003	0.002	0.388
0.564	-0.246	-0.106	0.000	0.50	1.82	-0.24	0.02	-0.28	-0.15	0	-0.247	-0.107	-0.192	-0.003	0.002	0.403
0.574	-0.246	-0.104	0.000	0.45	1.83	-0.25	0.09	-0.08	0.12	0	-0.247	-0.107	-0.195	-0.003	0.002	0.417
0.584	-0.245	-0.105	0.000	0.52	1.81	-0.23	-0.07	-0.36	-0.17	0	-0.247	-0.106	-0.198	-0.003	0.002	0.432
0.595	-0.246	-0.106	0.000	0.56	1.80	-0.21	0.16	0.05	0.02	0	-0.246	-0.106	-0.200	-0.003	0.002	0.448
0.605	-0.246	-0.110	0.000	0.75	1.82	-0.14	-0.13	-0.05	-0.14	0	-0.247	-0.107	-0.203	-0.003	0.002	0.463
0.615	-0.248	-0.108	0.000	0.66	1.89	-0.17	0.21	-0.25	0.05	0	-0.247	-0.107	-0.206	-0.003	0.002	0.479
0.626	-0.244	-0.107	0.000	0.60	1.73	-0.20	0.10	-0.06	-0.06	0	-0.247	-0.107	-0.208	-0.003	0.002	0.495
0.631	-0.243	-0.107	0.000	0.61	1.69	-0.20	-0.11	-0.43	-0.09	0	-0.246	-0.107	-0.211	-0.003	0.002	0.511
0.646	-0.244	-0.115	0.000	0.97	1.72	-0.04	0.25	-0.26	0.32	0	-0.246	-0.108	-0.213	-0.002	0.002	0.527
0.657	-0.245	-0.116	0.000	1.01	1.75	-0.02	0.12	-0.29	-0.08	0	-0.246	-0.109	-0.216	-0.002	0.001	0.543
0.664	-0.245	-0.116	0.000	0.96	1.77	-0.04	-0.05	-0.28	0.03	0	-0.246	-0.110	-0.218	-0.002	0.001	0.560
0.672	-0.245	-0.114	0.000	0.86	1.77	-0.09	-0.03	-0.23	-0.12	0	-0.246	-0.110	-0.221	-0.002	0.001	0.577
0.683	-0.244	-0.116	0.000	0.95	1.71	-0.05	0.06	-0.20	0.17	0	-0.246	-0.111	-0.223	-0.002	0.001	0.593
0.695	-0.245	-0.117	0.000	0.97	1.78	-0.03	0.10	0.00	-0.01	0	-0.246	-0.112	-0.226	-0.002	0.000	0.611
0.703	-0.251	-0.117	0.000	0.95	2.05	0.03	0.00	0.13	0.13	0	-0.246	-0.112	-0.228	-0.002	-0.000	0.628
0.716	-0.251	-0.116	0.000	0.90	2.05	0.00	0.10	-0.12	-0.05	0	-0.247	-0.113	-0.230	-0.003	-0.000	0.645
0.724	-0.252	-0.116	0.000	0.88	2.06	-0.00	0.20	0.13	0.31	0	-0.248	-0.113	-0.232	-0.003	-0.000	0.663
0.734	-0.250	-0.118	0.000	0.95	1.95	-0.00	-0.11	-0.32	0.03	0	-0.248	-0.114	-0.235	-0.003	-0.001	0.681
0.744	-0.251	-0.117	0.000	0.87	2.02	-0.02	0.02	-0.24	-0.01	0	-0.249	-0.114	-0.237	-0.003	-0.001	0.699
0.754	-0.251	-0.117	0.000	0.87	1.99	-0.02	-0.12	-0.08	0.08	0	-0.249	-0.115	-0.239	-0.003	-0.001	0.717
0.765	-0.251	-0.118	0.000	0.89	1.95	-0.03	0.05	-0.09	0.10	0	-0.249	-0.115	-0.241	-0.003	-0.001	0.735
0.775	-0.251	-0.120	0.000	0.98	1.94	0.00	0.04	-0.18	0.18	0	-0.250	-0.116	-0.243	-0.003	-0.001	0.754
0.780	-0.248	-0.116	0.000	0.78	1.83	-0.11	0.17	-0.22	-0.20	0	-0.249	-0.116	-0.245	-0.003	-0.001	0.772
0.796	-0.248	-0.116	0.000	0.79	1.83	-0.11	0.13	-0.14	0.01	0	-0.249	-0.116	-0.247	-0.003	-0.001	0.791
0.804	-0.248	-0.117	0.000	0.79	1.83	-0.11	-0.06	-0.22	0.06	0	-0.249	-0.116	-0.249	-0.003	-0.001	0.810
0.812	-0.248	-0.116	0.000	0.77	1.81	-0.12	0.02	-0.26	-0.07	0	-0.249	-0.116	-0.251	-0.003	-0.001	0.829
0.823	-0.248	-0.117	0.000	0.80	1.81	-0.11	-0.09	-0.12	-0.02	0	-0.249	-0.116	-0.253	-0.003	-0.001	0.848
0.834	-0.248	-0.116	0.000	0.73	1.81	-0.14	0.06	-0.33	-0.04	0	-0.249	-0.116	-0.255	-0.003	-0.001	0.868
0.845	-0.248	-0.116	0.000	0.73	1.81	-0.14	-0.14	-0.08	0.01	0	-0.249	-0.116	-0.257	-0.003	-0.001	0.887
0.854	-0.248	-0.117	0.000	0.73	1.81	-0.14	-0.01	-0.28	-0.07	0	-0.249	-0.116	-0.259	-0.003	-0.001	0.907
0.865	-0.248	-0.116	0.000	0.69	1.81	-0.15	0.09	0.16	0.14	0	-0.249	-0.116	-0.261	-0.003	-0.001	0.927
0.875	-0.248	-0.116	0.000	0.69	1.81	-0.15	0.07	-0.23	0.12	0	-0.249	-0.116	-0.262	-0.003	-0.001	0.947
0.881	-0.248	-0.116	0.000	0.69	1.81	-0.15	0.07	0.16	0.21	0	-0.249	-0.116	-0.264	-0.003	-0.001	0.967
0.896	-0.248	-0.117	0.000	0.73	1.81	-0.13	0.01	0.07	0.11	0	-0.249	-0.116	-0.266	-0.003	-0.001	0.987
0.901	-0.248	-0.117	0.000	0.69	1.81	-0.15	-0.14	-0.26	0.01	0	-0.249	-0.116	-0.268	-0.003	-0.001	1.007
0.912	-0.248	-0.116	0.000	0.66	1.81	-0.16	0.09	-0.24	-0.16	0	-0.249	-0.116	-0.269	-0.003	-0.001	1.028
0.922	-0.248	-0.116	0.000	0.66	1.81	-0.16	-0.10	-0.23	-0.06	0	-0.249	-0.116	-0.271	-0.003	-0.001	1.048
0.934	-0.250	-0.115	0.000	0.62	1.89	-0.15	0.13	-0.27	0.15	0	-0.249	-0.116	-0.272	-0.003	-0.001	1.069
0.943	-0.249	-0.117	0.000	0.68	1.81	-0.15	-0.03	-0.46	0.01	0	-0.249	-0.116	-0.274	-0.003	-0.001	1.090
0.955	-0.249	-0.115	0.000	0.59	1.81	-0.18	0.06	-0.13	0.05	0	-0.249	-0.116	-0.276	-0.002	-0.001	1.111
0.967	-0.248	-0.116	0.000	0.62	1.80	-0.17	-0.11	-0.15	0.17	0	-0.249	-0.116	-0.277	-0.002	-0.001	1.132
0.976	-0.248	-0.117	0.000	0.65	1.80	-0.16	0.04	-0.34	0.03	0	-0.249	-0.116	-0.279	-0.002	-0.001	1.153
0.986	-0.248	-0.116	0.000	0.64	1.79	-0.17	-0.16	-0.48	0.17	0	-0.249	-0.116	-0.280	-0.002	-0.001	1.174
0.999	-0.249	-0.117	0.000	0.65	1.83	-0.15	0.14	-0.06	0.08	0	-0.249	-0.116	-0.281	-0.002	-0.001	1.195
1.007	-0.248	-0.116	0.000	0.63	1.80	-0.17	-0.10	-0.15	0.10	0	-0.249	-0.116	-0.283	-0.002	-0.001	1.217
1.015	-0.248	-0.116	0.000	0.62	1.80	-0.17	0.07	-0.17	0.01	0	-0.249	-0.116	-0.284	-0.002	-0.001	1.238
1.025	-0.248	-0.116	0.000	0.61	1.79	-0.18	0.13	-0.23	-0.31	0	-0.249	-0.116	-0.286	-0.002	-0.001	1.260
1.035	-0.249	-0.115	0.000	0.55	1.84	-0.19	-0.08	-0.08	0.09	0	-0.249	-0.116	-0.287	-0.002	-0.001	1.282
1.046	-0.248	-0.119	0.000	0.73	1.79	-0.12	-0.04	-0.43	0.02	0	-0.249	-0.117	-0.288	-0.002	-0.001	1.304
1.051	-0.248	-0.123	-0.000	0.87	1.79	-0.06	-0.10	-0.45	-0.20	0	-0.249	-0.117	-0.289	-0.002	-0.002	1.326
1.061	-0.248	-0.123	-0.000	0.86	1.76	-0.07	0.06	0.02	-0.06	0	-0.249	-0.118	-0.291	-0.002	-0.002	1.348
1.076	-0.247	-0.123	-0.000	0.84	1.74	-0.08	0.11	-0.21	0.03	0	-0.249	-0.119	-0.292	-0.002	-0.002	1.370
1.083	-0.247	-0.124	-0.000	0.87	1.74	-0.07	-0.03	-0.43	-0.11	0	-0.249	-0.119	-0.293	-0.002	-0.002	1.392
1.097	-0.248	-0.122	0.000	0.76	1.78	-0.11	0.21	0.05	0.09	0	-0.249	-0.120	-0.294	-0.002	-0.002	1.414
1.104	-0.247	-0.122	0.000	0.74	1.76	-0.12	0.14	-0.07	-0.01	0	-0.249	-0.120	-0.295	-0.002	-0.002	1.437
1.116	-0.247	-0.122	0.000	0.76	1.76	-0.12	0.10	-0.06	-0.10	0	-0.249	-0.120	-0.296	-0.002	-0.003	1.459
1.124	-0.247	-0.124	0.000	0.80	1.75	-0.10	0.23	-0.14	-0.06	0	-0.249	-0.121	-0.298	-0.002	-0.003	1.482
1.134	-0.247	-0.124	0.000	0.78	1.75	-0.11	-0.02	-0.47	-0.02	0	-0.248	-0.121	-0.299	-0.001	-0.003	1.505
1.144	-0.247	-0.122	0.000	0.72	1.76	-0.14	-0.12	-0.08	-0.04	0	-0.248	-0.121	-0.300	-0.001	-0.003	1.527
1.154	-0.248	-0.124	0.000	0.75	1.80	-0.11	0.04	-0.25	-0.21	0	-0.248	-0.122	-0.301	-0.001	-0.003	1.550
1.165	-0.247	-0.122	0.000	0.69	1.78	-0.15	0.19	-0.25	-0.11	0	-0.248	-0.122	-0.302	-0.001	-0.003	1.573
1.176	-0.251	-0.128	-0.000	0.93	1.93	-0.01	-0.07	-0.11	-0.02	0	-0.249	-0.123	-0.303	-0.001	-0.003	1.596
1.186	-0.251	-0.125	0.000	0.77	1.95	-0.08	-0.03	-0.12	0.09	0	-0.249	-0.123	-0.304	-0.002	-0.003	1.619
1.191	-0.253	-0.127	0.000	0.83	2.00	-0.05	0.06	-0.30	-0.04	0	-0.250	-0.124	-0.304	-0.002	-0.004	1.642
1.205	-0.250	-0.132	0.000	1.02	1.86	0.01	0.04	0.08	-0.27	0	-0.250	-0.125	-0.305	-0.002	-0.004	1.665
1.216	-0.250	-0.133	-0.000	1.04	1.85	0.02	0.19	0.00	0.17	0	-0.250	-0.126	-0.306	-0.002	-0.004	1.688
1.222	-0.250	-0.131	0.000	0.93	1.87	-0.02	-0.08	-0.32	0.24	0	-0.250	-0.127	-0.307	-0.002	-0.004	1.712
1.233	-0.251	-0.131	0.000	0.91	1.89	-0.02	0.04	-0.17	0.25	0	-0.250	-0.127	-0.308	-0.002	-0.005	1.735
1.245	-0.251	-0.131	0.000	0.88	1.89	-0.04	-0.34	-0.09	-0.12	0	-0.250	-0.128	-0.309	-0.002	-0.005	1.759
1.254	-0.250	-0.133	0.000	0.93	1.86	-0.02	0.25	-0.04	-0.19	0	-0.250	-0.129	-0.309	-0.002	-0.005	1.782
1.264	-0.251	-0.133	0.000	0.91	1.91	-0.02	-0.06	-0.21	0.07	0	-0.250	-0.129	-0.310	-0.002	-0.005	1.806
1.275	-0.250	-0.131	0.000	0.80	1.87	-0.07	0.10	-0.09	-0.11	0	-0.251	-0.130	-0.311	-0.002	-0.005	1.829
1.285	-0.251	-0.132	0.000	0.81	1.87	-0.07	0.14	-0.23	0.13	0	-0.251	-0.130	-0.312	-0.002	-0.005	1.853
1.297	-0.250	-0.131	0.000	0.76	1.85	-0.09	0.13	0.15	0.14	0	-0.251	-0.130	-0.312	-0.002	-0.005	1.877
1.301	-0.250	-0.133	0.000	0.83	1.85	-0.06	-0.07	-0.21	0.22	0	-0.251	-0.131	-0.313	-0.002	-0.006	1.900
1.311	-0.250	-0.131	0.000	0.72	1.85	-0.10	0.28	-0.36	-0.09	0	-0.251	-0.131	-0.314	-0.002	-0.006	1.924
1.324	-0.250	-0.133	0.000	0.77	1.83	-0.09	-0.10	-0.07	-0.10	0	-0.251	-0.131	-0.314	-0.002	-0.006	1.948
1.332	-0.250	-0.131	0.000	0.68	1.84	-0.12	-0.13	-0.18	0.03	0	-0.251	-0.131	-0.315	-0.002	-0.006	1.972
1.342	-0.250	-0.131	0.000	0.68	1.86	-0.11	0.12	-0.08	-0.12	0	-0.251	-0.132	-0.315	-0.002	-0.006	1.996
1.353	-0.250	-0.132	0.000	0.68	1.86	-0.11	-0.13	-0.16	-0.03	0	-0.251	-0.132	-0.316	-0.002	-0.006	2.020
1.364	-0.251	-0.131	0.000	0.65	1.87	-0.12	0.31	-0.18	0.10	0	-0.251	-0.132	-0.316	-0.002	-0.006	2.044
1.378	-0.250	-0.131	0.000	0.63	1.86	-0.13	-0.29	-0.23	-0.21	0	-0.251	-0.132	-0.317	-0.002	-0.005	2.068
1.385	-0.250	-0.131	0.000	0.61	1.83	-0.14	-0.05	-0.27	-0.10	0	-0.251	-0.132	-0.317	-0.001	-0.005	2.092
1.395	-0.250	-0.133	0.000	0.68	1.83	-0.12	0.20	-0.06	0.10	0	-0.251	-0.132	-0.318	-0.001	-0.005	2.116
1.406	-0.250	-0.131	0.000	0.61	1.85	-0.14	-0.23	-0.15	-0.14	0	-0.251	-0.132	-0.319	-0.001	-0.005	2.140
1.411	-0.250	-0.133	0.000	0.64	1.82	-0.13	-0.06	-0.39	0.02	0	-0.251	-0.132	-0.319	-0.001	-0.005	2.165
1.422	-0.250	-0.131	0.000	0.56	1.84	-0.15	0.29	-0.03	-0.05	0	-0.251	-0.132	-0.319	-0.001	-0.005	2.189
1.432	-0.251	-0.133	0.000	0.63	1.87	-0.13	0.09	-0.22	-0.07	0	-0.251	-0.132	-0.320	-0.001	-0.005	2.213
1.443	-0.250	-0.132	0.000	0.59	1.84	-0.14	-0.01	-0.22	-0.03	0	-0.251	-0.133	-0.320	-0.001	-0.005	2.237
1.453	-0.250	-0.131	0.000	0.55	1.86	-0.16	0.17	-0.34	0.03	0	-0.251	-0.133	-0.321	-0.001	-0.005	2.262
1.463	-0.250	-0.131	0.000	0.52	1.86	-0.17	-0.10	-0.23	-0.07	0	-0.251	-0.132	-0.321	-0.001	-0.005	2.286
1.473	-0.251	-0.130	0.000	0.46	1.87	-0.19	0.16	-0.02	0.20	0	-0.251	-0.132	-0.321	-0.001	-0.005	2.311
1.484	-0.248	-0.134	0.000	0.64	1.73	-0.11	0.08	-0.24	-0.04	0	-0.251	-0.133	-0.322	-0.001	-0.005	2.335
1.494	-0.250	-0.131	0.000	0.48	1.87	-0.18	-0.23	-0.43	-0.04	0	-0.251	-0.132	-0.322	-0.001	-0.005	2.359
1.505	-0.250	-0.132	0.000	0.53	1.85	-0.16	0.24	-0.13	-0.10	0	-0.251	-0.132	-0.322	-0.001	-0.005	2.384
1.515	-0.250	-0.132	0.000	0.52	1.85	-0.16	-0.12	-0.20	0.05	0	-0.251	-0.133	-0.323	-0.001	-0.005	2.408
1.520	-0.248	-0.133	0.000	0.56	1.78	-0.14	0.17	-0.09	0.06	0	-0.250	-0.133	-0.323	-0.001	-0.005	2.433
1.531	-0.249	-0.133	0.000	0.55	1.80	-0.15	0.04	-0.14	-0.01	0	-0.250	-0.133	-0.323	-0.001	-0.005	2.457
1.541	-0.250	-0.131	0.000	0.48	1.87	-0.18	-0.06	-0.30	0.13	0	-0.250	-0.133	-0.323	-0.001	-0.005	2.482
1.557	-0.250	-0.131	0.000	0.45	1.85	-0.19	-0.02	-0.21	0.11	0	-0.250	-0.133	-0.324	-0.001	-0.005	2.507
1.562	-0.250	-0.132	0.000	0.48	1.86	-0.18	0.01	0.01	0.07	0	-0.250	-0.133	-0.324	-0.001	-0.005	2.531
1.572	-0.250	-0.133	0.000	0.52	1.85	-0.16	0.13	0.00	0.12	0	-0.251	-0.133	-0.324	-0.001	-0.005	2.556
1.585	-0.250	-0.131	0.000	0.43	1.87	-0.20	0.02	-0.16	-0.08	0	-0.251	-0.133	-0.324	-0.001	-0.005	2.580
1.593	-0.251	-0.131	0.000	0.44	1.87	-0.20	0.10	-0.25	-0.11	0	-0.251	-0.132	-0.324	-0.001	-0.005	2.605
1.603	-0.250	-0.132	0.000	0.47	1.85	-0.18	0.07	-0.02	0.18	0	-0.251	-0.132	-0.325	-0.001	-0.005	2.630
1.615	-0.253	-0.131	0.000	0.45	1.99	-0.24	-0.01	-0.00	-0.04	0	-0.251	-0.132	-0.325	-0.001	-0.005	2.654
1.624	-0.255	-0.134	0.000	0.57	2.06	-0.22	0.19	-0.23	0.01	0	-0.252	-0.133	-0.325	-0.001	-0.005	2.679
1.634	-0.251	-0.139	0.000	0.76	1.86	-0.10	0.04	-0.27	-0.04	0	-0.252	-0.134	-0.325	-0.001	-0.005	2.704
1.645	-0.251	-0.139	0.000	0.74	1.85	-0.10	0.15	-0.30	0.07	0	-0.252	-0.134	-0.325	-0.001	-0.005	2.728
1.655	-0.250	-0.139	0.000	0.73	1.83	-0.09	0.05	-0.34	0.08	0	-0.251	-0.135	-0.325	-0.001	-0.005	2.753
1.661	-0.252	-0.139	0.000	0.71	1.89	-0.12	0.18	0.28	-0.01	0	-0.252	-0.136	-0.325	-0.001	-0.005	2.778
1.671	-0.251	-0.140	0.000	0.72	1.87	-0.11	0.07	-0.31	-0.01	0	-0.252	-0.136	-0.325	-0.001	-0.006	2.802
1.681	-0.252	-0.139	0.000	0.65	1.91	-0.14	-0.04	-0.40	-0.10	0	-0.252	-0.137	-0.325	-0.001	-0.006	2.827
1.697	-0.252	-0.142	0.000	0.79	1.91	-0.10	0.04	-0.04	0.01	0	-0.252	-0.138	-0.325	-0.001	-0.006	2.852
1.702	-0.252	-0.142	0.000	0.77	1.89	-0.10	0.23	-0.22	-0.08	0	-0.252	-0.138	-0.325	-0.001	-0.006	2.876
1.713	-0.252	-0.141	0.000	0.70	1.90	-0.12	-0.04	-0.32	0.02	0	-0.252	-0.139	-0.325	-0.001	-0.006	2.901
1.724	-0.253	-0.141	0.000	0.67	1.95	-0.14	-0.16	-0.37	0.15	0	-0.252	-0.139	-0.325	-0.001	-0.006	2.926
1.733	-0.252	-0.140	0.000	0.62	1.90	-0.14	-0.03	-0.11	0.07	0	-0.252	-0.140	-0.325	-0.001	-0.006	2.951
1.744	-0.252	-0.139	0.000	0.57	1.88	-0.15	0.24	-0.19	0.12	0	-0.252	-0.140	-0.325	-0.001	-0.006	2.975
1.754	-0.252	-0.138	0.000	0.52	1.91	-0.17	0.01	-0.35	-0.05	0	-0.252	-0.140	-0.325	-0.001	-0.006	3.000
1.759	-0.252	-0.139	0.000	0.55	1.88	-0.15	-0.09	-0.08	0.06	0	-0.252	-0.140	-0.325	-0.001	-0.006	3.025
1.775	-0.252	-0.138	0.000	0.51	1.90	-0.17	-0.01	-0.45	-0.01	0	-0.252	-0.140	-0.325	-0.001	-0.006	3.049
1.785	-0.252	-0.138	0.000	0.48	1.90	-0.18	0.02	-0.35	-0.18	0	-0.252	-0.140	-0.325	-0.001	-0.006	3.074
1.796	-0.253	-0.139	0.000	0.52	1.91	-0.17	-0.04	-0.19	-0.02	0	-0.253	-0.140	-0.325	-0.001	-0.006	3.099
1.801	-0.252	-0.140	0.000	0.54	1.89	-0.16	-0.05	-0.15	-0.09	0	-0.253	-0.140	-0.325	-0.001	-0.006	3.123
1.811	-0.252	-0.139	0.000	0.48	1.87	-0.16	-0.01	-0.25	-0.01	0	-0.253	-0.140	-0.325	-0.001	-0.006	3.148
1.825	-0.251	-0.140	0.000	0.53	1.82	-0.14	-0.07	-0.49	-0.02	0	-0.252	-0.140	-0.325	-0.001	-0.006	3.173
1.832	-0.251	-0.138	0.000	0.45	1.86	-0.17	0.13	-0.21	0.26	0	-0.252	-0.140	-0.324	-0.001	-0.006	3.197
1.842	-0.251	-0.140	0.000	0.50	1.83	-0.14	-0.01	-0.23	0.20	0	-0.252	-0.140	-0.324	-0.001	-0.006	3.222
