# time(s)	x(m)	y(m)	z(m)	roll(deg)	pitch(deg)	yaw(deg)
48.280	-0.013	0.011	0.500	-0.18	-0.51	-0.37
48.288	-0.013	0.012	0.500	-0.18	-0.51	-0.37
48.296	-0.013	0.014	0.500	-0.18	-0.51	-0.37
48.304	-0.014	0.016	0.500	-0.17	-0.51	-0.37
48.312	-0.014	0.017	0.500	-0.17	-0.51	-0.37
48.320	-0.014	0.019	0.500	-0.17	-0.51	-0.37
48.328	-0.014	0.021	0.500	-0.17	-0.51	-0.37
48.336	-0.014	0.022	0.500	-0.17	-0.51	-0.37
48.344	-0.014	0.024	0.500	-0.17	-0.51	-0.37
48.352	-0.014	0.025	0.500	-0.16	-0.51	-0.37
48.360	-0.014	0.027	0.500	-0.16	-0.51	-0.37
48.368	-0.014	0.029	0.500	-0.16	-0.51	-0.37
48.376	-0.014	0.030	0.500	-0.16	-0.52	-0.37
48.384	-0.014	0.032	0.500	-0.16	-0.52	-0.37
48.392	-0.014	0.034	0.500	-0.15	-0.52	-0.37
48.400	-0.015	0.035	0.500	-0.15	-0.52	-0.37
48.408	-0.015	0.037	0.500	-0.15	-0.52	-0.37
48.416	-0.015	0.039	0.500	-0.15	-0.52	-0.37
48.424	-0.015	0.040	0.500	-0.15	-0.52	-0.37
48.432	-0.015	0.042	0.500	-0.15	-0.52	-0.37
48.440	-0.015	0.043	0.500	-0.14	-0.52	-0.37
48.448	-0.015	0.045	0.500	-0.14	-0.52	-0.37
48.456	-0.016	0.047	0.500	-0.14	-0.52	-0.37
48.464	-0.016	0.048	0.500	-0.14	-0.52	-0.37
48.472	-0.016	0.050	0.500	-0.14	-0.52	-0.37
48.480	-0.016	0.052	0.500	-0.14	-0.52	-0.37
48.488	-0.016	0.053	0.500	-0.13	-0.52	-0.37
48.496	-0.016	0.055	0.500	-0.13	-0.52	-0.37
48.504	-0.017	0.057	0.500	-0.13	-0.52	-0.37
48.512	-0.017	0.058	0.500	-0.13	-0.52	-0.37
48.520	-0.017	0.060	0.500	-0.13	-0.52	-0.37
48.528	-0.017	0.061	0.500	-0.13	-0.52	-0.37
48.536	-0.017	0.063	0.500	-0.12	-0.52	-0.37
48.544	-0.018	0.065	0.500	-0.12	-0.52	-0.37
48.552	-0.018	0.066	0.500	-0.12	-0.53	-0.37
48.560	-0.018	0.068	0.500	-0.12	-0.53	-0.37
48.568	-0.018	0.070	0.500	-0.12	-0.53	-0.37
48.576	-0.019	0.071	0.500	-0.11	-0.53	-0.37
48.584	-0.019	0.073	0.500	-0.11	-0.53	-0.37
48.592	-0.019	0.075	0.500	-0.11	-0.53	-0.37
48.600	-0.019	0.076	0.500	-0.11	-0.53	-0.37
48.608	-0.020	0.078	0.500	-0.11	-0.53	-0.37
48.616	-0.020	0.079	0.500	-0.11	-0.53	-0.37
48.624	-0.020	0.081	0.500	-0.10	-0.53	-0.37
48.632	-0.020	0.083	0.500	-0.10	-0.53	-0.37
48.640	-0.021	0.084	0.500	-0.10	-0.53	-0.37
48.648	-0.021	0.086	0.500	-0.10	-0.53	-0.37
48.656	-0.021	0.087	0.500	-0.10	-0.53	-0.37
48.664	-0.022	0.089	0.500	-0.10	-0.53	-0.37
48.672	-0.022	0.091	0.500	-0.09	-0.53	-0.37
48.680	-0.022	0.092	0.500	-0.09	-0.53	-0.37
48.688	-0.022	0.094	0.500	-0.09	-0.53	-0.37
48.696	-0.023	0.096	0.500	-0.09	-0.53	-0.37
48.704	-0.023	0.097	0.500	-0.09	-0.53	-0.37
48.712	-0.023	0.099	0.500	-0.08	-0.53	-0.37
48.720	-0.024	0.100	0.500	-0.08	-0.53	-0.37
48.728	-0.024	0.102	0.500	-0.08	-0.53	-0.37
48.736	-0.024	0.104	0.500	-0.08	-0.53	-0.37
48.744	-0.025	0.105	0.500	-0.08	-0.53	-0.37
48.752	-0.025	0.107	0.500	-0.08	-0.53	-0.37
48.760	-0.026	0.108	0.500	-0.07	-0.53	-0.37
48.768	-0.026	0.110	0.500	-0.07	-0.53	-0.37
48.776	-0.026	0.112	0.500	-0.07	-0.53	-0.37
48.784	-0.027	0.113	0.500	-0.07	-0.53	-0.37
48.792	-0.027	0.115	0.500	-0.07	-0.53	-0.37
48.800	-0.027	0.116	0.500	-0.06	-0.53	-0.37
48.808	-0.028	0.118	0.500	-0.06	-0.54	-0.37
48.816	-0.028	0.120	0.500	-0.06	-0.54	-0.37
48.824	-0.029	0.121	0.500	-0.06	-0.54	-0.37
48.832	-0.029	0.123	0.500	-0.06	-0.54	-0.37
48.840	-0.029	0.124	0.500	-0.06	-0.54	-0.37
48.848	-0.030	0.126	0.500	-0.05	-0.54	-0.37
48.856	-0.030	0.128	0.500	-0.05	-0.54	-0.37
48.864	-0.031	0.129	0.500	-0.05	-0.54	-0.37
48.872	-0.031	0.131	0.500	-0.05	-0.54	-0.37
48.880	-0.032	0.132	0.500	-0.05	-0.54	-0.37
48.888	-0.032	0.134	0.500	-0.05	-0.54	-0.37
48.896	-0.033	0.136	0.500	-0.04	-0.54	-0.37
48.904	-0.033	0.137	0.500	-0.04	-0.54	-0.37
48.912	-0.033	0.139	0.500	-0.04	-0.54	-0.37
48.920	-0.034	0.140	0.500	-0.04	-0.54	-0.37
48.928	-0.034	0.142	0.500	-0.04	-0.54	-0.37
48.936	-0.035	0.143	0.500	-0.03	-0.54	-0.37
48.944	-0.035	0.145	0.500	-0.03	-0.54	-0.37
48.952	-0.036	0.147	0.500	-0.03	-0.54	-0.37
48.960	-0.036	0.148	0.500	-0.03	-0.54	-0.37
48.968	-0.037	0.150	0.500	-0.03	-0.54	-0.37
48.976	-0.037	0.151	0.500	-0.03	-0.54	-0.37
48.984	-0.038	0.153	0.500	-0.02	-0.54	-0.37
48.992	-0.038	0.154	0.500	-0.02	-0.54	-0.37
49.000	-0.039	0.156	0.500	-0.02	-0.54	-0.37
49.008	-0.039	0.157	0.500	-0.02	-0.54	-0.37
49.016	-0.040	0.159	0.500	-0.02	-0.54	-0.37
49.024	-0.041	0.161	0.500	-0.01	-0.54	-0.37
49.032	-0.041	0.162	0.500	-0.01	-0.54	-0.37
49.040	-0.042	0.164	0.500	-0.01	-0.54	-0.37
49.048	-0.042	0.165	0.500	-0.01	-0.54	-0.37
49.056	-0.043	0.167	0.500	-0.01	-0.54	-0.37
49.064	-0.043	0.168	0.500	-0.01	-0.54	-0.37
49.072	-0.044	0.170	0.500	-0.00	-0.54	-0.37
49.080	-0.044	0.171	0.500	-0.00	-0.54	-0.37
49.088	-0.045	0.173	0.500	-0.00	-0.54	-0.37
49.096	-0.046	0.174	0.500	0.00	-0.54	-0.37
49.104	-0.046	0.176	0.500	0.00	-0.54	-0.37
49.112	-0.047	0.178	0.500	0.01	-0.54	-0.37
49.120	-0.047	0.179	0.500	0.01	-0.54	-0.37
49.128	-0.048	0.181	0.500	0.01	-0.54	-0.37
49.136	-0.049	0.182	0.500	0.01	-0.54	-0.37
49.144	-0.049	0.184	0.500	0.01	-0.54	-0.37
49.152	-0.050	0.185	0.500	0.01	-0.54	-0.37
49.160	-0.050	0.187	0.500	0.02	-0.54	-0.37
49.168	-0.051	0.188	0.500	0.02	-0.54	-0.37
49.176	-0.052	0.190	0.500	0.02	-0.54	-0.37
49.184	-0.052	0.191	0.500	0.02	-0.54	-0.37
49.192	-0.053	0.193	0.500	0.02	-0.54	-0.37
49.200	-0.054	0.194	0.500	0.03	-0.54	-0.37
49.208	-0.054	0.196	0.500	0.03	-0.54	-0.37
49.216	-0.055	0.197	0.500	0.03	-0.54	-0.37
49.224	-0.056	0.199	0.500	0.03	-0.54	-0.37
49.232	-0.056	0.200	0.500	0.03	-0.54	-0.37
49.240	-0.057	0.202	0.500	0.03	-0.54	-0.37
49.248	-0.058	0.203	0.500	0.04	-0.54	-0.37
49.256	-0.058	0.205	0.500	0.04	-0.54	-0.37
49.264	-0.059	0.206	0.500	0.04	-0.54	-0.37
49.272	-0.060	0.208	0.500	0.04	-0.54	-0.37
49.280	-0.060	0.209	0.500	0.04	-0.54	-0.37
49.288	-0.061	0.211	0.500	0.05	-0.54	-0.37
49.296	-0.062	0.212	0.500	0.05	-0.54	-0.37
49.304	-0.063	0.214	0.500	0.05	-0.54	-0.37
49.312	-0.063	0.215	0.500	0.05	-0.54	-0.37
49.320	-0.064	0.217	0.500	0.05	-0.54	-0.37
49.328	-0.065	0.218	0.500	0.05	-0.54	-0.37
49.336	-0.065	0.220	0.500	0.06	-0.54	-0.37
49.344	-0.066	0.221	0.500	0.06	-0.54	-0.37
49.352	-0.067	0.223	0.500	0.06	-0.54	-0.37
49.360	-0.068	0.224	0.500	0.06	-0.54	-0.37
49.368	-0.068	0.225	0.500	0.06	-0.54	-0.37
49.376	-0.069	0.227	0.500	0.06	-0.53	-0.37
49.384	-0.070	0.228	0.500	0.07	-0.53	-0.37
49.392	-0.071	0.230	0.500	0.07	-0.53	-0.37
49.400	-0.072	0.231	0.500	0.07	-0.53	-0.37
49.408	-0.072	0.233	0.500	0.07	-0.53	-0.37
49.416	-0.073	0.234	0.500	0.07	-0.53	-0.37
49.424	-0.074	0.236	0.500	0.08	-0.53	-0.37
49.432	-0.075	0.237	0.500	0.08	-0.53	-0.37
49.440	-0.075	0.238	0.500	0.08	-0.53	-0.37
49.448	-0.076	0.240	0.500	0.08	-0.53	-0.37
49.456	-0.077	0.241	0.500	0.08	-0.53	-0.37
49.464	-0.078	0.243	0.500	0.08	-0.53	-0.37
49.472	-0.079	0.244	0.500	0.09	-0.53	-0.37
49.480	-0.080	0.246	0.500	0.09	-0.53	-0.37
49.488	-0.080	0.247	0.500	0.09	-0.53	-0.37
49.496	-0.081	0.248	0.500	0.09	-0.53	-0.37
49.504	-0.082	0.250	0.500	0.09	-0.53	-0.37
49.512	-0.083	0.251	0.500	0.10	-0.53	-0.37
49.520	-0.084	0.253	0.500	0.10	-0.53	-0.37
49.528	-0.085	0.254	0.500	0.10	-0.53	-0.37
49.536	-0.085	0.255	0.500	0.10	-0.53	-0.37
49.544	-0.086	0.257	0.500	0.10	-0.53	-0.37
49.552	-0.087	0.258	0.500	0.10	-0.53	-0.37
49.560	-0.088	0.260	0.500	0.11	-0.53	-0.37
49.568	-0.089	0.261	0.500	0.11	-0.53	-0.37
49.576	-0.090	0.262	0.500	0.11	-0.53	-0.37
49.584	-0.091	0.264	0.500	0.11	-0.53	-0.37
49.592	-0.092	0.265	0.500	0.11	-0.53	-0.37
49.600	-0.092	0.267	0.500	0.11	-0.53	-0.37
49.608	-0.093	0.268	0.500	0.12	-0.53	-0.37
49.616	-0.094	0.269	0.500	0.12	-0.53	-0.37
49.624	-0.095	0.271	0.500	0.12	-0.53	-0.37
49.632	-0.096	0.272	0.500	0.12	-0.52	-0.37
49.640	-0.097	0.273	0.500	0.12	-0.52	-0.37
49.648	-0.098	0.275	0.500	0.13	-0.52	-0.37
49.656	-0.099	0.276	0.500	0.13	-0.52	-0.37
49.664	-0.100	0.278	0.500	0.13	-0.52	-0.37
49.672	-0.101	0.279	0.500	0.13	-0.52	-0.37
49.680	-0.102	0.280	0.500	0.13	-0.52	-0.37
49.688	-0.103	0.282	0.500	0.13	-0.52	-0.37
49.696	-0.104	0.283	0.500	0.14	-0.52	-0.37
49.704	-0.105	0.284	0.500	0.14	-0.52	-0.37
49.712	-0.105	0.286	0.500	0.14	-0.52	-0.37
49.720	-0.106	0.287	0.500	0.14	-0.52	-0.37
49.728	-0.107	0.288	0.500	0.14	-0.52	-0.37
49.736	-0.108	0.290	0.500	0.14	-0.52	-0.37
49.744	-0.109	0.291	0.500	0.15	-0.52	-0.37
49.752	-0.110	0.292	0.500	0.15	-0.52	-0.37
49.760	-0.111	0.294	0.500	0.15	-0.52	-0.37
49.768	-0.112	0.295	0.500	0.15	-0.52	-0.37
49.776	-0.113	0.296	0.500	0.15	-0.52	-0.37
49.784	-0.114	0.297	0.500	0.15	-0.52	-0.37
49.792	-0.115	0.299	0.500	0.16	-0.52	-0.37
49.800	-0.116	0.300	0.500	0.16	-0.52	-0.37
49.808	-0.117	0.301	0.500	0.16	-0.51	-0.37
49.816	-0.118	0.303	0.500	0.16	-0.51	-0.37
49.824	-0.119	0.304	0.500	0.16	-0.51	-0.37
49.832	-0.120	0.305	0.500	0.17	-0.51	-0.37
49.840	-0.121	0.307	0.500	0.17	-0.51	-0.37
49.848	-0.122	0.308	0.500	0.17	-0.51	-0.37
49.856	-0.123	0.309	0.500	0.17	-0.51	-0.37
49.864	-0.124	0.310	0.500	0.17	-0.51	-0.37
49.872	-0.126	0.312	0.500	0.17	-0.51	-0.37
49.880	-0.127	0.313	0.500	0.18	-0.51	-0.37
49.888	-0.128	0.314	0.500	0.18	-0.51	-0.37
49.896	-0.129	0.315	0.500	0.18	-0.51	-0.37
49.904	-0.130	0.317	0.500	0.18	-0.51	-0.37
49.912	-0.131	0.318	0.500	0.18	-0.51	-0.37
49.920	-0.132	0.319	0.500	0.18	-0.51	-0.37
49.928	-0.133	0.320	0.500	0.19	-0.51	-0.37
49.936	-0.134	0.322	0.500	0.19	-0.51	-0.37
49.944	-0.135	0.323	0.500	0.19	-0.50	-0.37
49.952	-0.136	0.324	0.500	0.19	-0.50	-0.37
49.960	-0.137	0.325	0.500	0.19	-0.50	-0.37
49.968	-0.138	0.327	0.500	0.19	-0.50	-0.37
49.976	-0.139	0.328	0.500	0.20	-0.50	-0.37
49.984	-0.141	0.329	0.500	0.20	-0.50	-0.37
49.992	-0.142	0.330	0.500	0.20	-0.50	-0.37
50.000	-0.143	0.331	0.500	0.20	-0.50	-0.37
50.008	-0.144	0.333	0.500	0.20	-0.50	-0.37
50.016	-0.145	0.334	0.500	0.20	-0.50	-0.37
50.024	-0.146	0.335	0.500	0.21	-0.50	-0.37
50.032	-0.147	0.336	0.500	0.21	-0.50	-0.37
50.040	-0.148	0.337	0.500	0.21	-0.50	-0.37
50.048	-0.150	0.339	0.500	0.21	-0.50	-0.37
50.056	-0.151	0.340	0.500	0.21	-0.50	-0.37
50.064	-0.152	0.341	0.500	0.21	-0.49	-0.37
50.072	-0.153	0.342	0.500	0.22	-0.49	-0.37
50.080	-0.154	0.343	0.500	0.22	-0.49	-0.37
50.088	-0.155	0.345	0.500	0.22	-0.49	-0.37
50.096	-0.156	0.346	0.500	0.22	-0.49	-0.37
50.104	-0.158	0.347	0.500	0.22	-0.49	-0.37
50.112	-0.159	0.348	0.500	0.22	-0.49	-0.37
50.120	-0.160	0.349	0.500	0.23	-0.49	-0.37
50.128	-0.161	0.350	0.500	0.23	-0.49	-0.37
50.136	-0.162	0.351	0.500	0.23	-0.49	-0.37
50.144	-0.163	0.353	0.500	0.23	-0.49	-0.37
50.152	-0.165	0.354	0.500	0.23	-0.49	-0.37
50.160	-0.166	0.355	0.500	0.23	-0.49	-0.37
50.168	-0.167	0.356	0.500	0.24	-0.48	-0.37
50.176	-0.168	0.357	0.500	0.24	-0.48	-0.37
50.184	-0.169	0.358	0.500	0.24	-0.48	-0.37
50.192	-0.171	0.359	0.500	0.24	-0.48	-0.37
50.200	-0.172	0.360	0.500	0.24	-0.48	-0.37
50.208	-0.173	0.362	0.500	0.24	-0.48	-0.37
50.216	-0.174	0.363	0.500	0.25	-0.48	-0.37
50.224	-0.175	0.364	0.500	0.25	-0.48	-0.37
50.232	-0.177	0.365	0.500	0.25	-0.48	-0.37
50.240	-0.178	0.366	0.500	0.25	-0.48	-0.37
50.248	-0.179	0.367	0.500	0.25	-0.48	-0.37
50.256	-0.180	0.368	0.500	0.25	-0.48	-0.37
50.264	-0.182	0.369	0.500	0.25	-0.47	-0.37
50.272	-0.183	0.370	0.500	0.26	-0.47	-0.37
50.280	-0.184	0.371	0.500	0.26	-0.47	-0.37
50.288	-0.185	0.372	0.500	0.26	-0.47	-0.37
50.296	-0.187	0.374	0.500	0.26	-0.47	-0.37
50.304	-0.188	0.375	0.500	0.26	-0.47	-0.37
50.312	-0.189	0.376	0.500	0.26	-0.47	-0.37
50.320	-0.190	0.377	0.500	0.27	-0.47	-0.37
50.328	-0.192	0.378	0.500	0.27	-0.47	-0.37
50.336	-0.193	0.379	0.500	0.27	-0.47	-0.37
50.344	-0.194	0.380	0.500	0.27	-0.47	-0.37
50.352	-0.195	0.381	0.500	0.27	-0.47	-0.37
50.360	-0.197	0.382	0.500	0.27	-0.46	-0.37
50.368	-0.198	0.383	0.500	0.28	-0.46	-0.37
50.376	-0.199	0.384	0.500	0.28	-0.46	-0.37
50.384	-0.201	0.385	0.500	0.28	-0.46	-0.37
50.392	-0.202	0.386	0.500	0.28	-0.46	-0.37
50.400	-0.203	0.387	0.500	0.28	-0.46	-0.37
50.408	-0.205	0.388	0.500	0.28	-0.46	-0.37
50.416	-0.206	0.389	0.500	0.28	-0.46	-0.37
50.424	-0.207	0.390	0.500	0.29	-0.46	-0.37
50.432	-0.208	0.391	0.500	0.29	-0.46	-0.37
50.440	-0.210	0.392	0.500	0.29	-0.45	-0.37
50.448	-0.211	0.393	0.500	0.29	-0.45	-0.37
50.456	-0.212	0.394	0.500	0.29	-0.45	-0.37
50.464	-0.214	0.395	0.500	0.29	-0.45	-0.37
50.472	-0.215	0.396	0.500	0.30	-0.45	-0.37
50.480	-0.216	0.397	0.500	0.30	-0.45	-0.37
50.488	-0.218	0.398	0.500	0.30	-0.45	-0.37
50.496	-0.219	0.399	0.500	0.30	-0.45	-0.37
50.504	-0.220	0.400	0.500	0.30	-0.45	-0.37
50.512	-0.222	0.401	0.500	0.30	-0.45	-0.37
50.520	-0.223	0.402	0.500	0.30	-0.44	-0.37
50.528	-0.224	0.402	0.500	0.31	-0.44	-0.37
50.536	-0.226	0.403	0.500	0.31	-0.44	-0.37
50.544	-0.227	0.404	0.500	0.31	-0.44	-0.37
50.552	-0.228	0.405	0.500	0.31	-0.44	-0.37
50.560	-0.230	0.406	0.500	0.31	-0.44	-0.37
50.568	-0.231	0.407	0.500	0.31	-0.44	-0.37
50.576	-0.233	0.408	0.500	0.31	-0.44	-0.37
50.584	-0.234	0.409	0.500	0.32	-0.44	-0.37
50.592	-0.235	0.410	0.500	0.32	-0.44	-0.37
50.600	-0.237	0.411	0.500	0.32	-0.43	-0.37
50.608	-0.238	0.412	0.500	0.32	-0.43	-0.37
50.616	-0.239	0.412	0.500	0.32	-0.43	-0.37
50.624	-0.241	0.413	0.500	0.32	-0.43	-0.37
50.632	-0.242	0.414	0.500	0.32	-0.43	-0.37
50.640	-0.244	0.415	0.500	0.33	-0.43	-0.37
50.648	-0.245	0.416	0.500	0.33	-0.43	-0.37
50.656	-0.246	0.417	0.500	0.33	-0.43	-0.37
50.664	-0.248	0.418	0.500	0.33	-0.43	-0.37
50.672	-0.249	0.419	0.500	0.33	-0.42	-0.37
50.680	-0.251	0.419	0.500	0.33	-0.42	-0.37
50.688	-0.252	0.420	0.500	0.33	-0.42	-0.37
50.696	-0.253	0.421	0.500	0.34	-0.42	-0.37
50.704	-0.255	0.422	0.500	0.34	-0.42	-0.37
50.712	-0.256	0.423	0.500	0.34	-0.42	-0.37
50.720	-0.258	0.424	0.500	0.34	-0.42	-0.37
50.728	-0.259	0.424	0.500	0.34	-0.42	-0.37
50.736	-0.261	0.425	0.500	0.34	-0.42	-0.37
50.744	-0.262	0.426	0.500	0.34	-0.41	-0.37
50.752	-0.263	0.427	0.500	0.35	-0.41	-0.37
50.760	-0.265	0.428	0.500	0.35	-0.41	-0.37
50.768	-0.266	0.428	0.500	0.35	-0.41	-0.37
50.776	-0.268	0.429	0.500	0.35	-0.41	-0.37
50.784	-0.269	0.430	0.500	0.35	-0.41	-0.37
50.792	-0.271	0.431	0.500	0.35	-0.41	-0.37
50.800	-0.272	0.432	0.500	0.35	-0.41	-0.37
50.808	-0.274	0.432	0.500	0.36	-0.40	-0.37
50.816	-0.275	0.433	0.500	0.36	-0.40	-0.37
50.824	-0.276	0.434	0.500	0.36	-0.40	-0.37
50.832	-0.278	0.435	0.500	0.36	-0.40	-0.37
50.840	-0.279	0.435	0.500	0.36	-0.40	-0.37
50.848	-0.281	0.436	0.500	0.36	-0.40	-0.37
50.856	-0.282	0.437	0.500	0.36	-0.40	-0.37
50.864	-0.284	0.438	0.500	0.36	-0.40	-0.37
50.872	-0.285	0.438	0.500	0.37	-0.40	-0.37
50.880	-0.287	0.439	0.500	0.37	-0.39	-0.37
50.888	-0.288	0.440	0.500	0.37	-0.39	-0.37
50.896	-0.290	0.441	0.500	0.37	-0.39	-0.37
50.904	-0.291	0.441	0.500	0.37	-0.39	-0.37
50.912	-0.293	0.442	0.500	0.37	-0.39	-0.37
50.920	-0.294	0.443	0.500	0.37	-0.39	-0.37
50.928	-0.296	0.443	0.500	0.38	-0.39	-0.37
50.936	-0.297	0.444	0.500	0.38	-0.39	-0.37
50.944	-0.299	0.445	0.500	0.38	-0.38	-0.37
50.952	-0.300	0.445	0.500	0.38	-0.38	-0.37
50.960	-0.302	0.446	0.500	0.38	-0.38	-0.37
50.968	-0.303	0.447	0.500	0.38	-0.38	-0.37
50.976	-0.305	0.447	0.500	0.38	-0.38	-0.37
50.984	-0.306	0.448	0.500	0.38	-0.38	-0.37
50.992	-0.308	0.449	0.500	0.39	-0.38	-0.37
51.000	-0.309	0.449	0.500	0.39	-0.38	-0.37
51.008	-0.311	0.450	0.500	0.39	-0.37	-0.37
51.016	-0.312	0.451	0.500	0.39	-0.37	-0.37
51.024	-0.314	0.451	0.500	0.39	-0.37	-0.37
51.032	-0.315	0.452	0.500	0.39	-0.37	-0.37
51.040	-0.317	0.453	0.500	0.39	-0.37	-0.37
51.048	-0.318	0.453	0.500	0.39	-0.37	-0.37
51.056	-0.320	0.454	0.500	0.40	-0.37	-0.37
51.064	-0.321	0.454	0.500	0.40	-0.36	-0.37
51.072	-0.323	0.455	0.500	0.40	-0.36	-0.37
51.080	-0.324	0.456	0.500	0.40	-0.36	-0.37
51.088	-0.326	0.456	0.500	0.40	-0.36	-0.37
51.096	-0.327	0.457	0.500	0.40	-0.36	-0.37
51.104	-0.329	0.457	0.500	0.40	-0.36	-0.37
51.112	-0.330	0.458	0.500	0.40	-0.36	-0.37
51.120	-0.332	0.459	0.500	0.41	-0.36	-0.37
51.128	-0.333	0.459	0.500	0.41	-0.35	-0.37
51.136	-0.335	0.460	0.500	0.41	-0.35	-0.37
51.144	-0.337	0.460	0.500	0.41	-0.35	-0.37
51.152	-0.338	0.461	0.500	0.41	-0.35	-0.37
51.160	-0.340	0.461	0.500	0.41	-0.35	-0.37
51.168	-0.341	0.462	0.500	0.41	-0.35	-0.37
51.176	-0.343	0.462	0.500	0.41	-0.35	-0.37
51.184	-0.344	0.463	0.500	0.41	-0.34	-0.37
51.192	-0.346	0.464	0.500	0.42	-0.34	-0.37
51.200	-0.347	0.464	0.500	0.42	-0.34	-0.37
51.208	-0.349	0.465	0.500	0.42	-0.34	-0.37
51.216	-0.350	0.465	0.500	0.42	-0.34	-0.37
51.224	-0.352	0.466	0.500	0.42	-0.34	-0.37
51.232	-0.354	0.466	0.500	0.42	-0.34	-0.37
51.240	-0.355	0.467	0.500	0.42	-0.33	-0.37
51.248	-0.357	0.467	0.500	0.42	-0.33	-0.37
51.256	-0.358	0.468	0.500	0.42	-0.33	-0.37
51.264	-0.360	0.468	0.500	0.43	-0.33	-0.37
51.272	-0.361	0.469	0.500	0.43	-0.33	-0.37
51.280	-0.363	0.469	0.500	0.43	-0.33	-0.37
51.288	-0.365	0.469	0.500	0.43	-0.33	-0.37
51.296	-0.366	0.470	0.500	0.43	-0.32	-0.36
51.304	-0.368	0.470	0.500	0.43	-0.32	-0.36
51.312	-0.369	0.471	0.500	0.43	-0.32	-0.36
51.320	-0.371	0.471	0.500	0.43	-0.32	-0.36
51.328	-0.372	0.472	0.500	0.43	-0.32	-0.36
51.336	-0.374	0.472	0.500	0.44	-0.32	-0.36
51.344	-0.376	0.473	0.500	0.44	-0.32	-0.36
51.352	-0.377	0.473	0.500	0.44	-0.31	-0.36
51.360	-0.379	0.473	0.500	0.44	-0.31	-0.36
51.368	-0.380	0.474	0.500	0.44	-0.31	-0.36
51.376	-0.382	0.474	0.500	0.44	-0.31	-0.36
51.384	-0.384	0.475	0.500	0.44	-0.31	-0.36
51.392	-0.385	0.475	0.500	0.44	-0.31	-0.36
51.400	-0.387	0.475	0.500	0.44	-0.31	-0.36
51.408	-0.388	0.476	0.500	0.45	-0.30	-0.36
51.416	-0.390	0.476	0.500	0.45	-0.30	-0.36
51.424	-0.392	0.477	0.500	0.45	-0.30	-0.36
51.432	-0.393	0.477	0.500	0.45	-0.30	-0.36
51.440	-0.395	0.477	0.500	0.45	-0.30	-0.36
51.448	-0.396	0.478	0.500	0.45	-0.30	-0.36
51.456	-0.398	0.478	0.500	0.45	-0.29	-0.36
51.464	-0.400	0.478	0.500	0.45	-0.29	-0.36
51.472	-0.401	0.479	0.500	0.45	-0.29	-0.36
51.480	-0.403	0.479	0.500	0.45	-0.29	-0.36
51.488	-0.404	0.479	0.500	0.46	-0.29	-0.36
51.496	-0.406	0.480	0.500	0.46	-0.29	-0.36
51.504	-0.408	0.480	0.500	0.46	-0.29	-0.36
51.512	-0.409	0.480	0.500	0.46	-0.28	-0.36
51.520	-0.411	0.481	0.500	0.46	-0.28	-0.36
51.528	-0.412	0.481	0.500	0.46	-0.28	-0.36
51.536	-0.414	0.481	0.500	0.46	-0.28	-0.36
51.544	-0.416	0.482	0.500	0.46	-0.28	-0.36
51.552	-0.417	0.482	0.500	0.46	-0.28	-0.36
51.560	-0.419	0.482	0.500	0.46	-0.27	-0.36
51.568	-0.421	0.482	0.500	0.46	-0.27	-0.36
51.576	-0.422	0.483	0.500	0.47	-0.27	-0.36
51.584	-0.424	0.483	0.500	0.47	-0.27	-0.36
51.592	-0.425	0.483	0.500	0.47	-0.27	-0.36
51.600	-0.427	0.484	0.500	0.47	-0.27	-0.36
51.608	-0.429	0.484	0.500	0.47	-0.27	-0.36
51.616	-0.430	0.484	0.500	0.47	-0.26	-0.36
51.624	-0.432	0.484	0.500	0.47	-0.26	-0.36
51.632	-0.434	0.485	0.500	0.47	-0.26	-0.36
51.640	-0.435	0.485	0.500	0.47	-0.26	-0.36
51.648	-0.437	0.485	0.500	0.47	-0.26	-0.36
51.656	-0.438	0.485	0.500	0.47	-0.26	-0.36
51.664	-0.440	0.485	0.500	0.48	-0.25	-0.36
51.672	-0.442	0.486	0.500	0.48	-0.25	-0.36
51.680	-0.443	0.486	0.500	0.48	-0.25	-0.36
51.688	-0.445	0.486	0.500	0.48	-0.25	-0.36
51.696	-0.447	0.486	0.500	0.48	-0.25	-0.36
51.704	-0.448	0.486	0.500	0.48	-0.25	-0.36
51.712	-0.450	0.487	0.500	0.48	-0.24	-0.36
51.720	-0.451	0.487	0.500	0.48	-0.24	-0.36
51.728	-0.453	0.487	0.500	0.48	-0.24	-0.36
51.736	-0.455	0.487	0.500	0.48	-0.24	-0.36
51.744	-0.456	0.487	0.500	0.48	-0.24	-0.36
51.752	-0.458	0.487	0.500	0.48	-0.24	-0.36
51.760	-0.460	0.488	0.500	0.48	-0.24	-0.36
51.768	-0.461	0.488	0.500	0.49	-0.23	-0.36
51.776	-0.463	0.488	0.500	0.49	-0.23	-0.36
51.784	-0.465	0.488	0.500	0.49	-0.23	-0.36
51.792	-0.466	0.488	0.500	0.49	-0.23	-0.36
51.800	-0.468	0.488	0.500	0.49	-0.23	-0.36
51.808	-0.469	0.488	0.500	0.49	-0.23	-0.36
51.816	-0.471	0.488	0.500	0.49	-0.22	-0.36
51.824	-0.473	0.489	0.500	0.49	-0.22	-0.36
51.832	-0.474	0.489	0.500	0.49	-0.22	-0.36
51.840	-0.476	0.489	0.500	0.49	-0.22	-0.36
