t,mode,px,py,pz,vx,vy,vz,roll,pitch,yaw,ref_px,ref_py,ref_pz,u0,u1,u2,m1,m2,m3,m4,pos_error
4.72,CIRCLE,0.35179132453367773,0.19799300685298393,0.49821247499610344,0.3348886590603892,0.25462517805562135,0.003284999292790371,-0.015464065727064843,-0.015622829805202614,0.0002859583371081668,0.40524585159431104,0.20712494171472778,0.5,0.0003836696386921963,2.3173284461467866e-05,0.0008297706865628128,40.68227378765479,40.68383883561279,40.683882543232386,40.68231749527438,0.05425839974819259
4.88,CIRCLE,0.40188378861520885,0.24034690126549796,0.4986665746392282,0.29691357938469676,0.27101537946594717,0.002554599985939169,-0.013802104956284781,-0.023494091731027192,0.00038065163523936136,0.43259321525787225,0.24927483151295687,0.5,0.00040833725659448355,1.986111825530147e-05,0.0009094166866781537,40.68598517720822,40.687700447163515,40.68773790763672,40.686022637681425,0.032008668301217506
5.04,CIRCLE,0.444904524774959,0.2850341184014718,0.4990148247266899,0.24908263041409467,0.28440426328175705,0.0019425911523526572,-0.012137360648209866,-0.02915323586601052,0.00043409634507412636,0.45557226732574996,0.2939565355472894,0.5,0.00043503762497958316,2.087686301046948e-05,0.000903220925460415,40.690085210802586,40.691788794802235,40.691828171093,40.690124587093344,0.013942052545198546
5.2,CIRCLE,0.47963004329355646,0.33158148548407523,0.49927799673299306,0.1950538035128206,0.2948645882676257,0.0014651670235908492,-0.010467558363797109,-0.03266757698022686,0.000454357039507912,0.47395096611059107,0.3407188594878936,0.5,0.00045736199909567017,2.4681963790249353e-05,0.0008261333872733128,40.69357830433658,40.69513649190783,40.695183045079276,40.69362485750802,0.010782616104327491
5.36,CIRCLE,0.505396899979811,0.37952671175530645,0.49947749172655886,0.1381886003008303,0.3024598565760955,0.0011183163224672797,-0.008784631737069804,-0.03426056922102581,0.00045068955837866453,0.48754372413625463,0.38908959897578743,0.5,0.00047174053609615847,2.9739115229149662e-05,0.0007009658258496396,40.69589687280881,40.69721897920776,40.69727507077897,40.69595296438002,0.020259756034769927
5.5200000000000005,CIRCLE,0.5220333683385736,0.42841617643071267,0.49963245511873056,0.08134635503265704,0.30723749115277305,0.0008821733409817901,-0.0070781132037081316,-0.034254306320883825,0.00043207752251142004,0.4962132821938429,0.438580307926418,0.5,0.0004774165967262661,3.4669146033010096e-05,0.0005591680634168634,40.69689650880993,40.697951167464424,40.69801655767053,40.69696189901603,0.02775106316563476
5.68,CIRCLE,0.5297685123154493,0.4778021482694545,0.4997579926240358,0.026789758890070688,0.3092273490740381,0.0007290424514248292,-0.005338088407713673,-0.033004551955989204,0.0004061982038992141,0.4998720953805311,0.48869123084163496,0.5,0.0004756208252082153,3.836860512005508e-05,0.0004081901403245156,40.69675997623601,40.69752987225178,40.69760224008552,40.696832344069755,0.03181864912877742
5.84,CIRCLE,0.5291340241101044,0.5272402009186421,0.49986462542762017,-0.023837913756195463,0.3084446039559975,0.0006304453039920527,-0.003557561842738275,-0.03087704744558992,0.00037901737424178594,0.49848321712502297,0.5389163493237382,0.5,0.00046862943941258686,4.008602341418015e-05,0.0002616105018672949,40.695824291642445,40.69631772071673,40.69639332780927,40.69589989873498,0.032799736838721574
6.0,CIRCLE,0.5208661939966636,0.5762874035314435,0.49995865791996247,-0.06949535484544928,0.3048956938865487,0.0005619662649008455,-0.0017339883582226793,-0.028218836958815937,0.0003546783731565459,0.49206067227277256,0.5887484918320707,0.5,0.00045896208011107347,3.934271390451628e-05,0.00013077143150218838,40.69446565797139,40.694712308720995,40.69478651384183,40.694539863092224,0.031385323203516106
6.16,CIRCLE,0.5058149181785184,0.6245016574638731,0.5000431082770607,-0.10968238514392242,0.2985861694444501,0.0005058476879798325,0.0001297697264494452,-0.025333652299608832,0.0003354666129794421,0.48066931546357167,0.6376844550840124,0.5,0.00044879912319671135,3.600350883340483e-05,2.3134139957762027e-05,40.69301157980146,40.69305521358979,40.69312312056564,40.69307948677731,0.028391712652022935
6.32,CIRCLE,0.48486564601531196,0.6714423786460356,0.500118838349765,-0.14434785403444872,0.2895293015281528,0.00045139543298468787,0.002025247739861832,-0.022466333706143024,0.0003220650175877412,0.46442417623159943,0.6852300853846379,0.5,0.000439687361869113,3.0162775486174327e-05,-5.732508835536523e-05,40.6916954564825,40.69158733442669,40.691644225072444,40.69175234712825,0.02465702063473011
6.48,CIRCLE,0.45887784087041755,0.7166725426683673,0.5001855911956278,-0.17378091445134203,0.27775442678134177,0.0003938622733721402,0.003938697125790808,-0.019795421867380935,0.00031394365195387154,0.44348929744109317,0.7309052685739448,0.5,0.0004324948785461801,2.2108472593341155e-05,-0.00010971008006181715,40.69064931278143,40.6904423862901,40.69048408554562,40.69069101203695,0.020962161140287816
6.640000000000001,CIRCLE,0.4286413786401706,0.7597619787274751,0.5002427733374617,-0.19849824057432075,0.2633143033434897,0.0003326424475548332,0.005851826762405681,-0.01743277681163381,0.00030982755812506454,0.41807607878707653,0.7742487782033353,0.5,0.00042752311823075355,1.2260046451161109e-05,-0.0001356430446303418,40.68992051687284,40.689664677671175,40.68968780160285,40.689943640804515,0.017931867134600196
6.8,CIRCLE,0.3948505219410382,0.8002916997894511,0.5002899395185768,-0.21913736586896382,0.24629094279295613,0.00026945190312922557,0.007742828091615355,-0.015428800191389265,0.0003081694880602299,0.3884411420884189,0.8148229329846299,0.5,0.0004246827127697612,1.1118775688301417e-06,-0.00013861659101578827,40.68949818949569,40.689236741825596,40.68923883896129,40.68950028663138,0.015884613724993783
