t,mode,px,py,pz,vx,vy,vz,roll,pitch,yaw,ref_px,ref_py,ref_pz,u0,u1,u2,m1,m2,m3,m4,pos_error
21.84,HOVER,0.1274957228346165,8.145420566402444e-14,0.49735608474766974,0.07320062552043587,4.2327195449453633e-13,0.0002390374369478815,6.456216808430161e-14,-0.04384253503551219,-1.0717323751077436e-12,0.0,0.0,0.5,0.0005434233007911514,-5.216999393158054e-15,0.0010759390516159762,40.70656558521105,40.70859493650404,40.70859493650403,40.70656558521104,0.1275231337012342
22.0,HOVER,0.13267183391247797,1.4477651894188255e-13,0.49740429680548465,0.006514999507007493,3.7364212733060543e-13,0.0003602350909894489,7.775071150975688e-14,-0.038343625778473216,-1.1018479054444709e-12,0.0,0.0,0.5,0.0005233192029635605,-4.932953422587594e-15,0.0007562699594101817,40.7037836019258,40.70521001861518,40.70521001861517,40.703783601925785,0.13269722374177298
22.16,HOVER,0.1282330068342586,1.9772659107735696e-13,0.49747997545599637,-0.048871168084382674,2.994835813928065e-13,0.0005503575395159779,8.550274926386185e-14,-0.03130039742400385,-1.1317601255544546e-12,0.0,0.0,0.5,0.0004917742847792008,-4.034865675458377e-15,0.00044344237647582377,40.69924043963464,40.70007682563505,40.70007682563505,40.69924043963464,0.12825776610193002
22.32,HOVER,0.11616084803771913,2.369691581690598e-13,0.497584720446898,-0.0913161486876776,2.0710923658930553e-13,0.0007159397530036495,8.770955134164566e-14,-0.023444905268376125,-1.1635086875773252e-12,0.0,0.0,0.5,0.00045816076202052247,-4.6200644136449574e-15,0.00016502015057246199,40.69434756036921,40.69465880834876,40.69465880834875,40.694347560369195,0.11618595522765093
22.48,HOVER,0.0985888181123773,2.603027275374496e-13,0.4977088014154226,-0.12030987457885123,1.0405232476181278e-13,0.0008022315309740338,8.43824683338061e-14,-0.01542384692886253,-1.1950360019893842e-12,0.0,0.0,0.5,0.00042965539155078873,-4.083034144914584e-15,-9.037029325807402e-05,40.6902164196793,40.69004597036695,40.69004597036695,40.6902164196793,0.09861543818160208
22.64,HOVER,0.0776371748598188,2.6677528174287696e-13,0.4978375352835913,-0.13630823641616954,-1.780943996571467e-15,0.0007933302007747691,7.606807369285329e-14,-0.0078002008003807705,-1.2255675032249595e-12,0.0,0.0,0.5,0.00041021745108383705,-4.4055302046062e-15,-0.0002900550000414891,40.68742345523091,40.68687637638989,40.68687637638989,40.68742345523091,0.07766728509394283
22.8,HOVER,0.05527495309258368,2.5667312105162096e-13,0.4979567237125109,-0.1405523707528321,-1.0287857839253093e-13,0.0007033327181423675,6.364459576002777e-14,-0.0010088687418609464,-1.2546213950274019e-12,0.0,0.0,0.5,0.00040064017110149713,-3.972928434051034e-15,-0.0004331861860679866,40.686089528629545,40.68527248704575,40.68527248704575,40.686089528629545,0.05531270574989386
22.96,HOVER,0.03321638658891852,2.3143962582020073e-13,0.4980562571144024,-0.13483692923128707,-1.9222678226599447e-13,0.000563499886937608,4.823297985248103e-14,0.0046523380835658415,-1.2826751841420084e-12,0.0,0.0,0.5,0.00039930273693454435,-4.7845034623394645e-15,-0.000523041520156306,40.685969139708355,40.68498262008754,40.684982620087524,40.68596913970834,0.033273209560092
23.12,HOVER,0.012853718521066228,1.9349846151446398e-13,0.498131565917895,-0.12129078471512963,-2.643369742922859e-13,0.0004090458963501521,3.0802020664022684e-14,0.009011807307021407,-1.3084897119282268e-12,0.0,0.0,0.5,0.0004033012553146326,-4.482493607207504e-15,-0.0005630652708576839,40.68662015421788,40.68555814495839,40.68555814495839,40.68662015421788,0.012988807710408706
23.28,HOVER,-0.004777079229984941,1.4605299813341622e-13,0.49818324970702205,-0.10218014210688539,-3.146389605396008e-13,0.00026928633392539264,1.1639994268590597e-14,0.01201299475492098,-1.3331699912005232e-12,0.0,0.0,0.5,0.0004095219639019555,1.7366545267747583e-15,-0.0005588906211134432,40.68757031367959,40.68651617831488,40.68651617831488,40.68757031367959,0.0051108773803124055
23.44,HOVER,-0.01900141015355887,9.303424876483819e-14,0.49821556966477065,-0.07973669747627157,-3.3877229274934056e-13,0.0001624137782540592,-7.446761343284273e-15,0.013698918148976405,-1.356793808137106e-12,0.0,0.0,0.5,0.0004154176135852335,3.194811857313153e-15,-0.0005182692093053905,40.68843624597863,40.68745872751377,40.68745872751377,40.68843624597863,0.019085014525670574
23.6,HOVER,-0.02948651691817711,3.8586439850255324e-14,0.49823452780685223,-0.05601634481247322,-3.3814755745470236e-13,9.455977088549434e-05,-2.2903962624831298e-14,0.014191895325195178,-1.3788736940013242e-12,0.0,0.0,0.5,0.0004194077677192504,3.502818747237955e-15,-0.00045168707902518666,40.68898544183029,40.68813350532286,40.68813350532286,40.68898544183029,0.02953932247074606
23.76,HOVER,-0.036202906516176185,-1.3666024098334894e-14,0.49824612010879127,-0.03279598441700079,-3.1612810350427473e-13,6.203758914569819e-05,-3.5061833490828576e-14,0.013669498478243359,-1.3990386904257991e-12,0.0,0.0,0.5,0.00042092404313503914,2.8806238983424825e-15,-0.0003673560970496814,40.68913847018929,40.68844559212207,40.68844559212207,40.68913847018929,0.03624536570227673
23.92,HOVER,-0.03937294538509473,-6.06420900928573e-14,0.4982551241918047,-0.011507738606136613,-2.7631342422878335e-13,5.51894032491929e-05,-4.4329465760563986e-14,0.012344183424058392,-1.4170032527084563e-12,0.0,0.0,0.5,0.0004202056082688199,4.131358190173187e-15,-0.000273709020314281,40.68893996593132,40.68842371758673,40.68842371758673,40.68893996593132,0.03941158991824204
24.080000000000002,HOVER,-0.03941208683237919,-9.980965489912228e-14,0.4982645343859389,0.00679423104895003,-2.2212539867478305e-13,6.239466004685594e-05,-5.0066618562971814e-14,0.010443755106879499,-1.434944503154382e-12,0.0,0.0,0.5,0.0004179757186168413,3.900496689829093e-15,-0.00017862118145040723,40.68850828472878,40.6881713835586,40.6881713835586,40.68850828472878,0.03945027793793836
24.240000000000002,HOVER,-0.03686774708961833,-1.29332466391034e-13,0.49827557023850083,0.021436543975610407,-1.5850429822122901e-13,7.32752206166085e-05,-5.2083220574465934e-14,0.00819363528327838,-1.452576876840464e-12,0.0,0.0,0.5,0.00041511030192909766,3.912937071783429e-15,-8.854546062510143e-05,40.68798385678516,40.68781684932806,40.68781684932806,40.68798385678516,0.03690805377510992
24.400000000000002,HOVER,-0.03236027217666139,-1.4819361265850092e-13,0.49828807752678134,0.032103766878350745,-9.057485653006447e-14,8.0607133140091e-05,-5.064434624776941e-14,0.0058025278269874065,-1.4704431153049508e-12,0.0,0.0,0.5,0.00041237767551366303,4.3263600575459124e-15,-8.503977464364826e-06,40.68748925834117,40.68747321881027,40.68747321881027,40.68748925834117,0.03240552258337946
24.560000000000002,HOVER,-0.02652950944259967,-1.5617673453059162e-13,0.4983011043282537,0.03879611341028688,-2.314729249937719e-14,8.089422750419998e-05,-4.6399785011876784e-14,0.0034516866665660084,-1.4861208385027935e-12,0.0,0.0,0.5,0.0004102883919747288,4.574860963452519e-15,5.8031154691672693e-05,40.68710606942395,40.68721552320632,40.68721552320633,40.68710606942396,0.026583850694894884
24.72,HOVER,-0.01998950129079001,-1.5378048947429923e-13,0.4983134636435017,0.04177390058220085,3.9438522055560516e-14,7.39001999402204e-05,-3.963957306467275e-14,0.0012878823801099565,-1.5013282669692098e-12,0.0,0.0,0.5,0.0004090544672882805,3.864562427340276e-15,0.00010908137355728583,40.68686867372524,40.687074414399994,40.687074414399994,40.68686867372524,0.02006052259379815
24.88,HOVER,-0.01329283626284484,-1.421410289476865e-13,0.4983241575174363,0.04149477925276958,9.354773000298932e-14,6.158584905699348e-05,-3.118262527504663e-14,-0.0005801013728749661,-1.5161712675260879e-12,0.0,0.0,0.5,0.0004086317662539067,4.063858510780935e-15,0.00014374995683941752,40.68677114770591,40.68704227752534,40.68704227752534,40.68677114770591,0.01339805746879629
25.04,HOVER,-0.00690528382750912,-1.228895775436545e-13,0.4983326092816162,0.038549119702834644,1.364345191480852e-13,4.685619016000611e-05,-2.120753961006488e-14,-0.0020821103831137897,-1.5306159801935806e-12,0.0,0.0,0.5,0.0004088123056611764,1.5669417931339616e-15,0.00016348908721145044,40.68678022260441,40.68708858281313,40.68708858281313,40.68678022260441,0.007103741024714471
25.2,HOVER,-0.001190583849752696,-9.808357582888464e-14,0.4983387108885629,0.033597990767368247,1.6547313155149667e-13,3.254866371215105e-05,-1.0873878968830513e-14,-0.003183959265243077,-1.5441674797936565e-12,0.0,0.0,0.5,0.0004093209657703969,1.4956178309424257e-15,0.0001686829284938556,40.6868533398519,40.68717149627399,40.68717149627399,40.6868533398519,0.002043861887474639
