t,controller,scenario,mode,px,py,pz,vx,vy,yaw,ref_px,ref_py,ref_pz,ex,ey,ez,pos_error,wind_on
6.32,PID,HOVER_NO_WIND,HOVER,-0.03660757016161952,-2.641183541512968e-16,0.49054719037994293,0.011487744903505317,-1.0259396837377067e-16,1.2505466193918255e-15,0.0,0.0,0.5,-0.03660757016161952,-2.641183541512968e-16,-0.009452809620057068,0.0378083298077413,0
6.328,PID,HOVER_NO_WIND,HOVER,-0.036515932949335424,-2.647081515934645e-16,0.4905157802430944,0.011454651535512315,-8.787355521067528e-17,1.2352078014633392e-15,0.0,0.0,0.5,-0.036515932949335424,-2.647081515934645e-16,-0.00948421975690561,0.03772749373543966,0
6.336,PID,HOVER_NO_WIND,HOVER,-0.03642458428501157,-2.6517837977086726e-16,0.4904853455847856,0.011418583040481354,-7.256017024123079e-17,1.2069490598815222e-15,0.0,0.0,0.5,-0.03642458428501157,-2.6517837977086726e-16,-0.009514654415214374,0.037646765982974825,0
6.344,PID,HOVER_NO_WIND,HOVER,-0.03633354701788439,-2.655259117322275e-16,0.4904558722952988,0.011379658390897943,-5.699917750255693e-17,1.1913962499410442e-15,0.0,0.0,0.5,-0.03633354701788439,-2.655259117322275e-16,-0.0095441277047012,0.037566168457063336,0
6.352,PID,HOVER_NO_WIND,HOVER,-0.0362428430702504,-2.6574570736119747e-16,0.49042734627185575,0.011337993454248695,-4.0815633564525785e-17,1.1766791008581249e-15,0.0,0.0,0.5,-0.0362428430702504,-2.6574570736119747e-16,-0.009572653728144254,0.03748572225813118,0
6.36,PID,HOVER_NO_WIND,HOVER,-0.03615249346182382,-2.658372842733327e-16,0.49039975342534614,0.011293701053322048,-2.4704060718190452e-17,1.1738354538248873e-15,0.0,0.0,0.5,-0.03615249346182382,-2.658372842733327e-16,-0.009600246574653859,0.037405447702191286,0
6.368,PID,HOVER_NO_WIND,HOVER,-0.036062518333616,-2.6579369642018456e-16,0.49037307968680455,0.011246891025978163,-7.869156462191903e-18,1.1841172884973974e-15,0.0,0.0,0.5,-0.036062518333616,-2.6579369642018456e-16,-0.009626920313195453,0.03732536434221379,0
6.376,PID,HOVER_NO_WIND,HOVER,-0.03597293697134114,-2.656086207386619e-16,0.49034731101364215,0.01119767028435677,9.590903279804187e-18,1.2094977407444607e-15,0.0,0.0,0.5,-0.03597293697134114,-2.656086207386619e-16,-0.009652688986357849,0.03724549098899673,0
6.384,PID,HOVER_NO_WIND,HOVER,-0.03588376782835318,-2.652874640764181e-16,0.4903224333956391,0.011146142873495215,2.638183212352796e-17,1.2347545525969938e-15,0.0,0.0,0.5,-0.03588376782835318,-2.652874640764181e-16,-0.009677566604360921,0.03716584573154493,0
6.392,PID,HOVER_NO_WIND,HOVER,-0.03579502854811855,-2.64835114731017e-16,0.49029843286070324,0.011092410029328929,4.257148375907244e-17,1.2596166549129472e-15,0.0,0.0,0.5,-0.03579502854811855,-2.64835114731017e-16,-0.009701567139296763,0.03708644595696525,0
6.4,PID,HOVER_NO_WIND,HOVER,-0.03570673598623012,-2.6425442912152784e-16,0.49027529548040155,0.011036570236053537,5.839784485235326e-17,1.2855312864717805e-15,0.0,0.0,0.5,-0.03570673598623012,-2.6425442912152784e-16,-0.009724704519598448,0.03700730836988607,0
6.408,PID,HOVER_NO_WIND,HOVER,-0.035618906231967506,-2.635543153076802e-16,0.4902530073752688,0.010978719282826895,7.324874597200185e-17,1.2993756731962376e-15,0.0,0.0,0.5,-0.035618906231967506,-2.635543153076802e-16,-0.009746992624731221,0.03692844901140933,0
6.416,PID,HOVER_NO_WIND,HOVER,-0.03553155462940917,-2.627491114173761e-16,0.4902315547198998,0.010918950319791985,8.631959679058286e-17,1.3124786795164295e-15,0.0,0.0,0.5,-0.03553155462940917,-2.627491114173761e-16,-0.00976844528010018,0.03684988327760347,0
6.424,PID,HOVER_NO_WIND,HOVER,-0.035444695798101944,-2.6184907914865024e-16,0.4902109237478309,0.010857353913403315,9.811877875499736e-17,1.324931926367243e-15,0.0,0.0,0.5,-0.035444695798101944,-2.6184907914865024e-16,-0.009789076252169127,0.036771625937545474,0
6.432,PID,HOVER_NO_WIND,HOVER,-0.03535834365329359,-2.608609194423782e-16,0.4901911007562149,0.010794018101043825,1.0907657846586213e-16,1.3380915876681985e-15,0.0,0.0,0.5,-0.03535834365329359,-2.608609194423782e-16,-0.009808899243785085,0.036693691150920416,0
6.44,PID,HOVER_NO_WIND,HOVER,-0.035272511425734225,-2.5979535457944755e-16,0.49017207211029656,0.01072902844492101,1.186952734529277e-16,1.3515048904791832e-15,0.0,0.0,0.5,-0.035272511425734225,-2.5979535457944755e-16,-0.009827927889703436,0.03661609248518692,0
6.448,PID,HOVER_NO_WIND,HOVER,-0.03518721168105242,-2.5866459330090406e-16,0.4901538242476915,0.010662468085225777,1.267852113260829e-16,1.3655326679972327e-15,0.0,0.0,0.5,-0.03518721168105242,-2.5866459330090406e-16,-0.009846175752308506,0.03653884293231711,0
6.456,PID,HOVER_NO_WIND,HOVER,-0.03510245633871203,-2.5748434612413517e-16,0.4901363436824759,0.010594417792548867,1.3291258417332537e-16,1.379812766404801e-15,0.0,0.0,0.5,-0.03510245633871203,-2.5748434612413517e-16,-0.009863656317524117,0.03646195492511911,0
6.464,PID,HOVER_NO_WIND,HOVER,-0.035018256690555666,-2.5627179675419467e-16,0.4901196170090904,0.01052495601954524,1.3703324805958961e-16,1.3810436030307452e-15,0.0,0.0,0.5,-0.035018256690555666,-2.5627179675419467e-16,-0.009880382990909597,0.03638544035315091,0
6.472,PID,HOVER_NO_WIND,HOVER,-0.03493462341894093,-2.5504398207852273e-16,0.4901036309060638,0.01045415895184215,1.3902256266123767e-16,1.3826336355070964e-15,0.0,0.0,0.5,-0.03493462341894093,-2.5504398207852273e-16,-0.009896369093936208,0.036309310578233674,0
6.48,PID,HOVER_NO_WIND,HOVER,-0.034851566614475506,-2.5381991322587033e-16,0.4900883721395612,0.010382100558177848,1.3876339327255628e-16,1.3720935594072333e-15,0.0,0.0,0.5,-0.034851566614475506,-2.5381991322587033e-16,-0.00991162786043881,0.03623357644957299,0
6.488,PID,HOVER_NO_WIND,HOVER,-0.03476909579335727,-2.526234971087733e-16,0.4900738275667613,0.010308852639779624,1.3551675324011337e-16,1.3614765762441406e-15,0.0,0.0,0.5,-0.03476909579335727,-2.526234971087733e-16,-0.009926172433238678,0.03615824831849632,0
6.496,PID,HOVER_NO_WIND,HOVER,-0.03468721991432555,-2.5147807265338774e-16,0.49005998413906776,0.010234484878964686,1.2934333174951522e-16,1.3517754276150572e-15,0.0,0.0,0.5,-0.03468721991432555,-2.5147807265338774e-16,-0.009940015860932239,0.03608333605281484,0
6.5040000000000004,PID,HOVER_NO_WIND,HOVER,-0.03460594739522978,-2.5041196469287096e-16,0.4900468289051585,0.010159064886971691,1.1954352353348884e-16,1.3505151983725644e-15,0.0,0.0,0.5,-0.03460594739522978,-2.5041196469287096e-16,-0.009953171094841506,0.03600884905081804,0
6.5120000000000005,PID,HOVER_NO_WIND,HOVER,-0.03452528612922165,-2.4942778286426505e-16,0.4900343490138781,0.010082658251015985,1.0945865830612563e-16,1.3452871189248527e-15,0.0,0.0,0.5,-0.03452528612922165,-2.4942778286426505e-16,-0.009965650986121899,0.03593479625490893,0
6.5200000000000005,PID,HOVER_NO_WIND,HOVER,-0.034445243500577045,-2.485059210023671e-16,0.49002253171697757,0.010005328580575496,1.0183214986564637e-16,1.3393446065941518e-15,0.0,0.0,0.5,-0.034445243500577045,-2.485059210023671e-16,-0.009977468283022428,0.03586118616488813,0
6.5280000000000005,PID,HOVER_NO_WIND,HOVER,-0.03436582640015387,-2.4762278662359043e-16,0.490011364371705,0.009927137552896868,9.715574536659462e-17,1.333320094534935e-15,0.0,0.0,0.5,-0.03436582640015387,-2.4762278662359043e-16,-0.009988635628294995,0.03578802685089466,0
6.5360000000000005,PID,HOVER_NO_WIND,HOVER,-0.03428704124049201,-2.4675434461996327e-16,0.4900008344432526,0.009848144957732242,9.53501169907999e-17,1.3408752124659751e-15,0.0,0.0,0.5,-0.03428704124049201,-2.4675434461996327e-16,-0.009999165556747402,0.03571532596601134,0
6.5440000000000005,PID,HOVER_NO_WIND,HOVER,-0.034208893970561524,-2.4587975399953047e-16,0.489990929507063,0.009768408741311031,9.603166512822871e-17,1.3607295494975238e-15,0.0,0.0,0.5,-0.034208893970561524,-2.4587975399953047e-16,-0.010009070492936978,0.035643090758542564,0
6.5520000000000005,PID,HOVER_NO_WIND,HOVER,-0.0341313900901652,-2.449742936638876e-16,0.48998163725099975,0.009687985049540602,9.994181133020479e-17,1.3667166657925556e-15,0.0,0.0,0.5,-0.0341313900901652,-2.449742936638876e-16,-0.010018362749000254,0.03557132808397211,0
6.5600000000000005,PID,HOVER_NO_WIND,HOVER,-0.034054534664001636,-2.440086628652014e-16,0.489972945477385,0.009606928270445422,1.075190527739003e-16,1.3724258879324664e-15,0.0,0.0,0.5,-0.034054534664001636,-2.440086628652014e-16,-0.010027054522614987,0.03550004441660859,0
6.5680000000000005,PID,HOVER_NO_WIND,HOVER,-0.03397833233539483,-2.4295212409804434e-16,0.4899648421049097,0.009525291075850725,1.1890763670087384e-16,1.3815545466242221e-15,0.0,0.0,0.5,-0.03397833233539483,-2.4295212409804434e-16,-0.010035157895090296,0.03542924586092584,0
6.5760000000000005,PID,HOVER_NO_WIND,HOVER,-0.03390278733969637,-2.4179319884571387e-16,0.48995731517041835,0.009443124462307243,1.3181129089015807e-16,1.382420162231053e-15,0.0,0.0,0.5,-0.03390278733969637,-2.4179319884571387e-16,-0.01004268482958165,0.03535893816260587,0
6.5840000000000005,PID,HOVER_NO_WIND,HOVER,-0.033827903517366205,-2.4054708381863565e-16,0.48995035283057337,0.009360477791270872,1.4282208110793615e-16,1.3826534890036141e-15,0.0,0.0,0.5,-0.033827903517366205,-2.4054708381863565e-16,-0.010049647169426634,0.03528912671929134,0
6.5920000000000005,PID,HOVER_NO_WIND,HOVER,-0.03375368432673787,-2.3922540320763785e-16,0.489943943363402,0.009277398828541608,1.5237128595555384e-16,1.383878246095553e-15,0.0,0.0,0.5,-0.03375368432673787,-2.3922540320763785e-16,-0.010056056636597976,0.03521981659105476,0
6.6000000000000005,PID,HOVER_NO_WIND,HOVER,-0.03368013285647416,-2.378453019126278e-16,0.48993807516972965,0.00919393378296436,1.59779789210665e-16,1.3849210758059248e-15,0.0,0.0,0.5,-0.03368013285647416,-2.378453019126278e-16,-0.010061924830270352,0.035151012510591516,0
6.6080000000000005,PID,HOVER_NO_WIND,HOVER,-0.03360725183771898,-2.364228705054821e-16,0.4899327367745028,0.009110127344396845,1.6518009452521343e-16,1.3856920864849372e-15,0.0,0.0,0.5,-0.03360725183771898,-2.364228705054821e-16,-0.010067263225497225,0.03508271889314331,0
6.6160000000000005,PID,HOVER_NO_WIND,HOVER,-0.03353504365595132,-2.3497264336744217e-16,0.4899279168280051,0.009026022720957571,1.6877635910301402e-16,1.3851098693720702e-15,0.0,0.0,0.5,-0.03353504365595132,-2.3497264336744217e-16,-0.010072083171994928,0.03501493984615916,0
6.6240000000000006,PID,HOVER_NO_WIND,HOVER,-0.033463510362546856,-2.3350154725120635e-16,0.4899236041069702,0.008941661675558243,1.7162354020031249e-16,1.3714983606107846e-15,0.0,0.0,0.5,-0.033463510362546856,-2.3350154725120635e-16,-0.010076395893029777,0.0349476791787001,0
6.632000000000001,PID,HOVER_NO_WIND,HOVER,-0.03339265368605303,-2.3201638774950436e-16,0.4899197875155941,0.008857084561728406,1.736114745109612e-16,1.3586257552269895e-15,0.0,0.0,0.5,-0.03339265368605303,-2.3201638774950436e-16,-0.010080212484405882,0.03488094041059448,0
6.640000000000001,PID,HOVER_NO_WIND,HOVER,-0.033322475043183156,-2.3052798945300684e-16,0.4899164560864501,0.008772330358734058,1.7424662104473658e-16,1.3454994892777877e-15,0.0,0.0,0.5,-0.033322475043183156,-2.3052798945300684e-16,-0.010083543913549875,0.03481472678135006,0
6.648000000000001,PID,HOVER_NO_WIND,HOVER,-0.03325297554953507,-2.2904563466593347e-16,0.48991359898131037,0.008687436706011034,1.7360452742214633e-16,1.3456007056646081e-15,0.0,0.0,0.5,-0.03325297554953507,-2.2904563466593347e-16,-0.010086401018689628,0.034749041258829,0
6.656000000000001,PID,HOVER_NO_WIND,HOVER,-0.0331841560300398,-2.275796934590027e-16,0.489911205491876,0.008602439936907992,1.7176601501755433e-16,1.334114034269509e-15,0.0,0.0,0.5,-0.0331841560300398,-2.275796934590027e-16,-0.010088794508124,0.034683886547692146,0
6.664,PID,HOVER_NO_WIND,HOVER,-0.03311601702914575,-2.2614847901229646e-16,0.48990926504041954,0.008517375111757252,1.6762715157764524e-16,1.3237240479280091e-15,0.0,0.0,0.5,-0.03311601702914575,-2.2614847901229646e-16,-0.01009073495958046,0.03461926509761828,0
6.672,PID,HOVER_NO_WIND,HOVER,-0.03304855882074357,-2.2477631127159773e-16,0.4899077671803419,0.008432276050272969,1.604624200940968e-16,1.3114546330449804e-15,0.0,0.0,0.5,-0.03304855882074357,-2.2477631127159773e-16,-0.010092232819658098,0.03455517911130446,0
6.68,PID,HOVER_NO_WIND,HOVER,-0.032981781417837176,-2.2347685017035605e-16,0.48990670159664745,0.00834717536329909,1.5157819551195105e-16,1.300373080812883e-15,0.0,0.0,0.5,-0.032981781417837176,-2.2347685017035605e-16,-0.010093298403352546,0.03449163055225294,0
6.688,PID,HOVER_NO_WIND,HOVER,-0.032915684581966004,-2.2227027897735475e-16,0.4899060581063393,0.008262104483896554,1.4016976297274364e-16,1.2892158617915611e-15,0.0,0.0,0.5,-0.032915684581966004,-2.2227027897735475e-16,-0.010093941893660696,0.03442862115235045,0
6.696,PID,HOVER_NO_WIND,HOVER,-0.03285026783238363,-2.211762232461796e-16,0.4899058266587379,0.008177093697796747,1.2620170494845366e-16,1.290832884950788e-15,0.0,0.0,0.5,-0.03285026783238363,-2.211762232461796e-16,-0.010094173341262114,0.034366152419245094,0
6.704,PID,HOVER_NO_WIND,HOVER,-0.03278553045499788,-2.2021284614906457e-16,0.48990599733572554,0.008092172173218726,1.1000500626789859e-16,1.2873095935793549e-15,0.0,0.0,0.5,-0.03278553045499788,-2.2021284614906457e-16,-0.01009400266427446,0.034304225643526386,0
6.712,PID,HOVER_NO_WIND,HOVER,-0.03272147151107737,-2.1936950408655002e-16,0.48990656035191915,0.00800736799006374,9.504157517007978e-17,1.2958293732865122e-15,0.0,0.0,0.5,-0.03272147151107737,-2.1936950408655002e-16,-0.010093439648080849,0.03424284190571364,0
6.72,PID,HOVER_NO_WIND,HOVER,-0.03265808984572937,-2.1863013429738177e-16,0.48990750605477396,0.007922708168500013,8.220128078722008e-17,1.2899557375399137e-15,0.0,0.0,0.5,-0.03265808984572937,-2.1863013429738177e-16,-0.010092493945226044,0.034182002083057626,0
6.728,PID,HOVER_NO_WIND,HOVER,-0.03259538409615389,-2.1797104518711825e-16,0.4899088249246207,0.00783821869693515,7.232328291801896e-17,1.2838192265361725e-15,0.0,0.0,0.5,-0.03259538409615389,-2.1797104518711825e-16,-0.010091175075379322,0.034121706856160616,0
6.736,PID,HOVER_NO_WIND,HOVER,-0.0325333526996787,-2.1736709367499954e-16,0.48991050757463833,0.007753924559398752,6.559800705321445e-17,1.2762481612784417e-15,0.0,0.0,0.5,-0.0325333526996787,-2.1736709367499954e-16,-0.010089492425361668,0.03406195671541965,0
6.744,PID,HOVER_NO_WIND,HOVER,-0.03247199390158002,-2.1678513038634072e-16,0.48991254475076534,0.007669849762335222,6.301200795495543e-17,1.2690474297418783e-15,0.0,0.0,0.5,-0.03247199390158002,-2.1678513038634072e-16,-0.010087455249234656,0.03400275196729761,0
6.752,PID,HOVER_NO_WIND,HOVER,-0.03241130576269347,-2.1619411093277117e-16,0.48991492733155073,0.007586017360818036,6.438945466778329e-17,1.2507191293043977e-15,0.0,0.0,0.5,-0.03241130576269347,-2.1619411093277117e-16,-0.010085072668449269,0.033944092740427007,0
6.76,PID,HOVER_NO_WIND,HOVER,-0.032351286166819856,-2.1557356405364976e-16,0.4899176463279483,0.0075024494842019646,6.832493773562987e-17,1.2320539010638263e-15,0.0,0.0,0.5,-0.032351286166819856,-2.1557356405364976e-16,-0.01008235367205168,0.033885978991550526,0
6.768,PID,HOVER_NO_WIND,HOVER,-0.03229193282793019,-2.149010543022612e-16,0.48992069288305523,0.007419167361208047,7.515854794509891e-17,1.2002925051986809e-15,0.0,0.0,0.5,-0.03229193282793019,-2.149010543022612e-16,-0.010079307116944769,0.033828410511303204,0
6.776,PID,HOVER_NO_WIND,HOVER,-0.03223324329717446,-2.1415359794719248e-16,0.48992405827179775,0.007336191344466454,8.428099476738642e-17,1.2473842606496668e-15,0.0,0.0,0.5,-0.03223324329717446,-2.1415359794719248e-16,-0.010075941728202253,0.033771386929840025,0
6.784,PID,HOVER_NO_WIND,HOVER,-0.03217521496969838,-2.1331241943907593e-16,0.4899277339005657,0.00725354093451032,9.632269503049404e-17,1.2165945658470833e-15,0.0,0.0,0.5,-0.03217521496969838,-2.1331241943907593e-16,-0.01007226609943429,0.033714907722313524,0
6.792,PID,HOVER_NO_WIND,HOVER,-0.03211784509127238,-2.1236019421160152e-16,0.4899317113067983,0.0071712348032500145,1.0988043275370416e-16,1.2756130473446552e-15,0.0,0.0,0.5,-0.03211784509127238,-2.1236019421160152e-16,-0.010068288693201699,0.03365897221420497,0
6.8,PID,HOVER_NO_WIND,HOVER,-0.03206113076473709,-2.1127229047984803e-16,0.48993598215852235,0.007089290816910531,1.2707669235666931e-16,1.2570050154044078e-15,0.0,0.0,0.5,-0.03206113076473709,-2.1127229047984803e-16,-0.010064017841477646,0.033603579586513575,0
6.808,PID,HOVER_NO_WIND,HOVER,-0.032005068956269346,-2.1002705658769636e-16,0.48994053825384565,0.0070077260584683965,1.4703353851217005e-16,1.2301705196324677e-15,0.0,0.0,0.5,-0.032005068956269346,-2.1002705658769636e-16,-0.010059461746154352,0.03354872888080707,0
6.816,PID,HOVER_NO_WIND,HOVER,-0.031949656501472766,-2.0862953139201699e-16,0.489945371520407,0.006926556849572504,1.6634418799536384e-16,1.20499429165485e-15,0.0,0.0,0.5,-0.031949656501472766,-2.0862953139201699e-16,-0.010054628479592986,0.033494419004137736,0
6.824,PID,HOVER_NO_WIND,HOVER,-0.031894890111296904,-2.0709382092383876e-16,0.4899504740147848,0.006845798771982694,1.8378647094117069e-16,1.1945045207251022e-15,0.0,0.0,0.5,-0.031894890111296904,-2.0709382092383876e-16,-0.01004952598521519,0.033440648733827225,0
6.832,PID,HOVER_NO_WIND,HOVER,-0.03184076637778885,-2.0544317699082668e-16,0.4899558379218657,0.006765466688507,1.9832242651547972e-16,1.1836678058933506e-15,0.0,0.0,0.5,-0.03184076637778885,-2.0544317699082668e-16,-0.0100441620781343,0.03338741672212392,0
6.84,PID,HOVER_NO_WIND,HOVER,-0.03178728177968105,-2.03698772966451e-16,0.4899614555541754,0.006685574763474853,2.102153880726506e-16,1.1719433633612362e-15,0.0,0.0,0.5,-0.03178728177968105,-2.03698772966451e-16,-0.010038544445824582,0.03333472150073611,0
6.848,PID,HOVER_NO_WIND,HOVER,-0.03173443268781922,-2.0187668265568083e-16,0.4899673193511731,0.006606136482728905,2.2010198582947344e-16,1.1594224607411228e-15,0.0,0.0,0.5,-0.03173443268781922,-2.0187668265568083e-16,-0.010032680648826897,0.03328256148524441,0
6.856,PID,HOVER_NO_WIND,HOVER,-0.031682215370433905,-1.9998839811748052e-16,0.48997342187851123,0.006527164673164083,2.2854061282607314e-16,1.1482710831214039e-15,0.0,0.0,0.5,-0.031682215370433905,-1.9998839811748052e-16,-0.010026578121488772,0.03323093497939647,0
6.864,PID,HOVER_NO_WIND,HOVER,-0.03163062599825941,-1.9805294775181524e-16,0.48997975582726205,0.006448671521812153,2.3450844424908525e-16,1.1510667637460823e-15,0.0,0.0,0.5,-0.03163062599825941,-1.9805294775181524e-16,-0.010020244172737947,0.03317984017928737,0
