t,mode,px,py,pz,vx,vy,vz,roll,pitch,yaw,ref_px,ref_py,ref_pz,u_thrust,u_roll,u_pitch,u_yaw,m1,m2,m3,m4,pos_error,solve_time_ms
18.615,RETURN,-0.181095,-0.126446,0.501570,0.474535,0.265601,0.024051,1.239501,2.344443,3.714133,0.000,0.000,0.500,0,0,0,0,0,0,0,0,0.220877,0
18.718,RETURN,-0.136752,-0.101851,0.498475,0.431134,0.239132,-0.030093,1.490276,3.807039,3.607614,0.000,0.000,0.500,0,0,0,0,0,0,0,0,0.170520,0
18.813,RETURN,-0.100686,-0.074789,0.491306,0.377896,0.283551,-0.075116,1.560204,4.371903,3.821351,0.000,0.000,0.500,0,0,0,0,0,0,0,0,0.125724,0
18.917,RETURN,-0.067809,-0.057293,0.485038,0.315480,0.167888,-0.060147,1.905267,4.566481,3.970725,0.000,0.000,0.500,0,0,0,0,0,0,0,0,0.090024,0
19.015,RETURN,-0.039467,-0.042202,0.495197,0.290396,0.154629,0.104094,2.014715,4.124226,3.964355,0.000,0.000,0.500,0,0,0,0,0,0,0,0,0.057981,0
19.113,RETURN,-0.020503,-0.027054,0.512966,0.192888,0.154074,0.180732,1.743174,3.435780,3.956956,0.000,0.000,0.500,0,0,0,0,0,0,0,0,0.036338,0
19.216,RETURN,-0.001230,-0.014692,0.532305,0.187334,0.120156,0.187970,1.688194,2.739186,4.025791,0.000,0.000,0.500,0,0,0,0,0,0,0,0,0.035510,0
19.317,RETURN,0.007993,-0.005437,0.541015,0.091836,0.092162,0.086732,1.518743,2.033225,4.210355,0.000,0.000,0.500,0,0,0,0,0,0,0,0,0.042138,0
19.415,RETURN,0.022233,0.000837,0.539675,0.144775,0.063788,-0.013615,1.193879,1.688276,4.240531,0.000,0.000,0.500,0,0,0,0,0,0,0,0,0.045488,0
19.517,RETURN,0.037484,0.009410,0.528551,0.148854,0.083671,-0.108577,1.010461,1.593810,3.849611,0.000,0.000,0.500,0,0,0,0,0,0,0,0,0.048050,0
19.614,RETURN,0.045668,0.018776,0.517859,0.084326,0.096511,-0.110174,0.829220,1.792257,3.413857,0.000,0.000,0.500,0,0,0,0,0,0,0,0,0.052507,0
19.717,RETURN,0.057095,0.026255,0.506167,0.111128,0.072728,-0.113698,0.681582,1.277190,3.141088,0.000,0.000,0.500,0,0,0,0,0,0,0,0,0.063145,0
19.817,RETURN,0.064027,0.032078,0.500529,0.069641,0.058502,-0.056645,0.336862,0.951412,3.144814,0.000,0.000,0.500,0,0,0,0,0,0,0,0,0.071615,0
19.916,RETURN,0.066173,0.039779,0.493833,0.021692,0.077838,-0.067683,0.213174,0.545029,3.251868,0.000,0.000,0.500,0,0,0,0,0,0,0,0,0.077455,0
20.015,RETURN,0.071255,0.054226,0.492258,0.051048,0.145121,-0.015816,0.304734,0.140289,3.234301,0.000,0.000,0.500,0,0,0,0,0,0,0,0,0.089876,0
20.117,RETURN,0.077934,0.059888,0.492086,0.065993,0.055947,-0.001704,0.513138,0.013625,3.022496,0.000,0.000,0.500,0,0,0,0,0,0,0,0,0.098605,0
20.216,RETURN,0.086781,0.073211,0.494090,0.089314,0.134498,0.020240,0.809917,0.329479,3.114169,0.000,0.000,0.500,0,0,0,0,0,0,0,0,0.113692,0
20.314,RETURN,0.091753,0.073662,0.498653,0.050599,0.004588,0.046436,1.208929,0.428311,3.913759,0.000,0.000,0.500,0,0,0,0,0,0,0,0,0.117671,0
20.417,RETURN,0.107361,0.082284,0.502232,0.150715,0.083250,0.034559,0.660442,0.249605,4.888881,0.000,0.000,0.500,0,0,0,0,0,0,0,0,0.135285,0
20.517,RETURN,0.121868,0.085030,0.506353,0.145115,0.027468,0.041218,1.012731,0.703339,5.492595,0.000,0.000,0.500,0,0,0,0,0,0,0,0,0.148736,0
20.613,RETURN,0.125847,0.081751,0.505044,0.041706,-0.034374,-0.013721,0.252516,1.067855,6.000257,0.000,0.000,0.500,0,0,0,0,0,0,0,0,0.150153,0
20.717,RETURN,0.130886,0.077537,0.504136,0.048315,-0.040407,-0.008704,-0.171112,0.783063,6.084134,0.000,0.000,0.500,0,0,0,0,0,0,0,0,0.152185,0
20.815,RETURN,0.134710,0.076000,0.498980,0.039083,-0.015698,-0.052688,-0.571663,0.136058,5.694822,0.000,0.000,0.500,0,0,0,0,0,0,0,0,0.154674,0
20.915,RETURN,0.144435,0.082390,0.495558,0.097595,0.064126,-0.034342,-0.886767,0.319949,5.837009,0.000,0.000,0.500,0,0,0,0,0,0,0,0,0.166341,0
21.017,RETURN,0.151339,0.093784,0.491411,0.067698,0.111719,-0.040663,-0.372943,0.729702,6.330062,0.000,0.000,0.500,0,0,0,0,0,0,0,0,0.178249,0
21.114,RETURN,0.160828,0.108541,0.486735,0.097084,0.150989,-0.047843,-0.145944,1.363256,6.324281,0.000,0.000,0.500,0,0,0,0,0,0,0,0,0.194481,0
21.213,RETURN,0.158395,0.117590,0.473575,-0.024655,0.091705,-0.133373,0.492842,0.804936,6.033067,0.000,0.000,0.500,0,0,0,0,0,0,0,0,0.199035,0
21.315,RETURN,0.156557,0.138367,0.460832,-0.017932,0.202665,-0.124303,1.229265,0.220374,5.580027,0.000,0.000,0.500,0,0,0,0,0,0,0,0,0.212579,0
21.414,RETURN,0.159215,0.142418,0.445487,0.027047,0.041230,-0.156162,1.294759,-0.483029,4.688485,0.000,0.000,0.500,0,0,0,0,0,0,0,0,0.220463,0
21.513,RETURN,0.156551,0.143775,0.427347,-0.026824,0.013656,-0.182647,0.811897,-0.597783,3.705178,0.000,0.000,0.500,0,0,0,0,0,0,0,0,0.224628,0
21.615,RETURN,0.157898,0.141906,0.404872,0.013211,-0.018331,-0.220442,0.655713,-0.278266,2.622040,0.000,0.000,0.500,0,0,0,0,0,0,0,0,0.232633,0
21.716,RETURN,0.155677,0.163541,0.381943,-0.022007,0.214405,-0.227228,0.809816,0.490833,1.290677,0.000,0.000,0.500,0,0,0,0,0,0,0,0,0.254791,0
21.815,RETURN,0.156171,0.162677,0.358216,0.004994,-0.008727,-0.239709,0.614771,0.105579,0.437933,0.000,0.000,0.500,0,0,0,0,0,0,0,0,0.266376,0
21.915,RETURN,0.147313,0.168593,0.332979,-0.088580,0.059159,-0.252380,0.030437,-0.034702,0.661080,0.000,0.000,0.500,0,0,0,0,0,0,0,0,0.279322,0
22.016,RETURN,0.137919,0.171805,0.308834,-0.093154,0.031852,-0.239415,-0.271905,-0.322282,1.505709,0.000,0.000,0.500,0,0,0,0,0,0,0,0,0.291690,0
22.112,RETURN,0.140662,0.176573,0.287609,0.028481,0.049491,-0.220331,-0.939439,-0.196688,2.069885,0.000,0.000,0.500,0,0,0,0,0,0,0,0,0.309958,0
22.215,RETURN,0.142235,0.188090,0.264111,0.015290,0.111992,-0.228499,-0.350086,-0.345828,2.922511,0.000,0.000,0.500,0,0,0,0,0,0,0,0,0.333545,0
22.313,RETURN,0.155563,0.192221,0.241921,0.136101,0.042184,-0.226598,0.174986,-0.419081,3.119247,0.000,0.000,0.500,0,0,0,0,0,0,0,0,0.357426,0
22.415,RETURN,0.170043,0.199350,0.215707,0.141270,0.069553,-0.255743,0.483844,0.308353,2.902050,0.000,0.000,0.500,0,0,0,0,0,0,0,0,0.386623,0
22.515,RETURN,0.182960,0.205512,0.188761,0.129201,0.061634,-0.269534,1.115835,0.862829,2.676424,0.000,0.000,0.500,0,0,0,0,0,0,0,0,0.415426,0
22.613,RETURN,0.192965,0.209344,0.168881,0.101966,0.039056,-0.202591,2.038596,1.317388,3.164118,0.000,0.000,0.500,0,0,0,0,0,0,0,0,0.436692,0
22.715,RETURN,0.200522,0.210730,0.152111,0.074606,0.013680,-0.165558,1.182224,1.975799,5.033062,0.000,0.000,0.500,0,0,0,0,0,0,0,0,0.453479,0
22.813,RETURN,0.204809,0.208931,0.136295,0.043784,-0.018367,-0.161522,0.691179,2.430956,7.429766,0.000,0.000,0.500,0,0,0,0,0,0,0,0,0.466777,0
22.915,RETURN,0.205276,0.205058,0.118271,0.004573,-0.037956,-0.176601,0.028272,1.455438,8.688090,0.000,0.000,0.500,0,0,0,0,0,0,0,0,0.479483,0
23.013,RETURN,0.203189,0.200516,0.107541,-0.021145,-0.045999,-0.108685,-0.029581,0.500049,9.174697,0.000,0.000,0.500,0,0,0,0,0,0,0,0,0.485300,0
